doc_id,relationship_type,assay_strain,src_assay_id,assay_cell_type,assay_test_type,tid,confidence_score,curated_by,assay_subcellular_fraction,assay_id,assay_type,assay_tissue,variant_id,src_id,bao_format,description,cell_id,assay_category,tissue_id,assay_organism,chembl_id,assay_tax_id
17066,D,,,,,10627,9,Expert,,3662,F,,,1,BAO_0000019,Antagonistic activity towards 5-hydroxytryptamine 6 receptor was evaluated in cAMP assay,,,,Homo sapiens,CHEMBL620798,9606.0
6011,H,,,,,10627,8,Autocuration,,3663,B,,,1,BAO_0000357,Inhibition of binding towards 5-hydroxytryptamine 6 receptor at 100 nM concentration,,,,,CHEMBL620799,
17066,H,,,,,10627,8,Expert,,3664,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 6 receptor,,,,,CHEMBL620800,
17515,H,,,,,10627,8,Autocuration,,3665,B,,,1,BAO_0000357,Binding affinity of compound towards serotonin 5-hydroxytryptamine 6 receptor; inactive at 10 uM,,,,,CHEMBL620801,
5014,H,,,,,10627,8,Autocuration,,3666,B,,,1,BAO_0000357,Compound was tested for its binding affinity towards 5-hydroxytryptamine 6 receptor,,,,,CHEMBL875100,
4373,H,,,,,10627,8,Autocuration,,3667,B,,,1,BAO_0000357,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 6 receptor was determined,,,,,CHEMBL620802,
17066,H,,,,,10627,8,Expert,,3668,F,,,1,BAO_0000019,Antagonistic activity towards 5-hydroxytryptamine 6 receptor,,,,,CHEMBL620803,
17066,H,,,,,10627,8,Expert,,3669,F,,,1,BAO_0000019,Antagonistic activity towards 5-hydroxytryptamine 6 receptor was evaluated in cAMP assay,,,,,CHEMBL620804,
4373,H,,,,,10627,8,Autocuration,,3670,B,,,1,BAO_0000357,Binding affinity for 5-hydroxytryptamine 6 receptor was determined,,,,,CHEMBL620805,
4687,H,,,,,10627,8,Autocuration,,3671,B,,,1,BAO_0000357,Evaluated for the binding affinity towards 5-hydroxytryptamine 6 receptor,,,,,CHEMBL620806,
16946,H,,,,,10627,8,Autocuration,,3672,B,,,1,BAO_0000357,Ability to displace [125I]LSD 113808 from 5-hydroxytryptamine 6 receptor at concentration of 10e-6 M,,,,,CHEMBL620807,
16946,H,,,,,10627,8,Autocuration,,3673,B,,,1,BAO_0000357,Ability to displace [125I]LSD 113808 from 5-hydroxytryptamine 6 receptor at concentration of 10e-8 M,,,,,CHEMBL620808,
16633,H,,,,,10627,8,Autocuration,,3674,B,,,1,BAO_0000357,Binding affinities against 5-hydroxytryptamine 6 receptor,,,,,CHEMBL620809,
16633,H,,,,,10627,8,Autocuration,,3675,B,,,1,BAO_0000357,Binding affinities towards 5-hydroxytryptamine 6 receptor,,,,,CHEMBL620810,
17066,D,,,,,10627,9,Expert,,3676,B,,,1,BAO_0000357,Binding affinity towards 5-hydroxytryptamine 6 receptor,,,,Homo sapiens,CHEMBL620811,9606.0
16700,H,,,,,10627,8,Autocuration,,3677,B,,,1,BAO_0000357,The binding affinity towards 5-hydroxytryptamine 6 receptor; No affinity,,,,,CHEMBL620812,
3269,H,,,,,10627,8,Autocuration,,3678,B,,,1,BAO_0000357,Affinity against 5-hydroxytryptamine 6 receptor,,,,,CHEMBL620813,
5486,H,,,,,10627,8,Autocuration,,3679,B,,,1,BAO_0000357,Binding affinity towards human recombinant 5-hydroxytryptamine 7 receptor by the displacement of [3H]-5-CT],,,,,CHEMBL620814,
16146,D,,,,,10209,9,Expert,,3680,B,,,1,BAO_0000357,Inhibition of human 5-hydroxytryptamine 7 receptor,,,,Homo sapiens,CHEMBL620815,9606.0
5014,H,,,HEK293,,10209,8,Autocuration,,3681,B,,,1,BAO_0000219,Compound was tested for its binding affinity towards human 5-hydroxytryptamine 7 receptor from HEK293 cells using radioligand [3H]LSD,722.0,,,,CHEMBL620816,
15463,H,,,,,10209,8,Autocuration,,3682,B,,,1,BAO_0000357,Compound at 1 uM was tested for the inhibition of radioligand [3H]LSD binding to recombinant human 5-hydroxytryptamine 7 receptor,,,,,CHEMBL620817,
3805,H,,,,,10209,8,Autocuration,,3683,B,,,1,BAO_0000357,In vitro binding affinity against human 5-hydroxytryptamine 7 receptor at a concentration of 100 (nM),,,,,CHEMBL620818,
5014,H,,,HEK293,,10209,8,Expert,,3684,B,,,1,BAO_0000219,Inhibition (at 1 uM) of radioligand [3H]LSD binding to human 5-hydroxytryptamine 7 receptor on HEK293 cells,722.0,,,,CHEMBL620819,
6491,D,,,,,10209,9,Expert,,3685,B,,,1,BAO_0000357,Affinity towards human 5-hydroxytryptamine 7 serotonin receptor,,,,Homo sapiens,CHEMBL620820,9606.0
16190,H,,,CHO,,10209,8,Autocuration,,3686,B,,,1,BAO_0000219,Binding affinity for 5-hydroxytryptamine 7 receptor human cloned receptors in CHO cells using [3H]5-HT,449.0,,,,CHEMBL620821,
17066,D,,,,,10209,9,Expert,,3687,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 7 receptor,,,,Homo sapiens,CHEMBL620822,9606.0
17066,D,,,,,10209,9,Expert,,3688,B,,,1,BAO_0000357,Displacement of [3H]5-HT from human 5-hydroxytryptamine 7 receptor,,,,Homo sapiens,CHEMBL620823,9606.0
3555,D,,,,,10209,9,Expert,,3689,B,,,1,BAO_0000357,Binding affinity against 5-hydroxytryptamine 7 receptor,,,,Homo sapiens,CHEMBL620824,9606.0
6588,H,,,CHO,,10209,8,Expert,,3690,B,,,1,BAO_0000219,Binding affinity towards human 5-hydroxytryptamine 7 receptor by the displacement of [3H]-5-HT radioligand from the cloned receptor expressed in CHO cells,449.0,,,,CHEMBL620825,
15463,H,,,,,10209,8,Autocuration,,3691,B,,,1,BAO_0000357,Binding affinity towards recombinant human 5-hydroxytryptamine 7 receptor was determined using [3H]LSD as radioligand,,,,,CHEMBL872930,
6013,H,,,,,10209,8,Autocuration,,3692,B,,,1,BAO_0000357,Binding affinity towards 5-hydroxytryptamine 7 receptor,,,,,CHEMBL620826,
16209,H,,,,,10209,8,Autocuration,,3693,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 7 receptor using [3H]5-HT as radioligand,,,,,CHEMBL620827,
3935,H,,,,,10209,8,Autocuration,,3694,B,,,1,BAO_0000357,Compound was evaluated for its binding affinity for human 5-hydroxytryptamine 7 receptor,,,,,CHEMBL620828,
15818,H,,,,,10209,8,Autocuration,,3695,B,,,1,BAO_0000357,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 7 receptor,,,,,CHEMBL620829,
5014,H,,,HEK293,,10209,8,Expert,,3696,B,,,1,BAO_0000219,Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD,722.0,,,,CHEMBL620830,
16441,H,,,,,10209,8,Expert,,3697,B,,,1,BAO_0000019,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 7 receptor incubated with 1 nM [3H]LSD,,,,,CHEMBL620831,
16441,H,,,,,10209,8,Expert,,3698,B,,,1,BAO_0000019,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 7 receptor incubated with 1 nM [3H]LSD; ND is No Data.,,,,,CHEMBL620832,
4234,D,,,,,10209,9,Expert,,3699,B,,,1,BAO_0000357,In vitro binding affinity to human 5-hydroxytryptamine 7 receptor,,,,Homo sapiens,CHEMBL621548,9606.0
17085,H,,,,,10209,8,Autocuration,,3700,B,,,1,BAO_0000019,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 7 receptor,,,,,CHEMBL621549,
17200,H,,,,,10209,8,Autocuration,,3701,B,,,1,BAO_0000357,Inhibitory constant against human 5-hydroxytryptamine 7 receptor using [3H]LSD radioligand,,,,,CHEMBL621550,
17451,H,,,CHO,,10209,8,Autocuration,,3702,B,,,1,BAO_0000219,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 7 receptor expressed in CHO cells using [3H]-LSD as radioligand; Not determined,449.0,,,,CHEMBL621551,
17085,H,,,,,10209,8,Autocuration,,3703,B,,,1,BAO_0000019,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 7 receptor; ND means not determined,,,,,CHEMBL621552,
5104,H,,,,,10209,8,Autocuration,,3704,B,,,1,BAO_0000357,Binding affinity for human cloned 5-hydroxytryptamine 7 receptor,,,,,CHEMBL857077,
5104,H,,,,,10209,8,Autocuration,,3705,B,,,1,BAO_0000357,Binding affinity for human cloned 5-hydroxytryptamine 7 receptor; Not tested,,,,,CHEMBL618158,
5033,D,,,COS-7,,10209,9,Expert,,3706,B,,,1,BAO_0000219,Ability to displace the radioligand [3H]5-carboxyamidotryptamine ([3H]5-CT) from human 5-hydroxytryptamine 7 receptor expressed in COS-7 cells,643.0,,,Homo sapiens,CHEMBL618159,9606.0
5486,H,,,COS-7,,10209,8,Autocuration,,3707,B,,,1,BAO_0000219,Ability to displace the radioligand [3H]5-carboximidotryptamine ([3H]-5-CT) from cloned human 5-hydroxytryptamine 7 receptor expressed in COS-7 cells,643.0,,,,CHEMBL875101,
4540,D,,,HEK293,,10209,9,Expert,,3708,B,,,1,BAO_0000219,Binding affinity to human cloned 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]-5-CT as radioligand,722.0,,,Homo sapiens,CHEMBL618160,9606.0
6166,H,,,,,10209,8,Expert,,3709,B,,,1,BAO_0000357,Binding affinity at human cloned 5-hydroxytryptamine 7 receptor.,,,,,CHEMBL618161,
17342,H,,,HEK293,,10209,8,Expert,,3710,B,,,1,BAO_0000219,Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor was determined in HEK293 cells using [3H]5-CT as radioligand,722.0,,,,CHEMBL618162,
17342,H,,,,,10209,8,Expert,,3711,B,,,1,BAO_0000357,Binding affinity towards human recombinant 5-hydroxytryptamine 7 receptor was determined using [3H]5-CT as radioligand,,,,,CHEMBL618163,
17296,H,,,,,10209,8,Autocuration,,3712,B,,,1,BAO_0000357,Binding affinity against 5-hydroxytryptamine 7 human receptors,,,,,CHEMBL618164,
16429,H,,,,,10209,8,Expert,,3713,B,,,1,BAO_0000219,Binding affinity to human recombinant 5-hydroxytryptamine 7 receptor in mammalian cells using [3H]5-CT as radioligand,,,,,CHEMBL618165,
15779,H,,,HEK293,,10209,8,Autocuration,,3714,B,,,1,BAO_0000219,Binding affinity toward 5-hydroxytryptamine 7 receptor (human cloned receptor) in HEK 293 cells using [3H]-5-CT as radioligand.,722.0,,,,CHEMBL618166,
15779,H,,,HEK293,,10209,8,Autocuration,,3715,B,,,1,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 7 receptor (a) (human cloned receptor) in HEK 293 cells using [3H]5-CT as radioligand.,722.0,,,,CHEMBL857989,
15779,H,,,HEK293,,10209,8,Autocuration,,3716,B,,,1,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 7 receptor (human cloned receptor) in HEK 293 cells using [3H]5-CT as radioligand.,722.0,,,,CHEMBL619888,
15779,H,,,HEK293,,10209,8,Autocuration,,3717,B,,,1,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 7 receptor (human cloned receptor) in HEK 293 cells using [3H]5-CT as radioligand.,722.0,,,,CHEMBL619889,
15779,H,,,HEK293,,10209,8,Autocuration,,3718,B,,,1,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 7 receptor 7(a) (human cloned receptor in HEK 293 cells using [3H]5-CT as radioligand.,722.0,,,,CHEMBL619890,
17451,H,,,CHO,,10209,8,Autocuration,,3719,B,,,1,BAO_0000219,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 7 receptor expressed in CHO cells using [3H]LSD as radioligand,449.0,,,,CHEMBL619891,
4199,H,,,HEK293,,10209,8,Autocuration,,3720,B,,,1,BAO_0000219,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]5-CT as the radioligand (n=3),722.0,,,,CHEMBL619892,
4199,D,,,HEK293,,10209,9,Expert,,3721,B,,,1,BAO_0000219,Displacement of [3H]-5-CT from human 5-hydroxytryptamine 7 receptor expressed in HEK-293 cells,722.0,,,,CHEMBL619893,
4199,H,,,HEK293,,10209,8,Autocuration,,3722,B,,,1,BAO_0000219,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]5-CT as the radioligand(n=6),722.0,,,,CHEMBL619894,
3680,D,,,HEK293,,10209,9,Intermediate,,3723,B,,,1,BAO_0000219,Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor in HEK 293 cells,722.0,,,,CHEMBL619895,
3680,D,,,,,10209,9,Intermediate,,3724,B,,,1,BAO_0000357,Binding affinity towards human recombinant 5-hydroxytryptamine 7 receptor using [3H]5-CT as radioligand,,,,,CHEMBL619896,
15316,H,,,COS-7,,10209,8,Autocuration,,3725,B,,,1,BAO_0000219,Compound was evaluated for its ability to displace [3H]5-CT binding from cloned human 5-hydroxytryptamine 7 receptor expressed in COS-7 cells.,643.0,,,,CHEMBL619897,
15146,H,,,HEK293,,10209,8,Autocuration,,3726,B,,,1,BAO_0000219,Compound was tested for its binding affinity against human cloned 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]5-CT,722.0,,,,CHEMBL619898,
5213,H,,,HEK293,,10209,8,Expert,,3727,B,,,1,BAO_0000219,Binding affinity for human cloned 5-hydroxytryptamine 7 receptor in HEK 293 using [3H]5-CT as a radioligand,722.0,,,,CHEMBL619899,
5213,H,,,HEK293,,10209,8,Autocuration,,3728,B,,,1,BAO_0000219,Compound was tested for its binding affinity in 5-hydroxytryptamine 7 receptor (using human cloned receptors in HEK 293 and [3H]5-CT as a radioligand ),722.0,,,,CHEMBL619900,
14818,D,,,HEK293,,10209,9,Expert,,3729,B,,,1,BAO_0000219,Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor expressed in HEK 293 cells using [3H]5-CT,722.0,,,Homo sapiens,CHEMBL619901,9606.0
14818,H,,,HEK293,,10209,8,Autocuration,,3730,B,,,1,BAO_0000219,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 7 receptor expressed in HEK 293 cells using [3H]5-CT. ,722.0,,,,CHEMBL620580,
14818,H,,,HEK293,,10209,8,Autocuration,,3731,B,,,1,BAO_0000219,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]5-CT.,722.0,,,,CHEMBL620581,
4829,H,,,HEK293,,10209,8,Autocuration,,3732,B,,,1,BAO_0000219,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 7 receptor in HEK293 cells, using [3H]5-CT as radioligand",722.0,,,,CHEMBL620733,
17200,D,,,,,10209,9,Autocuration,,3733,B,,,1,BAO_0000357,Inhibitory constant against human 5-hydroxytryptamine 7 receptor using [3H]-LSD radioligand; Not determined,,,,Homo sapiens,CHEMBL620734,9606.0
17066,D,,,,,10022,9,Expert,,3734,B,,,1,BAO_0000357,Binding affinity towards mouse 5-hydroxytryptamine 7 receptor was evaluated using [3H]5-HT as radioligand,,,,Mus musculus,CHEMBL620735,10090.0
14025,H,,,,,10209,8,Autocuration,,3735,B,,,1,BAO_0000019,The dissociation equilibrium constant (pKB=-log KB) of compound was determined against the vascular 5-hydroxytryptamine 7 receptor in the endothelium denuded rabbit jugular vein.,,,,Oryctolagus cuniculus,CHEMBL620736,9986.0
15250,H,,,CHO,,11923,8,Autocuration,,3736,B,,,1,BAO_0000219,Compound was tested for the displacement of [3H]5-HT binding to cloned rat 5-hydroxytryptamine 7 receptor stably expressed in CHO cells,449.0,,,,CHEMBL620737,
16372,H,,,CHO,,11923,8,Autocuration,,3737,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors at a concentration of 10000 nM,449.0,,,,CHEMBL620738,
16372,H,,,CHO,,11923,8,Autocuration,,3738,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors at a concentration of 100 nM,449.0,,,,CHEMBL620739,
16372,H,,,CHO,,11923,8,Autocuration,,3739,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors at a concentration of 1 nM,449.0,,,,CHEMBL620740,
16372,H,,,CHO,,11923,8,Autocuration,,3740,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors by 10000 nM 5-HT.,449.0,,,,CHEMBL620741,
16372,H,,,CHO,,11923,8,Autocuration,,3741,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors by 100 nM 5-HT.,449.0,,,,CHEMBL620742,
16372,H,,,CHO,,11923,8,Autocuration,,3742,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors by 1 nM 5-HT,449.0,,,,CHEMBL620743,
16372,H,,,CHO,,11923,8,Autocuration,,3743,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors at a concentration of 10000 nM,449.0,,,,CHEMBL620744,
16372,H,,,CHO,,11923,8,Autocuration,,3744,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors at a concentration of 100 nM,449.0,,,,CHEMBL620745,
16372,H,,,CHO,,11923,8,Autocuration,,3745,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors at a concentration of 1 nM,449.0,,,,CHEMBL620746,
16372,H,,,CHO,,11923,8,Autocuration,,3746,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors by 10000 nM 5-HT.,449.0,,,,CHEMBL620747,
16372,H,,,CHO,,11923,8,Autocuration,,3747,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors by 100 nM 5-HT.,449.0,,,,CHEMBL620748,
16372,H,,,CHO,,11923,8,Autocuration,,3748,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors by 1 nM 5-HT.,449.0,,,,CHEMBL620749,
17066,H,,,,,11923,8,Expert,,3749,B,,,1,BAO_0000357,Binding affinity towards rat 5-hydroxytryptamine 7 receptor,,,,,CHEMBL620750,
17066,D,,,,,11923,9,Expert,,3750,B,,,1,BAO_0000357,Binding affinity towards rat 5-hydroxytryptamine 7 receptor was evaluated using [3H]5-HT as radioligand,,,,Rattus norvegicus,CHEMBL620751,10116.0
17386,H,,,,,11923,8,Expert,,3751,B,,,1,BAO_0000357,Binding affinity to the rat 5-hydroxytryptamine 7 receptor,,,,,CHEMBL620752,
14423,H,,,,,11923,8,Autocuration,,3752,B,,,1,BAO_0000019,Binding affinity against 5-hydroxytryptamine 7 receptor using from CHO cell membranes [3H]5-HT as the radioligand.,,,,,CHEMBL872929,
15874,D,,,,,11923,9,Expert,,3753,B,,,1,BAO_0000357,Binding affinity against Rat 5-hydroxytryptamine 7 receptor using [3H]5-HT,,,,Rattus norvegicus,CHEMBL620753,10116.0
15874,D,,,,,11923,9,Expert,,3754,B,,,1,BAO_0000357,Displacement of [3H]5-HT from over-expressed rat 5-hydroxytryptamine 7 receptor,,,,Rattus norvegicus,CHEMBL620754,10116.0
16372,D,,,CHO,,11923,9,Expert,,3755,B,,,1,BAO_0000219,Displacement of [3H]5-HT from rat 5-hydroxytryptamine 7 receptor expressed in CHO cells,449.0,,,Rattus norvegicus,CHEMBL620755,10116.0
4622,H,,,,,11923,8,Autocuration,,3756,B,,,1,BAO_0000357,In vitro binding affinity towards cloned rat 5-hydroxytryptamine 7 receptor using [3H]5-HT as radioligand,,,,,CHEMBL620756,
15086,H,,,,,11923,8,Autocuration,,3757,B,,,1,BAO_0000357,The compound was tested for binding affinity against 5-hydroxytryptamine 7 receptor,,,,,CHEMBL620757,
16372,H,,,CHO,,11923,8,Autocuration,,3758,B,,,1,BAO_0000219,"Effect of compound on stimulation of cAMP production in CHO cells expressing rat 5-HT7 receptors at 1, 10, 100 1000 and 10000 nM conc; Not tested",449.0,,,,CHEMBL620758,
16372,H,,,CHO,,11923,8,Autocuration,,3759,B,,,1,BAO_0000219,"Effect of compound on stimulation of cAMP production in CHO cells expressing rat 5-HT7 receptors at 1, 10, 100 1000 and 10000 nM conc; not tested",449.0,,,,CHEMBL620759,
16372,H,,,CHO,,11923,8,Autocuration,,3760,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors at a concentration of 1 nM; not tested,449.0,,,,CHEMBL620760,
16372,H,,,CHO,,11923,8,Autocuration,,3761,B,,,1,BAO_0000219,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors by 1 nM 5-HT; Not tested,449.0,,,,CHEMBL620761,
17386,H,,,,,11923,8,Autocuration,,3762,F,Ileum,,1,BAO_0000221,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine 7 receptor desensitization,,,2116.0,,CHEMBL620762,
17386,H,,,,,11923,8,Autocuration,,3763,F,Ileum,,1,BAO_0000221,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine 7 receptor nondesensitization,,,2116.0,,CHEMBL620763,
17386,H,,,,,11923,8,Autocuration,,3764,F,Ileum,,1,BAO_0000221,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine receptor desensitization,,,2116.0,,CHEMBL620764,
5831,D,,,,,11923,9,Expert,Membranes,3765,B,,,1,BAO_0000249,Inhibition of [3H]-5-CT binding to 5-hydroxytryptamine 7 receptor of rat cortical membranes,,,,Rattus norvegicus,CHEMBL857990,10116.0
4342,H,,,,,11923,8,Autocuration,,3766,B,,,1,BAO_0000357,Binding affinity of compound towards serotonin 5-hydroxytryptamine 7 receptor was determined,,,,,CHEMBL620765,
17319,H,,,,,11923,8,Expert,,3767,B,,,1,BAO_0000357,Binding affinity at rat 5-hydroxytryptamine 7 receptor.,,,,,CHEMBL620766,
17342,H,,,,,11923,8,Expert,,3768,B,Hypothalamus,,1,BAO_0000019,Binding affinity towards 5-hydroxytryptamine receptor 7 on rat hypothalamus membranes using [3H]5-CT as radioligand.,,,1898.0,,CHEMBL620767,
