ss_d,tss_d,b_frmt,vrnt_d,rltnshp_tp,crtd_b,ss_strn,ss_cll_tp,cll_d,src_d,ss_tss,td,ss_tst_tp,dc_d,ss_sbclllr_frctn,chmbl_d,ss_rgnsm,ss_tx_d,cnfdnc_scr,src_ss_d
9529,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622184,Rattus norvegicus,10116.0,1,
9530,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622185,Rattus norvegicus,10116.0,1,
9531,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622186,Rattus norvegicus,10116.0,1,
9532,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16434,,CHEMBL622187,Rattus norvegicus,10116.0,1,
9533,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16434,,CHEMBL625002,Rattus norvegicus,10116.0,1,
9534,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16434,,CHEMBL622090,Rattus norvegicus,10116.0,1,
9535,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622091,Rattus norvegicus,10116.0,1,
9536,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622092,Rattus norvegicus,10116.0,1,
9537,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622093,Rattus norvegicus,10116.0,1,
9538,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622094,Rattus norvegicus,10116.0,1,
9539,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622095,Rattus norvegicus,10116.0,1,
9540,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622264,Rattus norvegicus,10116.0,1,
9541,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16434,,CHEMBL622265,Rattus norvegicus,10116.0,1,
9542,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16434,,CHEMBL622266,Rattus norvegicus,10116.0,1,
9543,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16434,,CHEMBL622267,Rattus norvegicus,10116.0,1,
9544,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16434,,CHEMBL622268,Rattus norvegicus,10116.0,1,
9545,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16434,,CHEMBL622269,Rattus norvegicus,10116.0,1,
9546,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16434,,CHEMBL625071,Rattus norvegicus,10116.0,1,
9547,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16434,,CHEMBL621621,Rattus norvegicus,10116.0,1,
9548,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16434,,CHEMBL621622,Rattus norvegicus,10116.0,1,
9549,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL621623,Rattus norvegicus,10116.0,1,
9550,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL621624,Rattus norvegicus,10116.0,1,
9551,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL621625,Rattus norvegicus,10116.0,1,
9552,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL621626,Rattus norvegicus,10116.0,1,
9553,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL621627,Rattus norvegicus,10116.0,1,
9554,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL621628,Rattus norvegicus,10116.0,1,
9555,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL875328,Rattus norvegicus,10116.0,1,
9556,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL621629,Rattus norvegicus,10116.0,1,
9557,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16434,,CHEMBL621630,Rattus norvegicus,10116.0,1,
9558,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16434,,CHEMBL621631,Rattus norvegicus,10116.0,1,
9559,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16434,,CHEMBL621632,Rattus norvegicus,10116.0,1,
9560,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL621633,Rattus norvegicus,10116.0,1,
9561,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL621634,Rattus norvegicus,10116.0,1,
9562,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL621635,Rattus norvegicus,10116.0,1,
9563,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL621636,Rattus norvegicus,10116.0,1,
9564,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL621637,Rattus norvegicus,10116.0,1,
9565,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,16435,,CHEMBL621638,Rattus norvegicus,10116.0,1,
9566,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16434,,CHEMBL618883,Rattus norvegicus,10116.0,1,
9567,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16434,,CHEMBL618884,Rattus norvegicus,10116.0,1,
9568,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16434,,CHEMBL628627,Rattus norvegicus,10116.0,1,
9569,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16434,,CHEMBL628628,Rattus norvegicus,10116.0,1,
9570,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16434,,CHEMBL628629,Rattus norvegicus,10116.0,1,
9571,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,16365,,CHEMBL628630,Rattus norvegicus,10116.0,1,
9572,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,16365,,CHEMBL628631,Rattus norvegicus,10116.0,1,
9573,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,16365,,CHEMBL628632,Rattus norvegicus,10116.0,1,
9574,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,526,,CHEMBL628633,Rattus norvegicus,10116.0,1,
9575,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,16365,,CHEMBL628634,Rattus norvegicus,10116.0,1,
9576,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,4368,,CHEMBL627789,Rattus norvegicus,10116.0,1,
9577,,BAO_0000218,,N,Intermediate,,,,1,,50597,,3371,,CHEMBL627790,Rattus norvegicus,10116.0,1,
9578,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6448,,CHEMBL627791,Rattus norvegicus,10116.0,1,
9579,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6453,,CHEMBL627792,Rattus norvegicus,10116.0,1,
9580,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,4353,,CHEMBL627793,Rattus norvegicus,10116.0,1,
9581,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,4353,,CHEMBL627794,Rattus norvegicus,10116.0,1,
9582,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,4353,,CHEMBL627795,Rattus norvegicus,10116.0,1,
9583,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,4353,,CHEMBL627796,Rattus norvegicus,10116.0,1,
9584,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,4353,,CHEMBL875335,Rattus norvegicus,10116.0,1,
9585,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,4353,,CHEMBL627797,Rattus norvegicus,10116.0,1,
9586,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,5789,,CHEMBL627798,Rattus norvegicus,10116.0,1,
9587,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,17686,,CHEMBL627799,Rattus norvegicus,10116.0,1,
9588,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6495,,CHEMBL627800,Rattus norvegicus,10116.0,1,
9589,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,484,,CHEMBL627801,Rattus norvegicus,10116.0,1,
9590,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,6467,,CHEMBL627802,Rattus norvegicus,10116.0,1,
9591,,BAO_0000218,,N,Expert,,,,1,,50597,,6642,,CHEMBL627803,Rattus norvegicus,10116.0,1,
9592,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,16367,,CHEMBL873820,Rattus norvegicus,10116.0,1,
9593,,BAO_0000218,,N,Intermediate,,,,1,,50597,,1369,,CHEMBL627804,Rattus norvegicus,10116.0,1,
9594,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5472,,CHEMBL627805,Rattus norvegicus,10116.0,1,
9595,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6049,,CHEMBL627806,Rattus norvegicus,10116.0,1,
9596,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5472,,CHEMBL627107,Rattus norvegicus,10116.0,1,
9597,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,16366,,CHEMBL627108,Rattus norvegicus,10116.0,1,
9598,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,11149,,CHEMBL627109,Rattus norvegicus,10116.0,1,
9599,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,11149,,CHEMBL627110,Rattus norvegicus,10116.0,1,
9600,,BAO_0000218,,U,Intermediate,,,,1,,22224,In vivo,2891,,CHEMBL627111,Primates,9443.0,0,
9601,,BAO_0000218,,U,Intermediate,,,,1,,22224,In vivo,2891,,CHEMBL627112,Primates,9443.0,0,
9602,,BAO_0000218,,U,Intermediate,,,,1,,22224,In vivo,2891,,CHEMBL627113,Rattus norvegicus,10116.0,0,
9603,,BAO_0000218,,U,Intermediate,,,,1,,22224,In vivo,2891,,CHEMBL627114,Rattus norvegicus,10116.0,0,
9604,,BAO_0000218,,N,Intermediate,,,,1,,50597,,4026,,CHEMBL627115,Rattus norvegicus,10116.0,1,
9605,,BAO_0000218,,N,Intermediate,,,,1,,50597,,4527,,CHEMBL627116,Rattus norvegicus,10116.0,1,
9606,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,4527,,CHEMBL627117,Rattus norvegicus,10116.0,1,
9607,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5503,,CHEMBL627118,Rattus norvegicus,10116.0,1,
9608,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,4426,,CHEMBL627119,Rattus norvegicus,10116.0,1,
9609,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,4426,,CHEMBL627120,Rattus norvegicus,10116.0,1,
9610,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,6109,,CHEMBL626922,Rattus norvegicus,10116.0,1,
9611,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,5654,,CHEMBL626923,Rattus norvegicus,10116.0,1,
9612,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,5654,,CHEMBL626924,Rattus norvegicus,10116.0,1,
9613,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,4755,,CHEMBL626925,Rattus norvegicus,10116.0,1,
9614,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5862,,CHEMBL626926,Rattus norvegicus,10116.0,1,
9615,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,1515,,CHEMBL626927,Rattus norvegicus,10116.0,1,
9616,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,1515,,CHEMBL626928,Rattus norvegicus,10116.0,1,
9617,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,1515,,CHEMBL626929,Rattus norvegicus,10116.0,1,
9618,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,1515,,CHEMBL626930,Rattus norvegicus,10116.0,1,
9619,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5960,,CHEMBL626931,Rattus norvegicus,10116.0,1,
9620,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6103,,CHEMBL626932,Rattus norvegicus,10116.0,1,
9621,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6317,,CHEMBL626933,Rattus norvegicus,10116.0,1,
9622,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,6644,,CHEMBL873826,Rattus norvegicus,10116.0,1,
9623,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,6644,,CHEMBL626934,Rattus norvegicus,10116.0,1,
9624,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,6644,,CHEMBL626935,Rattus norvegicus,10116.0,1,
9625,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,6644,,CHEMBL626936,Rattus norvegicus,10116.0,1,
9626,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5974,,CHEMBL626937,Rattus norvegicus,10116.0,1,
9627,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6295,,CHEMBL625906,Rattus norvegicus,10116.0,1,
9628,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6296,,CHEMBL625907,Rattus norvegicus,10116.0,1,
9629,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16427,,CHEMBL625908,Rattus norvegicus,10116.0,1,
9630,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16367,,CHEMBL625909,Rattus norvegicus,10116.0,1,
9631,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16367,,CHEMBL625910,Rattus norvegicus,10116.0,1,
9632,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16365,,CHEMBL625911,Rattus norvegicus,10116.0,1,
9633,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16365,,CHEMBL625912,Rattus norvegicus,10116.0,1,
9634,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16365,,CHEMBL626538,Rattus norvegicus,10116.0,1,
9635,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16365,,CHEMBL876794,Rattus norvegicus,10116.0,1,
9636,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16365,,CHEMBL626539,Rattus norvegicus,10116.0,1,
9637,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16365,,CHEMBL626540,Rattus norvegicus,10116.0,1,
9638,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5394,,CHEMBL626541,Rattus norvegicus,10116.0,1,
9639,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5394,,CHEMBL626542,Rattus norvegicus,10116.0,1,
9640,,BAO_0000218,,N,Intermediate,,,,1,,50597,,2792,,CHEMBL626543,Rattus norvegicus,10116.0,1,
9641,,BAO_0000218,,N,Intermediate,,,,1,,50597,,2792,,CHEMBL626544,Rattus norvegicus,10116.0,1,
9642,,BAO_0000218,,N,Intermediate,,,,1,,50597,,2792,,CHEMBL626545,Rattus norvegicus,10116.0,1,
9643,,BAO_0000218,,N,Intermediate,,,,1,,50597,,2792,,CHEMBL626546,Rattus norvegicus,10116.0,1,
9644,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5334,,CHEMBL626547,Rattus norvegicus,10116.0,1,
9645,,BAO_0000218,,N,Intermediate,,,,1,,50597,,4408,,CHEMBL626548,Rattus norvegicus,10116.0,1,
9646,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5983,,CHEMBL626549,Rattus norvegicus,10116.0,1,
9647,,BAO_0000218,,N,Intermediate,,,,1,,50597,,4397,,CHEMBL626550,Rattus norvegicus,10116.0,1,
9648,,BAO_0000218,,N,Intermediate,,,,1,,50597,,4397,,CHEMBL626551,Rattus norvegicus,10116.0,1,
9649,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5491,,CHEMBL623777,Rattus norvegicus,10116.0,1,
9650,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5491,,CHEMBL623778,Rattus norvegicus,10116.0,1,
9651,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5491,,CHEMBL623779,Rattus norvegicus,10116.0,1,
9652,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,4199,,CHEMBL623780,Rattus norvegicus,10116.0,1,
9653,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,4199,,CHEMBL622015,Rattus norvegicus,10116.0,1,
9654,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,4199,,CHEMBL622016,Rattus norvegicus,10116.0,1,
9655,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5173,,CHEMBL622017,Rattus norvegicus,10116.0,1,
9656,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5173,,CHEMBL622018,Rattus norvegicus,10116.0,1,
9657,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5173,,CHEMBL622019,Rattus norvegicus,10116.0,1,
9658,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5173,,CHEMBL622020,Rattus norvegicus,10116.0,1,
9659,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16366,,CHEMBL622021,Rattus norvegicus,10116.0,1,
9660,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16366,,CHEMBL622022,Rattus norvegicus,10116.0,1,
9661,,BAO_0000218,,N,Intermediate,,,,1,,50597,,5327,,CHEMBL622023,Rattus norvegicus,10116.0,1,
9662,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6681,,CHEMBL622024,Rattus norvegicus,10116.0,1,
9663,,BAO_0000218,,N,Intermediate,,,,1,,50597,,12873,,CHEMBL622693,Rattus norvegicus,10116.0,1,
9664,,BAO_0000218,,N,Intermediate,,,,1,,50597,,12873,,CHEMBL622694,Rattus norvegicus,10116.0,1,
9665,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6685,,CHEMBL622695,Rattus norvegicus,10116.0,1,
9666,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6685,,CHEMBL622696,Rattus norvegicus,10116.0,1,
9667,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6685,,CHEMBL622697,Rattus norvegicus,10116.0,1,
9668,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6619,,CHEMBL622874,Rattus norvegicus,10116.0,1,
9669,,BAO_0000218,,N,Intermediate,,,,1,,50597,,6619,,CHEMBL622875,Rattus norvegicus,10116.0,1,
9670,,BAO_0000218,,N,Intermediate,,,,1,,50597,,10363,,CHEMBL622876,Rattus norvegicus,10116.0,1,
9671,,BAO_0000218,,N,Intermediate,,,,1,,50597,,4796,,CHEMBL622877,Rattus norvegicus,10116.0,1,
9672,,BAO_0000218,,N,Intermediate,,,,1,,50597,,4910,,CHEMBL622878,Rattus norvegicus,10116.0,1,
9673,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,4910,,CHEMBL622879,Rattus norvegicus,10116.0,1,
9674,,BAO_0000218,,N,Intermediate,,,,1,,50597,,4839,,CHEMBL877602,Rattus norvegicus,10116.0,1,
9675,,BAO_0000218,,N,Intermediate,,,,1,,50597,,15078,,CHEMBL622880,Rattus norvegicus,10116.0,1,
9676,,BAO_0000218,,N,Intermediate,,,,1,,50597,,15078,,CHEMBL622881,Rattus norvegicus,10116.0,1,
9677,,BAO_0000218,,N,Intermediate,,,,1,,50597,,15078,,CHEMBL622882,Rattus norvegicus,10116.0,1,
9678,,BAO_0000218,,N,Intermediate,,,,1,,50597,,15078,,CHEMBL622883,Rattus norvegicus,10116.0,1,
9679,2046.0,BAO_0000218,,N,Intermediate,,,,1,Thyroid gland,50597,,11450,,CHEMBL622884,Rattus norvegicus,10116.0,1,
9680,2046.0,BAO_0000218,,N,Intermediate,,,,1,Thyroid gland,50597,,11450,,CHEMBL622885,Rattus norvegicus,10116.0,1,
9681,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8151,,CHEMBL622886,Rattus norvegicus,10116.0,1,
9682,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8151,,CHEMBL622887,Rattus norvegicus,10116.0,1,
9683,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50597,,8151,,CHEMBL622888,Rattus norvegicus,10116.0,1,
9684,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,8677,,CHEMBL622889,Rattus norvegicus,10116.0,1,
9685,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,8677,,CHEMBL622890,Rattus norvegicus,10116.0,1,
9686,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,8677,,CHEMBL622891,Rattus norvegicus,10116.0,1,
9687,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,8677,,CHEMBL877603,Rattus norvegicus,10116.0,1,
9688,955.0,BAO_0000218,,N,Intermediate,,,,1,Brain,50597,In vivo,8677,,CHEMBL622892,Rattus norvegicus,10116.0,1,
9689,955.0,BAO_0000218,,N,Intermediate,,,,1,Brain,50597,In vivo,8677,,CHEMBL622893,Rattus norvegicus,10116.0,1,
9690,955.0,BAO_0000218,,N,Intermediate,,,,1,Brain,50597,In vivo,8677,,CHEMBL622894,Rattus norvegicus,10116.0,1,
9691,955.0,BAO_0000218,,N,Intermediate,,,,1,Brain,50597,In vivo,8677,,CHEMBL622895,Rattus norvegicus,10116.0,1,
9692,955.0,BAO_0000218,,N,Intermediate,,,,1,Brain,50597,In vivo,8677,,CHEMBL622896,Rattus norvegicus,10116.0,1,
9693,948.0,BAO_0000218,,N,Intermediate,,,,1,Heart,50597,In vivo,8677,,CHEMBL622897,Rattus norvegicus,10116.0,1,
9694,948.0,BAO_0000218,,N,Intermediate,,,,1,Heart,50597,In vivo,8677,,CHEMBL622898,Rattus norvegicus,10116.0,1,
9695,948.0,BAO_0000218,,N,Intermediate,,,,1,Heart,50597,In vivo,8677,,CHEMBL622899,Rattus norvegicus,10116.0,1,
9696,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,8677,,CHEMBL622900,Rattus norvegicus,10116.0,1,
9697,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,8677,,CHEMBL624114,Rattus norvegicus,10116.0,1,
9698,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,8677,,CHEMBL624115,Rattus norvegicus,10116.0,1,
9699,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,In vivo,8677,,CHEMBL624116,Rattus norvegicus,10116.0,1,
9700,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,8677,,CHEMBL624117,Rattus norvegicus,10116.0,1,
9701,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,8677,,CHEMBL624118,Rattus norvegicus,10116.0,1,
9702,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,8677,,CHEMBL624119,Rattus norvegicus,10116.0,1,
9703,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,8677,,CHEMBL624120,Rattus norvegicus,10116.0,1,
9704,2048.0,BAO_0000218,,N,Intermediate,,,,1,Lung,50597,In vivo,8677,,CHEMBL624121,Rattus norvegicus,10116.0,1,
9705,2048.0,BAO_0000218,,N,Intermediate,,,,1,Lung,50597,In vivo,8677,,CHEMBL624122,Rattus norvegicus,10116.0,1,
9706,2048.0,BAO_0000218,,N,Intermediate,,,,1,Lung,50597,In vivo,8677,,CHEMBL624123,Rattus norvegicus,10116.0,1,
9707,2048.0,BAO_0000218,,N,Intermediate,,,,1,Lung,50597,In vivo,8677,,CHEMBL624124,Rattus norvegicus,10116.0,1,
9708,2385.0,BAO_0000218,,N,Intermediate,,,,1,Muscle tissue,50597,In vivo,8677,,CHEMBL624125,Rattus norvegicus,10116.0,1,
9709,2385.0,BAO_0000218,,N,Intermediate,,,,1,Muscle tissue,50597,In vivo,8677,,CHEMBL624126,Rattus norvegicus,10116.0,1,
9710,2385.0,BAO_0000218,,N,Intermediate,,,,1,Muscle tissue,50597,In vivo,8677,,CHEMBL624127,Rattus norvegicus,10116.0,1,
9711,2385.0,BAO_0000218,,N,Intermediate,,,,1,Muscle tissue,50597,In vivo,8677,,CHEMBL624128,Rattus norvegicus,10116.0,1,
9712,14.0,BAO_0000218,,N,Intermediate,,,,1,Zone of skin,50597,In vivo,8677,,CHEMBL624129,Rattus norvegicus,10116.0,1,
9713,14.0,BAO_0000218,,N,Intermediate,,,,1,Zone of skin,50597,In vivo,8677,,CHEMBL624130,Rattus norvegicus,10116.0,1,
9714,14.0,BAO_0000218,,N,Intermediate,,,,1,Zone of skin,50597,In vivo,8677,,CHEMBL622340,Rattus norvegicus,10116.0,1,
9715,14.0,BAO_0000218,,N,Intermediate,,,,1,Zone of skin,50597,In vivo,8677,,CHEMBL622341,Rattus norvegicus,10116.0,1,
9716,160.0,BAO_0000218,,N,Intermediate,,,,1,Intestine,50597,In vivo,8677,,CHEMBL622342,Rattus norvegicus,10116.0,1,
9717,160.0,BAO_0000218,,N,Intermediate,,,,1,Intestine,50597,In vivo,8677,,CHEMBL622343,Rattus norvegicus,10116.0,1,
9718,160.0,BAO_0000218,,N,Intermediate,,,,1,Intestine,50597,In vivo,8677,,CHEMBL622344,Rattus norvegicus,10116.0,1,
9719,160.0,BAO_0000218,,N,Intermediate,,,,1,Intestine,50597,In vivo,8677,,CHEMBL622345,Rattus norvegicus,10116.0,1,
9720,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,In vivo,8677,,CHEMBL622346,Rattus norvegicus,10116.0,1,
9721,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,In vivo,8677,,CHEMBL622347,Rattus norvegicus,10116.0,1,
9722,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,In vivo,8677,,CHEMBL622348,Rattus norvegicus,10116.0,1,
9723,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,In vivo,8677,,CHEMBL622349,Rattus norvegicus,10116.0,1,
9724,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16434,,CHEMBL622350,Rattus norvegicus,10116.0,1,
9725,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16434,,CHEMBL622351,Rattus norvegicus,10116.0,1,
9726,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16434,,CHEMBL622352,Rattus norvegicus,10116.0,1,
9727,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622353,Rattus norvegicus,10116.0,1,
9728,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622354,Rattus norvegicus,10116.0,1,
9729,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622355,Rattus norvegicus,10116.0,1,
9730,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622356,Rattus norvegicus,10116.0,1,
9731,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622357,Rattus norvegicus,10116.0,1,
9732,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622358,Rattus norvegicus,10116.0,1,
9733,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL622359,Rattus norvegicus,10116.0,1,
9734,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16435,,CHEMBL874393,Rattus norvegicus,10116.0,1,
9735,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16434,,CHEMBL622872,Rattus norvegicus,10116.0,1,
9736,,BAO_0000218,,N,Intermediate,,,,1,,50597,,16434,,CHEMBL622873,Rattus norvegicus,10116.0,1,
