assay_tissue,bao_format,assay_strain,relationship_type,assay_subcellular_fraction,description,src_id,assay_cell_type,assay_tax_id,assay_type,assay_organism,tissue_id,confidence_score,curated_by,chembl_id,src_assay_id,assay_id,assay_test_type,variant_id,tid,doc_id,cell_id,assay_category
,BAO_0000219,,N,,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 1,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619121,,4569,,,81034,15684,478.0,
,BAO_0000219,,N,,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 2,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619122,,4570,,,81034,15684,478.0,
,BAO_0000219,,N,,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 1,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619123,,4571,,,81034,15684,478.0,
,BAO_0000219,,N,,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 2,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619124,,4572,,,81034,15684,478.0,
,BAO_0000219,,N,,Compound was evaluated for cytotoxicity against A2780 cell line,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619125,,4573,,,81034,2859,478.0,
,BAO_0000219,,N,,In vitro inhibitory activity against human tumor cell line A2780,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL875411,,4574,,,81034,5618,478.0,
,BAO_0000219,,N,,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 1,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619126,,4575,,,81034,15684,478.0,
,BAO_0000219,,N,,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 2,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619127,,4576,,,81034,15684,478.0,
,BAO_0000219,,N,,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 1,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619128,,4577,,,81034,15684,478.0,
,BAO_0000219,,N,,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 2,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619129,,4578,,,81034,15684,478.0,
,BAO_0000219,,N,,The compound was tested for cytotoxic potency against A2780 human tumor cell lines,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619130,,4579,,,81034,2113,478.0,
,BAO_0000219,,N,,The compound was tested for cytotoxic potency against A2780 human tumor cell lines.,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619131,,4580,,,81034,2113,478.0,
,BAO_0000219,,N,,cytotoxicity against A2780 cells incubated for 24 hr in MTT assay.,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619132,,4581,,,81034,16745,478.0,
,BAO_0000218,,N,,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,1,A2780,9606.0,F,Homo sapiens,,1,Expert,CHEMBL619133,,4582,,,81034,16597,478.0,
,BAO_0000219,,N,,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 1,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619134,,4583,,,81034,15684,478.0,
,BAO_0000219,,N,,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 2,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619135,,4584,,,81034,15684,478.0,
,BAO_0000219,,N,,Compound was evaluated for cytotoxicity against A2780 cis cell lines.,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619136,,4585,,,81034,2040,478.0,
,BAO_0000219,,N,,Relative resistance factor in A2780 cisplatin-resistant line,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619137,,4586,,,81034,2040,478.0,
,BAO_0000219,,N,,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL883713,,4587,,,81034,16165,478.0,
,BAO_0000219,,N,,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells.,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL875412,,4588,,,81034,16165,478.0,
,BAO_0000218,,N,,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,1,A2780,9606.0,F,Homo sapiens,,1,Expert,CHEMBL619138,,4589,,,81034,16597,478.0,
,BAO_0000218,,N,,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,1,A2780,9606.0,F,Homo sapiens,,1,Expert,CHEMBL619262,,4590,,,81034,16597,478.0,
,BAO_0000219,,N,,Cytotoxicity against A2780 ovarian carcinoma cells was evaluated using standard sulforhodamine 96h assay test,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619139,,4591,,,81034,3992,478.0,
,BAO_0000219,,N,,In vitro cytotoxicity was determined against A2780 human ovarian cell line using NCI screen,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619140,,4592,,,81034,10553,478.0,
,BAO_0000219,,N,,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619141,,4593,,,81034,15608,478.0,
,BAO_0000219,,N,,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 1,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619142,,4594,,,81034,15608,478.0,
,BAO_0000219,,N,,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 2,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619143,,4595,,,81034,15608,478.0,
,BAO_0000219,,N,,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 3,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619144,,4596,,,81034,15608,478.0,
,BAO_0000219,,N,,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 5,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619145,,4597,,,81034,15608,478.0,
,BAO_0000219,,N,,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 8,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619146,,4598,,,81034,15608,478.0,
,BAO_0000219,,N,,Cytotoxic activity in a panel of Human ovarian tumor A2780/CDDP cell line after 96h of drug exposure,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619147,,4599,,,81034,15569,478.0,
,BAO_0000219,,N,,Antiproliferative effect of compound on A2780/DX cell line,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619148,,4600,,,81034,17420,478.0,
,BAO_0000219,,N,,Antiproliferative effect of compound on A2780/DX cell line; n.d. indicates not determined,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619149,,4601,,,81034,17420,478.0,
,BAO_0000219,,N,,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780/DX(RI),1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619150,,4602,,,81034,15099,478.0,
,BAO_0000219,,N,,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780/Dx(RI),1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619151,,4603,,,81034,15099,478.0,
,BAO_0000219,,N,,Cytotoxicity against ovarian carcinoma A2780/cis tumor cell lines,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL883794,,4604,,,81034,17672,478.0,
,BAO_0000219,,N,,Cytotoxicity against ovarian carcinoma A2780/cis90 tumor cell lines,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619152,,4605,,,81034,17672,478.0,
,BAO_0000219,,N,,In vitro cytotoxicity against A2780ADR cell line,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619153,,4606,,,81034,17270,478.0,
,BAO_0000219,,N,,In vitro cytotoxicity against A2780CIS cell line,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619154,,4607,,,81034,17270,478.0,
,BAO_0000219,,N,,In vitro cytotoxic activity against human tumor cell line A2780CisR after incubation for 96 hours,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619155,,4608,,,81034,5574,478.0,
,BAO_0000219,,N,,The compound was tested for cytotoxic potency against A2780R human tumor cell lines.,1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619156,,4609,,,81034,2113,478.0,
,BAO_0000219,,N,,"Inhibitory effect of Gold(III) complex, 2,2' bipy on growth of cisplatin-resistant A2780/R human tumor cell lines",1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619157,,4610,,,81034,16913,478.0,
,BAO_0000219,,N,,"Inhibitory effect of Gold(III) complex, CDDP on growth of cisplatin-resistant A2780/R human tumor cell lines",1,A2780,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL619797,,4611,,,81034,16913,478.0,
,BAO_0000218,,U,,Oral bioavailability of compound in rhesus macaques,1,,9544.0,A,Macaca mulatta,,0,Autocuration,CHEMBL619798,,4612,In vivo,,22224,17839,,
,BAO_0000218,,U,,Oral bioavailability in monkey,1,,9443.0,A,monkey,,0,Autocuration,CHEMBL619799,,4613,In vivo,,22224,6821,,
,BAO_0000218,,U,,Oral bioavailability evaluated in monkey,1,,9443.0,A,monkey,,0,Autocuration,CHEMBL619800,,4614,In vivo,,22224,6078,,
,BAO_0000218,,U,,Oral bioavailability in monkey (dose 1 mg/kg p.o.),1,,9443.0,A,monkey,,0,Autocuration,CHEMBL619801,,4615,In vivo,,22224,6535,,
,BAO_0000218,,U,,Oral bioavailability in Rhesus monkey,1,,9544.0,A,Macaca mulatta,,0,Autocuration,CHEMBL619802,,4616,In vivo,,22224,4449,,
,BAO_0000218,,U,,Oral bioavailability was calculated in rhesus monkey,1,,9544.0,A,Macaca mulatta,,0,Autocuration,CHEMBL619803,,4617,In vivo,,22224,6057,,
,BAO_0000218,,U,,Oral bioavailability in cynomolgus monkey,1,,9541.0,A,Macaca fascicularis,,0,Autocuration,CHEMBL619965,,4618,In vivo,,22224,5922,,
,BAO_0000218,,U,,Oral bioavailability in monkey,1,,9443.0,A,monkey,,0,Autocuration,CHEMBL619966,,4619,In vivo,,22224,5940,,
,BAO_0000218,,U,,Oral bioavailability in monkey,1,,9443.0,A,monkey,,0,Autocuration,CHEMBL619967,,4620,In vivo,,22224,6265,,
,BAO_0000218,,U,,Oral bioavailability in monkey (dose 1 mg/kg),1,,9443.0,A,monkey,,0,Autocuration,CHEMBL620073,,4621,In vivo,,22224,6265,,
,BAO_0000218,,U,,Oral bioavailability in monkey (dose 5 mg/kg),1,,9443.0,A,monkey,,0,Autocuration,CHEMBL620074,,4622,In vivo,,22224,6265,,
,BAO_0000218,,U,,Oral bioavailability in monkey,1,,9443.0,A,monkey,,0,Autocuration,CHEMBL620075,,4623,In vivo,,22224,5940,,
,BAO_0000218,,U,,Oral bioavailability in monkey,1,,9443.0,A,monkey,,0,Autocuration,CHEMBL620076,,4624,In vivo,,22224,5940,,
,BAO_0000218,,U,,Oral bioavailability in rhesus monkey,1,,9544.0,A,Macaca mulatta,,0,Autocuration,CHEMBL620077,,4625,In vivo,,22224,4514,,
,BAO_0000218,,U,,Oral bioavailability in rhesus monkey at a dose of 2 mg/kg by po administration,1,,9544.0,A,Macaca mulatta,,0,Autocuration,CHEMBL620078,,4626,In vivo,,22224,5546,,
,BAO_0000218,,U,,Oral bioavailability in squirrel monkey at a dose of 10 mg/kg,1,,9521.0,A,Saimiri sciureus,,0,Autocuration,CHEMBL620079,,4627,In vivo,,22224,5553,,
,BAO_0000218,,U,,Oral bioavailability in monkey (dosed at 0.5 mpk iv and 2.0 mpk orally),1,,9443.0,A,monkey,,0,Autocuration,CHEMBL620080,,4628,In vivo,,22224,6641,,
,BAO_0000218,,U,,Oral bioavailability in Rhesus monkey,1,,9544.0,A,Macaca mulatta,,0,Autocuration,CHEMBL620081,,4629,In vivo,,22224,5472,,
,BAO_0000218,,U,,Oral bioavailability in Rhesus monkey (dose 10 mg/kg p.o.),1,,9544.0,A,Macaca mulatta,,0,Autocuration,CHEMBL620082,,4630,In vivo,,22224,5668,,
,BAO_0000218,,U,,Oral bioavailability in monkey at 10 mg/kg of the compound,1,,9443.0,A,monkey,,0,Autocuration,CHEMBL620083,,4631,In vivo,,22224,5711,,
,BAO_0000218,,U,,Bioavailability in Rhesus monkey,1,,9544.0,A,Macaca mulatta,,0,Autocuration,CHEMBL620084,,4632,In vivo,,22224,5145,,
,BAO_0000218,,U,,Glomerular Filtration Rate(GFR) evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620085,,4633,,,22224,3443,,
,BAO_0000218,,U,,Glomerular Filtration Rate(GFR)of the compound compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL874595,,4634,,,22224,3443,,
,BAO_0000218,,U,,Half life by ''Cr'' assay in rhesus monkey at a dose of 5 mg/kg,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL873352,,4635,In vivo,,22224,3249,,
,BAO_0000218,,U,,Half life the of compound was determined by ''Cr'' assay in squirrel monkey at a dose of 5 mg/kg,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620086,,4636,In vivo,,22224,3249,,
,BAO_0000218,,U,,Mean residence time was determined after intravenous administration in cynomolgus monkeys,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620087,,4637,In vivo,,22224,5355,,
,BAO_0000218,,U,,Mean residence time was determined after oral administration in cynomolgus monkeys; NA means Not applicable,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620088,,4638,In vivo,,22224,5355,,
,BAO_0000218,,U,,Mean residence time was determined after oral administration in cynomolgus monkeys; NA means not applicable,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620089,,4639,In vivo,,22224,5355,,
,BAO_0000218,,U,,Pharmacokinetic parameter MRT was determined in monkey after (iv) administration of a dose of 13 (uM/kg),1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620090,,4640,In vivo,,22224,4809,,
,BAO_0000218,,U,,Pharmacokinetic parameter MRT was determined in monkey after (po) administration of a dose of 50 (uM/kg),1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620091,,4641,In vivo,,22224,4809,,
,BAO_0000251,,U,Microsomes,Metabolism of compound in monkey S9 microsomes ('+''indicates <20% largest observed peak),1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620092,,4642,,,22224,14294,,
,BAO_0000251,,U,Microsomes,Metabolism of compound in monkey S9 microsomes ('++''indicates 20-50% largest observed peak),1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620093,,4643,,,22224,14294,,
,BAO_0000251,,U,Microsomes,Metabolism of compound in monkey S9 microsomes ('+++'indicates 50-80% largest observed peak),1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620094,,4644,,,22224,14294,,
,BAO_0000251,,U,Microsomes,Metabolism of compound in monkey S9 microsomes ('++++' indicates largest observed peak),1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620095,,4645,,,22224,14294,,
,BAO_0000218,,U,,Plasma clearance evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620096,,4646,In vivo,,22224,3443,,
,BAO_0000218,,U,,Plasma clearance compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620097,,4647,In vivo,,22224,3443,,
,BAO_0000019,,U,,Clearance from plasma(with matabolite-corrected plasma radioactivity-time integral) at 30 min after administration.,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620098,,4648,,,22224,11271,,
,BAO_0000218,,U,,Renal clearance evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620099,,4649,,,22224,3443,,
,BAO_0000218,,U,,Renal clearance compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620100,,4650,,,22224,3443,,
,BAO_0000019,,U,,Elimination Half-life of compound was determined in monkey,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620101,,4651,,,22224,6821,,
,BAO_0000019,,U,,Half life of compound was determined in rhesus monkey,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620102,,4652,,,22224,17267,,
Plasma,BAO_0000366,,U,,Half life in monkey plasma,1,,9527.0,A,Cercopithecidae,1969.0,0,Autocuration,CHEMBL620103,,4653,,,22224,5819,,
Plasma,BAO_0000366,,U,,Half life in monkey plasma; Not detected,1,,9527.0,A,Cercopithecidae,1969.0,0,Autocuration,CHEMBL620104,,4654,,,22224,5819,,
,BAO_0000218,,U,,Half life period was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL874596,,4655,In vivo,,22224,1916,,
,BAO_0000218,,U,,Half-life 24 hr after 2 mg/kg iv administration in monkeys,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL873490,,4656,In vivo,,22224,17509,,
,BAO_0000019,,U,,Terminal half life of the compound.,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620105,,4657,,,22224,1399,,
,BAO_0000218,,U,,Maximum time was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620780,,4658,In vivo,,22224,1916,,
,BAO_0000218,,U,,Pharmacokinetic parameter Tmax was determined in monkey after (po) administration of a dose of 50 (uM/kg),1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620781,,4659,In vivo,,22224,4809,,
,BAO_0000218,,U,,Unbound plasma was determined in rhesus monkey at a dose of 1 mg/kg by iv administration,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620956,,4660,,,22224,5546,,
Urine,BAO_0000218,,U,,Urinary recovery evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,1,,9527.0,A,Cercopithecidae,1088.0,0,Autocuration,CHEMBL620957,,4661,,,22224,3443,,
Urine,BAO_0000218,,U,,Urinary recovery compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,1,,9527.0,A,Cercopithecidae,1088.0,0,Autocuration,CHEMBL620958,,4662,,,22224,3443,,
,BAO_0000218,,U,,Volume of distribution was determined in monkey after a 3 mg/kg of iv dose,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620959,,4663,In vivo,,22224,4257,,
,BAO_0000218,,U,,Volume distribution after oral administration (2.5 mg/kg) in monkey was determined,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620960,,4664,In vivo,,22224,6221,,
,BAO_0000218,,U,,Volume of distribution was evaluated in rhesus,1,,9527.0,A,Cercopithecidae,,0,Autocuration,CHEMBL620961,,4665,In vivo,,22224,5472,,
,BAO_0000218,,U,,Plasma clearance was measured in hamster at the dose of 10 mg/kg by peroral administration,1,,10029.0,A,Cricetulus griseus,,0,Autocuration,CHEMBL620962,,4666,In vivo,,22224,4727,,
,BAO_0000218,,U,,Plasma clearance was measured in hamster at the dose of 3 mg/kg by intravenous administration,1,,10029.0,A,Cricetulus griseus,,0,Autocuration,CHEMBL620963,,4667,In vivo,,22224,4727,,
,BAO_0000218,,U,,Bioavailability in hamster was determined,1,,10029.0,A,Cricetulus griseus,,0,Autocuration,CHEMBL620964,,4668,In vivo,,22224,4727,,
,BAO_0000218,,U,,Bioavailability in hamster at a dose of 3 mg/kg by intravenous administration,1,,10029.0,A,Cricetulus griseus,,0,Autocuration,CHEMBL620965,,4669,In vivo,,22224,4727,,
,BAO_0000218,,U,,Bioavailability in hamster at a dose of 3 mg/kg by oral administration,1,,10029.0,A,Cricetulus griseus,,0,Autocuration,CHEMBL620966,,4670,In vivo,,22224,4727,,
Blood,BAO_0000221,,U,,Half life of compound was determined in hamster blood,1,,10029.0,A,Cricetulus griseus,178.0,0,Autocuration,CHEMBL620967,,4671,,,22224,4727,,
,BAO_0000019,,U,,Michaelis-Menten constant of the compound.,1,,9823.0,A,Sus scrofa,,0,Autocuration,CHEMBL620968,,4672,,,22224,1452,,
,BAO_0000019,,U,,Vmax value was measured at 0 uM concentration of silyl ether.,1,,9823.0,A,Sus scrofa,,0,Autocuration,CHEMBL874597,,4673,,,22224,1452,,
,BAO_0000019,,U,,Vmax value was measured at 10 uM concentration of silyl ether.,1,,9823.0,A,Sus scrofa,,0,Autocuration,CHEMBL620969,,4674,,,22224,1452,,
,BAO_0000019,,U,,Vmax value was measured at 5 uM concentration of silyl ether.,1,,9823.0,A,Sus scrofa,,0,Autocuration,CHEMBL620970,,4675,,,22224,1452,,
,BAO_0000357,,D,,Inactivation of human leukocyte (neutrophil) elastase(HLE)(HNE) as rate constant,1,,9606.0,B,Homo sapiens,,9,Expert,CHEMBL620971,,4676,,,235,11706,,
,BAO_0000218,,U,,Area under curve was evaluated against man at a dose of 10 mg/kg after po administration,1,,9606.0,A,Homo sapiens,,0,Autocuration,CHEMBL620972,,4677,,,22224,1916,,
,BAO_0000019,,U,,Compound was evaluated for area under the curve expressed as (h*ug/ml),1,,9606.0,A,Homo sapiens,,0,Autocuration,CHEMBL620973,,4678,,,22224,17791,,
