payment_id,customer_id,staff_id,rental_id,amount,payment_date
12389,459,1,6206,0.99,2005-07-11 12:32:14
1769,65,1,2173,7.99,2005-06-18 00:08:20
5568,205,2,15418,0.99,2005-08-22 23:54:14
10409,384,2,6387,0.99,2005-07-11 22:15:56
8958,331,1,15521,2.99,2005-08-23 03:30:51
11698,434,2,3037,2.99,2005-06-20 12:28:03
11495,425,1,9170,0.99,2005-07-30 11:35:24
12378,459,2,1876,0.99,2005-06-17 02:50:51
4723,174,2,3446,1.99,2005-06-21 20:45:51
6479,240,2,2872,5.99,2005-06-20 00:38:21
12772,472,2,13188,8.99,2005-08-19 14:27:03
15359,573,1,11043,0.99,2005-08-02 06:04:44
4808,177,1,7493,3.99,2005-07-27 19:55:46
160,6,2,7136,2.99,2005-07-27 06:38:25
6851,254,1,5550,5.99,2005-07-10 02:58:35
3700,137,2,9200,4.99,2005-07-30 12:39:52
5560,205,2,7976,7.99,2005-07-28 14:13:24
3638,135,2,1272,0.99,2005-06-15 07:42:58
12410,459,1,13967,4.99,2005-08-20 18:28:46
3248,120,1,14001,2.99,2005-08-20 20:07:15
7397,273,2,14092,4.99,2005-08-21 00:14:32
5384,198,2,11985,2.99,2005-08-17 18:19:44
3173,118,1,6377,0.99,2005-07-11 21:41:16
4447,163,1,15520,8.99,2005-08-23 03:30:45
562,21,1,10734,0.99,2005-08-01 19:28:47
1283,46,1,13226,0.99,2005-08-19 16:05:36
4003,147,2,14021,4.99,2005-08-20 21:02:12
495,19,2,696,2.99,2005-05-29 01:59:10
12102,448,2,11608,8.99,2005-08-17 03:36:52
15087,563,2,6326,2.99,2005-07-11 19:06:55
14458,537,1,3555,0.99,2005-07-06 02:45:35
7080,262,2,6547,7.99,2005-07-12 04:57:46
6125,227,2,8417,4.99,2005-07-29 06:53:36
6190,230,2,1793,0.99,2005-06-16 20:07:27
1505,54,2,12775,5.99,2005-08-18 23:35:56
2611,96,1,9662,3.99,2005-07-31 06:09:53
10907,403,1,14519,2.99,2005-08-21 14:59:29
15472,577,2,8671,6.99,2005-07-29 15:49:37
15794,590,2,2352,2.99,2005-06-18 12:40:15
15553,580,1,11164,8.99,2005-08-02 10:10:56
674,25,2,9922,2.99,2005-07-31 14:59:37
13004,481,2,13878,4.99,2005-08-20 15:17:38
14603,543,2,5467,4.99,2005-07-09 23:05:47
5340,197,2,10460,3.99,2005-08-01 09:31:00
733,27,2,6562,5.99,2005-07-12 05:26:26
14755,550,1,3979,4.99,2005-07-06 23:04:35
13439,499,2,5392,2.99,2005-07-09 19:32:30
12631,468,1,7685,0.99,2005-07-28 03:13:00
1838,67,1,11894,8.99,2005-08-17 15:15:01
3198,119,2,6330,0.99,2005-07-11 19:15:42
4043,148,2,12038,0.99,2005-08-17 20:28:26
8261,304,1,9992,6.99,2005-07-31 17:29:48
12983,481,2,3293,0.99,2005-06-21 06:59:33
12763,472,2,6274,5.99,2005-07-11 16:09:42
6638,245,2,7233,5.99,2005-07-27 10:08:36
1684,61,2,15089,6.99,2005-08-22 11:34:06
10065,372,1,7190,4.99,2005-07-27 08:36:01
4335,159,1,8470,0.99,2005-07-29 08:28:50
3069,114,2,5624,4.99,2005-07-10 05:43:16
2838,105,2,9124,3.99,2005-07-30 09:43:12
11524,426,2,11237,0.99,2005-08-02 13:24:01
1295,47,2,3320,5.99,2005-06-21 08:29:41
4650,171,2,13087,6.99,2005-08-19 10:33:52
385,14,1,13780,4.99,2006-02-14 15:16:03
7274,269,2,7,1.99,2005-05-24 23:11:53
3762,139,1,5390,6.99,2005-07-09 19:26:22
14813,552,1,8085,2.99,2005-07-28 18:13:15
9251,342,1,9955,0.99,2005-07-31 16:01:26
2124,78,2,7200,1.99,2005-07-27 08:57:38
15335,572,2,13523,6.99,2005-08-20 02:47:03
14288,531,2,5904,4.99,2005-07-10 20:39:44
9479,350,2,11692,6.99,2005-08-17 06:52:41
6655,246,2,421,8.99,2005-05-27 15:30:13
202,7,1,12730,2.99,2005-08-18 21:55:01
9763,361,1,11327,2.99,2005-08-02 16:40:47
15531,579,2,15601,0.99,2005-08-23 06:33:26
2057,75,1,12662,0.99,2005-08-18 19:10:41
4495,166,2,4389,6.99,2005-07-07 20:58:58
11101,410,1,7523,4.99,2005-07-27 21:11:23
15139,565,2,7242,5.99,2005-07-27 10:25:51
5224,193,2,2846,4.99,2005-06-19 22:52:14
10717,396,2,3909,6.99,2005-07-06 19:54:41
8757,324,1,3947,4.99,2005-07-06 21:42:21
728,27,2,4038,0.99,2005-07-07 02:52:53
3073,114,2,7316,2.99,2005-07-27 13:19:03
9261,342,2,13368,4.99,2005-08-19 21:19:35
4607,170,2,2117,0.99,2005-06-17 20:24:00
1756,64,1,9880,6.99,2005-07-31 13:49:02
8862,328,2,9557,2.99,2005-07-31 02:14:01
613,23,1,6238,2.99,2005-07-11 14:20:18
2843,105,2,12899,2.99,2005-08-19 04:03:34
8961,332,1,4100,6.99,2005-07-07 06:20:52
1876,69,1,6385,6.99,2005-07-11 22:07:32
4902,180,1,9373,0.99,2005-07-30 19:05:36
7511,277,2,7423,4.99,2005-07-27 17:11:47
9424,348,2,12884,5.99,2005-08-19 03:34:04
72,3,1,7911,4.99,2005-07-28 11:46:45
13935,517,2,12705,0.99,2005-08-18 20:44:14
7961,294,1,7765,4.99,2005-07-28 06:40:33
5632,208,1,1949,5.99,2005-06-17 08:19:22
5581,206,2,7541,4.99,2005-07-27 21:40:05
19,1,2,8116,0.99,2005-07-28 19:20:07
8162,300,1,14674,7.99,2005-08-21 20:01:34
11198,414,2,6462,7.99,2005-07-12 01:15:24
7169,265,2,8489,2.99,2005-07-29 08:58:03
4737,174,1,15892,1.99,2005-08-23 17:01:00
14212,528,2,3654,4.99,2005-07-06 07:45:31
11484,425,2,4362,5.99,2005-07-07 19:35:30
15816,590,2,15458,2.99,2006-02-14 15:16:03
44,2,2,9236,10.99,2005-07-30 13:47:43
675,25,2,10103,2.99,2005-07-31 20:49:13
13793,512,2,10232,4.99,2005-08-01 01:50:55
2390,88,1,2483,7.99,2005-06-18 21:22:23
449,17,2,884,4.99,2005-05-30 06:41:32
1565,57,2,152,9.99,2005-05-26 00:41:10
5591,206,2,13550,9.99,2005-08-20 03:58:51
2863,106,2,9747,7.99,2005-07-31 09:16:57
11865,440,2,957,4.99,2005-05-30 17:53:29
15656,584,2,11500,6.99,2005-08-16 23:01:22
4110,151,2,418,5.99,2005-05-27 15:13:17
6979,258,2,14901,6.99,2005-08-22 04:31:37
2658,98,2,11200,2.99,2005-08-02 11:48:36
11888,441,1,1602,4.99,2005-06-16 06:12:40
12250,454,2,1844,7.99,2005-06-16 23:53:53
14434,536,1,3514,0.99,2005-07-06 00:46:54
14221,528,2,9488,8.99,2005-07-30 23:42:42
13821,513,1,8798,5.99,2005-07-29 21:15:38
9351,346,2,8543,0.99,2005-07-29 11:01:57
10814,400,1,4645,2.99,2005-07-08 09:20:09
9396,347,2,15426,2.99,2005-08-23 00:07:19
829,30,1,6249,0.99,2005-07-11 15:02:02
9277,343,1,2980,8.99,2005-06-20 08:35:03
3269,121,2,12428,3.99,2005-08-18 10:24:21
93,4,2,7718,2.99,2005-07-28 04:37:59
5172,190,2,14141,4.99,2005-08-21 02:07:22
5645,208,2,7984,2.99,2005-07-28 14:27:51
5982,221,2,4649,4.99,2005-07-08 09:32:05
13407,498,2,718,2.99,2005-05-29 04:52:23
12393,459,1,7717,4.99,2005-07-28 04:33:54
1152,42,1,2170,3.99,2005-06-17 23:57:34
4019,148,1,4080,0.99,2005-07-07 05:09:54
12682,469,1,12633,6.99,2005-08-18 17:55:38
3660,135,1,12249,2.99,2005-08-18 03:53:34
15664,584,1,14930,1.99,2005-08-22 05:38:32
3499,129,1,13915,4.99,2005-08-20 16:42:53
10667,393,2,13788,1.99,2005-08-20 12:15:41
13857,514,1,14386,1.99,2005-08-21 10:06:34
214,8,2,4409,3.99,2005-07-07 21:47:29
9553,354,2,402,0.99,2005-05-27 13:17:18
8522,314,2,8328,6.99,2005-07-29 04:06:24
15961,596,1,974,6.99,2005-05-30 20:28:42
15771,589,1,2979,2.99,2005-06-20 08:31:05
13156,487,2,10555,6.99,2005-08-01 12:56:38
10785,399,2,10,5.99,2005-05-25 00:02:21
7639,282,1,7433,2.99,2005-07-27 17:32:20
7159,265,2,5029,7.99,2005-07-09 02:35:32
10290,380,1,7974,3.99,2005-07-28 14:11:57
3751,138,1,14987,4.99,2005-08-22 07:41:08
109,5,1,1085,6.99,2005-05-31 11:15:43
11598,430,2,30,2.99,2005-05-25 04:01:32
6453,239,2,4920,7.99,2005-07-08 21:42:10
925,33,1,15096,5.99,2005-08-22 11:43:04
3517,130,1,9452,0.99,2005-07-30 22:19:16
5920,218,2,14848,4.99,2005-08-22 02:14:19
1077,39,2,4727,7.99,2005-07-08 12:54:15
12540,464,2,15854,0.99,2005-08-23 15:58:05
12422,460,2,5482,3.99,2005-07-09 23:53:04
11538,427,2,2466,0.99,2005-06-18 20:18:42
10348,382,2,3125,4.99,2005-06-20 18:31:58
2060,75,1,14488,0.00,2006-02-14 15:16:03
12660,469,2,4123,0.99,2005-07-07 07:16:19
8994,333,2,5892,4.99,2005-07-10 20:02:42
4059,149,2,1521,2.99,2005-06-15 23:58:53
5022,185,1,646,0.99,2005-05-28 19:16:14
7842,289,2,14729,4.99,2005-08-21 22:16:57
14472,537,1,14010,4.99,2005-08-20 20:29:46
14829,553,1,2460,8.99,2005-06-18 19:54:13
10947,405,1,3240,4.99,2005-06-21 02:53:17
10567,390,1,6215,4.99,2005-07-11 12:52:36
15422,575,2,15857,0.99,2005-08-23 15:59:51
15978,596,1,13648,4.99,2005-08-20 07:48:10
1280,46,2,12280,4.99,2005-08-18 04:49:27
2044,75,2,9168,5.99,2005-07-30 11:31:17
3290,122,2,3986,4.99,2005-07-06 23:25:13
3088,114,2,15646,3.99,2005-08-23 08:19:55
5276,195,2,12099,0.99,2005-08-17 22:38:54
3094,115,2,1361,0.99,2005-06-15 13:37:38
9504,351,2,11127,0.99,2005-08-02 09:00:59
1589,57,2,13743,0.99,2005-08-20 10:51:27
5674,209,2,7752,5.99,2005-07-28 06:01:00
4300,158,1,5988,4.99,2005-07-11 00:55:38
1501,54,1,10956,4.99,2005-08-02 03:33:14
61,3,1,830,2.99,2005-05-29 22:43:55
2610,96,1,9315,4.99,2005-07-30 17:05:29
4390,161,1,10241,5.99,2005-08-01 02:12:25
8391,309,2,5305,8.99,2005-07-09 15:55:36
13016,482,1,5466,4.99,2005-07-09 23:03:21
7976,294,1,14474,2.99,2005-08-21 13:22:48
15018,560,1,15352,6.99,2005-08-22 21:16:54
9948,368,1,2744,4.99,2005-06-19 16:20:40
8409,309,2,13909,4.99,2005-08-20 16:26:36
10637,392,2,14081,7.99,2005-08-20 23:35:13
4123,151,1,9890,4.99,2005-07-31 14:04:44
15223,568,2,10689,0.99,2005-08-01 18:04:18
3353,124,2,16023,0.99,2005-08-23 21:45:02
11768,436,1,13533,3.99,2005-08-20 03:30:00
13976,519,2,9441,4.99,2005-07-30 21:43:28
208,8,2,1305,2.99,2005-06-15 09:59:16
3241,120,2,9907,6.99,2005-07-31 14:39:50
1975,73,1,4789,4.99,2005-07-08 16:22:01
1214,44,1,5551,3.99,2005-07-10 03:01:09
6848,254,1,5072,3.99,2005-07-09 05:01:58
3555,131,1,13407,0.99,2005-08-19 22:26:26
6096,226,2,7288,5.99,2005-07-27 12:24:59
9221,341,1,3382,5.99,2005-06-21 14:05:23
8544,315,1,6894,4.99,2005-07-12 21:20:50
7864,290,1,10194,1.99,2005-08-01 00:33:52
846,30,1,13682,4.99,2005-08-20 08:50:39
4880,179,1,10156,4.99,2005-07-31 22:36:00
14322,532,1,8273,5.99,2005-07-29 01:33:16
15969,596,1,10094,3.99,2005-07-31 20:31:18
10169,375,2,11008,5.99,2005-08-02 05:06:17
10257,379,2,7041,4.99,2005-07-27 03:18:32
11919,442,2,1358,0.99,2005-06-15 13:28:48
1355,49,1,14627,6.99,2005-08-21 18:35:54
7927,293,2,1860,4.99,2005-06-17 01:17:12
3539,131,1,7557,2.99,2005-07-27 22:18:19
4958,182,2,4513,1.99,2005-07-08 02:39:59
10651,393,2,4791,7.99,2005-07-08 16:27:24
404,15,2,12551,2.99,2005-08-18 14:46:26
10098,373,1,7094,0.99,2005-07-27 04:47:33
5038,185,2,11355,0.99,2005-08-02 17:37:43
2680,99,2,8242,7.99,2005-07-29 00:34:27
10225,377,1,13275,0.99,2005-08-19 17:53:38
4455,164,2,4548,4.99,2005-07-08 04:21:54
11304,418,2,8546,5.99,2005-07-29 11:08:48
14146,526,2,2932,6.99,2005-06-20 04:51:19
13952,518,2,7839,6.99,2005-07-28 09:01:13
4330,159,2,3914,5.99,2005-07-06 20:11:10
2588,95,1,9951,4.99,2005-07-31 15:51:16
9102,337,1,3626,5.99,2005-07-06 06:15:35
7791,288,2,427,6.99,2005-05-27 16:10:04
9615,356,1,6648,0.99,2005-07-12 10:46:30
3355,125,1,1481,2.99,2005-06-15 21:17:58
2236,82,1,11093,4.99,2005-08-02 07:59:49
11393,421,2,13461,9.99,2005-08-20 00:49:04
14307,532,1,43,2.99,2005-05-25 05:39:25
13995,520,2,5799,4.99,2005-07-10 14:53:35
7394,273,1,12692,0.99,2005-08-18 20:09:19
14278,530,1,13998,5.99,2005-08-20 19:52:38
15398,575,1,774,4.99,2005-05-29 13:19:43
4185,154,1,2886,4.99,2005-06-20 01:38:39
12750,472,2,249,2.99,2005-05-26 14:19:09
13337,495,2,5484,7.99,2005-07-09 23:54:37
13977,519,2,9534,7.99,2005-07-31 01:18:27
6897,256,2,2230,4.99,2005-06-18 03:50:49
15248,569,1,11354,6.99,2005-08-02 17:35:10
7970,294,2,10642,4.99,2005-08-01 15:45:11
4498,166,2,5380,4.99,2005-07-09 19:08:44
6127,227,2,9521,2.99,2005-07-31 00:52:24
6515,241,2,6245,2.99,2005-07-11 14:56:57
3667,136,2,2104,2.99,2005-06-17 19:14:30
11889,441,2,2328,4.99,2005-06-18 10:17:21
13298,493,2,14160,2.99,2006-02-14 15:16:03
9794,362,1,9784,4.99,2005-07-31 10:21:32
7830,289,2,7325,0.99,2005-07-27 13:46:55
3639,135,2,1671,1.99,2005-06-16 10:30:22
12501,463,1,560,1.99,2005-05-28 08:53:02
13812,513,2,4055,2.99,2005-07-07 03:49:13
12896,477,1,8515,6.99,2005-07-29 09:55:20
7135,264,2,6391,0.99,2005-07-11 22:23:09
13069,484,1,6863,6.99,2005-07-12 19:58:34
2240,82,2,13847,6.99,2005-08-20 14:33:59
1640,59,1,13573,2.99,2005-08-20 05:10:14
4172,153,1,12103,1.99,2005-08-17 22:49:09
11882,440,1,14555,0.99,2005-08-21 16:03:02
11769,436,1,13760,5.99,2005-08-20 11:26:33
679,25,1,11642,0.99,2005-08-17 04:48:05
11658,432,2,8094,6.99,2005-07-28 18:30:28
11593,429,2,8175,7.99,2005-07-28 21:38:16
2678,99,1,7039,4.99,2005-07-27 03:11:48
14830,553,2,3103,6.99,2005-06-20 16:58:19
12936,479,2,4183,8.99,2005-07-07 10:28:33
9535,353,2,1928,7.99,2005-06-17 06:48:31
12264,454,2,6701,0.99,2005-07-12 12:47:59
2977,111,2,2297,4.99,2005-06-18 08:17:41
351,13,2,12918,7.99,2005-08-19 04:31:36
2262,83,2,11777,4.99,2005-08-17 10:27:19
14652,545,2,11760,2.99,2005-08-17 09:44:22
13943,518,2,4029,7.99,2005-07-07 02:19:44
5166,190,2,11312,6.99,2005-08-02 15:56:51
6874,255,2,3442,2.99,2005-06-21 20:06:51
8876,329,1,2010,5.99,2005-06-17 11:54:15
1986,73,2,11155,0.99,2005-08-02 09:55:28
295,11,2,11166,6.99,2005-08-02 10:14:58
5329,197,1,2090,2.99,2005-06-17 18:06:14
7576,279,2,13588,4.99,2005-08-20 05:47:11
14247,529,2,10361,10.99,2005-08-01 05:53:49
13745,510,1,6531,1.99,2005-07-12 04:35:24
3595,133,2,4829,2.99,2005-07-08 17:54:18
765,28,1,8464,4.99,2005-07-29 08:18:20
10563,390,1,4022,4.99,2005-07-07 01:50:06
15243,569,2,9960,1.99,2005-07-31 16:05:52
13833,513,2,14844,7.99,2005-08-22 02:09:12
8188,302,2,38,4.99,2005-05-25 04:47:44
7998,295,2,6331,3.99,2005-07-11 19:17:21
96,4,1,9371,5.99,2005-07-30 18:58:00
4262,157,1,642,4.99,2005-05-28 18:49:12
14156,526,1,6671,3.99,2005-07-12 11:48:48
14343,533,1,1652,0.99,2005-06-16 09:31:37
7161,265,1,5710,9.99,2005-07-10 10:32:52
13235,491,2,1198,2.99,2005-06-15 01:48:58
8826,327,1,653,6.99,2005-05-28 20:12:20
7813,288,1,15119,2.99,2005-08-22 12:41:33
647,24,2,10491,2.99,2005-08-01 10:38:27
15315,572,1,2458,0.99,2005-06-18 19:39:05
2137,78,1,13432,0.99,2005-08-19 23:29:06
6468,239,1,12340,4.99,2005-08-18 07:07:01
14593,542,1,13447,0.99,2005-08-20 00:09:36
12001,445,1,4041,0.99,2005-07-07 03:03:33
8250,304,1,4466,6.99,2005-07-08 00:12:53
9564,354,1,5873,3.99,2005-07-10 19:02:10
11388,421,1,10200,4.99,2005-08-01 00:39:05
14787,551,2,3996,5.99,2005-07-06 23:46:43
7875,291,1,1191,2.99,2005-06-15 01:10:35
283,11,2,4608,2.99,2005-07-08 07:19:11
15126,565,1,458,6.99,2005-05-27 19:58:36
6359,236,1,5404,2.99,2005-07-09 20:10:43
7354,272,2,5047,3.99,2005-07-09 03:44:15
9912,366,1,14290,4.99,2005-08-21 07:02:59
5027,185,1,4524,2.99,2005-07-08 03:10:48
10622,392,1,3566,2.99,2005-07-06 03:08:51
12008,445,2,8911,0.99,2005-07-30 01:30:57
2290,84,2,10540,0.99,2005-08-01 12:24:42
83,3,2,14699,8.99,2005-08-21 20:50:48
5132,189,1,3346,2.99,2005-06-21 11:06:53
5589,206,2,13232,2.99,2005-08-19 16:13:32
14537,540,2,6145,7.99,2005-07-11 09:07:01
15695,586,2,3733,4.99,2005-07-06 11:33:55
8323,306,1,13996,4.99,2005-08-20 19:45:43
4747,175,1,8244,2.99,2005-07-29 00:35:34
3924,145,1,3647,5.99,2005-07-06 07:29:17
9704,359,2,14598,5.99,2005-08-21 17:40:05
6035,223,1,12927,5.99,2005-08-19 05:02:46
2002,74,2,5917,4.99,2005-07-10 21:30:22
8303,306,1,6953,4.99,2005-07-26 23:52:47
3390,126,2,3502,5.99,2005-07-06 00:15:06
599,22,1,15793,4.99,2005-08-23 14:06:19
15104,564,2,1705,2.99,2005-06-16 13:59:42
8880,329,2,2702,2.99,2005-06-19 13:35:56
14717,548,1,4155,7.99,2005-07-07 09:00:49
15654,584,2,10966,0.99,2005-08-02 04:00:47
10354,382,2,8777,0.99,2005-07-29 20:10:21
4658,172,1,837,0.99,2005-05-30 00:02:08
10383,383,2,10515,4.99,2005-08-01 11:41:33
7471,276,2,3064,6.99,2005-06-20 13:53:13
15549,580,2,9604,4.99,2005-07-31 03:47:12
5760,212,1,5115,6.99,2005-07-09 07:07:18
4076,149,2,10154,2.99,2005-07-31 22:30:49
10184,376,1,5675,4.99,2005-07-10 08:31:06
12549,465,2,7508,2.99,2005-07-27 20:33:08
8009,295,2,11083,4.99,2005-08-02 07:32:01
3834,142,1,1268,1.99,2005-06-15 07:29:30
15605,582,2,13815,5.99,2005-08-20 13:08:53
11656,432,2,7681,0.99,2005-07-28 03:07:09
5139,189,2,7790,2.99,2005-07-28 07:22:35
13604,504,2,16022,4.99,2005-08-23 21:44:27
11340,419,1,10372,2.99,2005-08-01 06:23:48
15972,596,2,10804,0.99,2005-08-01 22:22:11
469,18,1,116,4.99,2005-05-25 19:27:51
6965,258,2,6012,4.99,2005-07-11 02:00:12
12239,453,1,12703,2.99,2005-08-18 20:37:13
1148,41,1,15875,2.99,2006-02-14 15:16:03
6945,257,2,11860,1.99,2005-08-17 13:52:26
8483,313,2,781,0.99,2005-05-29 14:23:58
10508,388,2,6321,2.99,2005-07-11 18:51:02
8078,297,2,15582,2.99,2005-08-23 05:45:44
12975,480,2,13131,9.99,2005-08-19 12:08:13
11839,439,1,4528,2.99,2005-07-08 03:24:54
3934,145,1,7529,7.99,2005-07-27 21:18:08
11354,420,1,4176,4.99,2005-07-07 10:03:34
411,15,2,14569,0.99,2005-08-21 16:31:22
6495,240,2,13030,2.99,2005-08-19 08:28:11
5928,219,2,5416,4.99,2005-07-09 20:33:50
3893,144,2,6614,7.99,2005-07-12 08:33:49
7405,274,1,394,5.99,2005-05-27 11:26:11
9894,366,2,6971,4.99,2005-07-27 00:26:17
6064,225,1,963,3.99,2005-05-30 18:52:53
5551,205,1,1238,2.99,2005-06-15 04:49:08
13560,503,2,9725,0.99,2005-07-31 08:35:18
5640,208,2,5693,2.99,2005-07-10 09:35:43
13234,491,2,1097,0.99,2005-05-31 13:38:42
13350,495,2,12837,0.99,2005-08-19 01:51:09
14568,541,1,12894,7.99,2005-08-19 03:49:28
2238,82,1,12470,3.99,2005-08-18 11:55:42
10486,387,1,7497,0.99,2005-07-27 20:05:27
3848,142,1,12964,0.99,2005-08-19 06:29:13
7251,268,1,3066,3.99,2005-06-20 13:55:41
11348,419,2,14308,0.99,2005-08-21 07:43:21
7021,260,1,3193,0.99,2005-06-20 23:52:30
14217,528,2,6561,0.99,2005-07-12 05:24:02
9070,336,1,2575,2.99,2005-06-19 04:32:52
15012,560,1,11788,4.99,2005-08-17 10:59:18
15812,590,1,10657,4.99,2005-08-01 16:38:44
8941,331,2,4063,5.99,2005-07-07 04:23:57
14118,525,2,1772,2.99,2005-06-16 18:12:54
583,22,2,4215,2.99,2005-07-07 12:00:52
3757,139,2,2718,7.99,2005-06-19 14:49:42
3251,120,2,14460,9.99,2005-08-21 12:48:48
12253,454,2,2048,5.99,2005-06-17 14:55:29
13527,502,1,7255,4.99,2005-07-27 10:49:54
8526,314,2,11908,3.99,2005-08-17 15:43:09
5917,218,1,12974,0.99,2005-08-19 06:51:02
7980,295,1,1184,5.99,2005-06-15 00:49:36
10841,401,2,7651,4.99,2005-07-28 01:48:32
11239,416,2,253,0.99,2005-05-26 14:43:14
13605,505,1,159,2.99,2005-05-26 01:34:28
688,26,2,1706,4.99,2005-06-16 14:01:02
7823,289,2,5342,8.99,2005-07-09 17:20:03
15694,586,2,3487,6.99,2005-07-05 23:30:36
1105,40,1,6502,0.99,2005-07-12 03:15:45
11080,409,2,12830,0.99,2005-08-19 01:40:25
11147,411,1,15936,0.99,2005-08-23 18:43:11
9204,340,1,10809,0.99,2005-08-01 22:39:27
12502,463,1,1284,2.99,2005-06-15 08:27:33
182,7,1,2888,4.99,2005-06-20 01:50:56
6522,241,2,10447,3.99,2005-08-01 09:04:58
7490,276,1,12650,4.99,2005-08-18 18:33:20
324,12,2,10392,10.99,2005-08-01 06:50:26
11564,428,1,3925,5.99,2005-07-06 20:41:44
13161,487,2,11890,5.99,2005-08-17 15:08:43
1172,42,1,10935,5.99,2005-08-02 02:54:53
11980,444,1,5753,2.99,2005-07-10 12:29:43
15897,593,1,14408,5.99,2005-08-21 10:47:24
14822,552,2,12880,2.99,2005-08-19 03:27:17
9395,347,2,14958,2.99,2005-08-22 06:30:10
11946,442,2,15207,2.99,2005-08-22 16:35:25
13700,508,2,9694,5.99,2005-07-31 07:13:16
8890,329,2,8172,7.99,2005-07-28 21:34:36
2038,75,1,7052,2.99,2005-07-27 03:36:38
1114,40,2,11919,0.99,2005-08-17 16:08:49
6850,254,1,5537,0.99,2005-07-10 02:35:41
10793,399,2,6006,2.99,2005-07-11 01:38:42
386,15,1,2486,2.99,2005-06-18 21:26:56
2924,108,2,11445,6.99,2005-08-02 20:33:35
10801,399,1,11953,3.99,2005-08-17 17:16:42
10321,381,2,6778,2.99,2005-07-12 16:06:00
5662,209,1,2796,4.99,2005-06-19 19:00:37
12195,452,1,726,1.99,2005-05-29 06:05:29
1311,47,2,15846,2.99,2005-08-23 15:39:18
14045,522,2,3102,8.99,2005-06-20 16:55:55
6775,251,1,9196,2.99,2005-07-30 12:30:19
13967,519,2,2505,8.99,2005-06-18 23:28:27
7185,266,2,3002,4.99,2005-06-20 09:56:12
637,24,2,2963,7.99,2005-06-20 07:33:09
14219,528,2,8112,4.99,2005-07-28 19:11:07
5999,221,2,14322,5.99,2005-08-21 08:06:30
15177,566,1,9688,3.99,2005-07-31 06:56:08
10117,373,2,13299,2.99,2005-08-19 18:46:33
1605,58,2,9561,2.99,2005-07-31 02:22:13
5095,187,2,12490,9.99,2005-08-18 12:48:45
5732,211,1,6722,1.99,2005-07-12 13:44:03
11618,430,1,14058,5.99,2005-08-20 22:24:35
11693,434,2,1584,5.99,2005-06-16 04:50:50
584,22,1,5294,6.99,2005-07-09 15:23:42
2882,107,2,3824,6.99,2005-07-06 15:43:15
1837,67,1,11295,8.99,2005-08-02 15:10:06
12663,469,2,5664,6.99,2005-07-10 08:04:41
1711,63,1,4587,4.99,2005-07-08 06:16:26
5882,217,2,1141,8.99,2005-05-31 19:42:02
11126,411,2,1997,2.99,2005-06-17 11:19:43
8234,303,1,11253,4.99,2005-08-02 13:42:44
5516,204,2,251,0.99,2005-05-26 14:35:40
6046,224,1,4697,2.99,2005-07-08 11:19:14
1762,64,1,13773,2.99,2005-08-20 11:50:14
13206,489,2,14424,6.99,2005-08-21 11:24:11
2971,110,1,13723,2.99,2005-08-20 10:05:30
9091,336,2,13066,0.99,2005-08-19 09:50:39
8619,318,1,7649,0.99,2005-07-28 01:37:26
7593,280,1,8365,0.99,2005-07-29 05:11:00
11922,442,2,3545,4.99,2005-07-06 02:16:17
3856,142,1,15454,0.99,2006-02-14 15:16:03
4541,167,1,13825,6.99,2005-08-20 13:43:22
3911,144,1,11534,7.99,2005-08-17 00:35:27
14598,543,1,2426,2.99,2005-06-18 17:40:44
4399,161,2,15045,5.99,2005-08-22 09:53:23
2425,89,2,7729,4.99,2005-07-28 04:57:57
3868,143,2,6207,4.99,2005-07-11 12:34:24
7843,289,2,14917,4.99,2005-08-22 05:03:59
1021,37,1,9567,5.99,2005-07-31 02:36:11
4516,167,1,280,2.99,2005-05-26 18:36:58
1379,50,2,9691,10.99,2005-07-31 07:09:55
12152,450,2,13731,4.99,2005-08-20 10:22:08
3685,137,1,3436,5.99,2005-06-21 19:16:09
3964,146,2,8246,3.99,2005-07-29 00:38:41
13954,518,1,8397,2.99,2005-07-29 06:09:35
15155,566,2,234,5.99,2005-05-26 11:47:20
9198,340,2,8551,4.99,2005-07-29 11:13:11
14866,554,1,12014,0.99,2005-08-17 19:29:44
8215,302,2,15734,0.99,2005-08-23 11:40:08
3587,133,2,447,2.99,2005-05-27 18:57:02
15284,570,1,11098,3.99,2005-08-02 08:06:18
11799,438,1,1431,4.99,2005-06-15 18:26:29
10752,397,2,7892,4.99,2005-07-28 10:46:58
2336,86,1,4571,9.99,2005-07-08 05:34:41
367,14,2,5317,7.99,2005-07-09 16:10:25
10703,395,1,5087,0.99,2005-07-09 05:44:28
2996,111,1,14949,0.99,2005-08-22 06:12:16
2311,85,1,4705,2.99,2005-07-08 11:50:38
12101,448,1,9178,10.99,2005-07-30 11:58:50
12196,452,2,1203,4.99,2005-06-15 02:09:02
13492,501,2,3222,5.99,2005-06-21 01:50:29
7786,287,1,15084,4.99,2005-08-22 11:17:59
8116,299,2,4153,5.99,2005-07-07 08:53:08
7287,269,1,6626,5.99,2005-07-12 09:16:24
14073,522,2,13605,6.99,2005-08-20 06:06:17
1606,58,2,10037,2.99,2005-07-31 18:48:08
6664,246,1,4092,7.99,2005-07-07 05:54:18
6670,246,2,10208,4.99,2005-08-01 00:54:51
4795,176,2,13186,5.99,2005-08-19 14:23:19
