assay_id,assay_tissue,relationship_type,assay_tax_id,tissue_id,variant_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_strain,assay_cell_type
1634,,H,8140.0,,,10639,Inhibitory activity against 5-hydroxytryptamine 1D receptor of bovine caudate using [3H]5-HT as the radioligand,B,,,Bos taurus,,
1635,,H,21668.0,,,1375,Tested in vitro for receptor binding affinity to 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]5-HT radioligand,B,,,Bos taurus,,
1636,,H,40499.0,,,1375,Tested in vitro for receptor binding affinity to 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]5-HT radioligand; NT means not tested,B,,,Bos taurus,,
1637,,H,8735.0,,,16532,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT; Not tested,B,,,Bos taurus,,
1638,,H,7407.0,,,11147,Binding affinity towards 5-hydroxytryptamine 1D receptor using [3H]5-HT as radioligand,B,,,Bos taurus,,
1639,xtriatum,H,28035.0,2944291.0,,13366,Binding affinity towards 5-hydroxytryptamine 1D receptor was determined in calf striatum homogenate,B,,,Bos taurus,,
1640,,H,71238.0,,,10444,Binding affinity was determined against 5-hydroxytryptamine 1D receptor in bovine caudate homogenate,B,,,Bos taurus,,
1641,,H,7188.0,,,16532,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT,B,,,Bos taurus,,
1642,,H,15128.0,,,16532,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT; Not tested,B,,,Bos taurus,,
1643,,H,13033.0,,,12827,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat frontal cortex membranes using [125]ICYP,B,,,Bos taurus,,
1644,,H,29717.0,,,12827,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat frontal cortex membranes using [125]ICYP; Not determined,B,,,Bos taurus,,
1645,,H,28848.0,,,12919,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,F,,,Bos taurus,,
1646,,H,38669.0,,,14025,Affinity pKi for 5-hydroxytryptamine 1D receptor was measured in calf caudate homogenate,B,,,Bos taurus,,
1647,,H,14430.0,,,12919,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,F,,,Bos taurus,,
1648,,H,26054.0,,,12919,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,F,,,Bos taurus,,
1649,,H,15976.0,,,12919,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,F,,,Bos taurus,,
1650,,H,34210.0,,,14447,The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 1D receptor from cloned gorilla membranes expressed in cultured HEK 293 cells,B,,,Gorilla gorilla,,HEK293
1651,,D,35892.0,,,1375,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1D receptor in guinea pig substantia nigra,B,,,Cavia porcellus,,
1652,,D,3.0,,,1375,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1D receptor in guinea pig substantia nigra; NT means not tested,B,,,Cavia porcellus,,
1653,,D,13861.0,,,12409,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptor by the agonist GR-46611,F,,,Cavia porcellus,,
1654,,D,21604.0,,,12409,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,F,,,Cavia porcellus,,
1655,,D,22211.0,,,12409,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611; range is 2-9,F,,,Cavia porcellus,,
1656,,D,24523.0,,,12409,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611;range is 0.2-0.4,F,,,Cavia porcellus,,
1657,,D,22164.0,,,12409,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611;range is 0.2-1.2,F,,,Cavia porcellus,,
1658,,D,27450.0,,,11574,Binding affinity against 5-hydroxytryptamine 1D receptor,B,,,Cavia porcellus,,
1659,,D,18624.0,,,1558,Binding affinity towards guinea pig 5-hydroxytryptamine 1D receptor was determined,B,,,Cavia porcellus,,
1660,,D,8677.0,,,12409,Compound at 3 mg/kg was tested for the inhibition of hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,F,,,Cavia porcellus,,
1661,,D,16097.0,,,12409,Compound at 45 mg/kg was tested for the inhibition of hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,F,,,Cavia porcellus,,
1662,,D,42612.0,,,12409,Compound at 50 mg/kg was tested for the inhibition of hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,F,,,Cavia porcellus,,
1663,,D,12978.0,,,12409,Compound at oral dose of 45 mg/kg was tested for percent inhibition against 5-hydroxytryptamine 1D receptor causes hypothermia in guinea pig,F,,,Cavia porcellus,,
1664,,D,11945.0,,,12253,Binding affinity of 5-hydroxytryptamine 1D receptor using [3H]-8-HT in guinea pig cortex,B,,,Cavia porcellus,,
1665,,D,22506.0,,,12936,Binding affinity against guinea pig 5-hydroxytryptamine 1D receptor,B,,,Cavia porcellus,,
1666,,H,6514.0,,,13181,Binding affinity was determined against 5-hydroxytryptamine 4 receptor using [125I]SB 207710 as radioligand from piglet hippocampal membranes,B,,,Cavia porcellus,,
1667,Stria5um,D,11668.0,1417154.0,,12409,In vitro binding affinity towards 5-hydroxytryptamine 1D receptor in guinea-pig striatum in presence of BMY-7378 and mesulergine,B,,,Cavia porcellus,,
1668,,D,9347.0,,,10639,Inhibition of Forskolin-stimulated adenylate cyclase activity against 5-hydroxytryptamine 1D receptor of guinea pig substantia nigra,B,,,Cavia porcellus,,
1669,,H,,,,5254,Binding affinity against 5-hydroxytryptamine 1D receptor,B,,,,,
1670,,H,,,,13051,The compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1D receptor beta,B,,,,,
1671,,H,,,,3463,Maximum stimulation of [35S]GTP gamma-S binding expressed relative to the maximal effect produced by 5-hydroxytryptamine 1D receptor,F,,,,,
1672,,H,,,,15315,Ability to inhibit forskolin-stimulated adenylate cyclase in a cell line expressing human 5-hydroxytryptamine 1D receptor,F,,,,,
1673,,H,,,,6011,Ability to inhibit forskolin-stimulated adenylate cyclase activity in Chinese hamster ovary (CHO) stable cell lines expressing human 5-hydroxytryptamine 1D receptor,F,,,,,
1674,,D,6232.0,,,14159,"Stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing 5-hydroxytryptamine 1D receptor",F,,,Homo sapiens,,CHO
1675,,H,,,,14159,"Compound was evaluated for the stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing the 5-hydroxytryptamine 1D receptor.",F,,,,,CHO
1676,,H,,,,15250,Agonist-induced [35S]- GTPgammaS binding in CHO cells stably transfected with 5-hydroxytryptamine 1D receptor,B,,,,,CHO
1677,,H,,,,15250,Compound was tested for measuring agonist-induced [35S]- GTPgammaS binding in CHO cells stably transfected with human 5-hydroxytryptamine 1D receptor,B,,,,,CHO
1678,,H,,,,15331,"Stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing the 5-hydroxytryptamine 1D receptor",F,,,,,CHO
1679,,D,20773.0,,,15332,"Stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing the 5-hydroxytryptamine 1D receptor",F,,,Homo sapiens,,CHO
1680,,H,,,,15332,"Stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing the human 5-hydroxytryptamine 1D receptor.",F,,,,,CHO
1681,,H,,,,3294,"Measurement of agonist induced [35S]GTP-gamma-S, binding in CHO cells stably transfected with 5-hydroxytryptamine 1D receptor",F,,,,,CHO
1682,,H,,,,14158,"Measurement of agonist induced [35S]GTP-gamma-S, binding in CHO cells stably transfected with 5-hydroxytryptamine 1D receptor.",F,,,,,CHO
1683,,H,,,,14956,"Agonist-induced [35S]GTP-gamma-S, binding in CHO cells stably transfected with human 5-hydroxytryptamine 1D receptor",F,,,,,CHO
1684,,H,,,,12469,Compound was evaluated for its agonistic activity on 5-hydroxytryptamine 1D receptor,F,,,,,
1685,,H,,,,3463,Measurement of agonist-induced [35S]-GTP gamma-S binding in CHO cells stably transfected with 5-hydroxytryptamine 1D receptor,F,,,,,CHO
1686,,D,34592.0,,,15250,"Maximum stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing human 5-HT-1d relative to 5-HT",F,,,Homo sapiens,,CHO
1687,,D,3172.0,,,15250,"Maximum stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing human 5-HT-1d relative to 5-HT",F,,,Homo sapiens,,CHO
1688,,H,,,,14956,"Efficacy was evaluated relative to human 5-hydroxytryptamine 1D receptor using [35S]GTP-gamma-S, as radioligand",F,,,,,
1689,,H,,,,14159,"Maximum stimulation of [35S]GTP-gamma-S, binding expressed relative to the maximal effect produced by 5-hydroxytryptamine 1D receptor.",F,,,,,
1690,,D,7054.0,,,14159,"Maximum stimulation of [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1D receptor relative to 5-HT",F,,,Homo sapiens,,
1691,,D,5018.0,,,14499,Percent efficacy relative to 5-HT treatment of CHO cells expressing 5-HT 1d receptor,F,,,Homo sapiens,,CHO
1692,,H,,,,15315,Intrinsic activity for 5-hydroxytryptamine 1D receptor,F,,,,,
1693,,H,,,,3294,Ability to displace [3H]- -5-HT binding to cloned 5-hydroxytryptamine 1D receptor stably expressed in chinese hamster cells (CHO cells),B,In vitro,,,,
1694,,H,,,,3463,Ability to displace [3H]-5-HT from recombinant human 5-hydroxytryptamine 1D receptor stably expressed in CHO cells determined in vitro,B,,,,,CHO
1695,,H,,,,15331,Affinity of compound towards 5-hydroxytryptamine 1D receptor was evaluated using radioligand binding technique,B,,,,,
1696,,D,5547.0,,,14159,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1D receptor expressed in CHO cells,B,,,Homo sapiens,,CHO
1697,,H,,,,14158,Binding affinity by displacement to human cloned 5-hydroxytryptamine 1D receptor in CHO cells by [3H]5-HT displacement.,B,,,,,CHO
1698,,H,,,,14159,Compound was evaluated for the affinity at 5-hydroxytryptamine 1D receptor,B,,,,,
1699,,H,,,,15250,Binding affinity at human cloned 5-hydroxytryptamine 1D receptor stably expressed in CHO cells by [3H]5-HT displacement.,B,,,,,CHO
1700,,H,,,,15250,Displacement of [3H]5-HT binding to cloned human 5-hydroxytryptamine 1D receptor stably expressed in CHO cells,B,,,,,CHO
1701,,H,,,,15331,Displacement of [3H]5-HT binding from the cloned human 5-hydroxytryptamine 1D receptor stably expressed in CHO cells,B,,,,,CHO
1702,,D,6698.0,,,15332,Displacement of [3H]5-HT binding from human 5-hydroxytryptamine 1D receptor expressed in CHO cells,B,,,Homo sapiens,,CHO
1703,,D,5661.0,,,14499,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1D receptor expressed in CHO cells,B,,,Homo sapiens,,CHO
1704,,H,,,,15332,Displacement of [3H]5-HT binding to the cloned human 5-hydroxytryptamine 1D receptor stably expressed in CHO cells,B,,,,,CHO
1705,,H,,,,14956,Displacement of specific [3H]5-HT binding to cloned human 5-hydroxytryptamine 1D receptor expressed in CHO cells,B,,,,,CHO
1706,,H,,,,3805,In vitro binding affinity against human 5-hydroxytryptamine 1D receptor at a concentration of 100 (nM),B,,,,,
1707,,D,4996.0,,,6011,Inhibition of [3H]5-HT binding to human 5-hydroxytryptamine 1D receptor expressed in CHO cells at 1 uM,B,,,Homo sapiens,,CHO
1708,,H,,,,16190,Binding affinity against 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT as radioligand,B,,,,,CHO
1709,,H,,,,14165,Binding affinity for 5-hydroxytryptamine 1D receptor in Cos-7 transfected cell type using [3H]5-CT as radioligand,B,,,,,
1710,,D,2284.0,,,4234,Binding affinity to cloned human 5-hydroxytryptamine 1D receptor,B,,,Homo sapiens,,
1711,,H,,,,15527,"Binding affinity towards 5-HT1D receptor, using [3H]5-HT as radioligand.",B,,,,,
1712,,H,,,,6328,Binding affinity towards human 5-hydroxytryptamine 1D receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand,B,,,,,
1713,,H,,,,16209,Binding affinity towards human 5-hydroxytryptamine 1D receptor was determined using [3H]5-HT as radioligand,B,,,,,
1714,,H,,,,14770,Binding affinity for recombinant human 5-hydroxytryptamine 1D receptor using [3H]5-HT as radioligand.,B,,,,,
1715,,H,,,,2598,Binding affinity was evaluated at human recombinant 5-hydroxytryptamine 1D receptor using [3H]-5-CT as radioligand,B,,,,,
1716,,H,,,,6897,Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1D receptor,B,,,,,
1717,,H,,,,6013,Binding affinity towards 5-hydroxytryptamine 1D receptor,B,,,,,
1718,,H,,,,5843,Binding affinity towards cloned human 5-hydroxytryptamine 1D receptor,B,,,,,
1719,,H,,,,14454,Binding affinity towards human 5-hydroxytryptamine 1D receptor using [3H]5-HT trifluoroacetate as radioligand,B,,,,,
1720,,H,,,,14454,Binding affinity towards human 5-hydroxytryptamine 1D receptor using [3H]5-HT trifluoroacetate as radioligand; Not determined,B,,,,,
1721,,H,,,,14454,Binding affinity towards human 5-hydroxytryptamine 1D receptor using [3H]5-HT trifluoroacetate as radioligand; not determined,B,,,,,
1722,,H,,,,15818,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 1D receptor,B,,,,,
1723,,H,,,,13729,Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1D receptor in CHO-K1 cells,F,,,,,CHO-K1
1724,,D,1813.0,,,6011,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1D receptor expressed in Chinese hamster ovary cells (CHO cells),B,In vitro,,Homo sapiens,,
1725,,D,2735.0,,,4234,In vitro binding affinity to human 5-hydroxytryptamine 1D receptor,B,,,Homo sapiens,,
1726,,H,,,,17085,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1D receptor,B,,,,,
1727,,H,,,,3025,In vitro binding affinity was determined towards cloned human 5-hydroxytryptamine 1D receptor using [3H]5-CT radioligand,B,,,,,
1728,,H,,,,15315,In vitro receptor binding affinity for cloned human 5-hydroxytryptamine 1D receptor,B,,,,,
1729,,D,22554.0,,,14214,Receptor binding affinity for cloned human 5-hydroxytryptamine 1D receptor in Cos-7 cells,B,,,Homo sapiens,,
1730,,D,14396.0,,,3804,Binding affinity for human 5-hydroxytryptamine 1D receptor,B,,,Homo sapiens,,
1731,,H,,,,16700,The binding affinity towards the 5-hydroxytryptamine 1D receptor; No affinity,B,,,,,
1732,,D,34131.0,,,2391,Affinity for 5-hydroxytryptamine 1D receptor subtype,B,,,Homo sapiens,,
1733,,D,12379.0,,,4175,Binding affinity for human 5-hydroxytryptamine 1D receptor,B,,,Homo sapiens,,
1734,,H,,,,17085,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1D receptor,B,,,,,
1735,,H,,,,17085,In vitro binding affinity was determined by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1D receptor; ND means not determined,B,,,,,
1736,,D,189.0,,,15926,Binding activity against human 5-hydroxytryptamine 1D receptor; NT means not tested,B,,,Homo sapiens,,
1737,,H,,,,16312,Binding affinity in CHO-K1 cells transfected with human 5-hydroxytryptamine 1D receptor; Not tested,B,,,,,CHO-K1
1738,,H,,,,16312,Binding affinity in CHO-K1 cells transfected with human 5-hydroxytryptamine 1D receptor; not tested,B,,,,,CHO-K1
1739,,H,,,,14956,Selectivity towards 5-HT1D and to that of 5-HT1B in CHO cells,B,,,,,CHO
1740,,H,,,,3294,"Maximum stimulation of [35S]GTP-gamma-S, binding expressed relative to the maximal effect produced by the 5-HT",F,,,,,
1741,,H,,,,12861,Binding activity radioligand.,B,,,,,
1742,,H,,,,12861,Binding activity against 5-hydroxytryptamine 3 receptor from rat cortex homogenate using [3H]-Q-ICS 205-930 as radioligand.,B,,,,,
1743,,H,,,,16312,Binding affinity in CHO-K1 cells transfected with human 5-hydroxytryptamine 1D receptor,B,,,,,CHO-K1
1744,,H,,,,5104,Binding affinity for human cloned 5-hydroxytryptamine 1D receptor,B,,,,,
1745,,H,,,,5105,Binding affinity for human cloned 5-hydroxytryptamine 1D receptor,B,,,,,
1746,,H,,,,14499,Measured as -log Ka on 5-hydroxytryptamine 1D receptor,B,,,,,
1747,,D,7998.0,,,15926,Binding activity against human 5-hydroxytryptamine 1D receptor,B,,,Homo sapiens,,
1748,,D,23255.0,,,4540,Binding affinity to human cloned 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT as radioligand,B,,,Homo sapiens,,CHO
1749,,H,,,,15779,Binding affinity towards 5-hydroxytryptamine 1D (human cloned receptor) in CHO cells using [3H]-5-HT as radioligand.,B,,,,,CHO
1750,,H,,,,15779,Binding affinity towards 5-hydroxytryptamine 1D (human cloned receptor) in CHO cells using [3H]5-HT as radioligand.,B,,,,,CHO
1751,,H,,,,6166,Binding affinity towards cloned human 5-hydroxytryptamine 1D receptor,B,,,,,
1752,,H,,,,15779,Binding affinity towards human cloned 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT as radioligand.,B,,,,,CHO
1753,,H,,,,15779,Binding affinity towards human cloned 5-hydroxytryptamine 1D receptor in CHO cells using [3H]-5-HT as radioligand.;ND means no data.,B,,,,,CHO
1754,,H,,,,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 1D receptor expressed in HEK 293 cells using [3H]LSD as radioligand,B,,,,,HEK293
1755,,H,,,,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 1D receptor expressed in HEK 293 cells using [3H]LSD as radioligand,B,,,,,HEK293
1756,,H,,,,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 1D receptor expressed in HEK 293 cells using [3H]LSD as radioligand; Not determined,B,,,,,HEK293
1757,,H,,,,4199,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT as the radioligand,B,,,,,CHO
1758,,D,3932.0,,,14875,Binding affinity for human 5-hydroxytryptamine 1D receptor,B,,,Homo sapiens,,
1759,,H,,,,15146,Compound was tested for its binding affinity against human cloned 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT,B,,,,,CHO
1760,,H,,,,5213,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 1D receptor in CHO using [3H]5-HT as a radioligand,B,,,,,
1761,,H,,,,14818,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT.,B,,,,,CHO
