assays_ss_strn,assays_src_d,assays_ss_cll_tp,assays_vrnt_d,assays_ss_tst_tp,assays_ss_rgnsm,assays_b_frmt,assays_ss_tp,assays_rltnshp_tp,assays_src_ss_d,assays_ss_d,assays_chmbl_d,assays_ss_tss,assays_ss_sbclllr_frctn,assays_dc_d,assays_tss_d,assays_crtd_b,assays_ss_tx_d,assays_dscrptn,assays_cnfdnc_scr,assays_cll_d,assays_td,assays_ss_ctgr
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10016,CHEMBL625860,,,3457,,Intermediate,10116.0,Pharmacokinetic property (half life) in rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10017,CHEMBL625861,,,2792,,Intermediate,10116.0,Pharmacokinetic parameter half-life was determined at 10 mg/kg po dose in rats,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10018,CHEMBL625862,,,2792,,Intermediate,10116.0,Pharmacokinetic parameter half-life was determined at 2 mg/kg i.v. dose in rats,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10019,CHEMBL625863,,,2792,,Intermediate,10116.0,Pharmacokinetic parameter half-life was determined at 3 mg/kg po dose in rats,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10020,CHEMBL625864,,,2792,,Intermediate,10116.0,Pharmacokinetic parameter half-life was determined at 5 mg/kg i.v. dose in rats,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10021,CHEMBL625865,,,5739,,Intermediate,10116.0,Pharmacokinetic property (t1/2) for the compound (5 mg/kg iv) was determined in rats,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10022,CHEMBL625866,,,15765,,Intermediate,10116.0,Pharmacokinetic half time was determined intravenously in rats.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10023,CHEMBL625867,Plasma,,6567,1969.0,Intermediate,10116.0,Plasma half life in rat after 5 mg/kg oral gavage; 6-8 hours,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10024,CHEMBL625868,Plasma,,2448,1969.0,Intermediate,10116.0,Plasma half life of hydrolysis of the compound,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10025,CHEMBL625869,Plasma,,5423,1969.0,Intermediate,10116.0,Plasma half life was reported after a intravenous dose of 1 mg/kg in Dawley rat,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10026,CHEMBL874451,Plasma,,4853,1969.0,Intermediate,10116.0,Plasma half life period was calculated in rat,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10027,CHEMBL625870,Plasma,,4514,1969.0,Intermediate,10116.0,Plasma half-life in Sprague-Dawley rats,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10028,CHEMBL625871,Plasma,,4514,1969.0,Intermediate,10116.0,Plasma half-life in Sprague-Dawley rats; Not determined,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10029,CHEMBL625872,Plasma,,1500,1969.0,Intermediate,10116.0,Plasma half-life in rats,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10030,CHEMBL625873,Plasma,,1500,1969.0,Intermediate,10116.0,Plasma half-life in rats; <MQL,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10031,CHEMBL625874,Plasma,,5334,1969.0,Intermediate,10116.0,Plasma half-life period (0-8 h) was determined,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10032,CHEMBL625875,Plasma,,5334,1969.0,Intermediate,10116.0,Plasma half-life period (0-8 h) was determined in Sprague-Dawley rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10033,CHEMBL625876,Plasma,,5334,1969.0,Intermediate,10116.0,Plasma half-life period (0-8 h) was reported after intravenous administration at a dose of 1 mg/kg in Sprague-Dawley rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10034,CHEMBL631258,Plasma,,5334,1969.0,Intermediate,10116.0,Plasma half-life period (0-8 h) was reported after oral administration at a dose of 2 mg/kg in Sprague-Dawley rat,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10035,CHEMBL631259,Plasma,,4956,1969.0,Intermediate,10116.0,Plasma half-life was determined in Sprague-Dawley rats after 0-8 h administration of the compound,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10036,CHEMBL631260,Plasma,,4956,1969.0,Intermediate,10116.0,Plasma half-life was determined in Sprague-Dawley rats after 0-8 hr administration of the compound; Not determined,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10037,CHEMBL631261,Blood,,7768,178.0,Intermediate,10116.0,"Distribution of radioactivity in blood of rats at 30 mins after an intravenous injection; Value expressed as mean % injected dose, Range = 0.68-1.03",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10038,CHEMBL631262,Blood,,7768,178.0,Intermediate,10116.0,"Distribution of radioactivity in blood of rats at 4 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 0.45-0.48",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10039,CHEMBL631263,Blood,,7768,178.0,Intermediate,10116.0,"Distribution of radioactivity in blood of rats at 5 mins after an intravenous injection; Value expressed as mean % injected dose, Range-0.81-1",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10040,CHEMBL631264,,,7768,,Intermediate,10116.0,"Distribution of radioactivity in brain tissue of rats at 1 day after an intravenous injection; Value expressed as mean % injected dose, Range- 0.007-0.008",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10041,CHEMBL631265,,,7768,,Intermediate,10116.0,"Distribution of radioactivity in brain tissue of rats at 1 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 0.18-0.22",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10042,CHEMBL631266,,,7768,,Intermediate,10116.0,"Distribution of radioactivity in brain tissue of rats at 2 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 0.77-0.97",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10043,CHEMBL631267,,,7768,,Intermediate,10116.0,"Distribution of radioactivity in brain tissue of rats at 2 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 0.08-0.13",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10044,CHEMBL631268,,,7768,,Intermediate,10116.0,"Distribution of radioactivity in brain tissue of rats at 30 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 0.25-0.37",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10045,CHEMBL631269,,,7768,,Intermediate,10116.0,"Distribution of radioactivity in brain tissue of rats at 4 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 0.03-0.04",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10046,CHEMBL631270,,,7768,,Intermediate,10116.0,"Distribution of radioactivity in brain tissue of rats at 5 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 0.74-0.94",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10047,CHEMBL631271,Heart,,7768,948.0,Intermediate,10116.0,"Distribution of radioactivity in heart tissue of rats at 1 day after an intravenous injection; Value expressed as mean % injected dose, Range- 0.02-0.02",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10048,CHEMBL631272,Heart,,7768,948.0,Intermediate,10116.0,"Distribution of radioactivity in heart tissue of rats at 1 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 0.5-0.63",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10049,CHEMBL631273,Heart,,7768,948.0,Intermediate,10116.0,"Distribution of radioactivity in heart tissue of rats at 2 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 1.35-1.55",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10050,CHEMBL631274,Heart,,7768,948.0,Intermediate,10116.0,"Distribution of radioactivity in heart tissue of rats at 2 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 0.24-0.38",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10051,CHEMBL631275,Heart,,7768,948.0,Intermediate,10116.0,"Distribution of radioactivity in heart tissue of rats at 30 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 0.55-0.82",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10052,CHEMBL626984,Heart,,7768,948.0,Intermediate,10116.0,"Distribution of radioactivity in heart tissue of rats at 4 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 0.16-0.2",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10053,CHEMBL626985,Heart,,7768,948.0,Intermediate,10116.0,"Distribution of radioactivity in heart tissue of rats at 5 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 1.13-1.29",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10054,CHEMBL626986,Liver,,7768,2107.0,Intermediate,10116.0,"Distribution of radioactivity in liver tissue of rats at 1 day after an intravenous injection; Value expressed as mean % injected dose, Range- 0.02-0.02",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10055,CHEMBL626987,Liver,,7768,2107.0,Intermediate,10116.0,"Distribution of radioactivity in liver tissue of rats at 1 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 0.71-0.93",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10056,CHEMBL626988,Liver,,7768,2107.0,Intermediate,10116.0,"Distribution of radioactivity in liver tissue of rats at 2 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 2.91-3.53",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10057,CHEMBL626989,Liver,,7768,2107.0,Intermediate,10116.0,"Distribution of radioactivity in liver tissue of rats at 2 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 0.42-0.62",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10058,CHEMBL626990,Liver,,7768,2107.0,Intermediate,10116.0,"Distribution of radioactivity in liver tissue of rats at 30 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 0.97-1.41",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10059,CHEMBL626991,Liver,,7768,2107.0,Intermediate,10116.0,"Distribution of radioactivity in liver tissue of rats at 4 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 0.19-0.23",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10060,CHEMBL626992,Liver,,7768,2107.0,Intermediate,10116.0,"Distribution of radioactivity in liver tissue of rats at 5 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 2.49-2.82",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10061,CHEMBL626993,Lung,,7768,2048.0,Intermediate,10116.0,"Distribution of radioactivity in lung tissue of rats at 1 day after an intravenous injection; Value expressed as mean % injected dose, Range- 0.02-0.03",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10062,CHEMBL874593,Lung,,7768,2048.0,Intermediate,10116.0,"Distribution of radioactivity in lung tissue of rats at 1 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 0.66-0.77",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10063,CHEMBL626994,Lung,,7768,2048.0,Intermediate,10116.0,"Distribution of radioactivity in lung tissue of rats at 2 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 1.17-1.42",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10064,CHEMBL626995,Lung,,7768,2048.0,Intermediate,10116.0,"Distribution of radioactivity in lung tissue of rats at 2 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 0.47-0.58",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10065,CHEMBL626190,Lung,,7768,2048.0,Intermediate,10116.0,"Distribution of radioactivity in lung tissue of rats at 30 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 0.65-0.87",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10066,CHEMBL626191,Lung,,7768,2048.0,Intermediate,10116.0,"Distribution of radioactivity in lung tissue of rats at 4 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 0.28-0.31",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10067,CHEMBL626364,Lung,,7768,2048.0,Intermediate,10116.0,"Distribution of radioactivity in lung tissue of rats at 5 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 0.98-1.22",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10068,CHEMBL626365,Thyroid gland,,7768,2046.0,Intermediate,10116.0,"Distribution of radioactivity in thyroid tissue of rats at 1 day after an intravenous injection; Value expressed as mean % injected dose, Range- 406-499",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10069,CHEMBL626366,Thyroid gland,,7768,2046.0,Intermediate,10116.0,"Distribution of radioactivity in thyroid tissue of rats at 1 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 53.0-96",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10070,CHEMBL626367,Thyroid gland,,7768,2046.0,Intermediate,10116.0,"Distribution of radioactivity in thyroid tissue of rats at 2 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 6.65-8.0.8",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10071,CHEMBL626368,Thyroid gland,,7768,2046.0,Intermediate,10116.0,"Distribution of radioactivity in thyroid tissue of rats at 2 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 92-159",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10072,CHEMBL626369,Thyroid gland,,7768,2046.0,Intermediate,10116.0,"Distribution of radioactivity in thyroid tissue of rats at 30 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 18.74-30.84",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,10073,CHEMBL626370,Thyroid gland,,7768,2046.0,Intermediate,10116.0,"Distribution of radioactivity in thyroid tissue of rats at 4 hr after an intravenous injection; Value expressed as mean % injected dose, Range- 156-207",1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10074,CHEMBL626371,,,4498,,Intermediate,10116.0,"Bioavailability (F) was evaluated in rat, after administering 1 mg/kg intravenously",1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10075,CHEMBL626372,,,4498,,Intermediate,10116.0,"Bioavailability (F) was evaluated in rat, after administering 10 mg/kg orally",1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10076,CHEMBL626373,,,3603,,Intermediate,10116.0,Bioavailability after a dose of 10 mg/kg p.o.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10077,CHEMBL626374,,,6215,,Intermediate,10116.0,Bioavailability after peroral administration (10 mg/kg) was determined in rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10078,CHEMBL626375,,,5710,,Intermediate,10116.0,Bioavailability in fasted male administration of 2 mg/Kg of compound p.o.,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10079,CHEMBL626376,,,5710,,Intermediate,10116.0,Oral bioavailability in rat (Sprague-Dawley) (fasted male) (dose 2 mg/kg),1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10080,CHEMBL626377,,,5676,,Intermediate,10116.0,Bioavailability in rat po was determined,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10081,CHEMBL626378,,,17667,,Intermediate,10116.0,Bioavailability of compound at 10 mg/kg in rat after oral administration,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10082,CHEMBL626379,,,17667,,Intermediate,10116.0,Bioavailability of compound at 3 mg/kg in rat after i.v. administration,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10083,CHEMBL626380,,,6848,,Intermediate,10116.0,Bioavailability in rat (dose 1 mg/kg i.v. and 2 mg/kg p.o.),1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10084,CHEMBL626381,,,6848,,Intermediate,10116.0,Bioavailability in rat (dose 1 mg/kg i.v. and 2 mg/kg p.o.),1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10085,CHEMBL626382,,,17267,,Intermediate,10116.0,Bioavailability in rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10086,CHEMBL626383,,,6362,,Intermediate,10116.0,Bioavailability in rat (Sprague-Dawley) (female),1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10087,CHEMBL874652,,,17671,,Intermediate,10116.0,Bioavailability in male Sprague-Dawley rats following an intravenous bolus dose at 10-20 mg/kg,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10088,CHEMBL626384,,,17671,,Intermediate,10116.0,Bioavailability in rat (Sprague-Dawley) (male) (dose 10-20 mg/kg),1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10089,CHEMBL626385,,,4333,,Intermediate,10116.0,Bioavailability in rat (Sprague-Dawley) (male) (dose 1 mg/kg i.v. and 3 mg/kg p.o.) measured from 0.3 to 6 hr,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10090,CHEMBL626386,,,6077,,Intermediate,10116.0,Bioavailability in rat at an oral dose of 2 mg/kg,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10091,CHEMBL626387,,,3278,,Intermediate,10116.0,Bioavailability in rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10092,CHEMBL626388,,,5964,,Intermediate,10116.0,Bioavailability in rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10093,CHEMBL626389,,,4884,,Intermediate,10116.0,Bioavailability in rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10094,CHEMBL626390,,,4905,,Intermediate,10116.0,Bioavailability in rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10095,CHEMBL626391,,,4884,,Intermediate,10116.0,Bioavailability in rat was reported at the dose of 6 mg/kg in 25% PEG-300,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10096,CHEMBL626392,,,6850,,Intermediate,10116.0,Bioavailability in rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10097,CHEMBL626393,,,2864,,Intermediate,10116.0,Oral bioavailability in rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10098,CHEMBL623026,,,5780,,Intermediate,10116.0,Bioavailability was determined in rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10099,CHEMBL623027,,,1465,,Intermediate,10116.0,Bioavailability,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10100,CHEMBL623028,,,5199,,Intermediate,10116.0,Bioavailability,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10101,CHEMBL623029,,,5765,,Intermediate,10116.0,Bioavailability in rat after 1 day dosing,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10102,CHEMBL623030,,,5765,,Intermediate,10116.0,Bioavailability in rat after 4 day dosing,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10103,CHEMBL623031,,,6518,,Intermediate,10116.0,Bioavailability after IV dosing at 0.5 mg/kg in rat; no data,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10104,CHEMBL623032,,,6518,,Intermediate,10116.0,Bioavailability after IV dosing at 1 mg/kg in rat; no data,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10105,CHEMBL623033,,,6518,,Intermediate,10116.0,Bioavailability after oral administration at a dose of 2 mg/kg in rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10106,CHEMBL623034,,,6518,,Intermediate,10116.0,Bioavailability after oral administration at a dose of 4 mg/kg in rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10107,CHEMBL623035,,,2083,,Intermediate,10116.0,Bioavailability at 4 hr after administration of 5 mg/kg dose peroral in rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10108,CHEMBL623036,,,17260,,Intermediate,10116.0,Bioavailability at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,1,,50597,
,1,,,In vivo,Rattus norvegicus,BAO_0000218,A,N,,10109,CHEMBL623037,,,4956,,Intermediate,10116.0,Bioavailability in rat (Sprague-Dawley) (dose 1 mg/kg i.v. and 2 mg/kg p.o.),1,,50597,
