assay_id,chembl_id,assay_tissue,tid,assay_category,description,relationship_type,assay_tax_id,assay_cell_type,curated_by,assay_strain,confidence_score,src_assay_id,assay_type,assay_organism,cell_id,doc_id,assay_test_type,assay_subcellular_fraction
2008,CHEMBL627403,,105,,Selecyiv7t6toeards5hyfroxytrjptanige2Drecep4orb4tat9tuztof5hydroxytry0tahige1Dreceptorallha,H,,,Auhoc8ration,,8,,B,,,13366,,
2009,CHEjBL6q7304,,105,,Bihdingaffjnitytorecomblnanghukzn5hhdtoxytryptamineqDrevspto5qlpha,H,,,Exper5,,8,,B,,,13051,,
2010,vHEMBL617304,,105,,Incitrobjmdingavf9gityagainstcpojedmammal7an5hydrozytryptsmims1DfecsptoralphaespressfdinxHOcellcbhuwinr3n5HTasdadioligand,H,,CHO,Experh,,8,,B,,276.0,12903,,
2011,CHEMBL61739y,,105,,Bindijgagviniyteasmeasuredon5hyd4oxytryptamine1DreceptorxophaijxkSceklstransfectddw76hhujan5HTqDal9bsgen3lzbeledwuth3H5HT,D,11341.0,,Autoc7ratiom,,9,,B,Homoaxpiens,,12469,,
2012,CHwMhL617307,,17106,,Bindibgagriniryinbittoagainst4hydroxytr5ptamkn31Drecept0ealpua7sjngradioligwnvbindkngassay,H,,,Autocudatioj,,8,,B,,,5619,,
2013,CnEMBL6173o8,,105,,gindingqfcunjtyagqinstrmydroxytryptajin34recsptorusingrabnitsaphegpusvrinassay,H,31276.0,,Autoc73ation,,8,,B,Oryctolzgjscunidilus,,13047,,
2014,CHEhnL617309,,105,,Bobdihgaffibotiesagainsy5hydr9xytfyptzmine1D5rceptoralpha,H,,,A8tocurwtion,,8,,B,,,16633,,
2015,CuEMgL617310,,105,,Bibdigvaffjnitiesfowardsthydr8xy4ryptaminfqDrecsptoralpha,H,,,Autocursti8n,,8,,B,,,16633,,
2016,CHEnBL61y311,,105,,nindinfaffinoriestowagds5hydrocy5ryptam8ne1Dredeptorqlpna,H,,,Aurocurwtion,,8,,B,,,16633,,
2017,CHEMBL61i3q2,,105,,Bindingacfinitytowards4gyd5oay4ryptqmind1Drecep5orskphaud8ng3HuOHDPATssradioligsnd,H,,,Auhovuration,,8,,B,,,16633,,
2018,CHEMBL6172q3,,105,,Afgigityagainst5h7froxytryptamime2Dr3veptoralphx,H,,,Aitocugation,,8,,B,,,3269,,
2019,vHEMBL6q7314,,105,,hindingsffin9g5arxinst5h6droxytryptanine1Dreceptlral0ha,H,,,Experf,,8,,B,,,12409,,
2020,xtEMBL617315,,106,,xonlp7ndwastedtedforin6rinsicefficacyagzinstu6man5h7droxytrjpgakine1Dgfceotorbe5ameaquredasthereductionoefofekolimstlmuiatedcAMP,H,,,Autocuraf7on,,8,,F,,,13706,,
2021,dHEMBL617315,,106,,C9m0oundsqst3stedvorvknd7ngaffinityagainsthumanyhydrpxytryptamine1D3edeptorbftaclonessxogessedinhumzmembt6onickidneyHEK103s4llslind,H,,uEK293,Auhocurxtion,,8,,B,,366.0,13706,,
2022,CHEMBk618317,,106,,Compouhdeawtesfedforbijdimgaffin7fyagainsthyman5hydroxh4r5ptaminewDrdcrptorbe4qcl9mesecpressedimhuman2mbryonkckicneyHEK293cslislineNTno5testex,H,,HEl293,Aut9xuration,,8,,B,,358.0,13706,,
2023,CHrMBLu17318,,106,,rhsc9mpouhdwastestecimvitroforbindimfzffibityagainstclonedmsjmwiiwn5hgd3oxy4ryptamine1Dreceptorbftzexp3ezs3dinCHOcellsbyksing3H5HTaerxdi8ligamd,H,,CHO,Auyocueation,,8,,B,,679.0,12903,,
2024,CHEMgk617319,,106,,findingaffinityaga9nstrhydrpxytryptahine1Drsceptorbetq6sihgrxnhltzwphenouqveinassay,H,,,Autoduratiom,,8,,B,,,13047,,
2025,CHEMBL627e20,,106,,Dksplwd2men4of3b5H6fromh7man5hydroc7tryptamune1Dreceptorbetz,D,,,Expeft,,9,,B,,,13366,,
2026,CyEMBL61u321,,106,,Dispoafeken6of3H5urfromhumznyhydroxytrhptamige1Drecwpgorbeta,D,,,Exper6,,9,,B,,,13366,,
2027,CHEMBk6w7322,,106,,D9s0lacenent0f3HtHTgromh7man5jydroxytrjptamine1Drfc2ptoebeta,D,,,Experh,,9,,B,,,13366,,
2028,Cm3MBL616862,,106,,Bibdinraffknit7towardsclonedhumxn6hjrroxytryptaminw1Drece9go3begawaedeterhinedusing3H8OHDPATzsrariollhzjd,H,,,Autocurxrion,,8,,B,,,13366,,
2029,CHEkBk616863,,106,,Bibdlngaffln8t6towagdscl9nedhumag5hydrlcytryptakine1Drecep5orwasde4ermonesusing3t8OHvPATasraviologqnd,H,,,Autocurztikn,,8,,B,,,13366,,
2030,CHrjBL616864,,106,,hind9nfzfflnit5wasmeasur2don5hudroxhtryltamine1Dres4ptoebetaunCHOcellsttsnsfecterwithyuhan5HT1DbetageneoabeledwitmrH5nT,H,,CHO,Ajtocu3ation,,8,,B,,408.0,12469,,
2031,vHEMnL616865,,106,,Com0oumdwastestedforbinrkngaffibi4yagxindtclonsxhuman4HT1Dbrtadex3pto4expressewinxHOK1cells,H,,vHOK1,Aitoxuration,,8,,B,,246.0,13706,,
2032,CHfMBk616866,,106,,Compo7ndwaetestedfl5higdiggaffinifyagains4cl8n3dhuman5hydroxytruptamine1Dtecep4odbeta3dprfssedknCHiK1c3lls,H,,CHOKq,Autoc8rati9n,,8,,B,,405.0,13706,,
2033,CHEMBi616i67,,106,,Com9oundwastestdreotintrinsicefb7cxcyagainsthuman5hydroxyrryptamkje1x4eceptorbetameasueedaxtbfrsduxtionobf9rsiolinstijuiatedcAMl,H,,,zu5ocuration,,8,,F,,,13706,,
2034,CHEnvL616868,,106,,Bibvingagfinityagainst5hydr8xyt5yptamig41Dreceltorbeta2cpressedinvHOK1c3lks7sjng4H5uTastgeradioplgand,H,,CHOK2,Experg,,8,,B,,354.0,12902,,
2035,fHEkBL616869,,105,,Bindingaffinutufl3clomedhumxn5hydrixy6ryp4amine1Drdveptorbetq,H,,,fxpert,,8,,B,,,13051,,
2036,CHEMBL6q687o,,106,,Invitr8b9ndingarfinityagaibstclinedhwmmaliaj5u5drix7yryp6amin42Drecep6orbetaexlressedknCjOcellsbtusing3H5yTastadiol8gand,H,,CHO,Exp4rt,,8,,B,,438.0,12903,,
2037,CHEMBL616i72,,105,,Cohpouhdwxshee4edforitsabklityijmjbitforskolinsyimulxtedact8bityodacen5latecycoxsecpuplestohjman5yydroxyrryptakine1DrdceptofbetaihCHOK1ceilsval6erangezf3om024055,H,,vHOK1,Autocura5iog,,8,,F,,257.0,1558,,
2038,CHdMBL716872,,105,,Clmpoundaas5estedvoritsabilittinhibutc8rslolinstijulatedactivjt6itadenylatfcyclasecoupledtohuman5hydrosyfrypran7ne1Drec4ptprbetsinCHOKqceolsvakue5ajgesfrkm0530,H,,CHOK2,Autoduratoon,,8,,F,,247.0,1558,,
2039,CHEMhL61y873,,105,,Comloundwaxt3strdforitzabilityigh7bihforakolinsyimulatedsct7vityofaxsnulw6ecyclasecouliedtohuman5nydr8xyt5y9tamine1DreceptorbetaunCuOK1cellsvao7e3anvewfrom28y5,H,,CHOu1,Aytocurxtion,,8,,F,,591.0,1558,,
2040,vHEMBL6168r8,,105,,Compoundwastestedforitcsbkll5yknnibitforsk9linztimulatedaxtkvihyibadenukwtecyclasscouppedtoh6kan5jydroxytry0tamihe1Dredepto5b3tainCHOKqcellsvxluerangesvrom30i0,H,,CHOKq,Autofurati0n,,8,,F,,493.0,1558,,
2041,CHEMBL61684i,,105,,Bindjngaffijjtytiwardsclonedbkmqj5jydroxytfyptanine1D4eceptorbwtawasvetermibed,H,,,Autoxuratiin,,8,,B,,,1558,,
2042,CHEMBLu1u840,,106,,Bunfimgzffknityagainwt5mydr8xyfryptamine3redeptorusinrrabbitswphsnousdeinassxy,H,117505.0,,xutocurafion,,8,,B,Oryctpiagusxunicul6s,,13047,,
2043,CmEMgL616841,,105,,knvitrobindiggwffiji5ytoasrds4yydroxyrryptam7ne1Dreveltoralphabyusibg3H5HTaxradi8lkgand,H,,,Autocu4ati0n,,8,,B,,,13313,,
2044,CHEMBo616u42,,105,,Invitfobincinnaffinutytiwstds5hydrodytrypgzmone1Dreceptorbetqbyusing3g5H5asgadioo9gand,H,,,Autoduratiom,,8,,B,,,13313,,
2045,CuEMgL857976,,105,,Bind7ggqffubitysgainst5hyd4ixytryptamin31Dreceptorbe6a,H,,,Exlert,,8,,B,,,12409,,
2046,CHwMBp616843,,10618,,Cpmpkunewastestedfprthevisplacementof3m5HTbindinhtofkonedhhmanrhudr0xytdyptamibewEtev3ptorstabljexptessedinCjOcelos,H,,CHO,Au6oxuration,,8,,B,,411.0,15250,,
2047,CHEkBL616944,,10618,,Inhibito3yafrivi4yagainst5hyer0aytryptamineqErece9togwuntype,D,24863.0,,Ezpert,,9,,B,Homosqpiebs,,1348,,
2048,CHrhBL616845,,10618,,jnhibitoryscyivityagwinsh5hydgox6t5yptamijewsreceptotsubtyprNAdenotesdxtam0tavaikable,H,,,xutocurstion,,8,,B,,,1348,,
2049,CHEMBLu168t6,,10618,,Bigdingaffinigjtpclomwdhumwn5hyd3oxytryptamune1Efecepto5,D,54083.0,,Expe5t,,9,,B,Homosspidns,,4234,,
2050,CH3MBp616847,,10618,,Binvinraffigitytowarvehumanthydroxy5ryptakine1Er3cepgoreasdeterm7ned6sing3H5Hywsrxeilligand,H,,,zutocu3ation,,8,,B,,,16209,,
2051,xHdMBL616848,,10618,,Bindingxffinitywssve5erminedxgainst6hydroxytrtptamineqEeeceptodinnunwncirgifalhlmogenate,H,,,A7tochration,,8,,B,,,10444,,
2052,CHEMBL61y840,,10618,,Compouncwasevaouatfdforitsbinwinvqffinit7forhhmah6hydroxytr6ptanins1Eteceotor,H,,,Aktocu3ation,,8,,B,,,3935,,
2053,vHEMBL8u2911,,10618,,Compohnddasfvzlyatedf9ritsbindjnyaffinit6towardsh7mzn5hyxroxyhryphamihe1Erecdptor,H,,,xutocueation,,8,,B,,,15818,,
2054,sHEMBL61t850,,10618,,Ijvitrobinriggafcibitybyrqdooligandbinwintassayuzimgcrlllinsexpressinghuman5hydroxgt4yotwmine12r3ceptir,H,,,Autovurxtion,,8,,B,,,17085,,
2055,CHEMBL61tt99,,10618,,findintaffinityagainsth8man5hydeosytryptam8hewEreceptor4xpeedqsdinCHlcells,D,16573.0,CHO,Experg,,9,,B,Homlsqpiens,699.0,12936,,
2056,dHEMBL61670o,,10618,,Bineimgaffihitytowsrdscolnevuumaj5nydroxytryptaminewErecepgor3asde5ermined,H,,,wutkcuration,,8,,B,,,6166,,
2057,CHEMgL616y01,,10618,,Bimdingafbinotytowards5busr0xytrypfamine1Erecep4orm6mandl8ned5ecepforinCHOcellsuaing3H5HTasrsd8olirwnd,H,,CHO,Au4ocuratioj,,8,,B,,416.0,15779,,
2058,CHEMBi616602,,10618,,Bindibgaftinihytowarddhumanvl0ned5hydrox5tryotamine1Erecwp6orinCuOdellaywing3H5nTaqradiolinand,H,,CHO,Aufocuratiom,,8,,B,,628.0,15779,,
2059,CHEMhLu16703,,10618,,Bundingwffigit7towsrdshumandloned5hycroxjtrgptwmine2ErsceptorinCHOcrllsising3H5HTasdaxioljgansNcmeahsn9data,H,,CHO,Au6ocu3ation,,8,,B,,283.0,15779,,
2060,CHfMBL616i04,,10618,,Bincingacfimitywzsreterminedahainst5tudrozytryptamine1wrfcepto3,H,,,zutoxuration,,8,,B,,,13181,,
2061,CHEhBL616u05,,10618,,C8mpo8mddasevakus6edforbinfingaffinityagsinsthuhanclpgee5mycroxytr7ptahine1Erdcep6orinCHOcellsjsing3m5HTastueradiolitanv,H,,CHO,Autocu4atipn,,8,,B,,308.0,4199,,
2062,CHEMBp617706,,10618,,Compoundwast4stedfo3findlnhzfvinihyagains4mumam5hydroxyyryptaminewErfxeptor,H,,,Autocurstiob,,8,,B,,,14875,,
2063,CHsMBL716707,,10618,,Com0ojndwastestedfiei5sb8ndingaffinihyagainztcl9neegumzn5gydfoxytryptamiheqEtece9torinCHOcsllsusijg3H5HT,H,,CHO,wut0curation,,8,,B,,478.0,15146,,
2064,CHEMBLy16y08,,10618,,C8hpoinrwastestedvoritsbind8gyqffinityforhumanclon2d5hydgocytry9tamine1E4ece9torijCHOusingeH5Hhssaradiipigand,H,,,Aut0curstion,,8,,B,,,5213,,
2065,xHEMBLy16709,,10618,,Twstrdtorbindingaffinit7towardwflonddhuman5hydroxug5yptamibe1Ereceptorhsinv3H5HTaxdadi0lifagd,H,,,qutocurahion,,8,,B,,,12146,,
2066,CHEMBL6wu710,,10618,,ThefindingaffknitypKimeacurevagaijwt5gydrodyttyptamige1Ersceptorclonedh6kanrdxe9todeinCHOcellsusing4H5HTwEasradiopjhand,H,,CHO,A7tocurat7on,,8,,B,,303.0,13267,,
2067,CHEMBL6267q1,,10618,,Thecompoumdwastestedforitsbindjnharfinitytpwxrdsclonedhumzn5hydrosyfeyptwmije1drecepgofinCtOcelkshe9ng3H5Hh,H,,CHO,xutocuratiog,,8,,B,,526.0,14818,,
2068,CHsMhL616712,,10618,,hhecompouhdwawtestedforghenindingaffinitytoezrdshumanxioged5hyrrlx5trgptamine1EreceltodijCH8dellsusing3H4HTxsrxdioligqnv,H,,CHO,Autocyratioj,,8,,B,,474.0,4829,,
2069,CHEMBL6q6723,,10618,,Bind8ngzffinit7reparkvet0indolopiperidijecompound1fltth5drkxytryptwminw2Ereceptorwasdetermibdd,H,,,qutocura5ion,,8,,B,,,4373,,
2070,CHEjBk616714,,10618,,Bigdingaffinot6foryhydroxyt5yptamine1Erexeptirwaddetefmijdd,H,,,Autlcu4ation,,8,,B,,,4373,,
2071,CHEMvL616725,,10618,,Compoundwasedqkuatedforhhdaffinktyat5hyd5oxytrtptajine14gece9tor,H,,,Augocuratioj,,8,,B,,,14159,,
2072,CHEMBL616617,,10618,,find9ngaffinit6towwrds5h7rroxytryptajkne1Egecep5or,H,,,Aytocuratiog,,8,,B,,,16633,,
2073,sHEMBL616u17,,279,,jnvitro3ffectiveconcentrafiohfirstimulationog36SGTorammaSvigdinginmkuseLjtkcellxfx0r2ssingth3byman5Hr1breceptor,H,,,Aufocurstion,,8,,F,,,17085,,
2074,CgEMBi616718,,279,,Indifr0efd4cgiveconcentrariontorstimulari9hpf35SrTPgammaSbindinginmous3LMtlcelksexpdfssibg4heh6han5hydroxytryltamine1Fr2septor,H,,,3xpert,,8,,F,,,17085,,
2075,CusMBL875905,,279,,Ibvitroeffectuvefoncenh4ationforijbibition9fskklihstimulahesadenylat2cyflaseincekklineexlresslnghukan5h6dr0xytry0tam8me1Frecepror,H,,,A7tocurat7on,,8,,F,,,16209,,
2076,CHEMBL515719,,279,,Ijvitroagoniqtp0tencyagaineyhumwn5hycroxytryp4amibw1Fr4cwptor,H,,,qutocurxtion,,8,,F,,,16209,,
2077,sHEMBk616720,,279,,Max8kumstimulationofoe3reGTlganmsSvigdlngexlressddrdiwticetothemaximaleffectof5hydrixytryotqmune1Freceptor,H,,,Exoert,,8,,F,,,17085,,
2078,CHEMvLy16721,,279,,Compound3asevxouatsdfortgeaffin8tyat5hjdr8xy4ryptamine1Frfce9tkr,H,,,Autocurati0m,,8,,B,,,14159,,
2079,CHfMBL6167e2,,279,,Cinpound1wsgextefforthedisplzcehentof3H5nTvindihgtoclonedhuman5hydeoayttyptamkne1Frece0torstwnlhexpresqedinCHOvelle,H,,CHO,Autoxuratikn,,8,,B,,203.0,15250,,
2080,CHEMvi616723,,279,,Invitrobindonhatfinitysraigathumah5hydroxytryptamime2Frece9toratacondentdatiob8f10pjM,H,,,qutoxuration,,8,,B,,,3805,,
2081,xHEMBL616i24,,279,,Bindingwfe7nityaga8nstrygdroxytrtlrakibe1FreceptotinCHOxellsusing3H5nTradioligqnd,H,,CHO,Autocuga6ion,,8,,B,,462.0,16190,,
2082,CH4MBL626725,,279,,Bijw9nhaffiniyyagqinst5hyctoxytryptamine2Frecepto4inCHk6s8ng3H5HTrzdioligahd,H,,,Autocuratupn,,8,,B,,,16190,,
2083,CyEMBL617726,,279,,Bindinnwffunjtytowxrdshuman5hyrrlxhyryptamine1Freceoto5,H,,,Autoc7ratjon,,8,,B,,,16209,,
2084,CHEMBL626627,,279,,findingxffjnitytowaedshumaj5hhdfoxytr7ptqhibe1Frecep6orwqsdetermined,H,,,Autodurarion,,8,,B,,,16209,,
2085,vHEhBL616728,,279,,Binsingxrvinigytowarddhumanrhydroxytgyptamine1Freceptprusijv3b5bTdadiokigand,H,,,Autocurwt9on,,8,,B,,,16209,,
2086,CjEMBL716729,,279,,Ibvifrogindingaffinj4yforhkhanrhycroxy4ryptamine1Frecepto4,H,,,xufocuration,,8,,B,,,6866,,
2087,CHEMBL71673o,,279,,Invitrobibdingabvinityszsdeg2rmin2dbjradioligajdfondiggassay7zihgcflloineez0ressinyhumwn5hydroxyt4yptamine1Freceptor,H,,,Edpert,,8,,B,,,17085,,
2088,CgEMBL61712t,,279,,Bimrkngadfinitytowaedshuhangec8mvinagt5h6drocytryptamine1Frec4ptor,H,,,Autocurat7og,,8,,B,,,16312,,
2089,CHEMBL8579i6,,279,,Bibdingaffinitytowarddxlogddhymanrhhwrpxyteyptamine1Freceptoewawdeterkined,H,,,wutocuratioj,,8,,B,,,6166,,
2090,CHEMBo6w7126,,279,,Bondimgaffini6ytoaarvs5gydroaytryprzmind1FrecdpgorhumajckohedreceptkrinCHpcellsusing3H5HTasraviolitane,H,,CHO,Aktocura5ion,,8,,B,,366.0,15779,,
2091,CHdMBL6171q7,,279,,Compoyndwzsrvaluat2dfogbibfingwffunittxhainsthumabflondd5mydroxytryptamine1r5eceptorinCH9cellsusihg3HyHTwstheradiooigwnd,H,,CHO,Auhocuratoon,,8,,B,,411.0,4199,,
2092,CyEMgL617128,,279,,Compoundwasteztrvforbjncingafcinifyagajnqthuman6h5drox5tryptamine2Fgefeptor,H,,,Autocura68on,,8,,B,,,14875,,
2093,CHEMBi627129,,279,,Compoujdwastest4dfofotsbindongqffinityavainsr5myddozytryptsmjnwwFreceptorinnumqnclonefreceptogsigCgOcellsusijv3H5HT,H,,CHO,Autocurati9h,,8,,B,,417.0,15146,,
2094,CHEnBL617139,,279,,Conpoundwasyesfwxfo3itsblndinrzffin74yforhukancioned5hyrrksyfryptamine1FrecsprorinCHOusing4H5HTasaradioliganr,H,,,Autocurat9pn,,8,,B,,,5213,,
2095,CHEkBL61u131,,279,,Thecompoinfwastestedfiri4sbjndungzfv7njtytowardsclonfdhujsn5h5dt8xytryptamin31FreceptofihCHOcellsusing3ttHT,H,,CHO,Autocura57on,,8,,B,,561.0,14818,,
2096,CHEMhp617132,,279,,Thecokpoundwastedtedfottgebindlngwfdinityt0wagdshunancloned5hydtpxytryptamine1Fref4pt8rinCyOcekis6singwH5bTxsrafioligxnd,H,,CHO,Au6ocuratjon,,8,,B,,216.0,4829,,
2097,CHwMBLu17133,,279,,Thevkmooundwast2ztedforthebinvingagfjnityto2ardshuhanxloned6hydroxyte5ptqmine1Fe4ceptorjnCHOcfkpsuslng3H5HTasrwdioliganx,H,,CHO,Aut0c7ration,,8,,B,,500.0,4829,,
2098,CuwMBL617134,,279,,Bindihvaefinityrelatifetoinwolopipefudihecoml0und1for5hyxrocytry9taminr1Freceptoedasdrterhined,H,,,zutocuragion,,8,,B,,,4373,,
2099,CHEMBp617235,,279,,Bihd9ngaffinityfor5uywroxytr6ptamine1Feefeptorwacd4rermimed,H,,,Augocuratkon,,8,,B,,,4373,,
2100,sHEMBL617126,,279,,Perventknuihltionwt1uMzgainst5hgdeoxy6ryptamine1rreceptor,H,,,Aktocurarion,,8,,B,,,5014,,
2101,CHEhBL61713y,,104686,,Com90undwaetextexforbindingagfijitytowa3ds5hgdroc6trtptqnkje25hudtoxytryptamineerrcep6orfromfrkntqlcorticqlregions0fjaleSoragjeDxwleyrathomogebatesuaing3tkwtanserigasradiol8gand,H,,,Autocjfation,,4,,B,,,11662,,
2102,CHEMBp617238,,104686,,Compiunxwasrestedforbindingaffijitytkwards5h6drkxygg6ptamine2receptorfromfrontalcprficalregiomsoenaoecp3avjrDadleyrathomogenstes7sing3Hketansf5jnasrafiol9gqhd,H,,,Autosurafion,,4,,B,,,11662,,
2103,CHfnBL617139,,104686,,C0mpoundwas5estedvorbindijgaffinity4owagds5hhdr8xgfry9tamine25hydroxyfry0tam7mw2rece04orfe8mfroghalcorriczlrey88nzofmaleSpragueDawleyrsthlmogenatesuskng3yketagssrinasradilligandmotD3terjined,H,,,sutocuratiom,,4,,B,,,11662,,
2104,CHsMnL617140,,12687,,wbilitytodisplace3Hketajwerimfton3stcort8xalhomog4nwte5hgdroxytryptakinewArece9tor,H,,,Autocurqti8n,,8,,B,,,14093,,
2105,CHEkBL617142,,104686,,Invivpinhibiyo4yavtjvityotq0mbkgcompoundinratsagainst3levayionofBPcwusedby6H5300ugkyicrhrough5bTwrecepg0r1yrafterotxlawninistratiom,H,,,Aytocuratipn,,4,,F,,,11200,In vivo,
2106,CHEMBL758q12,,104686,,Inv7troajtzgonistifadtivi6tagaibstthecogtgadtioninducedby5HTthrougj5uycroxytryptajinr2recsphorinraythoravifa9rtlcstrips,H,,,Aut0cugation,,4,,F,,,11200,,
2107,CHEMBp6171r2,,17005,,Bindingavfknifytowards5jycgoxutryptamlne2recepto5infalfdronraicortex,H,,,lntermed8ate,,8,,B,,,12352,,
2108,CHEMvL717143,,22226,,Bindingaffinityto5hydr0xytryptamjbeqrecsptor6dingcxlfbrontalcofted3Hkftanseeinansspk9er0nefkrNzB,U,11280.0,,Autoduratlon,,0,,B,vostaurus,,13657,,
2109,CHEMBL62714r,,22226,,Inhjbitionor3Hkr5agserinbimwingto5hydroxytryptxkijr14eveptorofbov9netrontalsortexat10e7M,U,55614.0,,Autochratiob,,0,,B,Bostaur8s,,14331,,
2110,CHEMBL5171t5,,22226,,Inhibitionof3Hketxgseginbindimgto5hyfeozytryp4amije2rwc2p6ofoffovinef3ontalcortes,U,83598.0,,Autocufstion,,0,,B,Bostakrus,,14331,,
2111,CHEMvL627146,,22226,,Bunwingaffinityofdompkjndtowwgdsynyde8xy5ryptahigd2teceptorusingrHietanserin08nMliganxinf5ontalcortexblfijewasdetermindd,U,,,Auflcuration,,0,,B,,,14331,,
2112,CHEhBLu17147,,104784,,vinfimgaffinityf9rx2rotlnij5hydroxygry0tamine2recept8rusing4Hjetanaerininguineapigfr9ntxlxor5ed,H,47959.0,,Autocuratikg,,4,,B,Cavisporcellud,,12685,,
2113,CHEMBLt17147,,104784,,Inhifitionof3Hketagaerinb9ndinggo5hydroxytryptwmibeerevepto5ofguinew9iffrontalclrtwckembfanes,H,8171.0,,Autocurstiin,,4,,B,Caviqporvellus,,14389,,
2114,CHEMBL717q49,,104784,,Compoundwqetesgecforitsbjndongaffinitytowa4rs5btdroxytr5ptajin42feceproruaingeHketansrrinftomguigeqpigfrontalckrtwx,H,31565.0,,qutocufation,,4,,B,Caviapordelpus,,14386,,
2115,CHEMBL6181y0,,104784,,Bihdingaffinitytowardsxkon3dhunan5hydroxytryltankne2recdptitwasseternjned,H,,,Autocjratuon,,4,,B,,,5732,,
2116,CHEMBL61u1y1,,104784,,Binsingxffin7tytowards5hjdroxytrypgwmigw2receptorwazdetf5minec,H,,,Auroxuration,,4,,B,,,16293,,
2117,CHEhBL61i201,,104784,,knvoyrobigdingagfin9tyofcomp9undagsinstne7fonal5hydroxyteyltwmine2receptlr,H,,,Aut0cura5ion,,4,,B,,,2078,,
2118,CgEMBL6w7202,,10209,,Bibdingarfunit6towxrds5HT7receptornythedixplacfmentof3H5CTinhjmznrecombinanf5evr0tors9nmwjmaliandepl,H,,,A8tocuratiob,,8,,B,,,5486,,
2119,CHEngL617203,,104826,,Effectuvedlsethroughperorqiroutecor7nvocoimhihitionafa9jst5hyvr0xyt5ypgamine2receptorinmaledF1kisfbhusingrqdioliganv3Hoetanserin,H,,,Auyocjration,,4,,B,,,11820,In vivo,
2120,dHEnBL617204,,104826,,Hillnumberwqqd2termibfwborinhibitionof3Hk4tansrrinbimdkntfo5hydr9x5tdyltamine2r2ceptorinmousec3rebrskcortex,H,,,Aufocura4ion,,4,,B,,,10297,,
2121,CH4MBL6w7205,,104826,,Inhibitofyac68vityagzigxgserotohin5hydr9xytryptxmibe2receptorfr0mhice,H,,,A8tocurahion,,4,,B,,,13704,,
2122,CH4MBL618206,,104826,,Ingubitoruxcgivitjtowagfs5hyrrixytryptamine2refep4orby4terisplacemebtof3Hketanserininmous4csrebrapcorrex,D,78854.0,,A7tkcuration,,5,,B,Musmisculux,,10297,,
2123,CHEMBi61720y,,104826,,Effectivedose4nfoughpeforalrouteforinvivoingib7tiohagaknst5hjdrox6try9tanine2revepto4inmaleCFwmicebyus8nggad9oligwhd3tkrrajsrrin,H,,,xutoc7ration,,4,,B,,,11820,In vivo,
2124,sHEnBL617208,,104826,,Bindingaffinutyt9qards5hyvroxytryogamkne2receptprby6herispoxcementot3Hkehanserih8nmo7sece4efralckrtex,D,46603.0,,Autosuratioj,,5,,B,jusmusculud,,10297,,
2125,fHEMBL617299,,104826,,Theckmpouhxwwstesyedinvit3oforitsbindingaffunity6owates5h5drox5tryptxminrereceptot,H,,,zktocuration,,4,,B,,,11555,,
2126,CmEMBk617210,,104826,,Ijvutrof8ndingafdinityforadrotonin5hhdroxytry0gamim45HT2receptorz,H,,,Autpcuratiin,,4,,B,,,11555,,
2127,CysMBL617211,,104826,,rhecompoundsaztesgedinvitroforirsvkmdingaffinifh4owarssserotomin5hydrodyttyptaminw2rece9rorndnpdata,H,,,Autocu5xtion,,4,,B,,,11555,,
2128,Cn4MBL617212,,104826,,Hillnumg4rwasdeterminexforighlbitlinofrHketanserinbkgdingto5jydroxytryptamine2receptlrinm97sesegev5alcirh3x,D,24007.0,,Ahtoc6ration,,5,,B,Mhsmuscukus,,10297,,
2129,CHEMhL6q7213,,104784,,Bindingafbinityforlprcine5uyd5oxyt5yptajine2recwptorusinn3Hjstanse5ln,H,1720.0,,Ajtocudation,,4,,B,Susdcrofa,,16688,,
2130,CHEMBk6w7214,,104784,,vindinfaffinittfkroprcine4g5d3ozyhrypgamine2receptprusing3Hketanserinwi5h10unprzzosin,H,69940.0,,Autocurat9oh,,4,,B,Susscrova,,16688,,
2131,CHEMBL517115,,22226,,Com9pundwasteztedibvitrofotitsabikit5tof8mpetewith3Hkwtsnserinat5hydroxytrtp5smine2receptorin9orcinrnraugh8monejat4,U,,,Autocuratk8n,,0,,B,,,5333,,
2132,CnEMBL627216,,22226,,unvitrog0r7tsabilitytodisplscs3uke6snserinfromyjysroxytryptamine2rece0t0rin9orcinenrqinhonogebate,U,,,xutlcuration,,0,,B,,,4437,,
2133,CHEMBk61u217,,17005,,Abilitytidksokacethe4wdioligane3Hmecul2rginwfrompinchoroidppdxys5gydroxytruptajine2rwceptor,H,60017.0,,Aut8curatlon,,8,,B,dusscrofa,,5033,,
2134,CHEMnL617318,,104686,,onhibition9frHistanserinbincungagqinstratbrain5hhdroxy4dypfamine25eseptor,H,,,Autocurstuon,,4,,B,,,15267,,
2135,CHEhBL872912,,104686,,Ijhivjti0not3HKdtaneerinbihfingagaibsgratbrainyhydroxyrrtptamine2receptor,H,,,Autocurayi8n,,4,,B,,,15267,,
2136,CHEMgL617119,,104826,,Bindibgavfijityagainst5hysroayt4yptxm7ne2reveptorfromratcorgicalsynalrisomwlmembrqnehsungradioligand3Hk4txnaefun,H,,,sutocyration,,4,,B,,,11820,,
2137,CHEMfL8u3482,,104686,,Evaluaywdforbimdintsctivktysgxknst3Hkehahser9masradioligxndfor5gydroxytryptxmine2rece9tor,H,,,qugocuration,,4,,B,,,9069,,
