assays_chmbl_d,assays_cnfdnc_scr,assays_cll_d,assays_src_d,assays_ss_strn,assays_ss_ctgr,assays_src_ss_d,assays_ss_tp,assays_ss_d,assays_crtd_b,assays_b_frmt,assays_tss_d,assays_rltnshp_tp,assays_ss_rgnsm,assays_ss_tss,assays_ss_tx_d,assays_ss_cll_tp,assays_ss_tst_tp,assays_vrnt_d,assays_dc_d,assays_td,assays_ss_sbclllr_frctn,assays_dscrptn
CHEMBL622488,1,,1,,,,A,9891,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,In vivo,,8677,50597,,"Biodistribution in Sprague-Dawley rat thyroid 2 minutes after intravenous administration, [99mTc]/[125I]IAP ratio)"
CHEMBL622489,1,,1,,,,A,9892,Intermediate,BAO_0000218,948.0,N,Rattus norvegicus,Heart,10116.0,,In vivo,,8677,50597,,"Biodistribution in Sprague-Dawley rats heart 15 minutes after intravenous administration, [99mTc]/[125I]IAP ratio)"
CHEMBL622490,1,,1,,,,A,9893,Intermediate,BAO_0000218,1088.0,N,Rattus norvegicus,Urine,10116.0,,,,6899,50597,,Compound was evaluated for percent dimer tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in urine
CHEMBL622491,1,,1,,,,A,9894,Intermediate,BAO_0000218,1088.0,N,Rattus norvegicus,Urine,10116.0,,,,6899,50597,,Compound was evaluated for percent dimer tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in urine; na - not available
CHEMBL622492,1,,1,,,,A,9895,Intermediate,BAO_0000218,2107.0,N,Rattus norvegicus,Liver,10116.0,,,,6899,50597,,Compound was evaluated for percent dose tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in liver
CHEMBL622493,1,,1,,,,A,9896,Intermediate,BAO_0000218,1088.0,N,Rattus norvegicus,Urine,10116.0,,,,6899,50597,,Compound was evaluated for percent thiol tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in urine
CHEMBL622494,1,,1,,,,A,9897,Intermediate,BAO_0000218,1088.0,N,Rattus norvegicus,Urine,10116.0,,,,6899,50597,,Compound was evaluated for percent thiol tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in urine; na - not available
CHEMBL622495,1,,1,,,,A,9898,Intermediate,BAO_0000218,2385.0,N,Rattus norvegicus,Muscle tissue,10116.0,,,,8677,50597,,"Compound was evaluated for the biodistribution in Sprague-Dawley rats in muscle 15 minutes after intravenous administration, [99mTc]/[125I] IAP ratio)"
CHEMBL622496,1,,1,,,,A,9899,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,6899,50597,,Compound was evaluated for tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in rat kidney
CHEMBL622497,1,,1,,,,A,9900,Intermediate,BAO_0000218,1088.0,N,Rattus norvegicus,Urine,10116.0,,,,6899,50597,,Compound was evaluated for tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in urine
CHEMBL622498,1,,1,,,,A,9901,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,2189,50597,,Percent of radioactive dose in urine and faeces excreted in 0-24 hr by rats
CHEMBL624918,1,,1,,,,A,9902,Intermediate,BAO_0000218,1088.0,N,Rattus norvegicus,Urine,10116.0,,,,2189,50597,,Percent of radioactive dose in urine and feces excreted in 0-24 hr by rats
CHEMBL624919,1,,1,,,,A,9903,Intermediate,BAO_0000218,1088.0,N,Rattus norvegicus,Urine,10116.0,,,,2189,50597,,Percent of radioactive dose in urine and feces excreted in 0-24 hr by rats; NA is <10% inhibition at 1 uM for binding data
CHEMBL624920,1,,1,,,,A,9904,Intermediate,BAO_0000218,178.0,N,Rattus norvegicus,Blood,10116.0,,In vivo,,10839,50597,,Biodistribution of compound in rat blood after 5 min of administration
CHEMBL624921,1,,1,,,,A,9905,Intermediate,BAO_0000218,178.0,N,Rattus norvegicus,Blood,10116.0,,In vivo,,10839,50597,,Biodistribution of compound in rat blood after 5 min of administration.
CHEMBL624922,1,,1,,,,A,9906,Intermediate,BAO_0000218,955.0,N,Rattus norvegicus,Brain,10116.0,,In vivo,,10839,50597,,Biodistribution of compound in rat brain after 5 min of administration
CHEMBL624923,1,,1,,,,A,9907,Intermediate,BAO_0000218,948.0,N,Rattus norvegicus,Heart,10116.0,,In vivo,,10839,50597,,Biodistribution of compound in rat heart after 5 min of administration
CHEMBL624924,1,,1,,,,A,9908,Intermediate,BAO_0000218,948.0,N,Rattus norvegicus,Heart,10116.0,,In vivo,,10839,50597,,Biodistribution of compound in rat heart after 5 min of administration.
CHEMBL624925,1,,1,,,,A,9909,Intermediate,BAO_0000218,2113.0,N,Rattus norvegicus,Kidney,10116.0,,In vivo,,10839,50597,,Biodistribution of compound in rat kidney after 5 min of administration
CHEMBL624926,1,,1,,,,A,9910,Intermediate,BAO_0000218,2113.0,N,Rattus norvegicus,Kidney,10116.0,,In vivo,,10839,50597,,Biodistribution of compound in rat kidney after 5 min of administration.
CHEMBL624927,1,,1,,,,A,9911,Intermediate,BAO_0000218,2107.0,N,Rattus norvegicus,Liver,10116.0,,In vivo,,10839,50597,,Biodistribution of compound in rat liver after 5 min of administration
CHEMBL874402,1,,1,,,,A,9912,Intermediate,BAO_0000218,2107.0,N,Rattus norvegicus,Liver,10116.0,,In vivo,,10839,50597,,Biodistribution of compound in rat liver after 5 min of administration.
CHEMBL624928,1,,1,,,,A,9913,Intermediate,BAO_0000218,2048.0,N,Rattus norvegicus,Lung,10116.0,,In vivo,,10839,50597,,Biodistribution of compound in rat lung after 5 min of administration
CHEMBL624929,1,,1,,,,A,9914,Intermediate,BAO_0000218,2048.0,N,Rattus norvegicus,Lung,10116.0,,In vivo,,10839,50597,,Biodistribution of compound in rat lung after 5 min of administration.
CHEMBL624930,1,,1,,,,A,9915,Intermediate,BAO_0000218,2385.0,N,Rattus norvegicus,Muscle tissue,10116.0,,In vivo,,10839,50597,,Biodistribution of compound in rat muscle after 5 min of administration
CHEMBL624931,1,,1,,,,A,9916,Intermediate,BAO_0000218,2385.0,N,Rattus norvegicus,Muscle tissue,10116.0,,In vivo,,10839,50597,,Biodistribution of compound in rat muscle after 5 min of administration.
CHEMBL624932,1,,1,,,,A,9917,Intermediate,BAO_0000218,948.0,N,Rattus norvegicus,Heart,10116.0,,,,4043,50597,,In vivo heart distribution of free doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells
CHEMBL624933,1,,1,,,,A,9918,Intermediate,BAO_0000218,948.0,N,Rattus norvegicus,Heart,10116.0,,,,4043,50597,,In vivo heart distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells
CHEMBL624934,1,,1,,,,A,9919,Intermediate,BAO_0000218,2107.0,N,Rattus norvegicus,Liver,10116.0,,,,4043,50597,,In vivo liver distribution of free doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells
CHEMBL624935,1,,1,,,,A,9920,Intermediate,BAO_0000218,2107.0,N,Rattus norvegicus,Liver,10116.0,,,,4043,50597,,In vivo liver distribution of total doxorubicin after 6 h intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells
CHEMBL624936,1,,1,,,,A,9921,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,4043,50597,,In vivo plasma distribution of free doxorubicin after 6 h intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells
CHEMBL624937,1,,1,,,,A,9922,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,4043,50597,,In vivo plasma distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells
CHEMBL624938,1,,1,,,,A,9923,Intermediate,BAO_0000218,2106.0,N,Rattus norvegicus,Spleen,10116.0,,,,4043,50597,,In vivo spleen distribution of free doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells
CHEMBL624939,1,,1,,,,A,9924,Intermediate,BAO_0000218,2106.0,N,Rattus norvegicus,Spleen,10116.0,,,,4043,50597,,In vivo spleen distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells
CHEMBL624940,1,,1,,,,A,9925,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,4043,50597,,In vivo tumor distribution of free doxorubicin after 6 h intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells
CHEMBL874403,1,,1,,,,A,9926,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,4043,50597,,In vivo tumor distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells
CHEMBL624941,1,,1,,,,A,9927,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,1446,50597,,Compound was tested for the duration that the plasma drug concentrations remained above the IC95
CHEMBL624942,1,,1,,,,A,9928,Intermediate,BAO_0000218,1088.0,N,Rattus norvegicus,Urine,10116.0,,,,9971,50597,,Dose required to lower urine osmolality to 300 mOsm/kg in rat
CHEMBL624943,1,,1,,,,A,9929,Intermediate,BAO_0000218,1088.0,N,Rattus norvegicus,Urine,10116.0,,,,9971,50597,,Dose required to lower urine osmolality to 300 mOsm/kg in rat; NT=Not tested
CHEMBL624944,1,,1,,,,A,9930,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,In vivo,,5765,50597,,% Bioavailability after 1 day of the drug administration in rats
CHEMBL624945,1,,1,,,,A,9931,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,In vivo,,5765,50597,,% Bioavailability after 4 day of the drug administration in rats
CHEMBL624946,1,,1,,,,A,9932,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,In vivo,,4257,50597,,Absolute bioavailability was evaluated in rat
CHEMBL624947,1,,1,,,,A,9933,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat fat at 1 hr low time interval
CHEMBL624948,1,,1,,,,A,9934,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat fat at 1 hr time interval
CHEMBL624949,1,,1,,,,A,9935,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat fat at 3 hr time interval
CHEMBL622025,1,,1,,,,A,9936,Intermediate,BAO_0000218,2113.0,N,Rattus norvegicus,Kidney,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat kidney at 1 hr blocked time interval
CHEMBL622026,1,,1,,,,A,9937,Intermediate,BAO_0000218,2113.0,N,Rattus norvegicus,Kidney,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat kidney at 1 hr low time interval
CHEMBL622027,1,,1,,,,A,9938,Intermediate,BAO_0000218,2113.0,N,Rattus norvegicus,Kidney,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat kidney at 1 hr time interval
CHEMBL622028,1,,1,,,,A,9939,Intermediate,BAO_0000218,2113.0,N,Rattus norvegicus,Kidney,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat kidney at 3 hr time interval
CHEMBL622029,1,,1,,,,A,9940,Intermediate,BAO_0000218,2107.0,N,Rattus norvegicus,Liver,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat liver at 1 hr blocked time interval
CHEMBL622208,1,,1,,,,A,9941,Intermediate,BAO_0000218,2107.0,N,Rattus norvegicus,Liver,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat liver at 1 hr low time interval
CHEMBL622209,1,,1,,,,A,9942,Intermediate,BAO_0000218,2107.0,N,Rattus norvegicus,Liver,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat liver at 1 hr time interval
CHEMBL622210,1,,1,,,,A,9943,Intermediate,BAO_0000218,2107.0,N,Rattus norvegicus,Liver,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat liver at 3 hr time interval
CHEMBL622211,1,,1,,,,A,9944,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat lung at 1 hr blocked time interval
CHEMBL622212,1,,1,,,,A,9945,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat lung at 1 hr low time interval
CHEMBL622213,1,,1,,,,A,9946,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat lung at 1 hr time interval
CHEMBL874404,1,,1,,,,A,9947,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat lung at 3 hr time interval
CHEMBL620452,1,,1,,,,A,9948,Intermediate,BAO_0000218,2385.0,N,Rattus norvegicus,Muscle tissue,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat muscle at 1 hr blocked time interval
CHEMBL620453,1,,1,,,,A,9949,Intermediate,BAO_0000218,2385.0,N,Rattus norvegicus,Muscle tissue,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat muscle at 1 hr low time interval
CHEMBL620454,1,,1,,,,A,9950,Intermediate,BAO_0000218,2385.0,N,Rattus norvegicus,Muscle tissue,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat muscle at 1 hr time interval
CHEMBL624067,1,,1,,,,A,9951,Intermediate,BAO_0000218,2385.0,N,Rattus norvegicus,Muscle tissue,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat muscle at 3 hr time interval
CHEMBL624068,1,,1,,,,A,9952,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat ovaries at 1 hr blocked time interval
CHEMBL624069,1,,1,,,,A,9953,Intermediate,BAO_0000218,992.0,N,Rattus norvegicus,Female gonad,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat ovaries at 1 hr low time interval
CHEMBL624070,1,,1,,,,A,9954,Intermediate,BAO_0000218,992.0,N,Rattus norvegicus,Female gonad,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat ovaries at 1 hr time interval
CHEMBL624071,1,,1,,,,A,9955,Intermediate,BAO_0000218,992.0,N,Rattus norvegicus,Female gonad,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat ovaries at 3 hr time interval
CHEMBL624072,1,,1,,,,A,9956,Intermediate,BAO_0000218,995.0,N,Rattus norvegicus,Uterus,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat uterus at 1 hr blocked time interval
CHEMBL624073,1,,1,,,,A,9957,Intermediate,BAO_0000218,995.0,N,Rattus norvegicus,Uterus,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat uterus at 1 hr low time interval
CHEMBL624788,1,,1,,,,A,9958,Intermediate,BAO_0000218,995.0,N,Rattus norvegicus,Uterus,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat uterus at 1 hr time interval
CHEMBL624789,1,,1,,,,A,9959,Intermediate,BAO_0000218,995.0,N,Rattus norvegicus,Uterus,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat uterus at 3 hr time interval
CHEMBL624790,1,,1,,,,A,9960,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 1 hr blocked time interval
CHEMBL624791,1,,1,,,,A,9961,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 1 hr low time interval
CHEMBL624792,1,,1,,,,A,9962,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 1 hr time interval
CHEMBL624793,1,,1,,,,A,9963,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 3 hr time interval
CHEMBL877491,1,,1,,,,A,9964,Intermediate,BAO_0000218,2385.0,N,Rattus norvegicus,Muscle tissue,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 1 hr blocked time interval
CHEMBL624957,1,,1,,,,A,9965,Intermediate,BAO_0000218,2385.0,N,Rattus norvegicus,Muscle tissue,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 1 hr low time interval
CHEMBL624958,1,,1,,,,A,9966,Intermediate,BAO_0000218,2385.0,N,Rattus norvegicus,Muscle tissue,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 1 hr time interval
CHEMBL624959,1,,1,,,,A,9967,Intermediate,BAO_0000218,2385.0,N,Rattus norvegicus,Muscle tissue,10116.0,,,,13091,50597,,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 3 hr time interval
CHEMBL624960,1,,1,,,,A,9968,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,11977,50597,,Dissociation constant was determined
CHEMBL624961,1,,1,,,,A,9969,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,14941,50597,,"Pharmacokinetic Parameter, Kel is elimination rate constant in Female Wistar Rats at 100 mg/kg by po administration"
CHEMBL624962,1,,1,,,,A,9970,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,15078,50597,,"The Kel value in female wistar rat at 100 mg/kg, p.o. dose"
CHEMBL624963,1,,1,,,,A,9971,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,15078,50597,,"The Kel value in male wistar rat at 100 mg/kg, p.o. dose"
CHEMBL624964,1,,1,,,,A,9972,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,4755,50597,,Observed rate constant in 80% rat plasma at 37 degree Centigrade
CHEMBL624965,1,,1,,,,A,9973,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,589,50597,,LogP value was evaluated in the in situ rat gut perfusion assay
CHEMBL624966,1,,1,,,,A,9974,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,In vivo,,17582,50597,,In vivo retention time was evaluated for the compound after i.v. administration at a dose of 5 mg/kg was measured in rats
CHEMBL624967,1,,1,,,,A,9975,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,In vivo,,5031,50597,,Mean residence time (Pharmacokinetic property) after i.v. administration in rats
CHEMBL624968,1,,1,,,,A,9976,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,In vivo,,17764,50597,,Mean-residence time of compound after intravenous administration in rats at 24 uM/kg
CHEMBL624969,1,,1,,,,A,9977,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,17720,50597,,Mean residence time at a dose of 4 mg/kg in Rat Plasma after iv administration
CHEMBL624970,1,,1,,,,F,9978,Expert,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,2862,50597,,Streptococcal cell wall-washed arthritis model in rats at 10.0 mg/kg peroral dose
CHEMBL624971,1,,1,,,,A,9979,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,16423,50597,,Half-life was evaluated after 10 uM/kg of intra arterial administration
CHEMBL624972,1,,1,,,,A,9980,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,In vivo,,16423,50597,,Half-life was evaluated after 20 uM/kg of peroral administration
CHEMBL624973,1,,1,,,,A,9981,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,In vivo,,6005,50597,,Half-life was evaluated after i.v. administration in rat at a dose of 1 mg/kg
CHEMBL624974,1,,1,,,,A,9982,Intermediate,BAO_0000218,1969.0,N,Rattus norvegicus,Plasma,10116.0,,,,2938,50597,,Half-life was evaluated in plasma of rat
CHEMBL624975,1,,1,,,,A,9983,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,In vivo,,6410,50597,,Half-life was evaluated in rats at an intravenous dose of 3 mg/kg
CHEMBL877492,1,,1,,,,A,9984,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,In vivo,,6410,50597,,Half-life was evaluated in rats at an oral dose of 30 mg/kg
CHEMBL624976,1,,1,,,,A,9985,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,In vivo,,6062,50597,,Half-life was measured in rat after an iv dose of 1 mg/kg
CHEMBL624977,1,,1,,,,A,9986,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,In vivo,,6571,50597,,Half-life period of compound in rats after peroral administration
CHEMBL626848,1,,1,,,,A,9987,Intermediate,BAO_0000218,1969.0,N,Rattus norvegicus,Plasma,10116.0,,,,3136,50597,,Half-life period of compound was measured in rat plasma.
CHEMBL626849,1,,1,,,,A,9988,Intermediate,BAO_0000218,1969.0,N,Rattus norvegicus,Plasma,10116.0,,,,3136,50597,,Half-life period of compound was measured in rat plasma; ND is not determined
CHEMBL626850,1,,1,,,,A,9989,Intermediate,BAO_0000218,1969.0,N,Rattus norvegicus,Plasma,10116.0,,,,3136,50597,,Half-life period of compound was measured in rat plasma; not determined
