variant_id,cell_id,assay_strain,chembl_id,tissue_id,bao_format,src_assay_id,assay_category,assay_cell_type,assay_type,doc_id,assay_tax_id,tid,description,src_id,relationship_type,assay_id,assay_test_type,assay_organism,assay_tissue,confidence_score,assay_subcellular_fraction,curated_by
,,,CHEMBL621271,2385.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat muscle in the presence of GdDTPA-BDPat 15 min,1,N,8163,In vivo,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL621272,2385.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat muscle in the presence of GdDTPA-BDPat 30 min,1,N,8164,In vivo,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL621273,2385.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat muscle in the presence of GdDTPA-HPDP at 1 hr,1,N,8165,In vivo,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL621274,2385.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat muscle in the presence of GdDTPA-HPDP at 4 hr,1,N,8166,In vivo,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL876495,2385.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat muscle in the presence of GdDTPA-HPDPat 15 min,1,N,8167,In vivo,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL621275,2385.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat muscle in the presence of GdDTPA-HPDPat 30 min,1,N,8168,In vivo,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL621276,2385.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat muscle in the presence of NCA Gd/0.01 M lip,1,N,8169,In vivo,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL621277,2385.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat muscle in the presence of NCAGd/0.01 M lig,1,N,8170,In vivo,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL621278,160.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat s. intestine in the presence of 50 Gd/kg at 2 hr,1,N,8171,In vivo,Rattus norvegicus,Intestine,1,,Intermediate
,,,CHEMBL621279,160.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat s. intestine in the presence of 50 Gd/kg at 6 hr,1,N,8172,In vivo,Rattus norvegicus,Intestine,1,,Intermediate
,,,CHEMBL621280,160.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat s. intestine in the presence of NCA (No carrier added),1,N,8173,In vivo,Rattus norvegicus,Intestine,1,,Intermediate
,,,CHEMBL621281,2106.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat spleen in the presence of 0.01 M GdDTPA-BDP,1,N,8174,In vivo,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL621282,2106.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat spleen in the presence of 0.05 M Gd/0.15 M lig; ND=No data,1,N,8175,In vivo,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL621283,2106.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat spleen in the presence of 0.05 M GdDTPA-BDP; ND=No data,1,N,8176,In vivo,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL621284,2106.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat spleen in the presence of 0.10 M GdDTPA-BDP,1,N,8177,In vivo,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL621285,2106.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat spleen in the presence of 50 Gd/kg at 15 min,1,N,8178,In vivo,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL621286,2106.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat spleen in the presence of 50 Gd/kg at 2 hr,1,N,8179,In vivo,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL623220,2106.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat spleen in the presence of 50 Gd/kg at 6 hr,1,N,8180,In vivo,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL623221,2106.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat spleen in the presence of NCA Gd/0.01 M lip,1,N,8181,In vivo,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL876029,2106.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat spleen in the presence of NCAGd/0.01 M lig,1,N,8182,In vivo,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL623222,945.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat stomach in the presence of 50 Gd/kg at 15 min,1,N,8183,In vivo,Rattus norvegicus,Stomach,1,,Intermediate
,,,CHEMBL623223,945.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat stomach in the presence of 50 Gd/kg at 2 hr,1,N,8184,In vivo,Rattus norvegicus,Stomach,1,,Intermediate
,,,CHEMBL621445,945.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat stomach in the presence of 50 Gd/kg at 6 h; ND=No data,1,N,8185,In vivo,Rattus norvegicus,Stomach,1,,Intermediate
,,,CHEMBL621446,178.0,BAO_0000218,,,,A,13950,10116.0,50597,Biodistribution of [123I]-label in rat blood was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,1,N,8186,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL621447,178.0,BAO_0000218,,,,A,13950,10116.0,50597,Biodistribution of [123I]-label in rat blood was reported at 1 hr post injection. Value shown is %ID/g of tissue,1,N,8187,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL619681,178.0,BAO_0000218,,,,A,13950,10116.0,50597,Biodistribution of [123I]-label in rat blood was reported at 2 hr post injection. Value shown is %ID/g of tissue,1,N,8188,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL619682,178.0,BAO_0000218,,,,A,13950,10116.0,50597,Biodistribution of [123I]-label in rat blood was reported at 24 hr post injection. Value shown is %ID/g of tissue,1,N,8189,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL619683,178.0,BAO_0000218,,,,A,13950,10116.0,50597,Biodistribution of [123I]-label in rat blood was reported at 4 hr post injection. Value shown is %ID/g of tissue,1,N,8190,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL619684,955.0,BAO_0000218,,,,A,13950,10116.0,50597,Biodistribution of [123I]-label in rat brain was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,1,N,8191,In vivo,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL619685,955.0,BAO_0000218,,,,A,13950,10116.0,50597,Biodistribution of [123I]-label in rat brain was reported at 1 hr post injection. Value shown is %ID/g of tissue,1,N,8192,In vivo,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL619686,955.0,BAO_0000218,,,,A,13950,10116.0,50597,Biodistribution of [123I]-label in rat brain was reported at 2 hr post injection. Value shown is %ID/g of tissue,1,N,8193,In vivo,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL619687,955.0,BAO_0000218,,,,A,13950,10116.0,50597,Biodistribution of [123I]-label in rat brain was reported at 24 hr post injection. Value shown is %ID/g of tissue,1,N,8194,In vivo,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL619688,955.0,BAO_0000218,,,,A,13950,10116.0,50597,Biodistribution of [123I]-label in rat brain was reported at 4 hr post injection. Value shown is %ID/g of tissue,1,N,8195,In vivo,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL619689,948.0,BAO_0000218,,,,A,13950,10116.0,50597,Biodistribution of [123I]-label in rat heart was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,1,N,8196,In vivo,Rattus norvegicus,Heart,1,,Intermediate
,,,CHEMBL619690,948.0,BAO_0000218,,,,A,13950,10116.0,50597,Biodistribution of [123I]-label in rat heart was reported at 1 hr post injection. Value shown is %ID/g of tissue,1,N,8197,In vivo,Rattus norvegicus,Heart,1,,Intermediate
,,,CHEMBL619691,948.0,BAO_0000218,,,,A,13950,10116.0,50597,Biodistribution of [123I]-label in rat heart was reported at 2 hr post injection. Value shown is %ID/g of tissue,1,N,8198,In vivo,Rattus norvegicus,Heart,1,,Intermediate
,,,CHEMBL619692,,BAO_0000218,,,,A,6062,10116.0,50597,Terminal phase volume of distribution was measured in rat after an iv dose of 1 mg/kg,1,N,8199,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL619693,,BAO_0000218,,,,A,3598,10116.0,50597,Apparent volume of the central plasma compartment (Vc) of compound determined in rat after iv administration at a dose of 10 mg/kg,1,N,8200,,Rattus norvegicus,,1,,Expert
,,,CHEMBL619694,,BAO_0000218,,,,A,1908,10116.0,50597,Vc value after IV dose at a dose of 5 mg/kg in rats.,1,N,8201,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL619695,,BAO_0000218,,,,A,17596,10116.0,50597,Apparent volume of distribution at 10 mg/kg in rat upon intravenous administration,1,N,8202,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL619696,,BAO_0000218,,,,A,4891,10116.0,50597,Compound was evaluated for pharmacokinetic parameter volume of distribution,1,N,8203,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL619697,,BAO_0000218,,,,A,740,10116.0,50597,Compound was evaluated for volume of distribution in rat,1,N,8204,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL619698,,BAO_0000218,,,,A,16366,10116.0,50597,Steady state volume distribution was determined; steady state(ss),1,N,8205,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL619699,,BAO_0000218,,,,A,3364,10116.0,50597,Steady state volume of distribution after iv administration to rats,1,N,8206,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL619700,,BAO_0000218,,,,A,2552,10116.0,50597,Steady state volume of distribution dosing at 3 mg/kg iv,1,N,8207,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL619701,,BAO_0000218,,,,A,406,10116.0,50597,The compound was evaluated for volume of distribution in rat,1,N,8208,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL619702,,BAO_0000218,,,,A,12500,10116.0,50597,The compound was tested for volume of distribution in rat,1,N,8209,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620335,,BAO_0000218,,,,A,12500,10116.0,50597,The compound was tested for volume of distribution in rat at dose of 3-10 mgkg,1,N,8210,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620336,,BAO_0000218,,,,A,5656,10116.0,50597,Volume distribution (VD) after oral administration in rat,1,N,8211,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620337,,BAO_0000218,,,,A,17671,10116.0,50597,Volume distribution of compound in male Sprague-Dawley rats following an intravenous bolus dose at 10-20 mg/kg,1,N,8212,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620520,,BAO_0000218,,,,A,1094,10116.0,50597,Volume distribution in rat,1,N,8213,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620521,,BAO_0000218,,,,A,5833,10116.0,50597,Volume distribution in rat,1,N,8214,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL875825,,BAO_0000218,,,,A,5939,10116.0,50597,Volume distribution in rat after peroral administration at 10 mg/kg,1,N,8215,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620522,,BAO_0000218,,,,A,5939,10116.0,50597,Volume distribution in rat after peroral administration at 5 mg/kg,1,N,8216,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620523,,BAO_0000218,,,,A,6005,10116.0,50597,Volume distribution was evaluated after i.v. administration in rat at a dose of 1 mg/kg,1,N,8217,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620524,,BAO_0000218,,,,A,1696,10116.0,50597,Volume of distribution in rat.,1,N,8218,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620525,,BAO_0000218,,,,A,6672,10116.0,50597,Volume of distribution in rat,1,N,8219,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620526,,BAO_0000218,,,,A,6673,10116.0,50597,Volume of distribution in rat,1,N,8220,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620527,,BAO_0000218,,,,A,5871,10116.0,50597,Volume of distribution in rat by iv administration,1,N,8221,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620528,,BAO_0000218,,,,A,6803,10116.0,50597,Volume of distribution in rats,1,N,8222,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620529,,BAO_0000218,,,,A,5199,10116.0,50597,Volume of distribution was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,1,N,8223,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620530,,BAO_0000218,,,,A,4727,10116.0,50597,Volume distribution at the dose of 2 mg/kg in rat,1,N,8224,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620531,,BAO_0000218,,,,A,16367,10116.0,50597,Steady state volume of distribution was determined,1,N,8225,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620532,,BAO_0000218,,,,A,5005,9544.0,22224,Compound was tested for its plasma volume distribution in rhesus monkey at a dose of 0.75 mg/kg iv/ 1.5 mg/kg po,1,U,8226,In vivo,Macaca mulatta,,0,,Intermediate
,,,CHEMBL620533,,BAO_0000218,,,,A,5005,10116.0,22224,Compound was tested for its plasma volume distribution in Sprague Dawley rats,1,U,8227,In vivo,Rattus norvegicus,,0,,Intermediate
,,,CHEMBL620534,,BAO_0000218,,,,A,5005,10116.0,22224,Compound was tested for its plasma volume distribution in Sprague Dawley rats; ND is not determined,1,U,8228,In vivo,Rattus norvegicus,,0,,Intermediate
,,,CHEMBL620535,,BAO_0000218,,,,A,15765,10116.0,50597,Mean (%CV) PK parameters for Vdss(mL/kg).,1,N,8229,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL875826,,BAO_0000218,,,,A,2792,10116.0,50597,Pharmacokinetic parameter Vdss was determined at 2 mg/kg i.v. dose in rats,1,N,8230,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620536,,BAO_0000218,,,,A,2792,10116.0,50597,Pharmacokinetic parameter Vdss was determined at 5 mg/kg i.v. dose in rats,1,N,8231,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620537,,BAO_0000218,,,,A,5334,10116.0,50597,Pharmacokinetic parameter volume of distribution was reported after intravenous administration at a dose of 1 mg/kg in Sprague-Dawley rat,1,N,8232,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618526,,BAO_0000218,,,,A,5334,10116.0,50597,Pharmacokinetic parameter volume of distribution was reported in Sprague-Dawley rat; ND=Not determined,1,N,8233,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618527,,BAO_0000218,,,,A,5739,10116.0,50597,Pharmacokinetic property (Vdss) for the compound (5 mg/kg iv) was determined in rats,1,N,8234,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618528,,BAO_0000218,,,,A,5789,10116.0,50597,Pharmacokinetic property (Vdss) in rat,1,N,8235,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618529,,BAO_0000218,,,,A,4239,10116.0,50597,Pharmacokinetic property (vdss) was measured in rat,1,N,8236,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618530,,BAO_0000218,,,,A,4709,10116.0,50597,Steady state volume of distribution for the compound after intravenous administration of 1 mg/kg in rat,1,N,8237,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618531,,BAO_0000218,,,,A,6642,10116.0,50597,Volume of distribution in rat,1,N,8238,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618532,,BAO_0000218,,,,A,5247,10116.0,50597,The pharmacokinetic parameter volume of distribution in vivo in rats,1,N,8239,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618533,,BAO_0000218,,,,F,17720,10116.0,50597,Vdss at a dose of 4 mg/kg in Rat Plasma after iv administration,1,N,8240,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618534,,BAO_0000218,,,,A,17686,10116.0,50597,Vdss in rat i.v. at 2 mg/kg concentration,1,N,8241,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618535,,BAO_0000218,,,,A,4689,10116.0,50597,Volume distribution after intravenous administration (1 mg/kg) in rat,1,N,8242,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618536,,BAO_0000218,,,,A,5654,10116.0,50597,Volume distribution of compound was determined as average of four rats at each dose of 5 mg/kg intravenous and 16 mg/kg peroral administration,1,N,8243,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618537,,BAO_0000218,,,,A,5654,10116.0,50597,Volume distribution of compound was determined as average of four rats at each dose of 5 mg/kg intravenous and 20 mg/kg peroral administration,1,N,8244,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618538,,BAO_0000218,,,,A,4527,10116.0,50597,Volume distribution at a dose of 10 uM/kg in rat was determined,1,N,8245,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618539,,BAO_0000218,,,,A,4521,10116.0,50597,Volume distribution in rat after 5 mg/kg by oral and 1 mg/kg by intravenous administration,1,N,8246,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618540,,BAO_0000218,,,,A,6057,10116.0,50597,Volume distribution was calculated in rat,1,N,8247,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618541,,BAO_0000218,,,,A,5510,10116.0,50597,Volume distribution was determined,1,N,8248,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL618542,,BAO_0000218,,,,A,2938,10116.0,50597,Volume of distribution after intravenous administration was evaluated in rat,1,N,8249,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622544,,BAO_0000218,,,,A,6679,10116.0,50597,Volume of distribution at steady state was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,1,N,8250,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622545,,BAO_0000218,,,,A,6685,10116.0,50597,"Volume of distribution at steady state was determined in rats at 10 mg/kg, p.o. dose; n/a: not applicable",1,N,8251,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622546,,BAO_0000218,,,,A,6685,10116.0,50597,"Volume of distribution at steady state was determined in rats at 20 mg/kg, i.p. dose; n/a: not applicable",1,N,8252,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622547,,BAO_0000218,,,,A,6685,10116.0,50597,"Volume of distribution at steady state was determined in rats at 2 mg/kg, i.v. dose",1,N,8253,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622548,,BAO_0000218,,,,A,5145,10116.0,50597,Volume of distribution in steady state was determined in rat,1,N,8254,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622549,,BAO_0000218,,,,A,6467,10116.0,50597,Volume of distribution in steady state was determined in rats at the dose of 1.0 mpk by i.v. administration,1,N,8255,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622550,,BAO_0000218,,,,A,6467,10116.0,50597,Volume of distribution in steady state was determined in rats at the dose of 1.0 mpk by i.v. administration; ND= not determined,1,N,8256,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622551,,BAO_0000218,,,,A,15115,10090.0,50594,Compound was evaluated for area under curve when administered through oral route to mouse,1,N,8257,,Mus musculus,,1,,Intermediate
,,,CHEMBL622552,,BAO_0000218,,,,A,8758,10116.0,50597,Compound was evaluated for area under curve doses in rat at 100 mg/kg po,1,N,8258,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622553,,BAO_0000218,,,,A,8758,10116.0,50597,Compound was evaluated for area under curve doses in rat at 50 mg/kg po,1,N,8259,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622554,,BAO_0000218,,,,F,8267,,22224,Compound was evaluated for its bioavailability after oral administration (100 mg) to Beagle dogs,1,U,8260,In vivo,,,0,,Autocuration
,,,CHEMBL622555,,BAO_0000218,,,,A,8267,9615.0,50588,Compound was evaluated for its bioavailability after oral administration (200 mg) to Beagle dogs,1,N,8261,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL622556,,BAO_0000218,,,,A,14239,10090.0,50594,Compound was evaluated for the area under the concentration - time curve by administering intravenously at 25 mg/kg in mice,1,N,8262,,Mus musculus,,1,,Intermediate
,,,CHEMBL622557,,BAO_0000218,,,,A,14239,10090.0,50594,Compound was evaluated for the area under the concentration - time curve by administering orally at 25 mg/kg in mice,1,N,8263,,Mus musculus,,1,,Intermediate
,,,CHEMBL622558,178.0,BAO_0000218,,,,A,10754,10090.0,50594,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration using Area under the time-concentration curve after 40 mg/kg intramuscular administration to mice,1,N,8264,,Mus musculus,Blood,1,,Intermediate
,,,CHEMBL622559,178.0,BAO_0000218,,,,A,10754,10090.0,50594,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration using Area under the time-concentration curve after 40 mg/kg peroral administration to mice,1,N,8265,,Mus musculus,Blood,1,,Intermediate
,,,CHEMBL622560,,BAO_0000218,,,,A,10754,9615.0,50588,Compound was evaluated in vivo in for its concentration using Area under the time-concentration curve after 40 mg/kg peroral administration to dogs.,1,N,8266,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL622561,,BAO_0000218,,,,A,14681,10116.0,50597,Compound was tested for area under concentration -time curve from time 0 to time infinity in three male Wistar rats at a single 5 mg/kg oral gavage dose,1,N,8267,,Rattus norvegicus,,1,,Intermediate
