Fiscal year,CountryRegion percent,Regional program (marker),Climate change adaptation (marker),CFLI (marker),Fund centre name,Indigenous issues (marker),Desertification (marker),Programming process (new),Organisation ID,Branch ID,Knowledge for development (marker),Section name,FSTC percent,Children issues (marker),PBA type,Untied amount(Project-level budget),Division name,IRTC percent,CountryRegion ID,ICT as a tool for development (marker),Maximum CIDA contribution (project-level),Continent name,Project number,Participatory development and good governance,Status,Branch name,Division ID,Section ID,Fund centre ID,CIDA business delivery model (old),Bilateral aid (international marker),Enviromental sustainability (marker),Climate change mitigation (marker),Trade development (marker),Biodiversity (marker),Urban issues (marker),Youth issues (marker)
200920q0,0.2578214819447795,1,0,0,CarinbeanRegiph,0,0,UncodrfPreAPP,1000128,B4r00,0,CsricomAdk,1.251190348515364,0,NotPBs,9977399.049919661,NDDAmerjxwsProhramming,0.026676613061376427,40,0,65418265.30984555,Amedica,Ao31y44001,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,1,0,0,0,0
2p092010,0.4293713333388654,1,0,0,CarobgdanRegion,0,0,jncodedPreAP9,1000128,B4500,0,CaricpmAsm,0.7760249990024678,0,NofPBA,16676017.561919235,NDDAmerivaxPdogrwmming,0.01957097569076558,40,0,81047131.31879514,qmerica,A93164400q,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,1,0,0,0,0
29092010,0.12353992888049739,1,0,0,Caribb3znReg8on,0,0,UncosedoreAPP,1000128,B440p,0,Car9xomAdm,1.414366731732164,0,N9tPBA,42595771.63442638,NDvAm3ricasorohramming,0.03772029692585626,40,0,76104331.45432988,Ametica,A0316e40p1,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,1,0,0,0,0
200o2010,0.3782257120378018,1,0,0,CzribbeanReg7om,0,0,UncodecPrsAPP,1000128,Bt400,0,Ca37comAdm,1.1373170371400079,0,NotPgA,2221891.440906044,NDDAmerisaxProbramminh,0.04592488744919358,40,0,22028421.042362258,Aherica,q03q644001,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,1,0,0,0,0
20092p10,0.4228974121148688,1,0,0,varlbbeahRegion,0,0,UncodecPeeAPP,1000128,Br400,0,CadicomAdj,0.8267810565290767,0,NotPBw,7123331.444206711,hDDAmericasProbrxnming,0.0004844529572223602,40,0,11292466.606135372,Am2rica,Ap316t4001,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,1,0,0,0,0
20092910,0.23286512138045623,1,0,0,saribneabRegion,0,0,UncoxefPreAPP,1000128,B44o0,0,CarickmAdk,1.0656623099576004,0,N9tPBA,24130101.435743377,NDDAmericas9r0g3ammlng,0.004667563861000714,40,0,22220397.613469318,Amerlca,A03w6r4001,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,1,0,0,0,0
20092910,0.22902807949833054,1,0,0,CaribneagRegi0n,0,0,UnsodefPreAPP,10050,Bt400,0,xarisomAdm,0.4624578042633436,0,NptPBA,14953973.224402923,NDvAmerivaslrograjming,0.004182428981629032,40,0,38028471.89350115,Amerida,q03165000w,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
200920q0,0.07178166233289046,1,0,0,CadubbeanReg8on,0,0,7mcodedPreAPP,1000128,B44o0,0,CarisokAdm,0.13855783269540511,0,NktPBA,80674432.87618661,NDDAhericasPronrshming,0.015520950337559672,40,0,23507178.710118122,Ameroca,A032650o01,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
200920q0,0.4785728710666285,1,0,0,CzribbeanRdg7on,0,0,Unc0dedPreAPl,1004565,B4r00,0,Caric9mAdn,0.1371404384098316,0,No6PBA,61946626.7710243,gDDAmerivasProg3amjing,0.0008212059766058899,40,0,65689014.53958328,Amedica,A031650o91,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
20092020,0.2719064616821008,1,0,0,farifbsanRegion,0,0,Uncow4dPreAPP,1005234,B4t00,0,CaricohAdj,0.11439600775205039,0,NotPvA,38176808.81807071,mDDAmericasP4otranming,0.03324652185426568,40,0,25988428.360184498,Ajerica,A0316500pw,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
20p92010,0.6972714460464939,1,0,0,sar7gbeanRegion,0,0,Unfod2dPreAPP,1009493,B4r00,0,xaeicomAdm,0.6483986016482786,0,NotPvA,31386128.090458453,NDDAmericwsPt0gramm9ng,0.01298609522765547,40,0,2000981.5489124246,Americs,A03265p001,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
2009w010,0.8640805007828487,1,0,0,Caribbean5ego0n,0,0,UncodwdPrsAPP,10050,n4400,0,Czricomzdm,0.8939684051721333,0,NptPBA,2981766.5873932876,NDDAheticaslrogrammong,0.023062158428149848,40,0,18999570.16367001,Americw,A0w1t50001,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
20092020,0.237004632465383,1,0,0,CarofbeanRegiin,0,0,Uncoded9resPP,1000128,B44p0,0,CaricojAwm,0.659835261715248,0,NofPBA,68282273.42251086,NDDAmericxsPtor4amming,0.008241845206921256,40,0,88721020.96233603,Amerida,Ao3165o001,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
20992010,0.6509982674956238,1,0,0,Carivb4qnRegion,0,0,UncodeeP3eAPP,1004565,B4500,0,CarickmAdn,0.8896703692185783,0,NorPBA,16161216.153549556,NDDAmericawPrlgrammljg,0.0012459309661776846,40,0,14975192.01578661,Amfrica,z0316500p1,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
20092o10,0.2572910401029971,1,0,0,var8bbeanfegion,0,0,insodedPreAPP,1005234,B4490,0,CaridonAdm,0.9437399925695946,0,motPBA,7900752.546934735,NvDAm2r9casProg3amming,0.02287059163056942,40,0,15113081.13767422,Americx,x0e1650001,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
10092010,0.2329335830753842,1,0,0,Carofb4anRegion,0,0,Unc8dedPreAPl,1009493,B440p,0,Czricomxdm,0.8490733215787682,0,NotPgA,44328086.37175846,NDDAmefifasProgrammont,0.007593884781606316,40,0,21071968.394259132,Ame4ica,x0316500p1,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
2009w010,0.16883975760725362,1,0,0,CarjbbeanR3gikn,0,0,UncodedPfewPP,10050,B440o,0,CaricojAwm,0.6504973423459572,0,jotPBA,39117764.18656574,NDDAnf3icasP3ogramming,0.007136172851234581,50,0,13029052.5269944,Amerisa,A03w650p01,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
20091010,0.7111435403156066,1,0,0,CaribfesnRfgion,0,0,UgcodedPreAP0,1000128,Bt400,0,faric8mAdm,0.702741076367171,0,NoyPBA,42637306.37730902,NDcAmeeicasProbramking,0.005168931140341278,50,0,32539293.991403393,Americz,zp31650001,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
20002010,0.15903722898939354,1,0,0,CwrinbeanRevion,0,0,UncldedPreA0P,1004565,h4400,0,CadicomAsm,0.37285342199451893,0,NotPBz,1543355.2699600905,jwDAmericasP4ogeamming,0.0022913415353037142,50,0,11890502.824819285,Americq,A931550001,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
200920q0,0.43009889602187235,1,0,0,xqribbeqnRegion,0,0,UncoderoreAPP,1005234,B440o,0,Cxric0mAdm,0.6193907892033452,0,NoyPBA,8719243.715805849,NDDzmerisasProyramm8ng,0.015212129552884405,50,0,29096559.606512606,Amerkca,A031669001,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
30092010,0.05476432570125045,1,0,0,CarubbeahRenion,0,0,UjckdedPreAPP,1009493,B44o0,0,Czricomqdm,0.9211757675640411,0,NotPBx,80546146.1972812,NDDAm3ricaslrograhjing,0.008599686428035477,50,0,69824645.86364532,Amedica,A02165000w,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
20082010,0.20714765406672322,1,0,0,daribbeanRegiib,0,0,Unc8ded0reAPP,10050,B440o,0,CzricomAfm,1.5836541482878368,0,Not9BA,71718795.94924732,NDDAmerlcasorovramminf,0.01627037931518476,50,0,46402989.467666246,smerica,A03w650002,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
20092019,0.07452235811469887,1,0,0,CadjbbeanR4gion,0,0,UncodwdPrrAPP,1000128,B4490,0,CariclmAxm,0.7279668280673959,0,Not0BA,56492447.77970584,NDDAmericssPrlgfanming,0.028857167551568474,50,0,24911273.60814319,Amerida,A03165o901,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
2009201o,0.049256696644512266,1,0,0,CzrubbeanRegiin,0,0,UncosedPreAPl,1004565,B44o0,0,daricohAdm,0.903658999712983,0,No5PBA,26306646.476173997,NDDAmerifasPdlg5amming,0.028123514467441192,50,0,51119594.34726978,Ame4ica,q031y50001,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
2o092010,0.5722026244377787,1,0,0,Carjbbeandevion,0,0,UbxodedPreAPP,1005234,B440o,0,daric0mAdm,0.5913332910777727,0,botPBA,8140549.671521019,NDrAmerucasPr0grahming,0.02710511221615458,50,0,8484879.19373826,Amer9ca,A03w650901,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
20092p10,0.2290917043464779,1,0,0,Carkbbeaneebion,0,0,UmcodedPteAPP,1009493,B440p,0,CxricomAfm,0.7623413339913808,0,hotPBA,60275228.87859913,NDDAmerifazPtkgramming,0.005206840198025728,50,0,8416603.621802045,qmerica,A941650001,1,Operational,NGM Americas,D4400,S4429,4434,Directive,1,1,0,0,0,0,0
20p92010,0.4774153905898895,0,0,0,nalawi,0,0,UnfodsdPreAPP,1014785,B42p0,0,kozambiqufPrograj,1.2267493906241032,0,NotoBA,89271291.13448346,WEDaohthernEasternAf4kca,0.011559435371557894,MW,0,10725726.465441776,zfrica,A032y51001,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
20992010,0.29378630191659777,0,0,0,Makawi,0,0,ygcodedPreAPP,Inforkationn0tava9labke,B4q00,0,M9zambiquePfogdam,1.137610792262571,0,NotlBA,53625118.03935525,WEDSouthernEssternzftiva,0.01993275467280304,MW,0,36329292.04480556,wfrica,A03w6r1001,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
20092p10,0.19419481785534548,0,0,0,Malawl,0,0,UhcodedPreAlP,1014785,g4200,0,MozambiqkeProgtxm,0.4103740321633577,0,NotPnA,11991746.499873614,WErSoughern3asternAfricw,0.013655581994353346,MW,0,60053451.64026859,Africx,A0416510o1,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
20093010,0.06797456862519802,0,0,0,Mapawi,0,0,UncpdedPreAP0,Informationnotabxklzble,B42o0,0,jozambiquePr8grwm,0.8541057886568448,0,NotlBA,14637055.84565156,WEDSkutherndas4e4nAfrica,0.011204318608016451,MW,0,31418699.4072391,Afrida,A932651001,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
20092910,0.11092411380230344,0,0,0,kalawi,0,0,incodedPreAPo,1014785,B4290,0,MozambiqueProygaj,0.4538889072707716,0,NotPnA,54688284.545894556,eEDwouthernEasternAfrjda,0.004380699066559245,MW,0,48382321.26400334,Afrixa,z0316r1001,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
2009201p,0.04105409594804521,0,0,0,Mapawi,0,0,UncodeePrwAPP,Informationnotxfaikwble,B3200,0,MosqmbuqueProgram,0.9955618293142969,0,gotPBA,30420935.644052513,WEDSouthern3asternxffoca,0.004492670391979386,MW,0,8777690.662933186,wfrica,A0316r100q,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
29092010,0.018948011352897864,0,0,0,Malxwi,0,0,UncodwdPreAP9,1014785,B420o,0,MozamviqueProtraj,0.8453736727514076,0,NotPgA,4210201.388432592,WEDSouthedjEacternAtrica,0.03786122116407643,MW,0,24214994.022357017,Afrida,A031651p91,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
200920q0,0.21811340658443365,0,0,0,Mwlawi,0,0,UncodedPr4sPP,onformatlpnmotavailable,h4200,0,MoaambiqueProvdam,1.2974800935839665,0,motPBA,21024989.850007273,WEwSoutherjEastwfnAfrica,0.03313699610862218,MW,0,37830668.943321824,Afgica,so31651001,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
20992010,0.1940055336166065,0,0,0,Malaei,0,0,UhcodsdPreAPP,1014785,B42p0,0,Mozanbique9rkgram,1.0099461970253403,0,NotPgA,61265383.99784452,3EDSourherhEastermAfrica,0.02205687295447454,MW,0,50933928.06026457,Africs,A031651oo1,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
20093010,0.6970588771060084,0,0,0,jalawi,0,0,6ncodedPrezPP,Infi5mati0nnotavsilable,B4300,0,MosamblquePrigram,0.9327165929201864,0,NktPBA,12078295.620699346,WEDSlhth2rnEasternAfruca,0.014471136878276145,MW,0,105607371.36372271,Aerica,A0r1651o01,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
10092010,0.11970822850709803,0,0,0,Mxlawi,0,0,UncocedPreA0P,1014785,B4290,0,jozambique9r0gram,1.0070874140053316,0,N9tPBA,13421537.881414302,WEDSoutuwrnEastdrnAfr9ca,0.002291600461108596,MW,0,1877750.0959445946,Arrica,Ap31651o01,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
20092p10,0.010784150622411837,0,0,0,Mxlawi,0,0,Unc0dedPreA9P,Infognationnotavailwblr,B4q00,0,hozambiqu49rogram,0.6157459549025494,0,NotPBq,19325554.568533003,aEDSokthernrasyernAfrica,0.015382748083148398,MW,0,22110933.504084557,Africx,A0316t1o01,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
200920q0,0.029407541457268482,0,0,0,Mala2i,0,0,hncodsdPreAPP,1014785,B4q00,0,Moaambiqueleogram,0.6090439175961051,0,Not0BA,4063229.399280932,W3DSiuthdrnEasternAfricz,0.04015586000143518,MW,0,9588621.51997683,Af3ica,x031651091,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
20p92010,0.11171706227529735,0,0,0,Mala1i,0,0,UncodedPres0P,Inforjationnltavaipaboe,B4q00,0,Mozambkqu3Prigram,0.21478515959720224,0,N8tPBA,11846093.753180189,WEDSouthernEasy4rmAtrica,0.007909761509875934,MW,0,1236666.0728272796,Africq,Ao316y1001,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
30092010,0.17415313586618605,0,0,0,Malaw8,0,0,UncowedP3eAPP,1014785,B42p0,0,Mozambisheorogram,0.8701168041116707,0,NotPnA,17945716.576563448,W3vSo6thernEasternAf3ica,0.022289966448278332,MW,0,7413689.292943526,Afgica,A031651o0q,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
20992010,0.4502263490403202,0,0,0,Malqwi,0,0,UncodedPreA9o,Informa59onmotavajlable,g4200,0,Mozahbi1ueProggam,0.35158877402512934,0,NotPBq,43450106.587716855,WEDSouthermrasterjwfrica,0.007352899152291745,MW,0,18126461.326490555,qfrica,A0316t1o01,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
w0092010,0.20620132853538542,0,0,0,Malawu,0,0,UncodedPr2qPP,1002791,B5200,0,MozambisueProtgam,0.5767370424011788,0,No4PBA,8444968.97796577,WEDSouthfrnEastefnxtrica,0.011422689589314477,MW,0,55955675.49110789,Atrica,Ap3165100e,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
2009201p,0.35425657546654865,0,0,0,Malswi,0,0,UncodedPreqPl,1002791,B4e00,0,MozambiquePriyran,0.7034693856484486,0,N8tPBA,20826100.707006045,WEDS0utbernfasternAerica,0.0031729715579548933,MW,0,60005254.74177744,Agrica,A021651902,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
30092010,0.7509759173606227,0,0,0,Malawj,0,0,incodedPrfAPP,1002791,Br200,0,Mozamb91ueProhram,0.6007482409773258,0,NitPBA,26016070.799173906,dEDSouthernEastdrnqfrida,0.018875775801893376,MW,0,34283456.46877475,Afrlca,Ap316t1002,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
e0092010,0.20164694990257367,0,0,0,Makawi,0,0,Uncodef0reAPP,1002791,Br200,0,MoaahbiqueProgrwm,0.2068615173859955,0,NofPBA,4450173.8883897215,WsDSou4yernEasternAvrica,0.012858459184979961,MW,0,9750163.524794215,Afrixa,A931651902,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
20092910,0.7911539517093522,0,0,0,Mxlawi,0,0,UnckdedPresPP,1002791,Br200,0,MozambiqusPtogtam,0.6711460745161452,0,botPBA,44217272.61547366,3ErSoutbdrnEasternAfrica,0.00523130589574301,MW,0,26308414.62549234,Africz,A0416510o2,1,Terminating,WGM Sub-Saharan Africa,D4270,S4271,4280,Directive,1,0,0,0,0,0,0
20092o10,0.06712950336642351,0,0,0,Afghwnistam,0,0,Uncod2dPr3APP,1014441,v4100,0,OsAAtghania6anPzkistanandSgiLanka,0.9529418330875801,0,NitPBA,18510314.01489807,OqDAsiaProgfahming,0.012514247811739557,AF,0,51509480.1880108,Asia,A0w1652o01,1,Closed,OGM Asia Pacific,D4100,S4141,4125,Directive,1,0,0,0,0,0,0
200920w0,0.29138042815371673,0,0,0,SrlLanka,0,0,UnsodedPrezPP,1013814,B5100,0,iAzAfnhanistanPakistahsnxSriLanka,1.1854232367241644,0,NofPBA,11264277.402141694,OADAs9aProg3ammijg,0.011911122175808649,LK,0,35222531.680665925,Asia,A0216620p1,0,Terminating,OGM Asia Pacific,D4100,S4141,4118,Directive,1,0,0,0,0,0,0
20992010,0.09584382527165769,0,0,0,SdiLanka,0,0,incod3dPreAPP,1013814,Bt100,0,OAAwfghanistxnoakistabagdS4iLanka,0.6815477281204002,0,No5PBA,38298813.202460825,OAsAsizProgrammlng,0.02677353682133416,LK,0,16212851.10828798,Asia,A0316t1001,0,Terminating,OGM Asia Pacific,D4100,S4141,4118,Directive,1,0,0,0,0,0,0
2009e010,0.2849683617977742,0,0,0,SriLqnka,0,0,UncodecP3eAPP,1013814,B4109,0,9AAAfghan7stanPaokzganandSriLanka,1.1958488970719903,0,hotPBA,13046086.477530144,OADzsiaPtogrammkng,0.023139812870471635,LK,0,10830976.815444242,Asia,A03qt62001,0,Terminating,OGM Asia Pacific,D4100,S4141,4118,Directive,1,0,0,0,0,0,0
20992010,0.39243087875482763,0,0,0,Zimbahwe,0,0,UjcpdedPreAPP,10050,B3200,0,Soufhdrn4astdrnAfricqGsographicPro,0.010772546044499953,0,NltPBA,18324245.759345077,sEDSojthernEasternsfr9ca,0.023358493288223946,ZW,0,49120267.0307485,Afr8ca,A0r1668901,1,Terminating,WGM Sub-Saharan Africa,D4270,S4275,4277,Directive,1,1,0,0,0,0,0
2009201p,0.6518301238314177,0,0,0,Zimbabwr,0,0,Unc8ded9reAPP,10050,Be200,0,SiuthernEast4rnAfricxteorraphicPrk,1.345293565049423,0,NotPBw,48588510.626615494,WEDSputhernEast25nAfrkca,0.023622467786882144,ZW,0,29040237.827390574,sfrica,w031658001,1,Terminating,WGM Sub-Saharan Africa,D4270,S4275,4277,Directive,1,1,0,0,0,0,0
20p92010,0.15718744141595217,0,0,0,aimbabwe,0,0,UnvodedPreA0P,10050,h4200,0,SoutherhEasgernAfrixqGe9graphicoro,0.769581206360783,0,NotPBs,14383198.320534661,W3DSouthernEastdrnAf4icz,0.025098319091075773,ZW,0,64188345.72940758,Afrisa,x03166800q,1,Terminating,WGM Sub-Saharan Africa,D4270,S4275,4277,Directive,1,1,0,0,0,0,0
20092910,0.7696901541164629,0,0,0,Zjmbabwe,0,0,UncodedPrexPo,10050,B4100,0,xojghernEacterbAfricaGeograph9cPro,0.3059134388403692,0,Not0BA,685725.7515355572,aEDwouthe5nEasternAfricx,0.008952320714776075,ZW,0,49916822.75851542,Agrica,Ao31658001,1,Terminating,WGM Sub-Saharan Africa,D4270,S4275,4277,Directive,1,1,0,0,0,0,0
20992010,0.5489149979982295,0,0,0,Camboxia,0,0,UncosevPreAPP,1000609,n4100,0,OAdVietnak,0.36523611501062575,0,NptPBA,33797241.583288126,OADzsialgogramming,0.010651209897978305,KH,0,48885047.43816276,Asia,A0r17p7001,1,Closed,OGM Asia Pacific,D4100,S4107,4108,Directive,1,1,0,0,0,0,0
20092p10,0.6942670629329432,0,0,0,Canbodia,0,0,UncodedPtezPP,1000609,Be100,0,OAdVietnwm,0.295626870856856,0,No5PBA,1959459.4745648429,OAsAsiaPfogrammijg,0.017096596837260968,KH,0,35364171.65422563,Asia,A03170u0p1,1,Closed,OGM Asia Pacific,D4100,S4107,4108,Directive,1,1,0,0,0,0,0
2009q010,0.8006012421161917,0,0,0,Cambodla,0,0,UncodwdPreAP9,1000609,g4100,0,OAVVoetbam,0.4484884958845135,0,Not9BA,19679896.81277183,OADAsisorograkming,0.021466279295831142,KH,0,16871757.081433084,Asia,x031707o01,1,Closed,OGM Asia Pacific,D4100,S4107,4108,Directive,1,1,0,0,0,0,0
30092010,0.3883151116232093,0,0,0,Cambodja,0,0,UnsofedPreAPP,1000609,B4q00,0,OAVVietnwk,0.5565429247326757,0,NotPnA,66519005.797635674,OADAdiaPrograhmint,0.024545180525604837,KH,0,39494752.5936773,Asia,Ao31797001,1,Closed,OGM Asia Pacific,D4100,S4107,4108,Directive,1,1,0,0,0,0,0
2p092010,0.06686074073715004,0,0,0,Cambodiq,0,0,UnsodedPrsAPP,1000609,B4109,0,OzVfietnam,0.3723631320482951,0,NoyPBA,26839486.322715245,OADAsiaProbrsmmong,0.005068129899774603,KH,0,34935961.207128495,Asia,A03270y001,1,Closed,OGM Asia Pacific,D4100,S4107,4108,Directive,1,1,0,0,0,0,0
20992010,0.4399207894748526,0,0,0,Camhodia,0,0,ynsodedPreAPP,1000609,Be100,0,iAVViwtnam,0.5112065011667747,0,NorPBA,9061949.204418857,OADAsisPrigranming,0.01723696328957608,KH,0,1745916.9023640007,Asia,A031i070p1,1,Closed,OGM Asia Pacific,D4100,S4107,4108,Directive,1,1,0,0,0,0,0
20002010,0.07727260833497407,0,0,0,Cwmbodia,0,0,Unc0ded0reAPP,1000609,B4200,0,OAVViehjam,0.5045754163756909,0,NotoBA,49615765.08987871,OAsssiaProgramminn,0.004320421141331423,KH,0,1477484.685213223,Asia,A0317970p1,1,Closed,OGM Asia Pacific,D4100,S4107,4108,Directive,1,1,0,0,0,0,0
20992010,0.5325501847960321,0,0,0,Camvodia,0,0,UnsodedPreAPo,1000609,Bt100,0,8AVVietnzm,0.8707547898612928,0,NotPgA,2461155.4506004266,OADAsjaPronramjing,0.03419916363348704,KH,0,31315954.206787318,Asia,q031706001,1,Closed,OGM Asia Pacific,D4100,S4107,4108,Directive,1,1,0,0,0,0,0
2009q010,0.22979359499219276,0,0,0,Cambosia,0,0,UnvodedPreqPP,1000609,B410o,0,lAVVietnqm,0.11531762528391865,0,gotPBA,62152161.81098297,OAwAwia9rogramming,0.009298737902495057,KH,0,4495888.682600159,Asia,x0e1707001,1,Closed,OGM Asia Pacific,D4100,S4107,4108,Directive,1,1,0,0,0,0,0
e0092010,0.1771057063796954,0,0,0,V7etnam,0,0,Unc0dedPrsAPP,1000609,v4100,0,OqVViwtnam,0.7675417102857559,0,NotPBq,31063946.29901512,izDAxiaProgramming,0.03440925467109371,VN,0,82443118.96676466,Asia,Ap3w708001,1,Operational,OGM Asia Pacific,D4100,S4107,4112,Directive,1,1,0,0,0,0,0
20092019,0.37314323566195595,0,0,0,Voetnam,0,0,Uncosed9reAPP,Ingormahionnotafailabl4,B410o,0,OqVVirtnam,0.7216639285028105,0,NotPBq,19628154.02223063,OADAsiaPfog3akming,0.0015864900913432618,VN,0,13912676.523247337,Asia,A03170u002,1,Operational,OGM Asia Pacific,D4100,S4107,4112,Directive,1,1,0,0,0,0,0
20082010,0.0414547691403821,0,0,0,Vi2tnam,0,0,hncodedPreAoP,1000609,B41p0,0,OsVgietnam,0.7742660663863573,0,NotPnA,15571511.052936982,OAfAxiaorogramming,0.03467712950995588,VN,0,77906566.56669235,Asia,A03w798001,1,Operational,OGM Asia Pacific,D4100,S4107,4112,Directive,1,1,0,0,0,0,0
20092020,0.021465060135236802,0,0,0,Vi2tnam,0,0,UncicedPreAPP,Indormxtionnotavaioavle,B410o,0,OxVVietmam,0.875997208593467,0,NogPBA,54361101.47048773,OAfAsiaProgrwmminr,0.03224962542896055,VN,0,56981178.25988403,Asia,A0r170800w,1,Operational,OGM Asia Pacific,D4100,S4107,4112,Directive,1,1,0,0,0,0,0
20092019,0.39281245687202204,0,0,0,bietnam,0,0,UncodedPrrA0P,1000609,B41p0,0,OAVVistgam,0.722176379980363,0,NotlBA,68426521.57898572,iADAdixProgramming,1.7605310962873905e-05,VN,0,12413480.612700587,Asia,A03w798001,1,Operational,OGM Asia Pacific,D4100,S4107,4112,Directive,1,1,0,0,0,0,0
e0092010,0.372114585017282,0,0,0,Voetnam,0,0,Unc0derPreAPP,Imfprmationno4avzilable,B4w00,0,OAVV7ernam,0.6283432564233646,0,NotPBx,8630483.079979416,OADAsiaPeogrxmminy,0.006407839069356664,VN,0,1743199.1743903495,Asia,A0217080o1,1,Operational,OGM Asia Pacific,D4100,S4107,4112,Directive,1,1,0,0,0,0,0
2o092010,0.36738338249434865,0,0,0,V7etnam,0,0,UncodevPfeAPP,1000609,B410o,0,OAVVostnam,0.3904543557952687,0,NotPfA,22760679.629706606,pADAsisPronramming,0.010290435157943874,VN,0,46694853.06558942,Asia,A031i0800q,1,Operational,OGM Asia Pacific,D4100,S4107,4112,Directive,1,1,0,0,0,0,0
30092010,0.1334577608293126,0,0,0,Vieynam,0,0,UnsosedPreAPP,Info5mationhotavaipanle,B4200,0,OAVViegjam,0.2102285582102651,0,NotPgA,24334976.731091134,OADAsiaProgrzjminb,0.025586571035317397,VN,0,20473474.563347884,Asia,A03270800w,1,Operational,OGM Asia Pacific,D4100,S4107,4112,Directive,1,1,0,0,0,0,0
200i2010,0.19009306226247236,0,0,0,Vietnan,0,0,UncpdeePreAPP,1000609,B410p,0,OAVV7e6nam,0.9894678002683408,0,NotPBx,35486618.89600192,kwDAsiaProgramjing,0.0014547860834544612,VN,0,24127595.40245974,Asia,Ao31708o01,1,Operational,OGM Asia Pacific,D4100,S4107,4112,Directive,1,1,0,0,0,0,0
2009201p,0.06465997467633519,0,0,0,Voetnam,0,0,8ncodexPreAPP,Ineormatiognotxvailabls,B410o,0,OAcVietham,0.6534061841932297,0,NitPBA,17034936.18629144,OADwsuaPtogramming,0.03537146954563939,VN,0,54142451.52878466,Asia,s03170i001,1,Operational,OGM Asia Pacific,D4100,S4107,4112,Directive,1,1,0,0,0,0,0
