assay_id,assay_subcellular_fraction,assay_organism,description,relationship_type,assay_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id
9101,,Rattus norvegicus,Maximum plasma concentration was measured when a dose of 1 mg/kg is administered orally,N,A,1,Intermediate,1,,CHEMBL622926,,BAO_0000218,1969.0,
9102,,Rattus norvegicus,Maximum plasma concentration (Cmax) in rat (in vivo) at a dose of 10 mg/kg,N,A,1,Intermediate,1,,CHEMBL623625,,BAO_0000218,1969.0,
9103,,Rattus norvegicus,Maximum plasma drug concentration of compound determined in rat after iv administration at a dose of 10 mg/kg,N,A,1,Expert,1,,CHEMBL623626,,BAO_0000218,1969.0,
9104,,Rattus norvegicus,Maximum plasma drug concentration was determined,N,A,1,Intermediate,1,,CHEMBL623627,,BAO_0000218,1969.0,
9105,,Rattus norvegicus,Maximum concentration by intravenous administration of 3.4 mg/kg in rat,N,A,1,Intermediate,1,,CHEMBL623628,,BAO_0000218,,
9106,,Rattus norvegicus,Mean peak plasma concentration was observed after intravenous administration in rat,N,A,1,Intermediate,1,,CHEMBL623629,,BAO_0000218,1969.0,
9107,,Rattus norvegicus,Mean peak plasma concentration was observed after oral administration in rat,N,A,1,Intermediate,1,,CHEMBL623630,,BAO_0000218,1969.0,
9108,,Rattus norvegicus,Peak concentration (Cmax) at a dose of 10 mg/kg in rats,N,A,1,Intermediate,1,,CHEMBL623804,,BAO_0000218,,
9109,,Rattus norvegicus,Peak concentration (Cmax) at a dose of 20 mg/kg in rats,N,A,1,Intermediate,1,,CHEMBL623805,,BAO_0000218,,
9110,,Rattus norvegicus,Peak oral plasma concentration was determined in rats by oral administration,N,A,1,Intermediate,1,,CHEMBL623806,,BAO_0000218,1969.0,
9111,,Rattus norvegicus,Peak plasma concentration (Cmax) was determined,N,A,1,Intermediate,1,,CHEMBL623807,,BAO_0000218,1969.0,
9112,,Rattus norvegicus,Peak plasma concentration (Cmax) following an oral dose of 20 mg/kg in rats,N,A,1,Intermediate,1,,CHEMBL623808,,BAO_0000218,1969.0,
9113,,Rattus norvegicus,Peak plasma concentration (Cmax) in rats,N,A,1,Intermediate,1,,CHEMBL623809,,BAO_0000218,1969.0,
9114,,Rattus norvegicus,Peak plasma concentration at 1 mg/kg peroral administration,N,A,1,Intermediate,1,,CHEMBL623810,,BAO_0000218,1969.0,
9115,,Rattus norvegicus,Peak plasma concentration in rat,N,A,1,Intermediate,1,,CHEMBL623811,,BAO_0000218,1969.0,
9116,,Rattus norvegicus,"Pharmacokinetic Parameter, Cmax is observed maximum plasma concentration in Female Wistar Rats at 100 mg/kg by po administration",N,A,1,Intermediate,1,,CHEMBL623812,,BAO_0000218,1969.0,
9117,,Rattus norvegicus,Pharmacokinetic parameter Cmax was measured after administration into rat at 10 mg/kg,N,A,1,Intermediate,1,,CHEMBL877605,,BAO_0000218,,
9118,,Rattus norvegicus,Pharmacokinetic property (Cmax) in rat,N,A,1,Intermediate,1,,CHEMBL623813,,BAO_0000218,,
9119,,Rattus norvegicus,Pharmacokinetic property (Cmax) was measured in rat at the dose of 0.32 mg/kg p.o.,N,A,1,Intermediate,1,,CHEMBL623814,,BAO_0000218,,
9120,,Rattus norvegicus,Cmax in rat after 3mg/kg oral dose,N,A,1,Intermediate,1,,CHEMBL623815,,BAO_0000218,,
9121,,Rattus norvegicus,Clearance in Sprague-Dawley rats after 2mg/kg oral dose,N,A,1,Intermediate,1,,CHEMBL623816,,BAO_0000218,,
9122,,Rattus norvegicus,Cmax in rats after 20 mg/kg oral dose,N,A,1,Intermediate,1,,CHEMBL623145,,BAO_0000218,,
9123,,Rattus norvegicus,Cmax in rat plasma after 30mg/kg oral dose,N,A,1,Intermediate,1,,CHEMBL623146,,BAO_0000218,1969.0,
9124,,Rattus norvegicus,Plasma concentration after oral administration of 100 mg/kg to rats,N,A,1,Intermediate,1,,CHEMBL623147,,BAO_0000218,1969.0,
9125,,Rattus norvegicus,Tested for concentration in brain after intravenous administration (4.7 mg/kg) to male rats,N,A,1,Intermediate,1,,CHEMBL623042,,BAO_0000218,955.0,
9126,,Rattus norvegicus,Tested for the Cmax in rat at 10 mg/kg per orally,N,A,1,Intermediate,1,,CHEMBL623043,,BAO_0000218,,
9127,,Rattus norvegicus,"The Cmax value in female wistar rat at 100 mg/kg, p.o. dose",N,A,1,Intermediate,1,,CHEMBL623044,,BAO_0000218,,
9128,,Rattus norvegicus,"The Cmax value in male wistar rat at 100 mg/kg, p.o. dose",N,A,1,Intermediate,1,,CHEMBL623045,,BAO_0000218,,
9129,,Rattus norvegicus,Bioavailability as oral Cmax in rats at 30 mins,N,A,1,Intermediate,1,,CHEMBL623046,,BAO_0000218,,
9130,,Rattus norvegicus,Bioavailability as oral Cmax in rats at 6hr,N,A,1,Intermediate,1,,CHEMBL623226,,BAO_0000218,,
9131,,Rattus norvegicus,The maximum concentration of compound was measured at the dose of 100 umol/kg,N,A,1,Intermediate,1,,CHEMBL623227,,BAO_0000218,,
9132,,Rattus norvegicus,The maximum concentration of compound was measured at the dose of 300 umol/kg,N,A,1,Intermediate,1,,CHEMBL623228,,BAO_0000218,,
9133,,Rattus norvegicus,The maximum concentration of compound was measured at the dose of 30 umol/kg,N,A,1,Intermediate,1,,CHEMBL623229,,BAO_0000218,,
9134,,Rattus norvegicus,The maximum plasma levels for the compounds were determined by LC-MS.,N,A,1,Intermediate,1,,CHEMBL623230,,BAO_0000218,1969.0,
9135,,Rattus norvegicus,mean peak plasma concentration was observed after intravenous administration in rat,N,A,1,Intermediate,1,,CHEMBL623231,,BAO_0000218,1969.0,
9136,,Rattus norvegicus,mean peak plasma concentration was observed after oral administration in rat,N,A,1,Intermediate,1,,CHEMBL623232,,BAO_0000218,1969.0,
9137,,Rattus norvegicus,Concentration in the plasma after intravenous administration of 1 mg/kg in rat,N,A,1,Intermediate,1,,CHEMBL623233,,BAO_0000218,,
9138,,Rattus norvegicus,Concentration in plasma (portal) following oral dose in rats at 0.25 hr,N,A,1,Intermediate,1,,CHEMBL623234,,BAO_0000218,,
9139,,Rattus norvegicus,Concentration in plasma (portal) following oral dose in rats at 1 hr,N,A,1,Intermediate,1,,CHEMBL623235,,BAO_0000218,,
9140,,Rattus norvegicus,Concentration in plasma (portal) following oral dose in rats at 2 hr,N,A,1,Intermediate,1,,CHEMBL623236,,BAO_0000218,,
9141,,Rattus norvegicus,Concentration in plasma (systemic) following oral dose in rats at 0.25 hr,N,A,1,Intermediate,1,,CHEMBL623237,,BAO_0000218,,
9142,,Rattus norvegicus,Concentration in plasma (systemic) following oral dose in rats at 1 hr,N,A,1,Intermediate,1,,CHEMBL623238,,BAO_0000218,,
9143,,Rattus norvegicus,Concentration in plasma (systemic) following oral dose in rats at 2 hr,N,A,1,Intermediate,1,,CHEMBL623239,,BAO_0000218,,
9144,,Rattus norvegicus,Compound was evaluated for the plasma concentration in rats versus time curves (AUC) in vivo,U,A,0,Intermediate,1,,CHEMBL623240,,BAO_0000218,1969.0,
9145,,Rattus norvegicus,"Concentration (30 mg/kg, p.o.) in rat hypothalamus after 2 hours",N,A,1,Intermediate,1,,CHEMBL623241,,BAO_0000218,1898.0,
9146,,Rattus norvegicus,"Concentration (30 mg/kg, p.o.) in rat hypothalamus after 6 hours",N,A,1,Intermediate,1,,CHEMBL623242,,BAO_0000218,1898.0,
9147,,Rattus norvegicus,"Concentration (30 mg/kg, p.o.) in rat plasma after 2 hours",N,A,1,Intermediate,1,,CHEMBL874394,,BAO_0000218,,
9148,,Rattus norvegicus,"Concentration (30 mg/kg, p.o.) in rat plasma after 6 hours",N,A,1,Intermediate,1,,CHEMBL623243,,BAO_0000218,,
9149,,Rattus norvegicus,Kidney concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,N,A,1,Intermediate,1,,CHEMBL623244,,BAO_0000218,,
9150,,Rattus norvegicus,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,N,A,1,Intermediate,1,,CHEMBL623245,,BAO_0000218,2113.0,
9151,,Rattus norvegicus,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,N,A,1,Intermediate,1,,CHEMBL623246,,BAO_0000218,2113.0,
9152,,Rattus norvegicus,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,N,A,1,Intermediate,1,,CHEMBL623247,,BAO_0000218,2113.0,
9153,,Rattus norvegicus,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,N,A,1,Intermediate,1,,CHEMBL623248,,BAO_0000218,2113.0,
9154,,Rattus norvegicus,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,N,A,1,Intermediate,1,,CHEMBL623249,,BAO_0000218,2113.0,
9155,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,N,A,1,Intermediate,1,,CHEMBL625072,,BAO_0000218,2107.0,
9156,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,N,A,1,Intermediate,1,,CHEMBL625073,,BAO_0000218,2107.0,
9157,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,N,A,1,Intermediate,1,,CHEMBL625074,,BAO_0000218,2107.0,
9158,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,N,A,1,Intermediate,1,,CHEMBL625075,,BAO_0000218,2107.0,
9159,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 120 min.,N,A,1,Intermediate,1,,CHEMBL625076,,BAO_0000218,2107.0,
9160,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,N,A,1,Intermediate,1,,CHEMBL625077,,BAO_0000218,2107.0,
9161,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,N,A,1,Intermediate,1,,CHEMBL625078,,BAO_0000218,2107.0,
9162,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,N,A,1,Intermediate,1,,CHEMBL874395,,BAO_0000218,2107.0,
9163,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,N,A,1,Intermediate,1,,CHEMBL625079,,BAO_0000218,2107.0,
9164,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,N,A,1,Intermediate,1,,CHEMBL625080,,BAO_0000218,2107.0,
9165,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,N,A,1,Intermediate,1,,CHEMBL625081,,BAO_0000218,2107.0,
9166,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,N,A,1,Intermediate,1,,CHEMBL625082,,BAO_0000218,2107.0,
9167,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,N,A,1,Intermediate,1,,CHEMBL625083,,BAO_0000218,2107.0,
9168,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,N,A,1,Intermediate,1,,CHEMBL625084,,BAO_0000218,2107.0,
9169,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,N,A,1,Intermediate,1,,CHEMBL625085,,BAO_0000218,2107.0,
9170,,Rattus norvegicus,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,N,A,1,Intermediate,1,,CHEMBL625086,,BAO_0000218,2107.0,
9171,,Rattus norvegicus,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,N,A,1,Intermediate,1,,CHEMBL625087,,BAO_0000218,2107.0,
9172,,Rattus norvegicus,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,N,A,1,Intermediate,1,,CHEMBL625088,,BAO_0000218,2107.0,
9173,,Rattus norvegicus,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,N,A,1,Intermediate,1,,CHEMBL622205,,BAO_0000218,2107.0,
9174,,Rattus norvegicus,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,N,A,1,Intermediate,1,,CHEMBL622206,,BAO_0000218,2107.0,
9175,,Rattus norvegicus,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,N,A,1,Intermediate,1,,CHEMBL622207,,BAO_0000218,2107.0,
9176,,Rattus norvegicus,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,N,A,1,Intermediate,1,,CHEMBL622366,,BAO_0000218,2107.0,
9177,,Rattus norvegicus,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,N,A,1,Intermediate,1,,CHEMBL622367,,BAO_0000218,2107.0,
9178,,Rattus norvegicus,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,N,A,1,Intermediate,1,,CHEMBL875331,,BAO_0000218,2107.0,
9179,,Rattus norvegicus,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,N,A,1,Intermediate,1,,CHEMBL622368,,BAO_0000218,2107.0,
9180,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,N,A,1,Intermediate,1,,CHEMBL622369,,BAO_0000218,2048.0,
9181,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,N,A,1,Intermediate,1,,CHEMBL622370,,BAO_0000218,2048.0,
9182,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,N,A,1,Intermediate,1,,CHEMBL622371,,BAO_0000218,2048.0,
9183,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,N,A,1,Intermediate,1,,CHEMBL622372,,BAO_0000218,2048.0,
9184,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,N,A,1,Intermediate,1,,CHEMBL622373,,BAO_0000218,2048.0,
9185,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,N,A,1,Intermediate,1,,CHEMBL622374,,BAO_0000218,2048.0,
9186,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,N,A,1,Intermediate,1,,CHEMBL622375,,BAO_0000218,2048.0,
9187,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min.,N,A,1,Intermediate,1,,CHEMBL622376,,BAO_0000218,2048.0,
9188,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,N,A,1,Intermediate,1,,CHEMBL622377,,BAO_0000218,2048.0,
9189,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,N,A,1,Intermediate,1,,CHEMBL622378,,BAO_0000218,2048.0,
9190,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,N,A,1,Intermediate,1,,CHEMBL622379,,BAO_0000218,2048.0,
9191,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,N,A,1,Intermediate,1,,CHEMBL622380,,BAO_0000218,2048.0,
9192,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,N,A,1,Intermediate,1,,CHEMBL622381,,BAO_0000218,2048.0,
9193,,Rattus norvegicus,Radioactivity distribution in lung of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,N,A,1,Intermediate,1,,CHEMBL622382,,BAO_0000218,2048.0,
9194,,Rattus norvegicus,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 120 min,N,A,1,Intermediate,1,,CHEMBL622383,,BAO_0000218,2048.0,
9195,,Rattus norvegicus,pH of the gastric juice (Control value = 1.44+/-0.01) of stomach content of pylorus ligated rats was measured ( 5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),N,A,1,Intermediate,1,,CHEMBL875332,,BAO_0000218,945.0,
9196,,Rattus norvegicus,pH of the gastric juice (Control value = 1.44+/-0.01) of stomach content of pylorus ligated rats was measured (10 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),N,A,1,Intermediate,1,,CHEMBL622384,,BAO_0000218,945.0,
9197,,Rattus norvegicus,pH of the gastric juice (control value = 1.39+/-0.02) of stomach content of pylorus ligated rats was measured (2.5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),N,A,1,Intermediate,1,,CHEMBL622385,,BAO_0000218,945.0,
9198,,Rattus norvegicus,pH of the gastric juice (control value = 1.39+/-0.02) of stomach content of pylorus ligated rats was measured (5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),N,A,1,Intermediate,1,,CHEMBL622386,,BAO_0000218,945.0,
9199,,Rattus norvegicus,The compound was tested for the plasma binding in rat,N,A,1,Intermediate,1,,CHEMBL622387,,BAO_0000218,,
9200,,Rattus norvegicus,"Plasma concentration after intravenous aministration at 1hr, (1 mg/kg, n=3)",N,A,1,Intermediate,1,,CHEMBL622388,,BAO_0000218,,
9201,,Rattus norvegicus,"Plasma concentration after intravenous aministration at 30 min. (1 mg/kg, n=3)",N,A,1,Intermediate,1,,CHEMBL622389,,BAO_0000218,,
9202,,Rattus norvegicus,"Plasma concentration after intravenous aministration at 60 min. (1 mg/kg, n=3)",N,A,1,Intermediate,1,,CHEMBL622390,,BAO_0000218,,
9203,,Rattus norvegicus,Plasma concentration after oral aministration at 1 hr. (10 mg/kg),N,A,1,Intermediate,1,,CHEMBL622391,,BAO_0000218,,
9204,,Rattus norvegicus,Plasma concentration after oral aministration at 2 hr. (10 mg/kg),N,A,1,Intermediate,1,,CHEMBL622392,,BAO_0000218,,
9205,,Rattus norvegicus,Plasma concentration after oral aministration at 4 hr. (10 mg/kg),N,A,1,Intermediate,1,,CHEMBL622393,,BAO_0000218,,
9206,,Rattus norvegicus,Plasma level at 2 hr after administration of the compound,N,A,1,Intermediate,1,,CHEMBL622394,,BAO_0000218,,
