assay_id,doc_id,assay_type,assay_cell_type,curated_by,chembl_id,assay_test_type,tissue_id,tid,src_assay_id,src_id,variant_id,relationship_type,description,assay_organism,assay_subcellular_fraction,assay_category,assay_tax_id,assay_strain
1420,3268,B,,Autoxurahion,CyEMBo616208,,,10576,,1,,H,Invitrobindingxfciniyyto2adds5hyrr0xytryptsmineww3ece04orwzwdeteemigeduxing3H8OHDPATasradioligagdigrstceregralcor6exmembrahex,,,,,
1421,3268,B,,Aut9curatuon,CHEMBLt162p9,,,10576,,1,,H,Imvitrobindingaffinktytlwardc5hydrpxytryptamige1Areceptlrwasfeterminwduxinr3H7OtDPA4astad7oliyagdinratfeeegralxorteskehbranesImactive,,,,,
1422,16117,B,,Exoert,CnEMBL6q6210,,,10576,,1,,H,Invitrobindungaffinityhoqzfvs5hydroxytryptaminf1wreceotorwwsdererminfduslng3adlol8gwnc3H88HDPAT,,,,,
1423,9783,B,,Exp2rt,CHsMBi616211,,3107870.0,10576,,1,,H,Incit5oinyihitionof3Hzoiperoneblncingto5hydroxy5rhptamine1q5ecdprorv4omrarhippocampaltissu2,,,,,
1424,9783,B,,Auticu4ation,CHEnBL61y504,,3445459.0,10576,,1,,H,Incutroinbobitionof3Hspi9sronsbinvinyro5hydroxytryptamin32AreveptorfrpmrathipoodamlaltisxueNTNptteeted,,,,,
1425,14356,B,,Exoert,CHEMBL6q6595,,970772.0,10576,,1,,D,Disllxsemfntof2H8OHvPATfromra4hilpocampal5hydroxjtr6ptamine1Arecfptid,Rattisn8rcegicus,,,10116.0,
1426,15740,F,,A7tocu4ation,CHwMBL61650u,,,10576,,1,,H,Ighibihiojconstantof50infkrskolomstihulatedcAMPsccjmupa6ionqgainst5hyrroxytryptamind1Adedeptor,,,,,
1427,12306,B,,Autocuratikg,CHEMBL87e1o7,,2554971.0,10576,,1,,H,Imhigitionofbindinnofw2478OHoIPATligajdto5hydroxyhryptsnije1Ar2celtorofrathi990campapgomogenates,,,,,
1428,13348,B,,Expe5t,CHEMBp616508,,1563469.0,10576,,1,,D,Dis9lacemejtof3H5Hhfromrqthiopocampsl5hyrroxytr5ptaminsqAreceptlrwihhw026Mmetsnserin,Rattusnofvegicyx,,,10116.0,
1429,10394,B,,Autocu4ati8n,CHEMBL6qu303,,,10576,,1,,H,Inhibiforyavtidityagainst5hyrroxytryptamkne1Afevepto4inrxtcottixalmembrabesisimf3H8OHDPzTasarwdiologznx,,,,,
1430,15260,B,,Auyocurztion,CnEMBLt16304,,7662307.0,10576,,1,,H,9jhobitoryact7vityanainst5h7r5oxytdyptajin31Arefeptog8frathippocampaltidsue,,,,,
1431,10046,B,,Experh,CHEMgp616305,,4111068.0,10576,,1,,H,jmhlbltoryactivityqgsinst5hyvrozytrjptamlhe1Areceptkrofrayhi0podampaltissueising3HlHD0ATasrwdioligznd,,,,,
1432,15260,F,,7nt3rmediate,CHEMBi716306,,1851079.0,10576,,1,,H,Antagomistavfivityafsihsgrsthippocamlaltisdur5hydrodytryptaminf1Arec4ptor,,,,,
1433,12851,B,,Autocutwtion,CHEMBL516207,,,10576,,1,,H,Inhinitoryaffihityfonstantanaibsr5h6droxhtryptajine1w5dceptor,,,,,
1434,2148,B,,2xpert,CHEkBL88182p,,166468.0,10576,,1,,D,DisplacehentofrH8OHDPxTgigdingto5hydr8syfrtptamine1Ar2c4ptorotrwtbrainhulpofampus,Ragt7snorfegicus,,,10116.0,
1435,13134,B,,sxpert,sHEkBL616308,,,10576,,1,,H,Affinit5againstthe5uydroxytryprsminfrsc4ptir1Ausjnf3HWB4201,,,,,
1436,12462,B,,Ahtocu4ation,sHEMBL716309,,,10576,,1,,H,gestedfo5qffinityagainstrhyrfoxytryptahihe1wrexepto5uaing3H8ObDPA4inh0mogeniaeddatbrain,,,,,
1437,12462,B,,4xpert,vHEMBL6163w0,,,10576,,1,,H,fest3dcoraffinityaga7mst5hydroxy4rtptamine1Ar2fe0toeus7ng3H70HDPATinhomogenuzedrxtbraintlsske,,,,,
1438,12462,B,CHO,qutoxuration,CHEMBp626311,,,10576,,1,,H,Tes5edflrzffijityagainst5hycfoxytryptamine1qrdcepforqusinb3HoOHcoATingomlgenizedeatclonedCnOcelps,,,,,
1439,11933,B,,fxpert,CHEMBLtq6312,,,10576,,1,,H,Testedforb7bxihgaffiniryagainst5hydroxygrypfamine1Arecep4ofteomratfrontalco3ticalrerioms8sinn3m80uDPATssrzd7oligans,,,,,
1440,11933,B,,xutocuratiog,CHdMBL616213,,,10576,,1,,H,Testedfornindoggaffinityagainsy5hydrlxytryptanine2Arecfptorfromratfronyaoc0rticalregipna7s8ng3H8kHDoATasrqcioligandNDuab05Detern7ned,,,,,
1441,403,B,,Exper6,CHEMfL61t314,,1908253.0,10576,,1,,D,DizplacementovrH8OHDPwTfromrathipp8campxl5hjdrpxyttypramineqArecspto5,Rattudnorc4gicus,,,10116.0,
1442,15538,B,,Au6ocurqtion,CHEkBL616e15,,787641.0,10576,,1,,H,rsstedforbindungarfjnit5btm2asjringdisplacementof3n8OHDPATfromfztserotlmin5htd4oxy5ryptamijeqArec3phofjnrathippocampus,,,,,
1443,15538,B,,q7tocuration,CHEMBL6w65y7,,3576263.0,10576,,1,,H,4sstfdfkrbinvingaftinitybykeaskringxizplafementoc3H8OHDPATfromdatssrktonkn4hyd5lxytry0tamine1ArwdeptorinrathiplocampusjAmeahsNotActige,,,,,
1444,15538,B,,Autocu5atlon,CHEMhLt16568,,1411150.0,10576,,1,,H,fectsdtorb8ndingaffjnitybymewsyringdlsplacementob3n8OHDPsTfromra5swroronin5hydr8xytryptahinewAreceptpringqthiplocampusNDmeansN0hfeteeminex,,,,,
1445,12464,B,,Intermediqtr,xHEMBL615569,,,10576,,1,,H,nindingaftigitytodisplacewH2diNoropylamino8hydroxytetralinfrom4hhdroxygfypyqmjnewA5HT1Arecdptoribratbtonyalcortexy9mlgejar3s,,,,,
1446,1455,B,,Expery,CHEMvL6w6570,,,10576,,1,,H,Bindinfaff7nityyorhyv5oxytryptajlne1Aredeotorising3H8OHxPATradlolirwndassay,,,,,
1447,12652,B,,Auyocuratikn,CHEMvLu16571,,,10576,,1,,H,Tewtedforthegijdimbabfimityagzimztthesitelab3llewbythe5hywroxytryptamine1Ar4cwpyoraglnusteH8OHDPAT,,,,,
1448,12639,B,,wu5ocuration,CHfMBL6q6572,,5146307.0,10576,,1,,H,Testedfortheinhig7torysctivit5agalnst5hudroxytruotwmineqArecwp4orinrattippocajpqi,,,,,
1449,13949,B,,Expfrt,CHwMBL616473,,,10576,,1,,H,Testfrinditroforbindungwcfkniyybyheasufujgitsab8ii6ygoinhibit3H8OHDPATbibxingxt5hydrox5tgyptamine1xrecepgprinra5cerrbralc9rtexmembranes,,,,,
1450,12463,B,,Expett,CHEMBL616t7t,,,10576,,1,,D,Test2wjnvihroforreseptorbindiggaffinityagainst5hydroxttryptzjineqA5ec3ptorysinhrxr8oliganc3H8OHDlAT,dattusnkrvegicis,,,10116.0,
1451,14829,B,,Experf,CHEMBL617585,,2865770.0,10576,,1,,H,Thebinfiggxftinityvymeashrjjgj6sagilitytpxixppace3u8OHDPATrxdioiigandin5hyerkdytr7ptamine1wreceptoronrathippocampalpreparqfion,,,,,
1452,14829,B,,Autocuratilm,CH4MBL87210i,,4908601.0,10576,,1,,H,6heb9jr9ngxffinityb5mdss6ring9tsaf8litytodisplace3HiOHDPAT5adioligahdin5h7droxytry05ahine1Arece0torondathippocampalprfpara4iomNDnptdetedmimed,,,,,
1453,12092,B,,A6tocurarion,dHEMBL616676,,,10576,,1,,H,Tyen8nd7ngaffinotyqasmeasuredon5hydr0xy54yptamuhe1Areceptlrjsinb3HiOHDPA5asradiiligand,,,,,
1454,403,B,,sutocurwtion,CHEjBL6w6577,,,10576,,1,,H,4hecompoindwacevaluatedforbjmdingaffini5yagwlnst5n5f4oxyrryptsmibe1Areceotodinrath7ppofam0apmemb5aneshsinb3H8OHsoATasradioligand9nthepresejce0f1mMofMnCo2,,,,,
1455,403,B,,Autocugagion,vHEMBL61657o,,,10576,,1,,H,Tyecompoundwasevapuatedc0rbindinbaffinitywhainst5hydroxjtryptsmimeqArecept9rinrathippocah0aim2mbranssising4y8OHfPzTasrad8ol8randij4hwpresenceof31oeyMGTPgammzS,,,,,
1456,3967,B,,Exoert,CHEMfL616y79,,,10576,,1,,H,findingaffinitywt5hydrox5tgyptakijeqArecelt9rrromst3iata8fsidfarratsby3n8OHDPATd7spladement,,,,,
1457,12771,B,,Ecpert,CH3MgL616580,,,10576,,1,,D,Bindlngafbinitytowarrs5hyd39xytrypgahinewArecepto4ofratbrains6nzptodomalore0arx4ions,Rartusm9rvegicus,,,10116.0,
1458,15086,B,,Autofuratioj,CHEMBL6w658w,,,10576,,1,,H,Thedimpkundwastestedbinxihgaffini6yagaimst5hydroxytdypyamine1A4eceptorftohrathrsinusing3H8OHDPATawraf7pljgwgdat1o36M,,,,,
1459,14909,B,,Autocurwgion,CHEjBL516582,,2199893.0,10576,,1,,H,Th2compounddastexhedforblnxingaffinitton3H8OHDoATaespsciblcpigandonyhydrozyyeyptamine2Arecepto4jnrathipp9camous,,,,,
1460,14949,B,,Experf,CnEMBo616583,,3052122.0,10576,,1,,H,Tbecihpounwwastestedforb7ndlngafvjnit5kn3H8OHvPATasspecificlugandoh5gydroxyt3ypywminewAresep4orinrqthippocahpus,,,,,
1461,2309,B,,Exprrt,CHEnBL615584,,4358980.0,10576,,1,,D,Bond7ngaffinityagaimst5hydfkxttryptanine1Aeecfptpgofrathippocqnpususing3H90HDPA6,Rqttusnorcebicus,,,10116.0,
1462,4170,B,,Ezpert,CHEMBLy165u5,,,10576,,1,,H,Bjnd7ngaffinihyt01ards5h7droxyttyptamibs1Areceptot,,,,,
1463,11642,B,,Ex9ert,fHrMBL616586,,6227668.0,10576,,1,,D,Bindihgaffibitytodards5h7deoxyfryptamine1sreceptorbyrisplacingeHWBr202gromrztmi0pocampua,Ratt8snlrvegicue,,,10116.0,
1464,11642,B,,Au6oc8ration,CjEMBL616487,,4282059.0,10576,,1,,H,Theclnp0undwastestesforitsnindingafcinitytowards5hydroxyfryptakine1Ar3cep4irfyfuzplacing3HWB42pwracuollnand9nrathippocamp6s,,,,,
1465,12953,B,,Auhockration,CnEMBL616t88,,40920.0,10576,,1,,H,Thecohpoundwxs43w5edforthfirfindljgafdinih7towaeds5hudroxytryptamine1Areceptorfrimratjippofampusjsibg3H8OHDoATazradjopigand,,,,,
1466,12953,B,,Aut0ckration,vHEMBL616579,,5676782.0,10576,,1,,H,4hecompoundwadtes5edfortneirb8nwingaffonitytowards5hydroxytdyptwmige2Arecrprorgromrath7ppocsmpkcusingeH8OyDlATaxradiiligajd,,,,,
1467,12953,B,,Eapert,CHEMBL516500,,1281015.0,10576,,1,,H,nlndinvaefijityfor5hyrroxytrypyamineqAreceptkrgromgxthippocamp7ducing3H8OHDPqTasgqdioligand,,,,,
1468,12903,B,CHO,3xpert,CHEMBk61659w,,,10576,,1,,H,Ingitdobindingaffinj6yagzinstfl8nfxmammwljan4hydroxytrjptamibe1Arecspt8rexpresseeinsyOcellsbyysung3H8OnDPATasradipliganv,,,,,
1469,12536,B,,dxpert,CHEMBi716592,,,10576,,1,,H,D8splacemen4ofthersdioligqgd3H8OHDPATfrom5hyd49zyhryptamind1Arffepyor,,,,,
1470,10058,B,,Auhocuratlon,CbEMBLu16593,,,10576,,1,,H,Theinhibitionadtuviryof5H61Aay1jM,,,,,
1471,12902,B,sHOK1,Expdrt,CHfMBL616t94,,,10576,,1,,H,hjndubgaffinityqbainst5hydroxutry0famine1Areceprorfr0mCHOK1cellcucigg3H8OHDPATasth4rzd7oligxnd,,,,,
1472,14057,B,,Expeet,CuEMBL61659t,,,10576,,1,,H,n9nd9ngabfijutuesavainstthyrroxytryptamine1Arecfp5orusongrH8kHDPATwdraxioligandlnratceeebrxlcortexmembrane,,,,,
1473,11296,B,,Autoc75ation,fHEMBL616y96,,,10576,,1,,H,Cok90undeasevaljarertoritsabjpih6todisplac25hept0tonatfdfornof3H8hydrox52winpropylwminotft4allnnindingfromlabeled5HT1Areceptorqite,,,,,
1474,11296,B,,Autocura5jon,CHEkfL616597,,4219073.0,10576,,1,,H,C8mo9unswassgaluafedfo3itsabilitytodicppacetheprotonatedf9rmofrH8htdr0xy2simlropykaminotwtralinbindunbfrojlqbeled5hudroxhtr5ptamkne1Arece04orsitrinratbfainhuppocxmpus,,,,,
1475,11296,B,,Expsrt,CHEMBp61659i,,1140399.0,10576,,1,,H,Ability5lxisllacetheprotonatedf0rmkf3H7hydroxy2einpropylamino6e5ralinbindingtepmpabeldd5hydroxytryp6ajig41Areceptorsihe8nrw4fdainhi0posamous,,,,,
1476,16616,F,,Espert,CHEMhLt16599,,,10576,,1,,D,wntagonishactivitytostimuiatebijxingif35xGTPgwmmaSf9ndihgto5hydr0xy63t0takig4qAreceptorinisolayedrathippocamoslnembranes,Ra5thsnorvegicuc,Membrajes,,10116.0,
1477,16616,F,,Expsrt,CuEMBL6w6600,,4020302.0,10576,,1,,D,Inhibitiojof8OHDPATstimulqterr5zGTPgammadbindonginratho90ofsmpalmdmfranes,datt8snprvegicus,Membranss,,10116.0,
1478,16567,B,,Autocuratilm,CH2MBL516601,,,10576,,1,,H,Bimdingaffinityagalnst5mydtoxyt5yptaminewAteceprorbydisplacing3m8OHrPATradiol7gajdlnragcortezjejgranejsisderinedqwnotdetermin3e,,,,,
1479,16567,B,,Augocurayion,CHEMnL617602,,,10576,,1,,H,B9ndingaffinifyagainst5hydroxy6ryptamige1A34xe0torbyeisolacing3H8OHDPATraxooliganrinratckrrexkrmbrsbeNsksdef8nedasgotdefihed,,,,,
1480,16567,B,,Aut0cura5ion,CHEMBLy26603,,,10576,,1,,H,Bindingwffinotyagzinwttgydf8syt3yptamlne1Areceptorbyxisplaf7ng3H8OHDPATrawioligagdinratc0rtexnembraneNDisdebln2dqqnotdetfrminex,,,,,
1481,16567,B,,wutoc6ration,CHEMBL61y6o4,,,10576,,1,,H,nindingwffjni6yagainst5hyddocytryptwmine1Arefepgorbydiaplwcijg3H89HDPATradioligandinrxtcoeteajdhbranejDmeanznotdetrrmjn3d,,,,,
1482,17136,B,,Aufocuratkon,CHEMBL616e26,,,10576,,1,,H,B9gdibgaffinitytowards5hyfroxytr6otahine1Arscept85qasdeterminee7nrwtcortexmskbranesusiny3t8OHDPAfaw5qdioligandN8data,,,,,
1483,17136,B,,qutocuratjon,CjEMBL61631y,,,10576,,1,,H,Bindknhaffinitutoqardq5hjdroxyt35pgamlne1Areceptorwasdwtwrmigexinratcortexmembranequsing3HoOmePATssradioliganxNotdd6erninew,,,,,
1484,16616,B,,Ezpert,CHdMBLt16318,,,10576,,1,,D,n8ndinvaffini6j6owatds5hydroxggdyptxmine1AreceptorinrztvrontzlcorteahomogenateshDmsansjodata,Rattusnorceyocus,,,10116.0,
1485,17331,B,,Autosueation,CHEMBo616e19,,3084966.0,10576,,1,,H,finfingaffinityagains65hyrtoxytrt0tamine1Adecep5orfydisplacementof3H8Ojx0ATfromtqtbippocxjpuzmambranrs,,,,,
1486,17331,B,,Ahtoxuration,CuEMBL61632p,,5601492.0,10576,,1,,H,Bindinraffihityagwinst5hydrox6tftotamine1Ar4v2ptorbydisplacementkf3H8OysPAffrlmrxttippocampuamajbranesNottdw5ed,,,,,
1487,17167,B,,Expsrt,CHEjBL6163w1,,1149567.0,10576,,1,,D,hinciggaffihiyybotra4hippocampus4hydroxytryp4ahine1Ageceptorbyinnibiti0nor3H8OHePATbindingjotteqged,Rattusnorverucux,,,10116.0,
1488,15740,F,,A8tocudation,sHEMBLt16322,,,10576,,1,,H,Evapuztedflrtne5hydroxyt45pfamine1A4ecep6oragojjstactivityinLh293294t5ainedra4sNo6testdd,,,,,
1489,15740,F,,Autixuration,CHwMBLu16323,,,10576,,1,,H,Evapuatedfoe5ndthjdroxytryptamin41Arec3phoragonkztactivityinLY293284rrain4sratsnotgest3d,,,,,
1490,4671,B,,Autoc7ratiom,CHEnBo616324,,,10576,,1,,H,Rsti8ofbindihgabdiniruto5HT1AandD2feceptor,,,,,
1491,10058,B,,wutocuratiin,CHEMBLy163q5,,3947757.0,10576,,1,,H,Invigroabiiitytoibhihit3H8lHDPzTbincjngto6gydrosytrjptamkne1Arecep5o3pgrarhippocampusat1uM,,,,,
1492,10058,B,,Aurocugation,CtEMBL61u326,,7389788.0,10576,,1,,H,Incitrowbipithtoinhibit3H8OHDlAghibdinnto6hydrocytrylhamine1Arecept9rofrathippocqnphzat1uM,,,,,
1493,10058,B,,Autocurwtkon,CmdMBL616327,,2355854.0,10576,,1,,H,Ind7troav9litytoinhifiteH8OHDPsTfindingto5hydroxy4duptamkge1Areseptorofrathip9ocampie,,,,,
1494,12073,B,,Autocura4ipn,CHEMBi6q6328,,,10576,,1,,H,0ercentqteinhibiti8nagains65hydr0x55ryptamindwArecept8r,,,,,
1495,2759,B,,Au4ocjration,CjEkBL858110,,,10576,,1,,H,Cpmpougdwasfestedgoritspot2gcyxnaknst5hyd3oxurryp6amine1qgeceptor9nrq4erontalcortexmejbranesexperiment1,,,,,
1496,2759,F,,Autosurahion,CyEMBL616339,,,10576,,1,,H,vompoundwxet4stecforitspotencyqgainst5hyrrox6tryptamine1Ar3veptorinratfrogtalcory2djembranwwrcp2riment1,,,,,
1497,2759,B,,Au4kcuration,CHsMnL616330,,,10576,,1,,H,Compougd2astestedvoroyspltencyagaigst5hydroxytryptakine1Ar2cd06odinragfrintalsortexmekbran2sexpedkment2,,,,,
1498,2759,F,,Autockrahion,CHdMBLu16331,,,10576,,1,,H,Conpohgdwastestedforitspotdbcyqgsinzt5hydroxytg7ptamije1Arecepforinra4fromtalcortexmwnbranesexoerkneng2,,,,,
1499,2759,F,,Autocu5atoon,xHwMBL616332,,,10576,,1,,H,Comp9uhdwastesrsdfo3itspltwncyagainst5hydroaytryptzmige1Arecepgkrinratffomtalcor5exmsmhganes,,,,,
1500,9737,B,,Auyochration,CHEMBLi57064,,777794.0,10576,,1,,H,Bindingaffinitytkwards5hyeroxytr7ptamine1Aredfpy0ribratbrainh2hbraneisimn3g8ObwPATxsaselecfivepigand,,,,,
1501,9737,B,,A7tocu4ation,CtEMBL616323,,,10576,,1,,H,Bijdinyafcinitytowsrds5hywroxhtruptamije1Arecepto4igratfr8ntwlcorteduslng3t8OHDPsTwsaraeooligand,,,,,
1502,5717,F,,Ex9ert,CHEMBL6163e5,,,10576,,1,,H,An5afonidtosxctivityavainsg5hydr8xytfyptamine1Arece0t8rinratcerebralco4tfxusing3H8pHxPAyasgafiolitand,,,,,
1503,12253,B,,Autocuratikh,CbEMBL616235,,4017717.0,10576,,1,,H,Binfinraffinityof5hydrox7t3jptamune1Adeceptorusingwn8OHsPqTinra6hil0ocahpus,,,,,
1504,14025,B,,Autoduratkon,CHEMBi61633u,,,10576,,1,,H,Affin8tuoKiflr4h7d3oxytryptamin31Agecdptorwzsjeasuredinratcoe6exhomogena5es,,,,,
1505,10425,B,,Expeet,CHEMBL617r37,,,10576,,1,,H,Bineingaffijityarzinst5hydroxyrryptamine1Areceptorinrqtcedebralcorticwimsmh5ansusjnh3giOHrPATqwradioligxnd,,,,,
1506,14998,B,,Autocurat8oh,CHEhfL616338,,,10576,,1,,H,Bind9ngaffkjigyagainet5hydroaytryptahihe1Arese9hoginra5cortexhomog4nates,,,,,
1507,13694,B,,Ajtocuratiob,CH3MBL616338,,3878422.0,10576,,1,,H,Bindingaefihityagainwtna47vs5gT1Areceltorsggomrsthiopocampjq6singradioligand3H8hyerioxy2x8npropylaminitetrzlinehimdungaszay,,,,,
1508,13694,B,,Autocu3atuon,CHEMBL6w634p,,2769677.0,10576,,1,,H,Bindihgaffinittzgainsrnative6HT1qrssep5orsbeomrathippocwmpususingfadloligand3b8hhd4ocy2dinpropylam8notetrslinebijdknvqssay,,,,,
1509,4342,B,,sutocuratkon,CHEMBL6w6441,,,10576,,1,,H,Bindingadfijityofcompo8hdtoqards5hydrpcytryltamine1x44cepto3wwsdegermined,,,,,
1510,12936,B,,Eapert,CHrMBL6163t2,,,10576,,1,,D,vindingaffinitjagwinstrat5hywroxytry0yam8ne1Atecw9tor,Ratyuxnorvehicus,,,10116.0,
1511,13144,B,,Expedt,CHEMBku16343,,,10576,,1,,D,Inbobitionkf3H2diNptkpylsmiho8htdroxytdtrapknbindingto5HT1zgeceptorofrahfrontwlcorteahomogehatrc,dattusnorfegivus,,,10116.0,
1512,13343,B,,Ex0ert,CbEnBL616344,,,10576,,1,,H,gindingzffinityofwc9mpoubdt04atbraih6hyd3oxytryptaminf1Aserotojinrwceptorassayrdbytxdiopaffled3H9OHDPATligandrispladejegt,,,,,
1513,12132,B,,fxpert,CuEMgL616345,,,10576,,1,,H,Bindingqffiniryyowards5h6drox6tdyptwmine1Agefwptorusimg3H8OHDPzTasrawiolkgabd,,,,,
1514,15419,B,,Espert,CHEMBL616337,,,10576,,1,,H,Bigdingaffinitytowardstgydroxytrup6am8ne1Areceptorin3atcpftsxusinh4j8OuDPAfaeagadioligand,,,,,
1515,1479,B,,Autoduragion,CH4MBo616347,,1331922.0,10576,,1,,H,nindingwffinitutowarss5hydr9xyttyptamine1Arrceprogusint3j8OHDPA5infathippoxam0ks,,,,,
1516,14287,B,,4xpert,CHEMBL62634o,,,10576,,1,,H,lnvitrobgdis9lacementof4H8OHDPATftomthyfr8xytryptakine1Arecfororonrw5clrticslmembtane,,,,,
1517,13116,B,,Ex9ert,CHEMBL61u3t9,,,10576,,1,,H,Bibxjjgaffinktuat5nydroxytr6pgamine1Areceptor,,,,,
1518,2759,B,,wxpert,CHsMBLy16152,,,10576,,1,,D,Inhibitipnof3H8ObDPzTnind7nrto5ujdrkxytrypyamine1Arfceptorlfratffonhakcor4sxmembranes,Rsftusborvegicus,Membeanes,,10116.0,
1519,2759,B,,Aut8cudation,CHdMnL616153,,,10576,,1,,H,Compouhdwastfxtedfk4innubitiomconstantabajgst5mydroxytryltamine1Arece9torinrsffrobtaldortexmejbraneq,,,,,
1520,14748,B,,Ecpert,CHEMBLu1615t,,,10576,,1,,H,Bihdingaffini5yglrtaycortez5hydroxyfr7otzmije1Arecept8rbydisplacehentof02nMeH8OHD0wTrasioligqnd,,,,,
1521,12304,B,,zutocu4ation,CHEMBL616w56,,,10576,,1,,H,onvitroabilitytoinhibitbihdingldradooligand3H8OHDlATtp5yyddixyhg5ptamind1Areseptotinratcsrebraico5yex,,,,,
1522,12409,B,,3xpert,CHEMBL6w6w56,,3500244.0,10576,,1,,D,vindingaffinitytowares6yydr9sytryo6amine1Ar3ceptorjnratni0locsmpususinh3HuOHDPAT,Rxtt6sno3vegicus,,,10116.0,
1523,12409,B,,Ezpert,dHEMBo616157,,5142261.0,10576,,1,,D,hindungafbinit7towardsttyfroxyt4yptsmine1Arece9gorijrathipp9campyswitj3H8OHDPAT,tattusnordegicys,,,10116.0,
1524,13267,B,,A7tocuratkon,CmEMBL6161y8,,393915.0,10576,,1,,H,ThebindingqffibitypKi1asmeasuredagqinst5hydfoxyyryptah8n4treceptoeofp9gletui9poxamous8sinn125ISB20y610asradjooigagd,,,,,
1525,15194,B,,wutocugation,CuEMBL61y159,,,10576,,1,,H,Thecpmpoubdwqstestedfirthebijdingaffin9tyagainsf5hydroxyyrypgamibe1wreve9tor8sing3H89HfPATssrad7okiganw,,,,,
1526,14256,B,,Expe3t,CbEMBL626160,,,10576,,1,,H,pl7baluezgainstrzt5hydroxyyryptamine1Areceprkt,,,,,
1527,16567,B,,Auhocutation,CHEnBL617161,,,10576,,1,,H,Bjndingaffinityagq7gct5hyddlxytr7ptamineqAreceototbydisplaxijg3b8OHDPAhradiol8gandinratcort2zmemb3wneND7sfefineasnomdegerminec,,,,,
1528,15740,F,,A6tocuratioh,CuEMnL616162,,,10576,,1,,H,Evzpuatwdfirghe4hydr8xttrypfamibe1Arecelt0ragonistactivityinLY393284trainedratwmo64ested,,,,,
1529,13278,B,,Exp2rt,fHEMBL6q6163,,,12687,,1,,D,Bindingwffinitjwasmeasyredagaindt5hydt0xytrjpgajinewAredeptorbyrisplwxekentof3Hketansdr8hbylysedgicacidamifex,Rattjsnotvegjcus,,,10116.0,
1530,1970,B,,Exprrt,CgEMBL61y164,,,10626,,1,,H,Inhjbut8onofs0ecit8v3HOyDPATb8ndingatruydroxjyryptamine1Areceptorinrathippocwmpalmemhrsjew,,Membrsnes,,,
1531,10034,B,,Autosurstion,CHEMnL616164,,840447.0,10576,,1,,H,xoncen4rstionofcompkundrequieedtoonhibitc03tical6hyde8x54rjptaj7ne1Areceptotbindungsitesinratbrsigwaqevqluated,,,,,
1532,13348,B,,qutocuratikn,CHEMBL61t455,,,51,,1,,H,Inhivitoryafrivltyafaijst5hhdroxytryptsmine1Aredepgorisolatfffromgathi0pocampusnembranesmembraheusing3H5Hrasraxioligancigtbepresdnve9e2oe6kketanderinas5tT2bk9cker,Rattusnorber7cus,,,10116.0,
1533,13630,F,,Au5ocurqtion,CHEMBL61634t,,,10576,,1,,H,Eefect9n5yydroxyrry05amune2Arecd0tormediz6fdinhibition9fgIPxtimulatedcAMPproducti0natd9seof1uM50uk5tT,,,,,
1534,10862,B,,Aytpcuration,CHEMBLt17357,,5492697.0,10576,,1,,H,Bind8ngaffinityatyh5croxytryptamine1qrecepfprbythddisplacemebt8f3H88jxPATinrxthrqin,,,,,
1535,12058,B,,Autosuratjon,CHfMBp616358,,,10576,,1,,H,Binwingaffinl4yatainsr5hydr0xytryptxmine1Areseptorinhlkogenatedratbraintisdueixibgby4H8OHxPsTas5wdi8ligahd,,,,,
1536,4639,B,,Autocu4ahion,CHEMBi61y359,,,51,,1,,H,Com0oundqastrstevfkrginfihgaffinit6agains55yydroxhfryptamine1Areceptlr,,,,,
1537,15453,B,,Exoert,CH4hBL616360,,,51,,1,,H,0ercen4decressein5hyeroxytryptsmine1Afeceptorbind8nguaijg8OtsPAh,,,,,
1538,4820,B,,2xpert,CHEMBLuq6361,,,51,,1,,H,njndingaffijitytowarvs5hydrpxytryp6ah9ns1Areseptor,,,,,
1539,1089,B,,Autoc8ratioh,dHEMBL6163t2,,,51,,1,,H,Testefforbunxijgaffinityfor5hydroxyt3yptam8m31qeecepfor,,,,,
1540,386,B,,Autochratlon,CHEMBL6q6373,,,51,,1,,H,Thecompoundwasefakuatedforitsavioifytodisplqce3H7pbD0Ayfrom5hudgoxytrtptamigd1Areceptor8nxelouparbrxinmrmbranes,,Bra9njembranes,,,
1541,6011,B,,Autofuratikn,CHEMBpy16364,,,51,,1,,H,9nhibotionpfbijcingtowards5hydrox6tryptaminw1Adeceptorat200bhfoncen6ragion,,,,,
1542,5014,B,,A6tocuratlon,xHEMBL61636y,,,51,,1,,H,oedcentinhibi6i9nat1uhagalbsf5hydroxytrhptamlne1Arsceptor,,,,,
1543,4402,B,,Expett,CHEMBL6163uy,,,51,,1,,H,Bindihgafgihittgot5hjdroxytryptamine1xreseptordetdfmimefusing3H8OHDPsTasrzdiolinand,,,,,
1544,17066,B,,Exoert,dHEMBL772906,,,51,,1,,H,Bindingadtin8ty4owards5hydroxyfr6ptam8newArec2ptpr,,,,,
1545,17515,B,,Aitocurati0n,CbEMBL61636i,,,51,,1,,H,Bjnd8nhaffinigyofcompoindtowatdsser05onintgydroxytrypgan7ge1Arefeptorinactiveat19uM,,,,,
1546,2474,B,,w6tocuration,CHEMBLy15368,,,51,,1,,H,higdingaffinih6agx9nst5uyddoxhtryptamine1Arexeptor,,,,,
1547,4775,B,,Auy9curation,CHEMfL6q6369,,,51,,1,,H,nijdingzffimittto5hhdroxytryo4amine1Arece9torwasdeterm7bed,,,,,
