assays_ASI,assays_DOI,assays_ASST,assays_ASSCT,assays_CURAB,assays_CHEI,assays_ASTTY,assays_TII,assays_Ti,assays_SASI,assays_SRI,assays_VARII,assays_RELATTY,assays_Descri,assays_ASSOR,assays_ASSSUBFRA,assays_ASTI,assays_CONFSC,assays_CEI,assays_BFOR
9465,5182,A,,Intermediate,CHEMBL627919,,,50597,,1,,N,Area under the curve was determined by administering the compound at a dose of 1 mg/kg intravenously in male wistar rat,Rattus norvegicus,,,1,,BAO_0000218
9466,6410,A,,Intermediate,CHEMBL627920,,,50597,,1,,N,Area under the curve was evaluated at an intravenous dose of 3 mg/kg,Rattus norvegicus,,,1,,BAO_0000218
9467,6410,A,,Intermediate,CHEMBL627921,,,50597,,1,,N,Area under the curve was evaluated at an oral dose of 30 mg/kg,Rattus norvegicus,,,1,,BAO_0000218
9468,4723,A,,Intermediate,CHEMBL627922,,,50597,,1,,N,Area under the effect time curves from time 0-24 hr determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,Rattus norvegicus,,,1,,BAO_0000218
9469,4723,A,,Intermediate,CHEMBL876784,,,50597,,1,,N,Area under the effect time curves from time 0-24 hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,Rattus norvegicus,,,1,,BAO_0000218
9470,4723,A,,Intermediate,CHEMBL627923,,,50597,,1,,N,Area under the effect time curves from time 0-6 hr determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,Rattus norvegicus,,,1,,BAO_0000218
9471,4723,A,,Intermediate,CHEMBL626208,,,50597,,1,,N,Area under the effect time curves from time 0-6 hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,Rattus norvegicus,,,1,,BAO_0000218
9472,4723,A,,Intermediate,CHEMBL626209,,,50597,,1,,N,Area under the effect time curves from time 0-infinity hr determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,Rattus norvegicus,,,1,,BAO_0000218
9473,4723,A,,Intermediate,CHEMBL626210,,,50597,,1,,N,Area under the effect time curves from time 0-infinity hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,Rattus norvegicus,,,1,,BAO_0000218
9474,2463,A,,Intermediate,CHEMBL627994,,1969.0,50597,,1,,N,Area under the plasma concentration curve was evaluated in vivo in rat at a dose of 5 mg/kg by oral administration,Rattus norvegicus,,Plasma,1,,BAO_0000218
9475,4709,A,,Intermediate,CHEMBL627995,,,50597,,1,,N,Bioavailability from area under the curve at time 0 to infinity after intravenous administration of 1 mg/kg in rat,Rattus norvegicus,,,1,,BAO_0000218
9476,4075,A,,Intermediate,CHEMBL627996,,,50597,,1,,N,Blood level after a 10 mg/kg oral dose in rat expressed as AUC was determined,Rattus norvegicus,,,1,,BAO_0000218
9477,5394,A,,Intermediate,CHEMBL627997,,,50597,,1,,N,Compound at a dose 10 mg/kg was administered orally to rat and the pharmacokinetic parameter area under curve (AUC) was measured,Rattus norvegicus,,,1,,BAO_0000218
9478,2661,A,,Intermediate,CHEMBL627998,,,50597,,1,,N,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to female wistar rats,Rattus norvegicus,,,1,,BAO_0000218
9479,2661,A,,Intermediate,CHEMBL628640,,,50597,,1,,N,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to male wistar rats,Rattus norvegicus,,,1,,BAO_0000218
9480,2661,A,,Intermediate,CHEMBL628641,,,50597,,1,,N,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to female wistar rats,Rattus norvegicus,,,1,,BAO_0000218
9481,2661,A,,Intermediate,CHEMBL628642,,,50597,,1,,N,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to male wistar rats,Rattus norvegicus,,,1,,BAO_0000218
9482,17791,A,,Intermediate,CHEMBL628643,,,50597,,1,,N,Compound was evaluated for area under the curve expressed as (h*ug/ml),Rattus norvegicus,,,1,,BAO_0000218
9483,2591,A,,Intermediate,CHEMBL628644,,,50597,,1,,N,Compound was tested for area under curve in rat,Rattus norvegicus,,,1,,BAO_0000218
9484,6567,A,,Intermediate,CHEMBL628645,,,50597,,1,,N,Concentration in rat plasma after 5 mg/kg oral gavage for 8 hours,Rattus norvegicus,,,1,,BAO_0000218
9485,6211,A,,Intermediate,CHEMBL628646,,,50597,,1,,N,Dose-normalized AUC was determined by po administration (10 mg/kg) in fasted male Sprague-Dawley rats,Rattus norvegicus,,,1,,BAO_0000218
9486,5529,A,,Intermediate,CHEMBL628647,,,50597,,1,,N,Dose-normalized AUC was determined in rat after peroral administration (2 mg/kg),Rattus norvegicus,,,1,,BAO_0000218
9487,5408,A,,Intermediate,CHEMBL628648,,,50597,,1,,N,Evaluated for AUC after iv administration of 1 mg/kg to male Sprague-Dawley rats in brain; not determined,Rattus norvegicus,,,1,,BAO_0000218
9488,5408,A,,Intermediate,CHEMBL625358,,,50597,,1,,N,Evaluated for AUC after iv administration of 1 mg/kg to male Sprague-Dawley rats in plasma,Rattus norvegicus,,,1,,BAO_0000218
9489,5408,A,,Intermediate,CHEMBL625359,,,50597,,1,,N,Evaluated for AUC after iv administration of 5 mg/kg to male Sprague-Dawley rats in brain,Rattus norvegicus,,,1,,BAO_0000218
9490,5408,A,,Intermediate,CHEMBL625360,,,50597,,1,,N,Evaluated for AUC after iv administration of 5 mg/kg to male Sprague-Dawley rats in plasma,Rattus norvegicus,,,1,,BAO_0000218
9491,429,A,,Intermediate,CHEMBL625361,,,50597,,1,,N,Evaluated for pharmacokinetic parameter area under curve in rat at the dose 50 mg/kg ( 0-8 hr ),Rattus norvegicus,,,1,,BAO_0000218
9492,429,A,,Intermediate,CHEMBL625362,,,50597,,1,,N,Evaluated for pharmacokinetic parameter area under curve in rat at the dose 50 mg/kg (0-8 hr ),Rattus norvegicus,,,1,,BAO_0000218
9493,429,A,,Intermediate,CHEMBL625363,,,50597,,1,,N,Evaluated for pharmacokinetic parameter area under curve in rat at the dose 50 mg/kg (0-8 hr),Rattus norvegicus,,,1,,BAO_0000218
9494,4796,A,,Intermediate,CHEMBL625364,,,50597,,1,,N,Hepatic portal AUC was determined by pharmacokinetic study conducted in portal vein cannulated rats,Rattus norvegicus,,,1,,BAO_0000218
9495,5974,A,,Intermediate,CHEMBL625365,,,50597,,1,,N,In vivo Area under curve (AUC) was determined after intravenous administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,Rattus norvegicus,,,1,,BAO_0000218
9496,5974,A,,Intermediate,CHEMBL625366,,,50597,,1,,N,In vivo Area under curve (AUC) was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,Rattus norvegicus,,,1,,BAO_0000218
9497,5974,A,,Intermediate,CHEMBL625367,,,50597,,1,,N,In vivo Area under curve (AUC) was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,Rattus norvegicus,,,1,,BAO_0000218
9498,11450,A,,Intermediate,CHEMBL625368,,2113.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.98-2.56 % dose/g",Rattus norvegicus,,Kidney,1,,BAO_0000218
9499,11450,A,,Intermediate,CHEMBL625369,,2113.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.15-1.43 % dose/g",Rattus norvegicus,,Kidney,1,,BAO_0000218
9500,11450,A,,Intermediate,CHEMBL625370,,2113.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 3.43-4.52 % dose/g",Rattus norvegicus,,Kidney,1,,BAO_0000218
9501,11450,A,,Intermediate,CHEMBL625371,,2113.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 2.12-3.14 % dose/g",Rattus norvegicus,,Kidney,1,,BAO_0000218
9502,11450,A,,Intermediate,CHEMBL625372,,2113.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.40-1.60 % dose/g",Rattus norvegicus,,Kidney,1,,BAO_0000218
9503,11450,A,,Intermediate,CHEMBL625373,,2113.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.74-0.85 % dose/g",Rattus norvegicus,,Kidney,1,,BAO_0000218
9504,11450,A,,Intermediate,CHEMBL625374,,2107.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.31-1.45 % dose/g",Rattus norvegicus,,Liver,1,,BAO_0000218
9505,11450,A,,Intermediate,CHEMBL877593,,2107.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.08-0.90 % dose/g",Rattus norvegicus,,Liver,1,,BAO_0000218
9506,11450,A,,Intermediate,CHEMBL625375,,2107.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 2.02-2.78 % dose/g",Rattus norvegicus,,Liver,1,,BAO_0000218
9507,11450,A,,Intermediate,CHEMBL625376,,2107.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 1.64-2.38 % dose/g",Rattus norvegicus,,Liver,1,,BAO_0000218
9508,11450,A,,Intermediate,CHEMBL621973,,2107.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.95-1.07 % dose/g",Rattus norvegicus,,Liver,1,,BAO_0000218
9509,11450,A,,Intermediate,CHEMBL621974,,2107.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.61-0.81 % dose/g",Rattus norvegicus,,Liver,1,,BAO_0000218
9510,11450,A,,Intermediate,CHEMBL621975,,2048.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 5.01-7.13 % dose/g",Rattus norvegicus,,Lung,1,,BAO_0000218
9511,11450,A,,Intermediate,CHEMBL622166,,2048.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.51-3.71 % dose/g",Rattus norvegicus,,Lung,1,,BAO_0000218
9512,11450,A,,Intermediate,CHEMBL622167,,2048.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 10.84-13.77 % dose/g",Rattus norvegicus,,Lung,1,,BAO_0000218
9513,11450,A,,Intermediate,CHEMBL622168,,2048.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 5.92-8.51% dose/g",Rattus norvegicus,,Lung,1,,BAO_0000218
9514,11450,A,,Intermediate,CHEMBL622169,,2048.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 3.37-3.94 % dose/g",Rattus norvegicus,,Lung,1,,BAO_0000218
9515,11450,A,,Intermediate,CHEMBL622170,,2048.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 1.87-2.12 % dose/g",Rattus norvegicus,,Lung,1,,BAO_0000218
9516,11450,A,,Intermediate,CHEMBL622171,,2046.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 37.97-75.23 % dose/g",Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
9517,11450,A,,Intermediate,CHEMBL622172,,2046.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 5.03-36.88 % dose/g",Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
9518,11450,A,,Intermediate,CHEMBL622173,,2046.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 13.20-17.31 % dose/g",Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
9519,11450,A,,Intermediate,CHEMBL622174,,2046.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 7.87-16.51 % dose/g",Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
9520,11450,A,,Intermediate,CHEMBL622175,,2046.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 81.37-166.09 % dose/g",Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
9521,11450,A,,Intermediate,CHEMBL622176,,2046.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 31.90-39.98 % dose/g",Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
9522,11450,A,,Intermediate,CHEMBL622177,,2046.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.41-0.83 % dose/g",Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
9523,11450,A,,Intermediate,CHEMBL622178,,2046.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.05-0.38 % dose/g",Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
9524,11450,A,,Intermediate,CHEMBL622179,,2046.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.16-0.20 % dose/g",Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
9525,11450,A,,Intermediate,CHEMBL622180,,2046.0,50597,,1,,N,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.08-0.17 % dose/g",Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
9526,16435,A,,Intermediate,CHEMBL622181,,,50597,,1,,N,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,Rattus norvegicus,,,1,,BAO_0000218
9527,16435,A,,Intermediate,CHEMBL622182,,,50597,,1,,N,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,Rattus norvegicus,,,1,,BAO_0000218
9528,16435,A,,Intermediate,CHEMBL622183,,,50597,,1,,N,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,Rattus norvegicus,,,1,,BAO_0000218
9529,16435,A,,Intermediate,CHEMBL622184,,,50597,,1,,N,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,Rattus norvegicus,,,1,,BAO_0000218
9530,16435,A,,Intermediate,CHEMBL622185,,,50597,,1,,N,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,Rattus norvegicus,,,1,,BAO_0000218
9531,16435,A,,Intermediate,CHEMBL622186,,,50597,,1,,N,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,Rattus norvegicus,,,1,,BAO_0000218
9532,16434,A,,Intermediate,CHEMBL622187,,,50597,,1,,N,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,Rattus norvegicus,,,1,,BAO_0000218
9533,16434,A,,Intermediate,CHEMBL625002,,,50597,,1,,N,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 5 min,Rattus norvegicus,,,1,,BAO_0000218
9534,16434,A,,Intermediate,CHEMBL622090,,,50597,,1,,N,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min,Rattus norvegicus,,,1,,BAO_0000218
9535,16435,A,,Intermediate,CHEMBL622091,,,50597,,1,,N,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,Rattus norvegicus,,,1,,BAO_0000218
9536,16435,A,,Intermediate,CHEMBL622092,,,50597,,1,,N,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,Rattus norvegicus,,,1,,BAO_0000218
9537,16435,A,,Intermediate,CHEMBL622093,,,50597,,1,,N,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,Rattus norvegicus,,,1,,BAO_0000218
9538,16435,A,,Intermediate,CHEMBL622094,,,50597,,1,,N,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,Rattus norvegicus,,,1,,BAO_0000218
9539,16435,A,,Intermediate,CHEMBL622095,,,50597,,1,,N,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,Rattus norvegicus,,,1,,BAO_0000218
9540,16435,A,,Intermediate,CHEMBL622264,,,50597,,1,,N,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,Rattus norvegicus,,,1,,BAO_0000218
9541,16434,A,,Intermediate,CHEMBL622265,,2106.0,50597,,1,,N,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,Rattus norvegicus,,Spleen,1,,BAO_0000218
9542,16434,A,,Intermediate,CHEMBL622266,,2106.0,50597,,1,,N,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,Rattus norvegicus,,Spleen,1,,BAO_0000218
