assays_ss_tp,assays_cnfdnc_scr,assays_b_frmt,assays_dscrptn,assays_ss_d,assays_ss_rgnsm,assays_td,assays_src_ss_d,assays_vrnt_d,assays_ss_tss,assays_ss_cll_tp,assays_rltnshp_tp,assays_dc_d,assays_ss_strn,assays_cll_d,assays_ss_ctgr,assays_tss_d,assays_ss_tst_tp,assays_src_d,assays_ss_tx_d,assays_chmbl_d,assays_crtd_b,assays_ss_sbclllr_frctn
A,1,BAO_0000218,Percent of radioactive dose in urine and feces excreted in 0-24 hr by rats; NA is <10% inhibition at 1 uM for binding data,9903,Rattus norvegicus,50597,,,Urine,,N,2189,,,,1088.0,,1,10116.0,CHEMBL624919,Intermediate,
A,1,BAO_0000218,Biodistribution of compound in rat blood after 5 min of administration,9904,Rattus norvegicus,50597,,,Blood,,N,10839,,,,178.0,In vivo,1,10116.0,CHEMBL624920,Intermediate,
A,1,BAO_0000218,Biodistribution of compound in rat blood after 5 min of administration.,9905,Rattus norvegicus,50597,,,Blood,,N,10839,,,,178.0,In vivo,1,10116.0,CHEMBL624921,Intermediate,
A,1,BAO_0000218,Biodistribution of compound in rat brain after 5 min of administration,9906,Rattus norvegicus,50597,,,Brain,,N,10839,,,,955.0,In vivo,1,10116.0,CHEMBL624922,Intermediate,
A,1,BAO_0000218,Biodistribution of compound in rat heart after 5 min of administration,9907,Rattus norvegicus,50597,,,Heart,,N,10839,,,,948.0,In vivo,1,10116.0,CHEMBL624923,Intermediate,
A,1,BAO_0000218,Biodistribution of compound in rat heart after 5 min of administration.,9908,Rattus norvegicus,50597,,,Heart,,N,10839,,,,948.0,In vivo,1,10116.0,CHEMBL624924,Intermediate,
A,1,BAO_0000218,Biodistribution of compound in rat kidney after 5 min of administration,9909,Rattus norvegicus,50597,,,Kidney,,N,10839,,,,2113.0,In vivo,1,10116.0,CHEMBL624925,Intermediate,
A,1,BAO_0000218,Biodistribution of compound in rat kidney after 5 min of administration.,9910,Rattus norvegicus,50597,,,Kidney,,N,10839,,,,2113.0,In vivo,1,10116.0,CHEMBL624926,Intermediate,
A,1,BAO_0000218,Biodistribution of compound in rat liver after 5 min of administration,9911,Rattus norvegicus,50597,,,Liver,,N,10839,,,,2107.0,In vivo,1,10116.0,CHEMBL624927,Intermediate,
A,1,BAO_0000218,Biodistribution of compound in rat liver after 5 min of administration.,9912,Rattus norvegicus,50597,,,Liver,,N,10839,,,,2107.0,In vivo,1,10116.0,CHEMBL874402,Intermediate,
A,1,BAO_0000218,Biodistribution of compound in rat lung after 5 min of administration,9913,Rattus norvegicus,50597,,,Lung,,N,10839,,,,2048.0,In vivo,1,10116.0,CHEMBL624928,Intermediate,
A,1,BAO_0000218,Biodistribution of compound in rat lung after 5 min of administration.,9914,Rattus norvegicus,50597,,,Lung,,N,10839,,,,2048.0,In vivo,1,10116.0,CHEMBL624929,Intermediate,
A,1,BAO_0000218,Biodistribution of compound in rat muscle after 5 min of administration,9915,Rattus norvegicus,50597,,,Muscle tissue,,N,10839,,,,2385.0,In vivo,1,10116.0,CHEMBL624930,Intermediate,
A,1,BAO_0000218,Biodistribution of compound in rat muscle after 5 min of administration.,9916,Rattus norvegicus,50597,,,Muscle tissue,,N,10839,,,,2385.0,In vivo,1,10116.0,CHEMBL624931,Intermediate,
A,1,BAO_0000218,In vivo heart distribution of free doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,9917,Rattus norvegicus,50597,,,Heart,,N,4043,,,,948.0,,1,10116.0,CHEMBL624932,Intermediate,
A,1,BAO_0000218,In vivo heart distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,9918,Rattus norvegicus,50597,,,Heart,,N,4043,,,,948.0,,1,10116.0,CHEMBL624933,Intermediate,
A,1,BAO_0000218,In vivo liver distribution of free doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,9919,Rattus norvegicus,50597,,,Liver,,N,4043,,,,2107.0,,1,10116.0,CHEMBL624934,Intermediate,
A,1,BAO_0000218,In vivo liver distribution of total doxorubicin after 6 h intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,9920,Rattus norvegicus,50597,,,Liver,,N,4043,,,,2107.0,,1,10116.0,CHEMBL624935,Intermediate,
A,1,BAO_0000218,In vivo plasma distribution of free doxorubicin after 6 h intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,9921,Rattus norvegicus,50597,,,,,N,4043,,,,,,1,10116.0,CHEMBL624936,Intermediate,
A,1,BAO_0000218,In vivo plasma distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,9922,Rattus norvegicus,50597,,,,,N,4043,,,,,,1,10116.0,CHEMBL624937,Intermediate,
A,1,BAO_0000218,In vivo spleen distribution of free doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,9923,Rattus norvegicus,50597,,,Spleen,,N,4043,,,,2106.0,,1,10116.0,CHEMBL624938,Intermediate,
A,1,BAO_0000218,In vivo spleen distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,9924,Rattus norvegicus,50597,,,Spleen,,N,4043,,,,2106.0,,1,10116.0,CHEMBL624939,Intermediate,
A,1,BAO_0000218,In vivo tumor distribution of free doxorubicin after 6 h intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,9925,Rattus norvegicus,50597,,,,,N,4043,,,,,,1,10116.0,CHEMBL624940,Intermediate,
A,1,BAO_0000218,In vivo tumor distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,9926,Rattus norvegicus,50597,,,,,N,4043,,,,,,1,10116.0,CHEMBL874403,Intermediate,
A,1,BAO_0000218,Compound was tested for the duration that the plasma drug concentrations remained above the IC95,9927,Rattus norvegicus,50597,,,,,N,1446,,,,,,1,10116.0,CHEMBL624941,Intermediate,
A,1,BAO_0000218,Dose required to lower urine osmolality to 300 mOsm/kg in rat,9928,Rattus norvegicus,50597,,,Urine,,N,9971,,,,1088.0,,1,10116.0,CHEMBL624942,Intermediate,
A,1,BAO_0000218,Dose required to lower urine osmolality to 300 mOsm/kg in rat; NT=Not tested,9929,Rattus norvegicus,50597,,,Urine,,N,9971,,,,1088.0,,1,10116.0,CHEMBL624943,Intermediate,
A,1,BAO_0000218,% Bioavailability after 1 day of the drug administration in rats,9930,Rattus norvegicus,50597,,,,,N,5765,,,,,In vivo,1,10116.0,CHEMBL624944,Intermediate,
A,1,BAO_0000218,% Bioavailability after 4 day of the drug administration in rats,9931,Rattus norvegicus,50597,,,,,N,5765,,,,,In vivo,1,10116.0,CHEMBL624945,Intermediate,
A,1,BAO_0000218,Absolute bioavailability was evaluated in rat,9932,Rattus norvegicus,50597,,,,,N,4257,,,,,In vivo,1,10116.0,CHEMBL624946,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat fat at 1 hr low time interval,9933,Rattus norvegicus,50597,,,,,N,13091,,,,,,1,10116.0,CHEMBL624947,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat fat at 1 hr time interval,9934,Rattus norvegicus,50597,,,,,N,13091,,,,,,1,10116.0,CHEMBL624948,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat fat at 3 hr time interval,9935,Rattus norvegicus,50597,,,,,N,13091,,,,,,1,10116.0,CHEMBL624949,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat kidney at 1 hr blocked time interval,9936,Rattus norvegicus,50597,,,Kidney,,N,13091,,,,2113.0,,1,10116.0,CHEMBL622025,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat kidney at 1 hr low time interval,9937,Rattus norvegicus,50597,,,Kidney,,N,13091,,,,2113.0,,1,10116.0,CHEMBL622026,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat kidney at 1 hr time interval,9938,Rattus norvegicus,50597,,,Kidney,,N,13091,,,,2113.0,,1,10116.0,CHEMBL622027,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat kidney at 3 hr time interval,9939,Rattus norvegicus,50597,,,Kidney,,N,13091,,,,2113.0,,1,10116.0,CHEMBL622028,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat liver at 1 hr blocked time interval,9940,Rattus norvegicus,50597,,,Liver,,N,13091,,,,2107.0,,1,10116.0,CHEMBL622029,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat liver at 1 hr low time interval,9941,Rattus norvegicus,50597,,,Liver,,N,13091,,,,2107.0,,1,10116.0,CHEMBL622208,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat liver at 1 hr time interval,9942,Rattus norvegicus,50597,,,Liver,,N,13091,,,,2107.0,,1,10116.0,CHEMBL622209,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat liver at 3 hr time interval,9943,Rattus norvegicus,50597,,,Liver,,N,13091,,,,2107.0,,1,10116.0,CHEMBL622210,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat lung at 1 hr blocked time interval,9944,Rattus norvegicus,50597,,,,,N,13091,,,,,,1,10116.0,CHEMBL622211,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat lung at 1 hr low time interval,9945,Rattus norvegicus,50597,,,,,N,13091,,,,,,1,10116.0,CHEMBL622212,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat lung at 1 hr time interval,9946,Rattus norvegicus,50597,,,,,N,13091,,,,,,1,10116.0,CHEMBL622213,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat lung at 3 hr time interval,9947,Rattus norvegicus,50597,,,,,N,13091,,,,,,1,10116.0,CHEMBL874404,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat muscle at 1 hr blocked time interval,9948,Rattus norvegicus,50597,,,Muscle tissue,,N,13091,,,,2385.0,,1,10116.0,CHEMBL620452,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat muscle at 1 hr low time interval,9949,Rattus norvegicus,50597,,,Muscle tissue,,N,13091,,,,2385.0,,1,10116.0,CHEMBL620453,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat muscle at 1 hr time interval,9950,Rattus norvegicus,50597,,,Muscle tissue,,N,13091,,,,2385.0,,1,10116.0,CHEMBL620454,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat muscle at 3 hr time interval,9951,Rattus norvegicus,50597,,,Muscle tissue,,N,13091,,,,2385.0,,1,10116.0,CHEMBL624067,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat ovaries at 1 hr blocked time interval,9952,Rattus norvegicus,50597,,,,,N,13091,,,,,,1,10116.0,CHEMBL624068,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat ovaries at 1 hr low time interval,9953,Rattus norvegicus,50597,,,Female gonad,,N,13091,,,,992.0,,1,10116.0,CHEMBL624069,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat ovaries at 1 hr time interval,9954,Rattus norvegicus,50597,,,Female gonad,,N,13091,,,,992.0,,1,10116.0,CHEMBL624070,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat ovaries at 3 hr time interval,9955,Rattus norvegicus,50597,,,Female gonad,,N,13091,,,,992.0,,1,10116.0,CHEMBL624071,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat uterus at 1 hr blocked time interval,9956,Rattus norvegicus,50597,,,Uterus,,N,13091,,,,995.0,,1,10116.0,CHEMBL624072,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat uterus at 1 hr low time interval,9957,Rattus norvegicus,50597,,,Uterus,,N,13091,,,,995.0,,1,10116.0,CHEMBL624073,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat uterus at 1 hr time interval,9958,Rattus norvegicus,50597,,,Uterus,,N,13091,,,,995.0,,1,10116.0,CHEMBL624788,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat uterus at 3 hr time interval,9959,Rattus norvegicus,50597,,,Uterus,,N,13091,,,,995.0,,1,10116.0,CHEMBL624789,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 1 hr blocked time interval,9960,Rattus norvegicus,50597,,,,,N,13091,,,,,,1,10116.0,CHEMBL624790,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 1 hr low time interval,9961,Rattus norvegicus,50597,,,,,N,13091,,,,,,1,10116.0,CHEMBL624791,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 1 hr time interval,9962,Rattus norvegicus,50597,,,,,N,13091,,,,,,1,10116.0,CHEMBL624792,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 3 hr time interval,9963,Rattus norvegicus,50597,,,,,N,13091,,,,,,1,10116.0,CHEMBL624793,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 1 hr blocked time interval,9964,Rattus norvegicus,50597,,,Muscle tissue,,N,13091,,,,2385.0,,1,10116.0,CHEMBL877491,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 1 hr low time interval,9965,Rattus norvegicus,50597,,,Muscle tissue,,N,13091,,,,2385.0,,1,10116.0,CHEMBL624957,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 1 hr time interval,9966,Rattus norvegicus,50597,,,Muscle tissue,,N,13091,,,,2385.0,,1,10116.0,CHEMBL624958,Intermediate,
A,1,BAO_0000218,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 3 hr time interval,9967,Rattus norvegicus,50597,,,Muscle tissue,,N,13091,,,,2385.0,,1,10116.0,CHEMBL624959,Intermediate,
A,1,BAO_0000218,Dissociation constant was determined,9968,Rattus norvegicus,50597,,,,,N,11977,,,,,,1,10116.0,CHEMBL624960,Intermediate,
A,1,BAO_0000218,"Pharmacokinetic Parameter, Kel is elimination rate constant in Female Wistar Rats at 100 mg/kg by po administration",9969,Rattus norvegicus,50597,,,,,N,14941,,,,,,1,10116.0,CHEMBL624961,Intermediate,
A,1,BAO_0000218,"The Kel value in female wistar rat at 100 mg/kg, p.o. dose",9970,Rattus norvegicus,50597,,,,,N,15078,,,,,,1,10116.0,CHEMBL624962,Intermediate,
A,1,BAO_0000218,"The Kel value in male wistar rat at 100 mg/kg, p.o. dose",9971,Rattus norvegicus,50597,,,,,N,15078,,,,,,1,10116.0,CHEMBL624963,Intermediate,
A,1,BAO_0000218,Observed rate constant in 80% rat plasma at 37 degree Centigrade,9972,Rattus norvegicus,50597,,,,,N,4755,,,,,,1,10116.0,CHEMBL624964,Intermediate,
A,1,BAO_0000218,LogP value was evaluated in the in situ rat gut perfusion assay,9973,Rattus norvegicus,50597,,,,,N,589,,,,,,1,10116.0,CHEMBL624965,Intermediate,
A,1,BAO_0000218,In vivo retention time was evaluated for the compound after i.v. administration at a dose of 5 mg/kg was measured in rats,9974,Rattus norvegicus,50597,,,,,N,17582,,,,,In vivo,1,10116.0,CHEMBL624966,Intermediate,
A,1,BAO_0000218,Mean residence time (Pharmacokinetic property) after i.v. administration in rats,9975,Rattus norvegicus,50597,,,,,N,5031,,,,,In vivo,1,10116.0,CHEMBL624967,Intermediate,
A,1,BAO_0000218,Mean-residence time of compound after intravenous administration in rats at 24 uM/kg,9976,Rattus norvegicus,50597,,,,,N,17764,,,,,In vivo,1,10116.0,CHEMBL624968,Intermediate,
A,1,BAO_0000218,Mean residence time at a dose of 4 mg/kg in Rat Plasma after iv administration,9977,Rattus norvegicus,50597,,,,,N,17720,,,,,,1,10116.0,CHEMBL624969,Intermediate,
F,1,BAO_0000218,Streptococcal cell wall-washed arthritis model in rats at 10.0 mg/kg peroral dose,9978,Rattus norvegicus,50597,,,,,N,2862,,,,,,1,10116.0,CHEMBL624970,Expert,
A,1,BAO_0000218,Half-life was evaluated after 10 uM/kg of intra arterial administration,9979,Rattus norvegicus,50597,,,,,N,16423,,,,,,1,10116.0,CHEMBL624971,Intermediate,
A,1,BAO_0000218,Half-life was evaluated after 20 uM/kg of peroral administration,9980,Rattus norvegicus,50597,,,,,N,16423,,,,,In vivo,1,10116.0,CHEMBL624972,Intermediate,
A,1,BAO_0000218,Half-life was evaluated after i.v. administration in rat at a dose of 1 mg/kg,9981,Rattus norvegicus,50597,,,,,N,6005,,,,,In vivo,1,10116.0,CHEMBL624973,Intermediate,
A,1,BAO_0000218,Half-life was evaluated in plasma of rat,9982,Rattus norvegicus,50597,,,Plasma,,N,2938,,,,1969.0,,1,10116.0,CHEMBL624974,Intermediate,
A,1,BAO_0000218,Half-life was evaluated in rats at an intravenous dose of 3 mg/kg,9983,Rattus norvegicus,50597,,,,,N,6410,,,,,In vivo,1,10116.0,CHEMBL624975,Intermediate,
A,1,BAO_0000218,Half-life was evaluated in rats at an oral dose of 30 mg/kg,9984,Rattus norvegicus,50597,,,,,N,6410,,,,,In vivo,1,10116.0,CHEMBL877492,Intermediate,
A,1,BAO_0000218,Half-life was measured in rat after an iv dose of 1 mg/kg,9985,Rattus norvegicus,50597,,,,,N,6062,,,,,In vivo,1,10116.0,CHEMBL624976,Intermediate,
A,1,BAO_0000218,Half-life period of compound in rats after peroral administration,9986,Rattus norvegicus,50597,,,,,N,6571,,,,,In vivo,1,10116.0,CHEMBL624977,Intermediate,
A,1,BAO_0000218,Half-life period of compound was measured in rat plasma.,9987,Rattus norvegicus,50597,,,Plasma,,N,3136,,,,1969.0,,1,10116.0,CHEMBL626848,Intermediate,
A,1,BAO_0000218,Half-life period of compound was measured in rat plasma; ND is not determined,9988,Rattus norvegicus,50597,,,Plasma,,N,3136,,,,1969.0,,1,10116.0,CHEMBL626849,Intermediate,
A,1,BAO_0000218,Half-life period of compound was measured in rat plasma; not determined,9989,Rattus norvegicus,50597,,,Plasma,,N,3136,,,,1969.0,,1,10116.0,CHEMBL626850,Intermediate,
A,1,BAO_0000218,Half-life period in rat after 5 mg/kg by oral and 1 mg/kg by intravenous administration,9990,Rattus norvegicus,50597,,,,,N,4521,,,,,In vivo,1,10116.0,CHEMBL626851,Intermediate,
A,1,BAO_0000218,Half-life period in rat by iv administration,9991,Rattus norvegicus,50597,,,,,N,5871,,,,,In vivo,1,10116.0,CHEMBL626852,Intermediate,
A,1,BAO_0000218,Half-life period in rats following intravenous administration at 2 mg/kg,9992,Rattus norvegicus,50597,,,,,N,6077,,,,,In vivo,1,10116.0,CHEMBL626853,Intermediate,
A,1,BAO_0000218,Half-life period was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,9993,Rattus norvegicus,50597,,,,,N,6679,,,,,In vivo,1,10116.0,CHEMBL626854,Intermediate,
A,1,BAO_0000218,Half-life period was determined for the compound in rat,9994,Rattus norvegicus,50597,,,,,N,5144,,,,,,1,10116.0,CHEMBL627486,Intermediate,
A,1,BAO_0000218,"Half-life period was evaluated in rat, after administering 1 mg/kg intravenously",9995,Rattus norvegicus,50597,,,,,N,4498,,,,,In vivo,1,10116.0,CHEMBL627487,Intermediate,
A,1,BAO_0000218,"Half-life period was evaluated in rat, after administering 10 mg/kg orally",9996,Rattus norvegicus,50597,,,,,N,4498,,,,,In vivo,1,10116.0,CHEMBL627488,Intermediate,
A,1,BAO_0000218,Half-life value after IV dose at a dose of 5 mg/kg in rats.,9997,Rattus norvegicus,50597,,,,,N,1908,,,,,In vivo,1,10116.0,CHEMBL627489,Intermediate,
A,1,BAO_0000218,Half-life was determined by iv administration (1.5 mg/kg) in fasted male Sprague-Dawley rats,9998,Rattus norvegicus,50597,,,,,N,6211,,,,,In vivo,1,10116.0,CHEMBL627490,Intermediate,
A,1,BAO_0000218,Half-life was determined in rat after intravenous administration (0.5 mg/kg),9999,Rattus norvegicus,50597,,,,,N,5529,,,,,In vivo,1,10116.0,CHEMBL873829,Intermediate,
A,1,BAO_0000218,Half-life was determined in rat at a dose of 1 mpk i.v.,10000,Rattus norvegicus,50597,,,,,N,6444,,,,,In vivo,1,10116.0,CHEMBL627655,Intermediate,
A,1,BAO_0000218,Half-life was determined in rat at a dose of 1 mpk i.v.; ND means not determined,10001,Rattus norvegicus,50597,,,,,N,6444,,,,,In vivo,1,10116.0,CHEMBL625994,Intermediate,
A,1,BAO_0000218,Half-life was determined in rat at a dose of 1 mpk i.v.; ND=not determined,10002,Rattus norvegicus,50597,,,,,N,6444,,,,,In vivo,1,10116.0,CHEMBL625995,Intermediate,
A,1,BAO_0000218,Half-life in rat,10003,Rattus norvegicus,50597,,,,,N,5207,,,,,,1,10116.0,CHEMBL625996,Intermediate,
A,1,BAO_0000218,In vitro half life in rat plasma,10004,Rattus norvegicus,50597,,,Plasma,,N,530,,,,1969.0,In vitro,1,10116.0,CHEMBL625850,Intermediate,
