confidence_score,doc_id,tissue_id,assay_type,assay_subcellular_fraction,src_assay_id,curated_by,chembl_id,src_id,assay_tissue,variant_id,assay_id,assay_test_type,relationship_type,bao_format,assay_cell_type,assay_tax_id,assay_category,assay_organism,description,assay_strain,tid,cell_id
8.0,3025.0,,F,,,Autocuration,CHEMBL616997,1.0,,,1586.0,In vivo,H,BAO_0000218,,10141.0,,Cavia porcellus,5-HT1B agonist potency was evaluated as effective dose that induced hypothermia in the guinea-pig upon intraperitoneal administration,,106.0,
8.0,3025.0,,F,,,Autocuration,CHEMBL616998,1.0,,,1587.0,In vivo,H,BAO_0000218,,10141.0,,Cavia porcellus,5-hydroxytryptamine 1B receptor agonist potency was evaluated as effective dose that induced hypothermia in the guinea-pig upon intraperitoneal administration,,106.0,
8.0,15329.0,,F,,,Autocuration,CHEMBL616999,1.0,,,1588.0,,H,BAO_0000019,,10141.0,,Cavia porcellus,Affinity of compound towards 5-hydroxytryptamine 1B receptor in isolated guinea-pig iliac artery,,106.0,
8.0,15329.0,,F,,,Autocuration,CHEMBL617000,1.0,,,1589.0,,H,BAO_0000019,,10141.0,,Cavia porcellus,Affinity of compound towards 5-hydroxytryptamine 1B receptor in isolated guinea-pig iliac artery; n.d. indicates Not determined,,106.0,
8.0,15847.0,,F,,,Autocuration,CHEMBL617001,1.0,,,1590.0,,H,BAO_0000019,,10141.0,,Cavia porcellus,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 1B receptor of guinea pig,,106.0,
8.0,15847.0,,F,,,Autocuration,CHEMBL858111,1.0,,,1591.0,,H,BAO_0000019,,10141.0,,Cavia porcellus,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 1B receptor of guinea pig; ND means not done,,106.0,
8.0,14165.0,,F,,,Autocuration,CHEMBL617002,1.0,,,1592.0,,H,BAO_0000019,,,,,Intrinsic activity for Antagonism of 5-hydroxytryptamine 1B receptor-mediated stimulation of [35S]GTP gamma S binding,,106.0,
8.0,14214.0,,F,,,Autocuration,CHEMBL617003,1.0,,,1593.0,,H,BAO_0000019,,,,,Antagonism tested at 1 uM against the agonist-induced inhibitory effect of 10 nM 5-carbamoyltryptamine (5-CT),,106.0,
8.0,14214.0,,F,,,Autocuration,CHEMBL617004,1.0,,,1594.0,,H,BAO_0000019,,,,,Antagonism tested at 1 uM against the agonist-induced inhibitory effect of 10 nM 5-carbamoyltryptamine(5-CT),,106.0,
9.0,14214.0,,F,,,Expert,CHEMBL617005,1.0,,,1595.0,,D,BAO_0000019,,9606.0,,Homo sapiens,Agonist activity at 5-hydroxytryptamine 1B receptor by measuring the inhibition of forskolin-stimulated cAMP formation,,106.0,
9.0,13729.0,,F,,,Expert,CHEMBL616623,1.0,,,1596.0,,D,BAO_0000219,CHO-K1,9606.0,,Homo sapiens,Inhibition of forskolin-stimulated c-AMP formation by human 5-hydroxytryptamine 1B receptor expressed in CHO-K1 cells,,106.0,485.0
8.0,3025.0,,F,,,Autocuration,CHEMBL616624,1.0,,,1597.0,,H,BAO_0000219,CHO,,,,Effective concentration determined by measuring inhibition of forskolin-stimulated c-AMP formation at 5-hydroxytryptamine 1B receptor stably transfected in CHO cell lines,,106.0,449.0
8.0,2391.0,,B,,,Autocuration,CHEMBL883243,1.0,,,1598.0,,H,BAO_0000357,,,,,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor,,106.0,
8.0,2391.0,,F,,,Autocuration,CHEMBL616625,1.0,,,1599.0,,H,BAO_0000019,,,,,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; full agonist,,106.0,
8.0,14956.0,,F,,,Expert,CHEMBL616626,1.0,,,1600.0,,H,BAO_0000219,CHO,,,,"Agonist-induced [35S]GTP-gamma-S, binding in CHO cells stably transfected with human 5-hydroxytryptamine 1B receptor",,106.0,449.0
8.0,2598.0,,F,,,Autocuration,CHEMBL616627,1.0,,,1601.0,,H,BAO_0000219,CHO,,,,The intrinsic activity was evaluated for its ability to inhibit forskolin-stimulated c-AMP formation mediated by cloned 5-hydroxytryptamine 1B receptor in CHO cell line,,106.0,449.0
8.0,2598.0,,F,,,Autocuration,CHEMBL616628,1.0,,,1602.0,,H,BAO_0000219,CHO,,,,The intrinsic activity was evaluated for its ability to inhibit forskolin-stimulated c-AMP formation mediated by cloned 5-hydroxytryptamine 1B receptor in CHO cell line; Antagonist,,106.0,449.0
8.0,2598.0,,F,,,Autocuration,CHEMBL616629,1.0,,,1603.0,,H,BAO_0000219,CHO,,,,The intrinsic activity was evaluated for its ability to inhibit forskolin-stimulated c-AMP formation mediated by cloned 5-hydroxytryptamine 1B receptor in CHO cell line; Full Agonist,,106.0,449.0
8.0,2598.0,,F,,,Autocuration,CHEMBL616630,1.0,,,1604.0,,H,BAO_0000219,CHO,,,,The intrinsic activity was evaluated for its ability to inhibit forskolin-stimulated c-AMP formation mediated by cloned 5-hydroxytryptamine 1B receptor in CHO cell line; Partial Agonist,,106.0,449.0
8.0,14956.0,,F,,,Expert,CHEMBL616631,1.0,,,1605.0,,H,BAO_0000019,,,,,"Efficacy was evaluated relative to human 5-HT1B receptor using [35S]GTP-gamma-S, as radioligand",,106.0,
8.0,14956.0,,F,,,Autocuration,CHEMBL616632,1.0,,,1606.0,,H,BAO_0000019,,,,,"Efficacy of compound was evaluated relative to human 5-hydroxytryptamine 1B receptor using [35S]GTP-gamma-S, as radioligand",,106.0,
9.0,14214.0,,B,,,Expert,CHEMBL616633,1.0,,,1607.0,,D,BAO_0000357,,9606.0,,Homo sapiens,Percentage Maximal inhibition obtained with 1 uM 5-HT against 5-hydroxytryptamine 1B receptor,,106.0,
8.0,3463.0,,B,,,Expert,CHEMBL616634,1.0,,,1608.0,,H,BAO_0000219,CHO,,,,Ability to displace [3H]5-HT from recombinant human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells determined in vitro,,106.0,449.0
8.0,15331.0,,B,,,Autocuration,CHEMBL616635,1.0,,,1609.0,,H,BAO_0000357,,,,,Affinity of compound towards 5-hydroxytryptamine 1B receptor was evaluated using radioligand binding technique,,106.0,
9.0,16146.0,,B,,,Expert,CHEMBL885358,1.0,,,1610.0,,D,BAO_0000357,,9606.0,,Homo sapiens,Binding affinity against 5-hydroxytryptamine 1B receptor,,106.0,
9.0,14159.0,,B,,,Expert,CHEMBL616636,1.0,,,1611.0,,D,BAO_0000219,CHO,9606.0,,Homo sapiens,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells,,106.0,449.0
8.0,14158.0,,B,,,Expert,CHEMBL616637,1.0,,,1612.0,,H,BAO_0000219,CHO,,,,Binding affinity to human cloned 5-hydroxytryptamine 1B receptor in CHO cells by [3H]5-HT binding displacement.,,106.0,449.0
8.0,14159.0,,B,,,Autocuration,CHEMBL616638,1.0,,,1613.0,,H,BAO_0000357,,,,,Compound was evaluated for the affinity at 5-hydroxytryptamine 1B receptor,,106.0,
8.0,15250.0,,B,,,Expert,CHEMBL616639,1.0,,,1614.0,,H,BAO_0000219,CHO,,,,Displacement of [3H]5-HT binding to cloned 5-hydroxytryptamine 1B receptor stably expressed in CHO cells,,106.0,449.0
8.0,15250.0,,B,,,Expert,CHEMBL616640,1.0,,,1615.0,,H,BAO_0000219,CHO,,,,Binding affinity at cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells by [3H]5-HT displacement.,,106.0,449.0
8.0,15331.0,,B,,,Expert,CHEMBL616641,1.0,,,1616.0,,H,BAO_0000219,CHO,,,,Displacement of [3H]5-HT binding from the cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells,,106.0,449.0
8.0,15332.0,,B,,,Expert,CHEMBL616642,1.0,,,1617.0,,H,BAO_0000219,CHO,,,,Displacement of [3H]5-HT binding from cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells.,,106.0,449.0
8.0,14956.0,,B,,,Expert,CHEMBL616643,1.0,,,1618.0,,H,BAO_0000219,CHO,,,,Displacement of specific [3H]5-HT binding to cloned human 5-hydroxytryptamine 1B receptor expressed in CHO cells,,106.0,449.0
8.0,3805.0,,B,,,Autocuration,CHEMBL616644,1.0,,,1619.0,,H,BAO_0000357,,,,,In vitro binding affinity against human 5-hydroxytryptamine 1B receptor at a concentration of 100 (nM),,106.0,
8.0,14875.0,,B,,,Autocuration,CHEMBL616645,1.0,,,1620.0,,H,BAO_0000357,,,,,Intrinsic activity for each compound is calculated as a percentage of the 5-hydroxytryptamine 1B receptor response,,106.0,
8.0,14454.0,,F,,,Autocuration,CHEMBL616646,1.0,,,1621.0,,H,BAO_0000019,,9986.0,,Oryctolagus cuniculus,Compound was tested for 5-hydroxytryptamine 1D like receptor-mediated vascular effect in rabbit saphenous vein (RSV),,105.0,
8.0,14454.0,,F,,,Expert,CHEMBL616647,1.0,,,1622.0,,H,BAO_0000019,,9986.0,,Oryctolagus cuniculus,Tested for 5-hydroxytryptamine 1D like receptor-mediated vascular effect in rabbit saphenous vein (RSV),,105.0,
8.0,16288.0,,B,,,Autocuration,CHEMBL616509,1.0,,,1623.0,,H,BAO_0000357,,,,,Affinity at 5-hydroxytryptamine 1D receptor (For sumatriptan = Ki (nM)-12+/-1.9),,105.0,
8.0,16288.0,,B,,,Autocuration,CHEMBL616510,1.0,,,1624.0,,H,BAO_0000357,,,,,Affinity at 5-hydroxytryptamine 1D receptor from calf caudate using [3H]5-HT as radioligand (For sumatriptan = Ki(nM)-12+/-1.9),,105.0,
8.0,16312.0,,B,,,Autocuration,CHEMBL616511,1.0,,,1625.0,,H,BAO_0000357,,,,,Binding affinity against calf caudate 5-hydroxytryptamine 1D receptor,,105.0,
8.0,1348.0,,B,,,Expert,CHEMBL616512,1.0,,,1626.0,,H,BAO_0000357,,9913.0,,Bos taurus,Inhibitory activity against 5-hydroxytryptamine 1D receptor subtype,,105.0,
8.0,5834.0,,B,,,Autocuration,CHEMBL616513,1.0,,,1627.0,,H,BAO_0000357,,9913.0,,Bos taurus,Inhibitory concentration required against 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]5-HT,,105.0,
8.0,13366.0,2435.0,B,,,Autocuration,CHEMBL616514,1.0,Striatum,,1628.0,,H,BAO_0000019,,9913.0,,Bos taurus,Binding affinity towards 5-hydroxytryptamine 1D receptor was determined in calf striatum homogenate,,105.0,
8.0,1414.0,,B,,,Expert,CHEMBL616515,1.0,,,1629.0,,H,BAO_0000357,,9913.0,,Bos taurus,Ability to bind to 5-hydroxytryptamine 1D receptor of calf substantia nigra,,105.0,
8.0,14998.0,,B,,,Autocuration,CHEMBL616516,1.0,,,1630.0,,H,BAO_0000019,,9913.0,,Bos taurus,Binding affinity against 5-hydroxytryptamine 1D receptor in calf caudate homogenates.,,105.0,
8.0,11473.0,,B,,,Autocuration,CHEMBL616517,1.0,,,1631.0,,H,BAO_0000357,,9913.0,,Bos taurus,Compound was evaluated for binding affinity towards 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]- serotonin as radioligand,,105.0,
8.0,11473.0,,B,,,Autocuration,CHEMBL616518,1.0,,,1632.0,,H,BAO_0000357,,9913.0,,Bos taurus,Compound was evaluated for binding affinity towards 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]- serotonin as radioligand,,105.0,
8.0,10639.0,,B,,,Autocuration,CHEMBL616519,1.0,,,1633.0,,H,BAO_0000357,,9913.0,,Bos taurus,Compound was evaluated for its inhibitory activity against 5-hydroxytryptamine 1D receptor of bovine caudate using [3H]5-HT as the radioligand,,105.0,
8.0,10639.0,,B,,,Autocuration,CHEMBL616520,1.0,,,1634.0,,H,BAO_0000357,,9913.0,,Bos taurus,Inhibitory activity against 5-hydroxytryptamine 1D receptor of bovine caudate using [3H]5-HT as the radioligand,,105.0,
8.0,1375.0,,B,,,Autocuration,CHEMBL616521,1.0,,,1635.0,,H,BAO_0000357,,9913.0,,Bos taurus,Tested in vitro for receptor binding affinity to 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]5-HT radioligand,,105.0,
8.0,1375.0,,B,,,Autocuration,CHEMBL616522,1.0,,,1636.0,,H,BAO_0000357,,9913.0,,Bos taurus,Tested in vitro for receptor binding affinity to 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]5-HT radioligand; NT means not tested,,105.0,
8.0,16532.0,,B,,,Autocuration,CHEMBL884531,1.0,,,1637.0,,H,BAO_0000357,,9913.0,,Bos taurus,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT; Not tested,,105.0,
8.0,11147.0,,B,,,Autocuration,CHEMBL616523,1.0,,,1638.0,,H,BAO_0000357,,9913.0,,Bos taurus,Binding affinity towards 5-hydroxytryptamine 1D receptor using [3H]5-HT as radioligand,,105.0,
8.0,13366.0,2435.0,B,,,Autocuration,CHEMBL616731,1.0,Striatum,,1639.0,,H,BAO_0000019,,9913.0,,Bos taurus,Binding affinity towards 5-hydroxytryptamine 1D receptor was determined in calf striatum homogenate,,105.0,
8.0,10444.0,,B,,,Autocuration,CHEMBL616732,1.0,,,1640.0,,H,BAO_0000019,,9913.0,,Bos taurus,Binding affinity was determined against 5-hydroxytryptamine 1D receptor in bovine caudate homogenate,,105.0,
8.0,16532.0,,B,,,Autocuration,CHEMBL616733,1.0,,,1641.0,,H,BAO_0000357,,9913.0,,Bos taurus,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT,,105.0,
8.0,16532.0,,B,,,Autocuration,CHEMBL616734,1.0,,,1642.0,,H,BAO_0000357,,9913.0,,Bos taurus,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT; Not tested,,105.0,
8.0,12827.0,,B,,,Autocuration,CHEMBL616735,1.0,,,1643.0,,H,BAO_0000249,,9913.0,,Bos taurus,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat frontal cortex membranes using [125]ICYP,,105.0,
8.0,12827.0,,B,,,Autocuration,CHEMBL616736,1.0,,,1644.0,,H,BAO_0000249,,9913.0,,Bos taurus,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat frontal cortex membranes using [125]ICYP; Not determined,,105.0,
8.0,12919.0,,F,,,Expert,CHEMBL616737,1.0,,,1645.0,,H,BAO_0000019,,9913.0,,Bos taurus,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,,105.0,
8.0,14025.0,,B,,,Autocuration,CHEMBL616738,1.0,,,1646.0,,H,BAO_0000019,,9913.0,,Bos taurus,Affinity pKi for 5-hydroxytryptamine 1D receptor was measured in calf caudate homogenate,,105.0,
8.0,12919.0,,F,,,Expert,CHEMBL616739,1.0,,,1647.0,,H,BAO_0000019,,9913.0,,Bos taurus,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,,105.0,
8.0,12919.0,,F,,,Expert,CHEMBL616740,1.0,,,1648.0,,H,BAO_0000019,,9913.0,,Bos taurus,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,,105.0,
8.0,12919.0,,F,,,Expert,CHEMBL616741,1.0,,,1649.0,,H,BAO_0000019,,9913.0,,Bos taurus,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,,105.0,
8.0,14447.0,,B,,,Autocuration,CHEMBL616742,1.0,,,1650.0,,H,BAO_0000219,HEK293,9593.0,,Gorilla gorilla,The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 1D receptor from cloned gorilla membranes expressed in cultured HEK 293 cells,,105.0,722.0
9.0,1375.0,,B,,,Intermediate,CHEMBL616743,1.0,,,1651.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1D receptor in guinea pig substantia nigra,,105570.0,
9.0,1375.0,,B,,,Intermediate,CHEMBL616744,1.0,,,1652.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1D receptor in guinea pig substantia nigra; NT means not tested,,105570.0,
9.0,12409.0,,F,,,Intermediate,CHEMBL616745,1.0,,,1653.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptor by the agonist GR-46611,,105570.0,
9.0,12409.0,,F,,,Intermediate,CHEMBL616746,1.0,,,1654.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,,105570.0,
9.0,12409.0,,F,,,Intermediate,CHEMBL616747,1.0,,,1655.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611; range is 2-9,,105570.0,
9.0,12409.0,,F,,,Intermediate,CHEMBL616748,1.0,,,1656.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611;range is 0.2-0.4,,105570.0,
9.0,12409.0,,F,,,Intermediate,CHEMBL616648,1.0,,,1657.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611;range is 0.2-1.2,,105570.0,
9.0,11574.0,,B,,,Intermediate,CHEMBL616649,1.0,,,1658.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Binding affinity against 5-hydroxytryptamine 1D receptor,,105570.0,
9.0,1558.0,,B,,,Intermediate,CHEMBL616650,1.0,,,1659.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Binding affinity towards guinea pig 5-hydroxytryptamine 1D receptor was determined,,105570.0,
9.0,12409.0,,F,,,Intermediate,CHEMBL616651,1.0,,,1660.0,,D,BAO_0000218,,10141.0,,Cavia porcellus,Compound at 3 mg/kg was tested for the inhibition of hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,,105570.0,
9.0,12409.0,,F,,,Intermediate,CHEMBL616652,1.0,,,1661.0,,D,BAO_0000218,,10141.0,,Cavia porcellus,Compound at 45 mg/kg was tested for the inhibition of hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,,105570.0,
9.0,12409.0,,F,,,Intermediate,CHEMBL616653,1.0,,,1662.0,,D,BAO_0000218,,10141.0,,Cavia porcellus,Compound at 50 mg/kg was tested for the inhibition of hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,,105570.0,
9.0,12409.0,,F,,,Intermediate,CHEMBL616654,1.0,,,1663.0,,D,BAO_0000218,,10141.0,,Cavia porcellus,Compound at oral dose of 45 mg/kg was tested for percent inhibition against 5-hydroxytryptamine 1D receptor causes hypothermia in guinea pig,,105570.0,
9.0,12253.0,,B,,,Intermediate,CHEMBL616655,1.0,,,1664.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,Binding affinity of 5-hydroxytryptamine 1D receptor using [3H]-8-HT in guinea pig cortex,,105570.0,
9.0,12936.0,,B,,,Intermediate,CHEMBL616656,1.0,,,1665.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Binding affinity against guinea pig 5-hydroxytryptamine 1D receptor,,105570.0,
8.0,13181.0,,B,,,Autocuration,CHEMBL616657,1.0,,,1666.0,,H,BAO_0000019,,10141.0,,Cavia porcellus,Binding affinity was determined against 5-hydroxytryptamine 4 receptor using [125I]SB 207710 as radioligand from piglet hippocampal membranes,,105.0,
9.0,12409.0,2435.0,B,,,Intermediate,CHEMBL616658,1.0,Striatum,,1667.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,In vitro binding affinity towards 5-hydroxytryptamine 1D receptor in guinea-pig striatum in presence of BMY-7378 and mesulergine,,105570.0,
9.0,10639.0,,B,,,Intermediate,CHEMBL616659,1.0,,,1668.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Inhibition of Forskolin-stimulated adenylate cyclase activity against 5-hydroxytryptamine 1D receptor of guinea pig substantia nigra,,105570.0,
8.0,5254.0,,B,,,Autocuration,CHEMBL616660,1.0,,,1669.0,,H,BAO_0000357,,,,,Binding affinity against 5-hydroxytryptamine 1D receptor,,51.0,
8.0,13051.0,,B,,,Autocuration,CHEMBL616661,1.0,,,1670.0,,H,BAO_0000357,,,,,The compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1D receptor beta,,106.0,
8.0,3463.0,,F,,,Expert,CHEMBL616662,1.0,,,1671.0,,H,BAO_0000019,,,,,Maximum stimulation of [35S]GTP gamma-S binding expressed relative to the maximal effect produced by 5-hydroxytryptamine 1D receptor,,105.0,
8.0,15315.0,,F,,,Autocuration,CHEMBL616663,1.0,,,1672.0,,H,BAO_0000019,,,,,Ability to inhibit forskolin-stimulated adenylate cyclase in a cell line expressing human 5-hydroxytryptamine 1D receptor,,105.0,
8.0,6011.0,,F,,,Autocuration,CHEMBL616664,1.0,,,1673.0,,H,BAO_0000019,,,,,Ability to inhibit forskolin-stimulated adenylate cyclase activity in Chinese hamster ovary (CHO) stable cell lines expressing human 5-hydroxytryptamine 1D receptor,,105.0,
9.0,14159.0,,F,,,Expert,CHEMBL881820,1.0,,,1674.0,,D,BAO_0000219,CHO,9606.0,,Homo sapiens,"Stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing 5-hydroxytryptamine 1D receptor",,105.0,449.0
8.0,14159.0,,F,,,Autocuration,CHEMBL616665,1.0,,,1675.0,,H,BAO_0000219,CHO,,,,"Compound was evaluated for the stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing the 5-hydroxytryptamine 1D receptor.",,105.0,449.0
8.0,15250.0,,B,,,Expert,CHEMBL616666,1.0,,,1676.0,,H,BAO_0000219,CHO,,,,Agonist-induced [35S]- GTPgammaS binding in CHO cells stably transfected with 5-hydroxytryptamine 1D receptor,,105.0,449.0
8.0,15250.0,,B,,,Autocuration,CHEMBL616667,1.0,,,1677.0,,H,BAO_0000219,CHO,,,,Compound was tested for measuring agonist-induced [35S]- GTPgammaS binding in CHO cells stably transfected with human 5-hydroxytryptamine 1D receptor,,105.0,449.0
8.0,15331.0,,F,,,Expert,CHEMBL616668,1.0,,,1678.0,,H,BAO_0000219,CHO,,,,"Stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing the 5-hydroxytryptamine 1D receptor",,105.0,449.0
9.0,15332.0,,F,,,Expert,CHEMBL616669,1.0,,,1679.0,,D,BAO_0000219,CHO,9606.0,,Homo sapiens,"Stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing the 5-hydroxytryptamine 1D receptor",,105.0,449.0
8.0,15332.0,,F,,,Expert,CHEMBL617040,1.0,,,1680.0,,H,BAO_0000219,CHO,,,,"Stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing the human 5-hydroxytryptamine 1D receptor.",,105.0,449.0
8.0,3294.0,,F,,,Autocuration,CHEMBL617041,1.0,,,1681.0,,H,BAO_0000219,CHO,,,,"Measurement of agonist induced [35S]GTP-gamma-S, binding in CHO cells stably transfected with 5-hydroxytryptamine 1D receptor",,105.0,449.0
8.0,14158.0,,F,,,Expert,CHEMBL617042,1.0,,,1682.0,,H,BAO_0000219,CHO,,,,"Measurement of agonist induced [35S]GTP-gamma-S, binding in CHO cells stably transfected with 5-hydroxytryptamine 1D receptor.",,105.0,449.0
8.0,14956.0,,F,,,Expert,CHEMBL617043,1.0,,,1683.0,,H,BAO_0000219,CHO,,,,"Agonist-induced [35S]GTP-gamma-S, binding in CHO cells stably transfected with human 5-hydroxytryptamine 1D receptor",,105.0,449.0
8.0,12469.0,,F,,,Autocuration,CHEMBL617044,1.0,,,1684.0,,H,BAO_0000019,,,,,Compound was evaluated for its agonistic activity on 5-hydroxytryptamine 1D receptor,,105.0,
