miller2_FiscalYear,miller2_IndigenousIssues(marker),miller2_CFLI(marker),miller2_Biodiversity(marker),miller2_RegionalProgram(marker),miller2_DivisionName,miller2_UntiedAmount(Project-levelBudget),miller2_SectorPercent,miller2_OrganisationSub-class,miller2_FundCentreID,miller2_ProjectNumber,miller2_FundCentreName,miller2_OrganisationType,miller2_KnowledgeForDevelopment(marker),miller2_GenderEquality(marker),miller2_TradeDevelopment(marker),miller2_UrbanIssues(marker),miller2_ChildrenIssues(marker),miller2_YouthIssues(marker),miller2_DisabilityIssues(marker),miller2_ICTAsAToolForDevelopment(marker),miller2_OrganisationID,miller2_OrganisationName,miller2_OrganisationClass,miller2_ContinentID,miller2_ContinentName,miller2_ProjectBrowserCountryID,miller2_CountryRegionID,miller2_CountryRegionName,miller2_CountryRegionPercent,miller2_SectorID,miller2_SectorName,miller2_AmountSpent
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,GT,GT,Guatemala,0.08,15150,Democratic participation and civil society,16176.832
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,GT,GT,Guatemala,0.08,15160,Human rights,12941.4656
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,GT,GT,Guatemala,0.08,43040,Rural development,7279.5744
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,GT,GT,Guatemala,0.08,99820,Promotion of development awareness,4044.208
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,2,Africa,GW,GW,Guinea-Bissau,0.06,15150,Democratic participation and civil society,12132.624
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,2,Africa,GW,GW,Guinea-Bissau,0.06,15160,Human rights,9706.0992
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,2,Africa,GW,GW,Guinea-Bissau,0.06,43040,Rural development,5459.6808
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,2,Africa,GW,GW,Guinea-Bissau,0.06,99820,Promotion of development awareness,3033.156
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,IN,IN,India,0.02,15150,Democratic participation and civil society,4044.208
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,IN,IN,India,0.02,15160,Human rights,3235.3664
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,IN,IN,India,0.02,43040,Rural development,1819.8936
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,IN,IN,India,0.02,99820,Promotion of development awareness,1011.052
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,LK,LK,Sri Lanka,0.027999999999999997,15150,Democratic participation and civil society,5661.8912
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,LK,LK,Sri Lanka,0.027999999999999997,15160,Human rights,4529.51296
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,LK,LK,Sri Lanka,0.027999999999999997,43040,Rural development,2547.85104
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,LK,LK,Sri Lanka,0.027999999999999997,99820,Promotion of development awareness,1415.4728
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,MX,MX,Mexico,0.03,15150,Democratic participation and civil society,6066.312
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,MX,MX,Mexico,0.03,15160,Human rights,4853.0496
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,MX,MX,Mexico,0.03,43040,Rural development,2729.8404
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,MX,MX,Mexico,0.03,99820,Promotion of development awareness,1516.578
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,MY,MY,Malaysia,0.0001,15150,Democratic participation and civil society,20.22104
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,MY,MY,Malaysia,0.0001,15160,Human rights,16.176832
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,MY,MY,Malaysia,0.0001,43040,Rural development,9.099468
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,MY,MY,Malaysia,0.0001,99820,Promotion of development awareness,5.05526
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,NI,NI,Nicaragua,0.03,15150,Democratic participation and civil society,6066.312
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,NI,NI,Nicaragua,0.03,15160,Human rights,4853.0496
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,NI,NI,Nicaragua,0.03,43040,Rural development,2729.8404
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,NI,NI,Nicaragua,0.03,99820,Promotion of development awareness,1516.578
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,PE,PE,Peru,0.1,15150,Democratic participation and civil society,20221.04
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,PE,PE,Peru,0.1,15160,Human rights,16176.832
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,PE,PE,Peru,0.1,43040,Rural development,9099.468
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,PE,PE,Peru,0.1,99820,Promotion of development awareness,5055.26
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,PH,PH,Philippines,0.05,15150,Democratic participation and civil society,10110.52
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,PH,PH,Philippines,0.05,15160,Human rights,8088.416
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,PH,PH,Philippines,0.05,43040,Rural development,4549.734
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,PH,PH,Philippines,0.05,99820,Promotion of development awareness,2527.63
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,2,Africa,SD,SD,Sudan,0.0267,15150,Democratic participation and civil society,5399.01768
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,2,Africa,SD,SD,Sudan,0.0267,15160,Human rights,4319.214144
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,2,Africa,SD,SD,Sudan,0.0267,43040,Rural development,2429.5579559999996
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,2,Africa,SD,SD,Sudan,0.0267,99820,Promotion of development awareness,1349.75442
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,SV,SV,El Salvador,0.035,15150,Democratic participation and civil society,7077.3640000000005
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,SV,SV,El Salvador,0.035,15160,Human rights,5661.8912
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,SV,SV,El Salvador,0.035,43040,Rural development,3184.8138
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,SV,SV,El Salvador,0.035,99820,Promotion of development awareness,1769.3410000000001
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,TH,TH,Thailand,0.0001,15150,Democratic participation and civil society,20.22104
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,TH,TH,Thailand,0.0001,15160,Human rights,16.176832
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,TH,TH,Thailand,0.0001,43040,Rural development,9.099468
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,TH,TH,Thailand,0.0001,99820,Promotion of development awareness,5.05526
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,2,Africa,X1,X1,Africa MC,0.15,15150,Democratic participation and civil society,30331.56
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,2,Africa,X1,X1,Africa MC,0.15,15160,Human rights,24265.248
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,2,Africa,X1,X1,Africa MC,0.15,43040,Rural development,13649.202
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,2,Africa,X1,X1,Africa MC,0.15,99820,Promotion of development awareness,7582.89
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,X2,X2,Americas MC,0.18,15150,Democratic participation and civil society,36397.872
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,X2,X2,Americas MC,0.18,15160,Human rights,29118.2976
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,X2,X2,Americas MC,0.18,43040,Rural development,16379.0424
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,1,America,X2,X2,Americas MC,0.18,99820,Promotion of development awareness,9099.468
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.4,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,X3,X3,Asia MC,0.1,15150,Democratic participation and civil society,20221.04
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.32,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,X3,X3,Asia MC,0.1,15160,Human rights,16176.832
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.18,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,X3,X3,Asia MC,0.1,43040,Rural development,9099.468
2009/2010,0,0,0,0,KED Engaging Canadians,7410000.0,0.1,NGO,6162,S062946PRG,Volunteers Cooperation Agencies,Canadian Non-Profit Making,0,0,0,0,0,0,0,0,1000101,Inter Pares,Civil Society,3,Asia,X3,X3,Asia MC,0.1,99820,Promotion of development awareness,5055.26
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.203,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,3,Asia,AF,AF,Afghanistan,0.06,11130,Teacher training,72647.43948
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.253,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,3,Asia,AF,AF,Afghanistan,0.06,11220,Primary education,90540.89748
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.0375,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,3,Asia,AF,AF,Afghanistan,0.06,12261,Health education,13420.0935
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.025,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,3,Asia,AF,AF,Afghanistan,0.06,13020,Reproductive health care,8946.729
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.1275,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,3,Asia,AF,AF,Afghanistan,0.06,15150,Democratic participation and civil society,45628.3179
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.05,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,3,Asia,AF,AF,Afghanistan,0.06,24040,Informal/semi-formal financial intermediaries,17893.458
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.03,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,3,Asia,AF,AF,Afghanistan,0.06,31181,Agricultural education/training,10736.0748
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.22399999999999998,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,3,Asia,AF,AF,Afghanistan,0.06,43040,Rural development,80162.69184
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.05,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,3,Asia,AF,AF,Afghanistan,0.06,99820,Promotion of development awareness,17893.458
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.203,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,1,America,CA,CA,Canada,0.04,11130,Teacher training,48431.626319999996
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.253,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,1,America,CA,CA,Canada,0.04,11220,Primary education,60360.598320000005
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.0375,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,1,America,CA,CA,Canada,0.04,12261,Health education,8946.729
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.025,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,1,America,CA,CA,Canada,0.04,13020,Reproductive health care,5964.486
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.1275,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,1,America,CA,CA,Canada,0.04,15150,Democratic participation and civil society,30418.8786
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.05,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,1,America,CA,CA,Canada,0.04,24040,Informal/semi-formal financial intermediaries,11928.972
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.03,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,1,America,CA,CA,Canada,0.04,31181,Agricultural education/training,7157.3832
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.22399999999999998,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,1,America,CA,CA,Canada,0.04,43040,Rural development,53441.79456
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.05,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,1,America,CA,CA,Canada,0.04,99820,Promotion of development awareness,11928.972
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.203,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,2,Africa,EG,EG,Egypt,0.07,11130,Teacher training,84755.34606
2009/2010,0,0,0,0,KSD Social Development Partnerships,22103000.0,0.253,NGO,6108,S062953PRG,Education,Canadian Non-Profit Making,0,2,0,1,1,0,0,0,1000806,Aga Khan Foundation Canada,Civil Society,2,Africa,EG,EG,Egypt,0.07,11220,Primary education,105631.0471
