ASI,ASSSTR,DOI,SRASI,ASSSUBFRA,CHEI,ASSCATE,RELATT,CUB,SI,ASSCET,T,ASORGA,ASSTAI,ASTI,CI,CONFSCO,BFO,TII,VAI
8730,,3032,,,CHEMBL623885,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8731,,6295,,,CHEMBL623886,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8732,,6619,,,CHEMBL623887,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8733,,6616,,,CHEMBL623888,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8734,,3249,,,CHEMBL623889,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8735,,17791,,,CHEMBL623890,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8736,,17791,,,CHEMBL623891,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8737,,1360,,,CHEMBL623892,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8738,,2552,,,CHEMBL623893,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8739,,6571,,,CHEMBL877616,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8740,,6570,,,CHEMBL623894,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8741,,6567,,,CHEMBL623895,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8742,,3031,,,CHEMBL623896,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8743,,3436,,,CHEMBL623897,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8744,,3436,,,CHEMBL623898,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8745,,2083,,,CHEMBL623899,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8746,,3436,,,CHEMBL623900,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8747,,4527,,,CHEMBL623901,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8748,,1974,,,CHEMBL623902,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8749,,3307,,,CHEMBL623903,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Cerebrospinal fluid,,1,BAO_0000218,1359.0,
8750,,3307,,,CHEMBL623904,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8751,,1916,,,CHEMBL877617,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8752,,1500,,,CHEMBL623905,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8753,,1500,,,CHEMBL623906,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8754,,4186,,,CHEMBL623907,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8755,,16434,,,CHEMBL623908,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8756,,16434,,,CHEMBL623909,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8757,,16434,,,CHEMBL623910,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8758,,16434,,,CHEMBL623911,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8759,,16435,,,CHEMBL623912,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8760,,16435,,,CHEMBL624616,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8761,,16435,,,CHEMBL624617,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8762,,16435,,,CHEMBL624618,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8763,,16435,,,CHEMBL624619,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8764,,16435,,,CHEMBL624794,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8765,,16435,,,CHEMBL624795,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8766,,16435,,,CHEMBL623921,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8767,,16434,,,CHEMBL623922,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8768,,16434,,,CHEMBL623923,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8769,,16434,,,CHEMBL623924,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8770,,16435,,,CHEMBL623925,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8771,,16435,,,CHEMBL623926,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8772,,16435,,,CHEMBL623927,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8773,,16435,,,CHEMBL623928,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8774,,16435,,,CHEMBL623929,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8775,,16435,,,CHEMBL623930,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8776,,16434,,,CHEMBL623931,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8777,,16434,,,CHEMBL622165,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8778,,16434,,,CHEMBL621249,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8779,,16434,,,CHEMBL621250,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8780,,16434,,,CHEMBL621448,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8781,,16434,,,CHEMBL621449,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8782,,16434,,,CHEMBL621450,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8783,,16434,,,CHEMBL621451,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8784,,16435,,,CHEMBL621452,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8785,,16435,,,CHEMBL621453,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8786,,16435,,,CHEMBL621454,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8787,,16435,,,CHEMBL621455,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8788,,16435,,,CHEMBL621456,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8789,,16435,,,CHEMBL625145,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8790,,16435,,,CHEMBL875847,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8791,,16435,,,CHEMBL625146,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8792,,16434,,,CHEMBL625147,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8793,,16434,,,CHEMBL625148,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8794,,16434,,,CHEMBL625149,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8795,,16435,,,CHEMBL625150,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8796,,16435,,,CHEMBL625151,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8797,,16435,,,CHEMBL625152,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8798,,16435,,,CHEMBL625153,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8799,,16435,,,CHEMBL625154,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8800,,16435,,,CHEMBL625155,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8801,,11977,,,CHEMBL625156,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8802,,11977,,,CHEMBL624354,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8803,,11977,,,CHEMBL624355,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Hippocampus,,1,BAO_0000218,10000000.0,
8804,,11977,,,CHEMBL624356,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Hippocampus,,1,BAO_0000218,10000000.0,
8805,,11977,,,CHEMBL624357,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Hippocampus,,1,BAO_0000218,10000000.0,
8806,,11977,,,CHEMBL624358,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Hippocampus,,1,BAO_0000218,10000000.0,
8807,,11977,,,CHEMBL624359,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Striatum,,1,BAO_0000218,2435.0,
8808,,11977,,,CHEMBL624360,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Striatum,,1,BAO_0000218,2435.0,
8809,,11977,,,CHEMBL624361,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Striatum,,1,BAO_0000218,2435.0,
8810,,11977,,,CHEMBL624362,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Striatum,,1,BAO_0000218,2435.0,
8811,,11977,,,CHEMBL624363,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Striatum,,1,BAO_0000218,2435.0,
8812,,11977,,,CHEMBL624364,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
8813,,11977,,,CHEMBL624365,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
8814,,11977,,,CHEMBL624366,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
8815,,11977,,,CHEMBL624367,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
8816,,11977,,,CHEMBL624368,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8817,,11977,,,CHEMBL624369,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8818,,11977,,,CHEMBL624370,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8819,,11977,,,CHEMBL625069,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8820,,11977,,,CHEMBL625070,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8821,,11977,,,CHEMBL626051,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Heart,,1,BAO_0000218,948.0,
8822,,11977,,,CHEMBL626052,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Heart,,1,BAO_0000218,948.0,
8823,,11977,,,CHEMBL626053,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Heart,,1,BAO_0000218,948.0,
8824,,11977,,,CHEMBL626054,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Heart,,1,BAO_0000218,948.0,
8825,,11977,,,CHEMBL626055,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Heart,,1,BAO_0000218,948.0,
8826,,11977,,,CHEMBL626056,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Kidney,,1,BAO_0000218,2113.0,
8827,,11977,,,CHEMBL626057,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Kidney,,1,BAO_0000218,2113.0,
8828,,11977,,,CHEMBL625193,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Kidney,,1,BAO_0000218,2113.0,
8829,,11977,,,CHEMBL625194,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Kidney,,1,BAO_0000218,2113.0,
8830,,11977,,,CHEMBL625195,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
8831,,11977,,,CHEMBL625196,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
8832,,11977,,,CHEMBL625197,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
8833,,11977,,,CHEMBL625198,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
8834,,11977,,,CHEMBL627929,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
8835,,11977,,,CHEMBL627074,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Lung,,1,BAO_0000218,2048.0,
8836,,11977,,,CHEMBL627075,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Lung,,1,BAO_0000218,2048.0,
8837,,11977,,,CHEMBL627076,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Lung,,1,BAO_0000218,2048.0,
8838,,11977,,,CHEMBL627077,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Lung,,1,BAO_0000218,2048.0,
8839,,11977,,,CHEMBL627078,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Lung,,1,BAO_0000218,2048.0,
8840,,11977,,,CHEMBL627079,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Muscle tissue,,1,BAO_0000218,2385.0,
8841,,4573,,,CHEMBL873824,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8842,,3132,,,CHEMBL627080,,N,Intermediate,1,,50594,Mus musculus,10090.0,Plasma,,1,BAO_0000218,1969.0,
8843,,17718,,,CHEMBL627081,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8844,,17728,,,CHEMBL627082,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8845,,5961,,,CHEMBL627083,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8847,,17731,,,CHEMBL627085,,N,Intermediate,1,,50594,Mus musculus,10090.0,Plasma,,1,BAO_0000218,1969.0,
8848,,17592,,,CHEMBL627086,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8849,,3132,,,CHEMBL627087,,N,Intermediate,1,,50594,Mus musculus,10090.0,Plasma,,1,BAO_0000218,1969.0,
8850,,17729,,,CHEMBL627088,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8851,,17729,,,CHEMBL627089,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8852,,17729,,,CHEMBL627090,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8853,,3277,,,CHEMBL627091,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8854,,3760,,,CHEMBL627092,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8855,,3760,,,CHEMBL876785,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8856,,2862,,,CHEMBL627093,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8857,,2862,,,CHEMBL627094,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8858,,5980,,,CHEMBL627095,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8859,,6159,,,CHEMBL627096,,N,Intermediate,1,,50594,Mus musculus,10090.0,Brain,,1,BAO_0000218,955.0,
8860,,6254,,,CHEMBL627097,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8861,,6062,,,CHEMBL627098,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8862,,1574,,,CHEMBL627099,,N,Intermediate,1,,50594,Mus musculus,10090.0,Blood,,1,BAO_0000218,178.0,
8863,,56,,,CHEMBL627100,,N,Intermediate,1,,50594,Mus musculus,10090.0,Brain,,1,BAO_0000218,955.0,
8864,,993,,,CHEMBL627101,,N,Intermediate,1,,50594,Mus musculus,10090.0,Plasma,,1,BAO_0000218,1969.0,
8865,,6652,,,CHEMBL627102,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8866,,17852,,,CHEMBL627103,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8867,,2675,,,CHEMBL627104,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8868,,2675,,,CHEMBL627105,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8869,,499,,,CHEMBL876786,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8870,,499,,,CHEMBL873825,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8871,,499,,,CHEMBL627106,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8872,,14239,,,CHEMBL626336,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8873,,5506,,,CHEMBL877462,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8874,,5506,,,CHEMBL626337,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8875,,17734,,,CHEMBL626338,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8876,,17728,,,CHEMBL626339,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8877,,17728,,,CHEMBL626340,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8878,,17728,,,CHEMBL625377,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8879,,17728,,,CHEMBL625378,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8880,,17728,,,CHEMBL625379,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
8881,,14294,,Microsomes,CHEMBL625380,,U,Autocuration,1,,22224,Sus scrofa,9823.0,,,0,BAO_0000251,,
8882,,14294,,Microsomes,CHEMBL625381,,U,Autocuration,1,,22224,Sus scrofa,9823.0,,,0,BAO_0000251,,
8883,,6056,,,CHEMBL625382,,U,Autocuration,1,,22224,Sus scrofa,9823.0,,,0,BAO_0000019,,
8884,,1317,,,CHEMBL873828,,U,Autocuration,1,,22224,Sus scrofa,9823.0,,,0,BAO_0000218,,
8885,,1317,,,CHEMBL625383,,U,Autocuration,1,,22224,Sus scrofa,9823.0,,,0,BAO_0000218,,
8886,,5229,,,CHEMBL625384,,U,Autocuration,1,,22224,Sus scrofa,9823.0,,,0,BAO_0000019,,
8887,,4231,,,CHEMBL625385,,U,Autocuration,1,,22224,Sus scrofa,9823.0,,,0,BAO_0000019,,
8888,,4231,,,CHEMBL625386,,U,Autocuration,1,,22224,Sus scrofa,9823.0,Liver,,0,BAO_0000221,2107.0,
8889,,5318,,,CHEMBL623571,,U,Autocuration,1,,22224,Sus scrofa,9823.0,Liver,,0,BAO_0000221,2107.0,
8890,,5318,,,CHEMBL623572,,U,Autocuration,1,,22224,Sus scrofa,9823.0,Liver,,0,BAO_0000221,2107.0,
8891,,5318,,,CHEMBL623573,,U,Autocuration,1,,22224,Sus scrofa,9823.0,Liver,,0,BAO_0000221,2107.0,
8892,,3305,,,CHEMBL623574,,U,Autocuration,1,,22224,Sus scrofa,9823.0,Liver,,0,BAO_0000221,2107.0,
8893,,3305,,,CHEMBL623575,,U,Autocuration,1,,22224,Sus scrofa,9823.0,Liver,,0,BAO_0000221,2107.0,
8894,,2842,,,CHEMBL623749,,U,Autocuration,1,,22224,Sus scrofa,9823.0,Liver,,0,BAO_0000221,2107.0,
8895,,2842,,,CHEMBL623750,,U,Autocuration,1,,22224,Sus scrofa,9823.0,Liver,,0,BAO_0000221,2107.0,
8896,,889,,,CHEMBL623751,,U,Autocuration,1,,22224,Sus scrofa,9823.0,Liver,,0,BAO_0000221,2107.0,
8897,,1904,,,CHEMBL623752,,U,Autocuration,1,,22224,Sus scrofa,9823.0,Liver,,0,BAO_0000221,2107.0,
8898,,4186,,,CHEMBL623753,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8899,,2774,,,CHEMBL623754,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8900,,1742,,,CHEMBL623755,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8901,,3169,,,CHEMBL623756,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8902,,3169,,,CHEMBL623757,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8903,,2081,,,CHEMBL623758,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8904,,3307,,,CHEMBL623759,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
8905,,4727,,,CHEMBL623760,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8906,,6597,,,CHEMBL623761,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8907,,16365,,,CHEMBL623762,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8908,,16365,,,CHEMBL877594,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8909,,16365,,,CHEMBL623763,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8910,,16365,,,CHEMBL623764,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8911,,16365,,,CHEMBL623765,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8912,,2591,,,CHEMBL623766,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
8913,,2591,,,CHEMBL623767,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
8914,,2591,,,CHEMBL623768,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
8915,,5978,,,CHEMBL623769,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8916,,5978,,,CHEMBL623770,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8917,,5978,,,CHEMBL623771,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8918,,5978,,,CHEMBL623772,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8919,,5978,,,CHEMBL623773,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8920,,5978,,,CHEMBL623774,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8921,,5978,,,CHEMBL623775,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8922,,14465,,,CHEMBL623776,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
8923,,4723,,,CHEMBL622191,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8924,,4723,,,CHEMBL622192,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8925,,4576,,,CHEMBL622193,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8926,,12873,,,CHEMBL622194,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8927,,12873,,,CHEMBL622195,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8928,,6824,,,CHEMBL622196,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8929,,17065,,,CHEMBL622197,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8930,,2932,,,CHEMBL622198,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8931,,2932,,,CHEMBL622199,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8932,,2879,,,CHEMBL622200,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8933,,2864,,,CHEMBL622201,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8934,,16367,,,CHEMBL623990,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8935,,17717,,,CHEMBL623991,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8936,,17717,,,CHEMBL623992,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8937,,17717,,,CHEMBL623993,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8938,,17717,,,CHEMBL623994,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8939,,17720,,,CHEMBL623995,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8940,,17720,,,CHEMBL623996,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
8941,,17720,,,CHEMBL623997,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
