AgencyID,Employer,City,NumberCreditCards,Gender,MiddleInitial,Income,NumberCars,NumberChildren,MaritalStatus,Age,CreditRating,OwnOrRentFlag,NetWorth
Slo2320,Laclede Group,Buffalo,8.0,,,259012.0,4.0,2.0,,33.0,746.0,R,3457876.0
ANN2321,Northrop Grumman,Las Vegas,1.0,,,443274.0,,0.0,W,31.0,559.0,O,1165375.0
tes2322,Rent A Center,Fort Smith,7.0,m,U,159601.0,3.0,4.0,M,46.0,737.0,O,3794304.0
Ric2323,ON Semiconductor,Rapid City,8.0,,,152019.0,3.0,2.0,M,53.0,301.0,R,1610195.0
Gra2324,Harman International Ind.,Ottawa,5.0,m,,397390.0,2.0,4.0,M,76.0,605.0,O,2958408.0
loa2325,Calpine,Toronto,1.0,,,487336.0,4.0,4.0,U,71.0,,O,612598.0
GOO2326,Plexus,Fort Lauderdale,7.0,,,363511.0,3.0,3.0,M,,504.0,U,691904.0
Bea2327,Consolidated Edison,Springfield,9.0,,V,39038.0,,2.0,,11.0,741.0,,565745.0
Sid2328,US Oncology Holdings,Fresno,7.0,,,120729.0,2.0,5.0,W,82.0,533.0,O,2782013.0
Mtl2329,Scotts Miracle-Gro,San Bernardino,9.0,,,7960.0,4.0,2.0,M,37.0,490.0,R,377933.0
O'k2330,Dr Pepper Snapple Group,Simi Valley,10.0,U,,171442.0,4.0,5.0,,7.0,700.0,R,622766.0
Tse2331,Lockheed Martin,Dawson City,7.0,,J,221743.0,2.0,2.0,D,56.0,661.0,O,2574160.0
VER2332,Silgan Holdings,Virginia Beach,9.0,F,,268622.0,0.0,,U,58.0,578.0,O,2745664.0
Col2333,Equifax,Minneapolis,7.0,,B,441542.0,,0.0,S,1.0,845.0,R,1272244.0
YOH2334,Greif,Mesa,4.0,,,261285.0,3.0,0.0,U,26.0,406.0,O,
Gha2335,Old Republic International,Tempe,4.0,,L,78272.0,2.0,5.0,U,57.0,449.0,O,454794.0
Nat2336,Weis Markets,Worcester,3.0,,,488193.0,2.0,4.0,M,,505.0,R,1972544.0
Dun2337,VF,Pembroke Pines,5.0,,J,44720.0,3.0,2.0,M,71.0,577.0,O,3141638.0
het2338,United Rentals,Lansing,8.0,m,G,187267.0,,2.0,M,74.0,342.0,O,270573.0
MIH2339,Lockheed Martin,Saskatoon,3.0,F,,262800.0,5.0,1.0,M,58.0,753.0,R,3528893.0
And2340,General Motors,Amarillo,3.0,,,332790.0,,5.0,,15.0,449.0,O,2376305.0
Mau2341,Warner Music Group,Kansas City,9.0,,,327836.0,2.0,4.0,S,55.0,397.0,O,2691761.0
Ben2342,Atlas America,Scottsdale,3.0,,,131708.0,2.0,1.0,M,94.0,395.0,R,3371037.0
HOG2343,Lithia Motors,Columbia,5.0,f,,462132.0,,2.0,W,4.0,774.0,U,462163.0
HEI2344,Noble Energy,Montgomery,6.0,,,403260.0,5.0,1.0,U,55.0,393.0,U,2187582.0
hei2345,Western & Southern Financial,Alexandria,5.0,f,,233147.0,4.0,0.0,W,71.0,301.0,O,577090.0
Red2346,Carpenter Technology,Costa Mesa,2.0,M,,221488.0,0.0,2.0,U,77.0,467.0,O,2718934.0
Irc2347,First Data,McAllen,8.0,m,L,246262.0,5.0,1.0,S,45.0,478.0,O,2350901.0
lon2348,General Dynamics,Sterling Heights,8.0,,,,4.0,2.0,M,100.0,357.0,O,2794359.0
Roh2349,MPS Group,Lincoln,7.0,m,,335103.0,4.0,5.0,M,26.0,753.0,O,2478439.0
Ana2350,Western Union,Chandler,2.0,,,2931.0,3.0,2.0,U,38.0,456.0,R,687807.0
Gow2351,Brown-Forman,Edmonton,10.0,,,374108.0,3.0,0.0,D,66.0,601.0,R,2663439.0
Rod2352,SanDisk,Gary,6.0,,,156049.0,0.0,1.0,M,22.0,500.0,O,1424315.0
hu2353,Newmont Mining,Atlanta,7.0,,N,121334.0,0.0,4.0,W,88.0,744.0,U,577523.0
Cir2354,Rowan Cos.,Santa Clarita,3.0,,M,155327.0,0.0,,U,20.0,841.0,R,261743.0
moo2355,,Oshawa,6.0,f,,383268.0,3.0,4.0,U,90.0,696.0,O,2093607.0
Afk2356,NetApp,Sterling Heights,9.0,,,61649.0,,2.0,M,85.0,724.0,R,777552.0
CLA2357,Southwestern Energy,Gary,,M,,298064.0,3.0,0.0,S,6.0,828.0,O,766339.0
MAU2358,Universal American,Pomona,6.0,F,,172965.0,5.0,5.0,M,20.0,819.0,U,259703.0
BAL2359,Hormel Foods,Baltimore,5.0,,,,4.0,0.0,S,70.0,436.0,O,1956151.0
MUR2360,Solutia,Columbia,7.0,F,,483310.0,0.0,2.0,U,41.0,690.0,O,1275379.0
Mck2361,Cypress Semiconductor,Mesquite,10.0,I,,497702.0,3.0,5.0,U,44.0,575.0,O,439741.0
BED2362,Burlington Northern Santa Fe,Calgary,5.0,F,,,5.0,2.0,M,94.0,689.0,O,2039127.0
Weg2363,Oceaneering International,Nashville,1.0,M,O,300843.0,3.0,3.0,,64.0,469.0,O,515069.0
end2364,Walgreen,New Haven,5.0,f,G,419266.0,3.0,0.0,W,70.0,642.0,O,2214018.0
hei2366,AMR,El Monte,8.0,,,325857.0,3.0,4.0,M,46.0,360.0,O,50584.0
Coh2367,Caterpillar,Independence,3.0,M,O,304835.0,0.0,1.0,U,85.0,479.0,R,817367.0
mik2368,Oil States International,Berkeley,7.0,M,,155646.0,4.0,2.0,W,27.0,457.0,O,1590880.0
Lau2369,United Services Automobile,Mount Pearl,10.0,,,317265.0,5.0,0.0,U,26.0,635.0,O,2019232.0
MAR2370,Ecolab,Irving,4.0,F,,456824.0,5.0,0.0,D,60.0,800.0,O,826989.0
Rob2371,USG,Escondido,9.0,,,206795.0,,2.0,U,,306.0,R,2453454.0
ell2372,Regal Entertainment Group,Lansing,6.0,,Y,300837.0,2.0,2.0,M,3.0,780.0,O,
Bil2373,Pilgrim's Pride,Anaheim,6.0,f,,65955.0,4.0,2.0,S,93.0,328.0,U,3871733.0
SHE2374,Coca-Cola,Cleveland,,m,,321730.0,0.0,3.0,S,87.0,324.0,R,3255930.0
Bur2375,United Stationers,Winston-Salem,6.0,F,,208518.0,3.0,2.0,M,25.0,773.0,O,
OFF2376,Cabela's,Peoria,2.0,F,Z,297838.0,5.0,2.0,M,,832.0,O,1779671.0
Mcd2377,Flowserve,Arlington,0.0,M,,389438.0,4.0,5.0,W,48.0,777.0,O,976785.0
SAL2378,Colgate-Palmolive,Oceanside,,F,,91681.0,5.0,2.0,W,43.0,449.0,O,1171861.0
kor2379,Vectren,Atlanta,6.0,F,,341542.0,5.0,3.0,U,84.0,552.0,O,2340594.0
Bij2380,Energizer Holdings,Bridgeport,,F,,114373.0,1.0,5.0,S,26.0,687.0,O,3018200.0
wae2381,Bio-Rad Laboratories,Nashville,9.0,f,,458117.0,4.0,2.0,M,98.0,377.0,O,1733755.0
Chu2382,SLM,Amarillo,0.0,,,117699.0,5.0,5.0,M,56.0,426.0,O,2999873.0
HUE2383,NBTY,Columbia,4.0,,U,475792.0,4.0,1.0,M,96.0,372.0,O,2266021.0
Mon2384,Catalyst Health Solutions,Modesto,2.0,,,363406.0,5.0,1.0,M,4.0,583.0,O,495921.0
Wan2385,Oshkosh,Charlotte,10.0,m,,286062.0,,4.0,M,38.0,663.0,O,1390408.0
EFL2386,Morgan Stanley,Bridgeport,4.0,Z,Y,378333.0,0.0,1.0,U,4.0,584.0,O,1094684.0
Mok2387,Ingles Markets,Moreno Valley,2.0,,,210066.0,1.0,5.0,M,0.0,567.0,O,1177509.0
JOS2388,Graham Packaging,Huntington Beach,9.0,,,264065.0,1.0,3.0,M,46.0,640.0,O,307391.0
Run2389,Express Scripts,Charleston,4.0,F,,77859.0,1.0,5.0,S,60.0,,O,1654065.0
sha2390,Verso Paper,Shreveport,6.0,f,,344724.0,5.0,0.0,D,96.0,543.0,O,476567.0
HAV2391,Robert Half International,Mesa,0.0,,,68202.0,2.0,0.0,S,92.0,772.0,R,2923115.0
mcd2392,Merck,Yellow Knife,0.0,F,E,19561.0,,1.0,U,73.0,406.0,O,3191341.0
Kee2393,Kraft Foods,Billings,6.0,m,,290416.0,5.0,5.0,M,88.0,466.0,U,1825169.0
bud2394,Wynn Resorts,Spokane,5.0,,,103318.0,1.0,,W,98.0,,O,453059.0
NAD2395,Williams,Chicago,8.0,f,P,223121.0,4.0,3.0,S,24.0,430.0,R,789229.0
ska2396,Family Dollar Stores,St. Johns,5.0,M,K,163966.0,1.0,4.0,S,97.0,637.0,O,818733.0
Bro2397,Texas Instruments,Wilmington,10.0,,,405249.0,1.0,1.0,M,50.0,723.0,O,1146215.0
fal2398,Hershey,Oshawa,2.0,m,A,289248.0,2.0,2.0,S,56.0,431.0,O,765929.0
Bra2399,Alliant Techsystems,Scottsdale,,m,H,150068.0,2.0,2.0,M,78.0,380.0,R,2493355.0
Cha2400,Susser Holdings,Montpelier,5.0,,,121986.0,1.0,0.0,S,44.0,361.0,R,1259266.0
Ram2401,Graybar Electric,Knoxville,3.0,m,,118455.0,0.0,0.0,M,10.0,495.0,O,3439765.0
BER2402,United Stationers,Spokane,10.0,M,Z,142989.0,5.0,4.0,M,78.0,712.0,O,3477009.0
DEI2403,Convergys,Escondido,5.0,m,T,88889.0,4.0,3.0,M,59.0,300.0,O,273551.0
Mat2404,Amazon.com,Huntsville,10.0,,V,211042.0,1.0,,M,18.0,756.0,R,3598989.0
VID2405,Graham Packaging,Riverside,2.0,,,418158.0,4.0,5.0,M,89.0,385.0,O,1838539.0
Vaj2406,NiSource,Seattle,2.0,,,68534.0,5.0,0.0,M,59.0,403.0,O,501581.0
AMB2407,Diebold,Chesapeake,0.0,,,29809.0,2.0,1.0,D,89.0,530.0,O,691284.0
PAU2408,NuStar Energy,Hampton,8.0,,,100377.0,2.0,0.0,M,93.0,728.0,O,3803644.0
tel2409,Jacobs Engineering Group,Moncton,9.0,,,23274.0,3.0,2.0,M,59.0,425.0,O,435710.0
MER2410,Great Plains Energy,Hialeah,4.0,F,,476378.0,2.0,5.0,S,,838.0,O,3676718.0
Szu2411,Xilinx,Whitehorse,2.0,M,,126983.0,3.0,0.0,U,82.0,426.0,,1661730.0
KLU2412,Newmont Mining,Henderson,1.0,e,,492386.0,4.0,1.0,U,79.0,382.0,O,922490.0
Bou2413,Exterran Holdings,Concord,6.0,F,,434764.0,5.0,5.0,M,67.0,470.0,O,175260.0
Mar2414,Texas Instruments,Jacksonville,9.0,m,T,9201.0,3.0,2.0,W,38.0,643.0,O,333822.0
Lea2415,,Biloxi,5.0,,,83346.0,0.0,3.0,S,73.0,336.0,O,612598.0
Kaj2416,Corning,Irvine,4.0,F,,337612.0,5.0,3.0,M,40.0,430.0,O,1410167.0
Pil2417,Perot Systems,Irving,0.0,f,,14999.0,1.0,3.0,M,8.0,626.0,O,3435054.0
Dan2418,MEMC Electronic Materials,Modesto,,f,,390943.0,3.0,3.0,D,80.0,510.0,R,3555231.0
Kor2419,Sealed Air,Santa Rosa,2.0,,,268540.0,1.0,2.0,U,44.0,678.0,O,1480405.0
ORO2420,Brown-Forman,Hialeah,6.0,M,,118659.0,5.0,5.0,D,59.0,,O,1066895.0
nis2421,Pacific Life,Fort Smith,2.0,f,I,,1.0,0.0,D,35.0,660.0,O,3971086.0
ABO2422,,Vancouver,2.0,,,302201.0,3.0,1.0,S,9.0,308.0,O,2940249.0
Flo2423,ConocoPhillips,Vallejo,1.0,F,,74394.0,5.0,1.0,S,12.0,693.0,O,2209963.0
Bin2424,Alaska Air Group,Fort Collins,1.0,,,194980.0,4.0,2.0,U,26.0,433.0,,3294632.0
nai2425,USG,Hull,6.0,m,C,,1.0,,D,20.0,445.0,O,3057439.0
TOT2426,Genworth Financial,Elizabeth,5.0,M,B,336229.0,5.0,0.0,U,13.0,738.0,O,3955763.0
RAB2427,Lubrizol,Wichita,3.0,M,,497579.0,3.0,1.0,M,87.0,621.0,O,3877300.0
She2428,Moog,Glendale,4.0,m,,441192.0,0.0,5.0,S,97.0,411.0,O,96732.0
SHE2429,E*Trade Financial,Cheyenne,7.0,,,213201.0,0.0,5.0,,56.0,495.0,O,239024.0
Tem2430,Equity Residential,Moncton,1.0,,,421941.0,1.0,5.0,U,50.0,833.0,O,2943517.0
Spa2431,Chemtura,Chula Vista,0.0,,,294810.0,5.0,4.0,U,63.0,724.0,R,1814056.0
Den2432,Great Plains Energy,Vancouver,2.0,,O,358662.0,2.0,3.0,M,55.0,712.0,O,539794.0
CAT2433,AnnTaylor Stores,Ann Arbor,4.0,,,338329.0,3.0,,M,46.0,447.0,O,1110673.0
Rem2434,American Financial Group,Edmonton,8.0,f,,401451.0,0.0,5.0,U,85.0,560.0,O,867403.0
INT2435,,Escondido,7.0,,,358100.0,4.0,1.0,U,52.0,510.0,O,3929518.0
kle2436,Apollo Group,Pittsburgh,3.0,,,25264.0,4.0,0.0,M,37.0,426.0,O,1980437.0
MAT2437,NCR,Newport News,7.0,M,,84912.0,0.0,4.0,M,94.0,380.0,,2245529.0
Mac2438,Newmont Mining,Tampa,6.0,,F,76255.0,5.0,0.0,U,2.0,829.0,U,3232054.0
Str2439,Hexion Specialty Chemicals,Salem,3.0,,,2520.0,1.0,0.0,M,80.0,756.0,R,1104508.0
GUL2440,Sunrise Senior Living,Baton Rouge,0.0,M,,9593.0,1.0,,M,39.0,844.0,,770915.0
nug2441,New Jersey Resources,Evansville,4.0,M,V,241573.0,3.0,5.0,D,83.0,343.0,O,3905168.0
BOS2442,Symantec,Irving,5.0,m,,126785.0,4.0,1.0,U,96.0,722.0,O,
Tho2443,General Dynamics,Gary,3.0,M,,205466.0,3.0,2.0,S,17.0,748.0,U,2516706.0
Bou2444,PetSmart,Denver,5.0,m,,468873.0,0.0,2.0,M,94.0,695.0,R,3160249.0
Jac2445,Penske Automotive Group,Oceanside,5.0,F,D,258482.0,0.0,3.0,,33.0,745.0,O,2510352.0
cze2446,Centex,Provo,4.0,M,,7356.0,,1.0,M,,847.0,O,36525.0
Ger2447,Nicor,West Covina,5.0,,,104883.0,3.0,1.0,D,65.0,381.0,O,3461749.0
tot2448,Bed Bath & Beyond,Eugene,4.0,,L,254897.0,4.0,5.0,U,29.0,619.0,O,2301563.0
Die2449,Fannie Mae,Mesquite,5.0,,L,155066.0,4.0,0.0,M,86.0,776.0,O,470186.0
Al 2450,Exelon,Santa Rosa,5.0,,T,274050.0,1.0,2.0,S,77.0,676.0,O,2484226.0
De 2451,Peter Kiewit Sons',Moncton,6.0,,,296397.0,4.0,1.0,M,69.0,486.0,O,1175022.0
Dow2452,PG&E Corp.,Toledo,8.0,,U,410542.0,1.0,0.0,M,95.0,653.0,R,544166.0
Hol2453,Alliance Data Systems,Glendale,8.0,,,359562.0,3.0,0.0,S,49.0,832.0,O,
D'i2454,Agilent Technologies,Huntsville,1.0,f,,277112.0,1.0,2.0,U,36.0,836.0,R,508955.0
OFC2455,Eastman Kodak,Rochester,6.0,,,330077.0,4.0,2.0,S,45.0,360.0,O,1076885.0
Rfa2456,Unitrin,Montreal,8.0,,,173452.0,5.0,3.0,M,41.0,,O,109839.0
cod2457,Itron,Coral Springs,9.0,,R,204918.0,0.0,0.0,W,12.0,365.0,O,3742925.0
SET2458,Consolidated Edison,Sunnyvale,0.0,,,433610.0,4.0,0.0,S,68.0,496.0,U,2279424.0
rid2459,Northeast Utilities,New Orleans,9.0,,,462885.0,5.0,0.0,M,44.0,553.0,O,2135093.0
Gol2460,Pacific Life,Mount Pearl,7.0,F,,170107.0,3.0,2.0,U,67.0,831.0,,3940943.0
ROT2461,New York Times,Providence,7.0,f,I,408859.0,5.0,4.0,U,21.0,494.0,O,2419844.0
KAW2462,LKQ,Birmingham,5.0,F,,346683.0,4.0,1.0,U,31.0,560.0,R,26959.0
BAR2463,Precision Castparts,Phoenix,1.0,,,233226.0,,0.0,D,78.0,434.0,O,2785186.0
Des2464,Western Union,Lincoln,1.0,F,,22913.0,1.0,3.0,M,97.0,474.0,O,999562.0
Gil2465,Dick's Sporting Goods,Plano,5.0,,,69632.0,5.0,5.0,W,81.0,396.0,O,313806.0
hei2466,Collective Brands,Brownsville,3.0,M,,86909.0,2.0,5.0,S,64.0,557.0,O,1517573.0
Mca2467,OGE Energy,Boston,0.0,,J,136524.0,5.0,3.0,U,33.0,536.0,R,2139474.0
KEL2468,Phoenix,New York,0.0,,,94940.0,1.0,1.0,M,22.0,748.0,R,512766.0
Mcn2469,Exxon Mobil,Portland,8.0,F,A,456063.0,5.0,4.0,M,61.0,558.0,,3027159.0
BOS2470,,Orange,4.0,,O,210135.0,2.0,5.0,M,12.0,585.0,R,1016557.0
THE2471,Acuity Brands,Buffalo,0.0,,T,478948.0,3.0,3.0,M,74.0,671.0,U,2556760.0
tag2472,Xilinx,Santa Rosa,7.0,F,,240372.0,5.0,4.0,M,58.0,810.0,U,3942439.0
gay2473,Cracker Barrel Old Country,Sacramento,2.0,M,,300694.0,3.0,3.0,U,47.0,454.0,O,1758840.0
mcb2474,Fleetwood Enterprises,Berkeley,9.0,,,,3.0,0.0,S,90.0,307.0,O,2135551.0
Svm2475,Enterprise GP Holdings,Charleston,7.0,,N,329533.0,5.0,5.0,D,77.0,436.0,O,863411.0
Kam2476,,Lubbock,2.0,,O,319929.0,4.0,0.0,D,4.0,707.0,U,3770262.0
mci2477,International Assets Holding,Columbus,0.0,f,,429532.0,2.0,4.0,U,6.0,,R,2885731.0
Lab2478,KeyCorp,Mesa,1.0,,,435289.0,2.0,0.0,D,22.0,738.0,O,798971.0
nix2479,Jones Apparel Group,Oakland,1.0,,U,89570.0,5.0,,U,96.0,313.0,R,2286073.0
Ebe2480,Helmerich & Payne,Boise,5.0,,V,498145.0,,3.0,M,100.0,688.0,O,732759.0
UNK2481,Celgene,Philadelphia,9.0,,M,283529.0,3.0,0.0,D,33.0,690.0,O,3537992.0
SEN2482,Monsanto,Tempe,7.0,F,P,125571.0,,4.0,S,96.0,677.0,R,3034411.0
MCK2483,New York Life Insurance,Greensboro,3.0,M,Y,480675.0,3.0,0.0,M,73.0,547.0,O,2349487.0
Ant2484,Valmont Industries,Fullerton,8.0,,,384603.0,2.0,1.0,U,78.0,440.0,O,1494499.0
lei2485,Exide Technologies,Wichita,8.0,,,335401.0,2.0,2.0,M,5.0,386.0,O,2638849.0
gue2486,Nordstrom,Laredo,7.0,F,,,3.0,,W,23.0,569.0,O,2571524.0
TIP2487,,Mesquite,9.0,,,436833.0,5.0,4.0,S,49.0,822.0,O,766990.0
GAZ2488,Whole Foods Market,Torrance,4.0,,,343734.0,,2.0,M,89.0,607.0,R,3631273.0
nha2489,Capital One Financial,Buffalo,2.0,f,,,0.0,5.0,S,24.0,458.0,O,155862.0
CLA2490,Sonoco Products,Colorado Springs,1.0,,Q,417750.0,2.0,1.0,S,83.0,474.0,O,3906905.0
Cas2491,Albemarle,West Valley,,f,,260636.0,2.0,1.0,M,,504.0,O,3300230.0
Lan2492,GMAC,McAllen,4.0,,,9364.0,2.0,1.0,M,99.0,770.0,O,2908662.0
Mcs2493,American International Group,Irvine,10.0,,W,418148.0,,4.0,M,65.0,799.0,O,1267471.0
Bam2494,CSX,Austin,6.0,,,246279.0,2.0,5.0,M,72.0,606.0,,2257628.0
DEF2495,H.J. Heinz,San Francisco,6.0,,P,405465.0,2.0,3.0,M,69.0,376.0,,1764724.0
she2496,AmeriCredit,Bakersfield,,,,234120.0,5.0,,M,58.0,701.0,O,2428075.0
Gui2497,,Burlington,1.0,,,124690.0,3.0,1.0,M,12.0,506.0,R,2922167.0
OVE2498,Steel Dynamics,Whitehorse,,,V,93065.0,0.0,4.0,D,63.0,665.0,O,3634912.0
KER2499,Ingram Micro,Corona,8.0,,N,332993.0,2.0,4.0,M,5.0,827.0,U,2489107.0
cas2500,Alexander & Baldwin,New Haven,1.0,M,,40821.0,2.0,0.0,S,26.0,801.0,O,327215.0
BEL2501,Greif,Salem,0.0,,,160582.0,3.0,1.0,M,62.0,505.0,O,3735120.0
MET2502,AmeriCredit,Kansas City,1.0,,,82733.0,3.0,0.0,W,1.0,608.0,R,305477.0
El-2503,Service Enterprise Group,Lexington,8.0,,U,232582.0,5.0,3.0,U,72.0,488.0,O,141550.0
Kon2504,Key Energy Services,Chattanooga,1.0,,,321511.0,3.0,3.0,S,0.0,575.0,O,3856814.0
BYD2505,Hershey,Iqaluit,3.0,m,,284346.0,5.0,0.0,D,99.0,589.0,O,1116367.0
de 2506,American Greetings,El Paso,10.0,,,470689.0,1.0,,S,100.0,512.0,O,2410072.0
Rev2507,AK Steel Holding,Chattanooga,1.0,F,,419773.0,5.0,0.0,,30.0,827.0,,
Lof2508,Holly,Fort Worth,7.0,M,,208587.0,3.0,5.0,W,89.0,518.0,O,3795613.0
Gla2509,Sonic Automotive,Santa Fe,7.0,F,,412457.0,0.0,2.0,M,60.0,509.0,,1586606.0
Sto2510,Nucor,Inglewood,2.0,f,G,459516.0,1.0,0.0,M,100.0,508.0,O,1863177.0
DES2511,Oracle,Beaumont,4.0,,,213356.0,1.0,5.0,D,46.0,780.0,O,1732635.0
Ove2512,Coventry Health Care,Flint,5.0,,,337728.0,4.0,1.0,M,60.0,506.0,U,
cle2513,,Riverside,1.0,,,206576.0,0.0,2.0,M,17.0,408.0,U,2265395.0
kes2514,Lowe's,Paterson,10.0,m,,178385.0,2.0,4.0,M,73.0,801.0,O,2934652.0
rab2515,Group 1 Automotive,Indianapolis,1.0,,,,0.0,1.0,S,41.0,847.0,O,2594448.0
Lia2516,HCA,Anchorage,6.0,f,,356233.0,,1.0,M,86.0,786.0,O,3268391.0
Kal2517,SunGard Data Systems,Salem,0.0,f,,201662.0,5.0,4.0,M,43.0,619.0,O,2769654.0
SAV2518,Systemax,Boise,10.0,,Y,224196.0,2.0,3.0,M,96.0,392.0,O,1611675.0
Del2519,Constellation Energy,Ontario,6.0,f,,8740.0,3.0,2.0,U,96.0,412.0,U,1551989.0
Soj2520,Arch Coal,Cheyenne,1.0,m,B,76390.0,2.0,1.0,U,83.0,798.0,O,1850457.0
BER2521,Martin Marietta Materials,Fairbanks,0.0,,,460702.0,4.0,2.0,S,23.0,634.0,O,3180809.0
BEL2522,DirecTV Group,Halifax,3.0,f,D,,4.0,5.0,W,6.0,489.0,O,3237160.0
Fav2523,Thrivent Financial,Salt Lake City,1.0,F,J,149916.0,3.0,,M,28.0,680.0,R,3488451.0
gib2524,Duke Energy,Garden Grove,3.0,f,L,441377.0,1.0,1.0,U,12.0,795.0,O,3315131.0
csr2525,Pioneer Natural Resources,Newark,1.0,F,,469257.0,,3.0,U,61.0,739.0,O,743360.0
Boa2526,Walt Disney,Denver,2.0,M,I,60938.0,5.0,4.0,S,35.0,334.0,O,1450566.0
HOM2527,Texas Instruments,Fremont,3.0,f,,105989.0,1.0,2.0,D,25.0,433.0,O,1131254.0
mat2528,,Ontario,5.0,j,,50817.0,2.0,1.0,M,11.0,565.0,R,833483.0
mal2529,Cabela's,Warren,5.0,f,,443988.0,1.0,0.0,W,60.0,313.0,O,1423551.0
Opl2530,Alliant Techsystems,Grand Rapids,4.0,M,,354075.0,2.0,0.0,M,35.0,329.0,O,
Tim2531,Thrivent Financial,Simi Valley,4.0,,,2962.0,4.0,1.0,,85.0,591.0,O,1731195.0
WIN2532,UAL,Palmdale,9.0,F,,36947.0,3.0,5.0,M,68.0,780.0,O,2454316.0
EAL2533,Spectra Energy,Columbia,9.0,,,389051.0,5.0,0.0,M,89.0,674.0,R,3161570.0
Pit2534,Crane,Rochester,5.0,,I,,4.0,5.0,S,41.0,434.0,O,3476350.0
ODA2535,CenterPoint Energy,Hialeah,6.0,,,148019.0,1.0,1.0,U,7.0,502.0,,227110.0
Gro2536,Tesoro,Eugene,7.0,,,187890.0,1.0,1.0,M,85.0,310.0,O,2073555.0
dou2537,Lockheed Martin,Whitehorse,9.0,F,X,170094.0,3.0,3.0,M,30.0,599.0,O,1084778.0
Cor2538,Beacon Roofing Supply,Mount Pearl,,m,,339324.0,0.0,,S,71.0,776.0,O,2679183.0
Don2539,Lam Research,Arlington,6.0,,,6027.0,5.0,5.0,M,76.0,664.0,U,3196486.0
Bru2540,Oil States International,Santa Clara,8.0,m,E,315949.0,4.0,2.0,U,6.0,484.0,O,
Spi2541,Owens-Illinois,Stockton,9.0,f,,339950.0,5.0,1.0,S,,,O,3367952.0
Cho2542,Principal Financial,Jackson,4.0,,H,214595.0,2.0,5.0,W,81.0,647.0,O,3988768.0
Fou2543,United Services Automobile,Fayetteville,6.0,,,85902.0,4.0,4.0,M,17.0,657.0,O,619627.0
Mar2544,Pilgrim's Pride,Mesquite,4.0,,,479979.0,4.0,0.0,U,29.0,720.0,O,294902.0
Tog2545,Prudential Financial,Los Angeles,9.0,,A,296791.0,5.0,5.0,D,20.0,809.0,O,1351126.0
Abi2546,BJ Services,Tampa,1.0,,,421265.0,5.0,5.0,M,66.0,850.0,O,2913033.0
pig2547,HSN,Baton Rouge,1.0,M,,404755.0,5.0,2.0,S,48.0,375.0,,
Piy2548,VWR Funding,Erie,4.0,M,U,363331.0,4.0,4.0,M,48.0,564.0,O,1593121.0
Pel2549,ArvinMeritor,Mobile,7.0,,,65695.0,5.0,5.0,M,10.0,582.0,U,1046997.0
Had2550,Flowserve,Pueblo,8.0,F,,176926.0,3.0,4.0,,64.0,376.0,O,1090026.0
DAW2551,American Eagle Outfitters,Erie,5.0,,,138136.0,4.0,0.0,M,93.0,843.0,O,951099.0
FAI2552,,Glendale,3.0,,M,,0.0,5.0,M,20.0,809.0,O,1503741.0
tri2553,United Technologies,Cheyenne,9.0,,,434217.0,0.0,4.0,M,5.0,699.0,U,3335946.0
RAM2554,Family Dollar Stores,Modesto,0.0,,,65910.0,5.0,3.0,M,88.0,355.0,O,204564.0
pat2555,AmeriCredit,Vallejo,2.0,,,124057.0,2.0,2.0,,22.0,315.0,U,3363186.0
QUI2556,Enterprise GP Holdings,Santa Fe,5.0,F,Y,323372.0,1.0,1.0,U,54.0,,O,80004.0
Koh2557,Applied Materials,Whitehorse,1.0,,,140747.0,5.0,4.0,M,22.0,,O,727999.0
Pue2558,,Dayton,9.0,,,,2.0,1.0,M,79.0,574.0,R,208029.0
DRO2559,Laclede Group,Chula Vista,5.0,F,C,26190.0,0.0,5.0,W,88.0,737.0,O,2750505.0
Akk2560,,Macon,0.0,,,211812.0,2.0,1.0,S,14.0,823.0,O,2105378.0
Cud2561,Aleris International,St. Petersburg,4.0,M,Y,491034.0,0.0,1.0,M,94.0,571.0,O,574595.0
Wol2562,Erie Insurance Group,Fort Wayne,7.0,,,58204.0,4.0,2.0,U,59.0,466.0,U,1660243.0
Ser2563,Expeditors International,Overland Park,9.0,,M,92676.0,5.0,3.0,U,19.0,738.0,O,1499364.0
Deg2564,KBR,Hay River,5.0,M,,135240.0,5.0,3.0,U,66.0,460.0,O,3704446.0
Fre2565,Marathon Oil,Nashville,8.0,,,292583.0,5.0,2.0,U,36.0,781.0,O,2337575.0
Kir2566,RBS Global,Hollywood,9.0,,,285149.0,4.0,1.0,W,4.0,408.0,O,107221.0
LAT2567,Eli Lilly,Salt Lake City,0.0,,,,0.0,5.0,U,22.0,586.0,R,3827727.0
cob2568,VF,Fort Worth,9.0,F,,161828.0,2.0,1.0,M,69.0,607.0,R,1540650.0
plo2569,Rowan Cos.,Toledo,0.0,F,,308038.0,1.0,5.0,S,95.0,322.0,O,2635531.0
STA2570,Thrivent Financial,Buffalo,3.0,,,276572.0,0.0,0.0,M,11.0,,R,3642330.0
pal2571,Family Dollar Stores,Inglewood,10.0,,,379621.0,5.0,1.0,M,6.0,790.0,O,608896.0
Woo2572,Andersons,San Jose,9.0,F,,69893.0,4.0,4.0,M,61.0,500.0,R,1437234.0
