miller2_FiYe,miller2_CouReN,miller2_OrgaID,miller2_IndigIs,miller2_BrN,miller2_SecPer,miller2_OrganTy,miller2_SecID,miller2_ChIss,miller2_ProBroCounID,miller2_Biodiv,miller2_ConNa,Sector ID,miller2_OrganiCl,miller2_DiID,miller2_CliChaAda,miller2_ClChaMiti,miller2_Deser,miller2_PartiDevAGoGov,miller2_TrDevelo,miller2_UrIs,miller2_YoIss,miller2_DisIs,miller2_ICTAATFoDeve,miller2_KnoFDevelo,miller2_GeEqu,miller2_OrgN,miller2_OrgSu,miller2_ContiID,miller2_CouRegID,miller2_CouRegPer,miller2_SecNa,miller2_AmSp
2009/2010,Nicaragua,1001481,0,KFM Partnership for Develop. Innovation,0.23,Canadian Non-Profit Making,S6213,0,NI,0,America,32130,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,NI,0.0197,Small and medium-sized enterprises (SME) development,22655.0
2009/2010,Nicaragua,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,NI,0,America,41010,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,NI,0.0197,Environmental policy and administrative management,8865.0
2009/2010,Nicaragua,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,NI,0,America,99820,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,NI,0.0197,Promotion of development awareness,8865.0
2009/2010,Nepal,1001481,0,KFM Partnership for Develop. Innovation,0.18,Canadian Non-Profit Making,S6213,0,NP,0,Asia,11220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,NP,0.0201,Primary education,18090.0
2009/2010,Nepal,1001481,0,KFM Partnership for Develop. Innovation,0.14,Canadian Non-Profit Making,S6213,0,NP,0,Asia,12220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,NP,0.0201,Basic health care,14070.0
2009/2010,Nepal,1001481,0,KFM Partnership for Develop. Innovation,0.27,Canadian Non-Profit Making,S6213,0,NP,0,Asia,15110,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,NP,0.0201,Public sector policy and administrative management,27135.0
2009/2010,Nepal,1001481,0,KFM Partnership for Develop. Innovation,0.23,Canadian Non-Profit Making,S6213,0,NP,0,Asia,32130,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,NP,0.0201,Small and medium-sized enterprises (SME) development,23115.0
2009/2010,Nepal,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,NP,0,Asia,41010,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,NP,0.0201,Environmental policy and administrative management,9045.0
2009/2010,Nepal,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,NP,0,Asia,99820,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,NP,0.0201,Promotion of development awareness,9045.0
2009/2010,Peru,1001481,0,KFM Partnership for Develop. Innovation,0.18,Canadian Non-Profit Making,S6213,0,PE,0,America,11220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,PE,0.0527,Primary education,47430.0
2009/2010,Peru,1001481,0,KFM Partnership for Develop. Innovation,0.14,Canadian Non-Profit Making,S6213,0,PE,0,America,12220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,PE,0.0527,Basic health care,36890.0
2009/2010,Peru,1001481,0,KFM Partnership for Develop. Innovation,0.27,Canadian Non-Profit Making,S6213,0,PE,0,America,15110,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,PE,0.0527,Public sector policy and administrative management,71145.0
2009/2010,Peru,1001481,0,KFM Partnership for Develop. Innovation,0.23,Canadian Non-Profit Making,S6213,0,PE,0,America,32130,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,PE,0.0527,Small and medium-sized enterprises (SME) development,60605.0
2009/2010,Peru,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,PE,0,America,41010,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,PE,0.0527,Environmental policy and administrative management,23715.0
2009/2010,Peru,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,PE,0,America,99820,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,PE,0.0527,Promotion of development awareness,23715.0
2009/2010,Philippines,1001481,0,KFM Partnership for Develop. Innovation,0.18,Canadian Non-Profit Making,S6213,0,PH,0,Asia,11220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,PH,0.0281,Primary education,25290.0
2009/2010,Philippines,1001481,0,KFM Partnership for Develop. Innovation,0.14,Canadian Non-Profit Making,S6213,0,PH,0,Asia,12220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,PH,0.0281,Basic health care,19670.0
2009/2010,Philippines,1001481,0,KFM Partnership for Develop. Innovation,0.27,Canadian Non-Profit Making,S6213,0,PH,0,Asia,15110,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,PH,0.0281,Public sector policy and administrative management,37935.0
2009/2010,Philippines,1001481,0,KFM Partnership for Develop. Innovation,0.23,Canadian Non-Profit Making,S6213,0,PH,0,Asia,32130,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,PH,0.0281,Small and medium-sized enterprises (SME) development,32315.0
2009/2010,Philippines,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,PH,0,Asia,41010,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,PH,0.0281,Environmental policy and administrative management,12645.0
2009/2010,Philippines,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,PH,0,Asia,99820,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,PH,0.0281,Promotion of development awareness,12645.0
2009/2010,Paraguay,1001481,0,KFM Partnership for Develop. Innovation,0.18,Canadian Non-Profit Making,S6213,0,PY,0,America,11220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,PY,0.0204,Primary education,18360.0
2009/2010,Paraguay,1001481,0,KFM Partnership for Develop. Innovation,0.14,Canadian Non-Profit Making,S6213,0,PY,0,America,12220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,PY,0.0204,Basic health care,14280.0
2009/2010,Paraguay,1001481,0,KFM Partnership for Develop. Innovation,0.27,Canadian Non-Profit Making,S6213,0,PY,0,America,15110,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,PY,0.0204,Public sector policy and administrative management,27540.0
2009/2010,Paraguay,1001481,0,KFM Partnership for Develop. Innovation,0.23,Canadian Non-Profit Making,S6213,0,PY,0,America,32130,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,PY,0.0204,Small and medium-sized enterprises (SME) development,23460.0
2009/2010,Paraguay,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,PY,0,America,41010,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,PY,0.0204,Environmental policy and administrative management,9180.0
2009/2010,Paraguay,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,PY,0,America,99820,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,PY,0.0204,Promotion of development awareness,9180.0
2009/2010,Chad,1001481,0,KFM Partnership for Develop. Innovation,0.18,Canadian Non-Profit Making,S6213,0,TD,0,Africa,11220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,2,TD,0.0026,Primary education,2340.0
2009/2010,Chad,1001481,0,KFM Partnership for Develop. Innovation,0.14,Canadian Non-Profit Making,S6213,0,TD,0,Africa,12220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,2,TD,0.0026,Basic health care,1820.0
2009/2010,Chad,1001481,0,KFM Partnership for Develop. Innovation,0.27,Canadian Non-Profit Making,S6213,0,TD,0,Africa,15110,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,2,TD,0.0026,Public sector policy and administrative management,3510.0
2009/2010,Chad,1001481,0,KFM Partnership for Develop. Innovation,0.23,Canadian Non-Profit Making,S6213,0,TD,0,Africa,32130,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,2,TD,0.0026,Small and medium-sized enterprises (SME) development,2990.0
2009/2010,Chad,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,TD,0,Africa,41010,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,2,TD,0.0026,Environmental policy and administrative management,1170.0
2009/2010,Chad,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,TD,0,Africa,99820,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,2,TD,0.0026,Promotion of development awareness,1170.0
2009/2010,"Tanzania,Un Rep",1001481,0,KFM Partnership for Develop. Innovation,0.18,Canadian Non-Profit Making,S6213,0,TZ,0,Africa,11220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,2,TZ,0.0031,Primary education,2790.0
2009/2010,"Tanzania,Un Rep",1001481,0,KFM Partnership for Develop. Innovation,0.14,Canadian Non-Profit Making,S6213,0,TZ,0,Africa,12220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,2,TZ,0.0031,Basic health care,2170.0
2009/2010,"Tanzania,Un Rep",1001481,0,KFM Partnership for Develop. Innovation,0.27,Canadian Non-Profit Making,S6213,0,TZ,0,Africa,15110,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,2,TZ,0.0031,Public sector policy and administrative management,4185.0
2009/2010,"Tanzania,Un Rep",1001481,0,KFM Partnership for Develop. Innovation,0.23,Canadian Non-Profit Making,S6213,0,TZ,0,Africa,32130,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,2,TZ,0.0031,Small and medium-sized enterprises (SME) development,3565.0
2009/2010,"Tanzania,Un Rep",1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,TZ,0,Africa,41010,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,2,TZ,0.0031,Environmental policy and administrative management,1395.0
2009/2010,"Tanzania,Un Rep",1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,TZ,0,Africa,99820,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,2,TZ,0.0031,Promotion of development awareness,1395.0
2009/2010,Uruguay,1001481,0,KFM Partnership for Develop. Innovation,0.18,Canadian Non-Profit Making,S6213,0,UY,0,America,11220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,UY,0.0073,Primary education,6570.0
2009/2010,Uruguay,1001481,0,KFM Partnership for Develop. Innovation,0.14,Canadian Non-Profit Making,S6213,0,UY,0,America,12220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,UY,0.0073,Basic health care,5110.0
2009/2010,Uruguay,1001481,0,KFM Partnership for Develop. Innovation,0.27,Canadian Non-Profit Making,S6213,0,UY,0,America,15110,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,UY,0.0073,Public sector policy and administrative management,9855.0
2009/2010,Uruguay,1001481,0,KFM Partnership for Develop. Innovation,0.23,Canadian Non-Profit Making,S6213,0,UY,0,America,32130,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,UY,0.0073,Small and medium-sized enterprises (SME) development,8395.0
2009/2010,Uruguay,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,UY,0,America,41010,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,UY,0.0073,Environmental policy and administrative management,3285.0
2009/2010,Uruguay,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,UY,0,America,99820,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,1,UY,0.0073,Promotion of development awareness,3285.0
2009/2010,Viet Nam,1001481,0,KFM Partnership for Develop. Innovation,0.18,Canadian Non-Profit Making,S6213,0,VN,0,Asia,11220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,VN,0.0158,Primary education,14220.0
2009/2010,Viet Nam,1001481,0,KFM Partnership for Develop. Innovation,0.14,Canadian Non-Profit Making,S6213,0,VN,0,Asia,12220,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,VN,0.0158,Basic health care,11060.0
2009/2010,Viet Nam,1001481,0,KFM Partnership for Develop. Innovation,0.27,Canadian Non-Profit Making,S6213,0,VN,0,Asia,15110,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,VN,0.0158,Public sector policy and administrative management,21330.0
2009/2010,Viet Nam,1001481,0,KFM Partnership for Develop. Innovation,0.23,Canadian Non-Profit Making,S6213,0,VN,0,Asia,32130,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,VN,0.0158,Small and medium-sized enterprises (SME) development,18170.0
2009/2010,Viet Nam,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,VN,0,Asia,41010,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,VN,0.0158,Environmental policy and administrative management,7110.0
2009/2010,Viet Nam,1001481,0,KFM Partnership for Develop. Innovation,0.09,Canadian Non-Profit Making,S6213,0,VN,0,Asia,99820,Civil Society,D6211,0,0,0,1,0,0,0,0,0,0,2,Fondation Jules et Paul-�mile L�ger,NGO,3,VN,0.0158,Promotion of development awareness,7110.0
2009/2010,Colombia,1001197,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6218,0,CO,0,America,11110,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,CO,0.06,Education policy and administrative management,1498.515
2009/2010,Colombia,1001197,0,KFM Partnership for Develop. Innovation,0.24,Canadian Non-Profit Making,S6218,0,CO,0,America,11130,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,CO,0.06,Teacher training,1438.5744
2009/2010,Colombia,1001197,0,KFM Partnership for Develop. Innovation,0.24,Canadian Non-Profit Making,S6218,0,CO,0,America,11182,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,CO,0.06,Educational research,1438.5744
2009/2010,Colombia,1001197,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6218,0,CO,0,America,12220,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,CO,0.06,Basic health care,1498.515
2009/2010,Colombia,1001197,0,KFM Partnership for Develop. Innovation,0.02,Canadian Non-Profit Making,S6218,0,CO,0,America,99820,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,CO,0.06,Promotion of development awareness,119.8812
2009/2010,Cuba,1001197,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6218,0,CU,0,America,11110,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,CU,0.11,Education policy and administrative management,2747.2775
2009/2010,Cuba,1001197,0,KFM Partnership for Develop. Innovation,0.24,Canadian Non-Profit Making,S6218,0,CU,0,America,11130,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,CU,0.11,Teacher training,2637.3864
2009/2010,Cuba,1001197,0,KFM Partnership for Develop. Innovation,0.24,Canadian Non-Profit Making,S6218,0,CU,0,America,11182,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,CU,0.11,Educational research,2637.3864
2009/2010,Cuba,1001197,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6218,0,CU,0,America,12220,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,CU,0.11,Basic health care,2747.2775
2009/2010,Cuba,1001197,0,KFM Partnership for Develop. Innovation,0.02,Canadian Non-Profit Making,S6218,0,CU,0,America,99820,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,CU,0.11,Promotion of development awareness,219.7822
2009/2010,Honduras,1001197,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6218,0,HN,0,America,11110,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,HN,0.27,Education policy and administrative management,6743.3175
2009/2010,Honduras,1001197,0,KFM Partnership for Develop. Innovation,0.24,Canadian Non-Profit Making,S6218,0,HN,0,America,11130,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,HN,0.27,Teacher training,6473.5848
2009/2010,Honduras,1001197,0,KFM Partnership for Develop. Innovation,0.24,Canadian Non-Profit Making,S6218,0,HN,0,America,11182,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,HN,0.27,Educational research,6473.5848
2009/2010,Honduras,1001197,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6218,0,HN,0,America,12220,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,HN,0.27,Basic health care,6743.3175
2009/2010,Honduras,1001197,0,KFM Partnership for Develop. Innovation,0.02,Canadian Non-Profit Making,S6218,0,HN,0,America,99820,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,HN,0.27,Promotion of development awareness,539.4654
2009/2010,Nicaragua,1001197,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6218,0,NI,0,America,11110,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,NI,0.41,Education policy and administrative management,10239.8525
2009/2010,Nicaragua,1001197,0,KFM Partnership for Develop. Innovation,0.24,Canadian Non-Profit Making,S6218,0,NI,0,America,11130,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,NI,0.41,Teacher training,9830.2584
2009/2010,Nicaragua,1001197,0,KFM Partnership for Develop. Innovation,0.24,Canadian Non-Profit Making,S6218,0,NI,0,America,11182,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,NI,0.41,Educational research,9830.2584
2009/2010,Nicaragua,1001197,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6218,0,NI,0,America,12220,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,NI,0.41,Basic health care,10239.8525
2009/2010,Nicaragua,1001197,0,KFM Partnership for Develop. Innovation,0.02,Canadian Non-Profit Making,S6218,0,NI,0,America,99820,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,NI,0.41,Promotion of development awareness,819.1882
2009/2010,Peru,1001197,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6218,0,PE,0,America,11110,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,PE,0.08,Education policy and administrative management,1998.02
2009/2010,Peru,1001197,0,KFM Partnership for Develop. Innovation,0.24,Canadian Non-Profit Making,S6218,0,PE,0,America,11130,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,PE,0.08,Teacher training,1918.0992
2009/2010,Peru,1001197,0,KFM Partnership for Develop. Innovation,0.24,Canadian Non-Profit Making,S6218,0,PE,0,America,11182,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,PE,0.08,Educational research,1918.0992
2009/2010,Peru,1001197,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6218,0,PE,0,America,12220,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,PE,0.08,Basic health care,1998.02
2009/2010,Peru,1001197,0,KFM Partnership for Develop. Innovation,0.02,Canadian Non-Profit Making,S6218,0,PE,0,America,99820,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,PE,0.08,Promotion of development awareness,159.8416
2009/2010,El Salvador,1001197,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6218,0,SV,0,America,11110,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,SV,0.07,Education policy and administrative management,1748.2675
2009/2010,El Salvador,1001197,0,KFM Partnership for Develop. Innovation,0.24,Canadian Non-Profit Making,S6218,0,SV,0,America,11130,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,SV,0.07,Teacher training,1678.3368
2009/2010,El Salvador,1001197,0,KFM Partnership for Develop. Innovation,0.24,Canadian Non-Profit Making,S6218,0,SV,0,America,11182,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,SV,0.07,Educational research,1678.3368
2009/2010,El Salvador,1001197,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6218,0,SV,0,America,12220,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Co-Development Canada,NGO,1,SV,0.07,Basic health care,1748.2675
