rltnshp_tp,ss_strn,src_ss_d,tss_d,b_frmt,crtd_b,ss_ctgr,ss_tp,ss_tss,chmbl_d,td,ss_cll_tp,cnfdnc_scr,ss_tx_d,ss_d,ss_tst_tp,vrnt_d,dscrptn,dc_d,ss_rgnsm,ss_sbclllr_frctn,cll_d,src_d
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627800,50597,,1,10116.0,9588,,,Half life in rats,6495,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627801,50597,,1,10116.0,9589,In vivo,,Half life in rats after intravenous administration,484,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627802,50597,,1,10116.0,9590,In vivo,,Half life in rats at the dose of 1.0 mpk by i.v. administration,6467,Rattus norvegicus,,,1
N,,,,BAO_0000218,Expert,,A,,CHEMBL627803,50597,,1,10116.0,9591,,,Half life in rat,6642,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL873820,50597,,1,10116.0,9592,In vivo,,Half life was evaluated after intravenous administration to rats,16367,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627804,50597,,1,10116.0,9593,,,Half life was evaluated by addition of 2 mM of 2-mercaptoethanol for inactivation of semicarbazide-sensitive amine oxidase (SSAO),1369,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627805,50597,,1,10116.0,9594,,,Half life was evaluated in rat,5472,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627806,50597,,1,10116.0,9595,,,Half life was evaluated in rat,6049,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627107,50597,,1,10116.0,9596,,,Half life was evaluated in rat; Not tested,5472,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627108,50597,,1,10116.0,9597,In vivo,,Half life was evaluated when a dose of 1 mg/kg was administered intravenously to rats,16366,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627109,50597,,1,10116.0,9598,In vivo,,Half life was measured as time taken to reach the half of the initial dose in air pouch exudate after oral administration to male F344 rats,11149,Rattus norvegicus,,,1
N,,,178.0,BAO_0000218,Intermediate,,A,Blood,CHEMBL627110,50597,,1,10116.0,9599,In vivo,,Half life was measured as time taken to reach the half of the initial dose in the blood after oral administration to male F344 rats,11149,Rattus norvegicus,,,1
U,,,,BAO_0000218,Intermediate,,A,,CHEMBL627111,22224,,0,9443.0,9600,In vivo,,Half life was measured in monkey at dose of 10 mg/kg by po administration,2891,Primates,,,1
U,,,,BAO_0000218,Intermediate,,A,,CHEMBL627112,22224,,0,9443.0,9601,In vivo,,Half life was measured in monkey at dose of 10 mg/kg by po administration,2891,Primates,,,1
U,,,,BAO_0000218,Intermediate,,A,,CHEMBL627113,22224,,0,10116.0,9602,In vivo,,Half life was measured in rat at dose of 30 mg/kg by iv administration,2891,Rattus norvegicus,,,1
U,,,,BAO_0000218,Intermediate,,A,,CHEMBL627114,22224,,0,10116.0,9603,In vivo,,Half life was measured in rat at dose of 30 mg/kg by po administration,2891,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627115,50597,,1,10116.0,9604,,,Half life (t1/2) was determined,4026,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627116,50597,,1,10116.0,9605,,,Half life period at a dose of 10 uM/kg in rat was determined,4527,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627117,50597,,1,10116.0,9606,In vivo,,Half life period by oral administration at a dose of 100 uM/kg in rat was determined; ND is not determined,4527,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627118,50597,,1,10116.0,9607,,,Half life period was determined,5503,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627119,50597,,1,10116.0,9608,In vivo,,Half life period after intravenous administration at 20 mpk in rats,4426,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL627120,50597,,1,10116.0,9609,In vivo,,Half life period after intravenous administration at 20 mpk in rats; Not performed.,4426,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626922,50597,,1,10116.0,9610,In vivo,,Half life period after intravenous administration in rat,6109,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626923,50597,,1,10116.0,9611,In vivo,,Half life period as average of four rats at each dose of 5 mg/kg intravenous and 16 mg/kg peroral administration,5654,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626924,50597,,1,10116.0,9612,In vivo,,Half life period as average of four rats at each dose of 5 mg/kg intravenous and 20 mg/kg peroral administration,5654,Rattus norvegicus,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL626925,50597,,1,10116.0,9613,,,Half life period in 80% rat plasma at 37 degree Centigrade,4755,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626926,50597,,1,10116.0,9614,,,Half life period in SD rats,5862,Rattus norvegicus,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL626927,50597,,1,10116.0,9615,,,Half life period in human plasma at 25 degree Celsius temperature (pH 7.4),1515,Rattus norvegicus,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL626928,50597,,1,10116.0,9616,,,Half life period in human plasma at 37 degree Celsius temperature (pH 7.4),1515,Rattus norvegicus,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL626929,50597,,1,10116.0,9617,,,Half life period in human plasma at 37 degree Celsius temperature (pH 7.4); ND means no data,1515,Rattus norvegicus,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL626930,50597,,1,10116.0,9618,,,Half life period in human plasma at 37 degree Celsius temperature (pH 7.4); ND means no data,1515,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626931,50597,,1,10116.0,9619,,,Half life period in rat,5960,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626932,50597,,1,10116.0,9620,,,Half life period in rat,6103,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626933,50597,,1,10116.0,9621,,,Half life period in rat,6317,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL873826,50597,,1,10116.0,9622,In vivo,,Half life period in rat after oral administration at 10.5 mg/kg dose,6644,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626934,50597,,1,10116.0,9623,In vivo,,Half life period in rat after oral administration at 11.2 mg/kg dose,6644,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626935,50597,,1,10116.0,9624,In vivo,,Half life period in rat after oral administration at 13 mg/kg dose,6644,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626936,50597,,1,10116.0,9625,In vivo,,Half life period in rat after oral administration at 9.7 mg/kg dose,6644,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626937,50597,,1,10116.0,9626,,,In vivo Area under curve (AUC) was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,5974,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625906,50597,,1,10116.0,9627,,,In vivo area under curve in rat plasma exposure after oral administration 50 mg/kg,6295,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625907,50597,,1,10116.0,9628,,,In vivo area under curve in rat plasma exposure after oral administration 50 mg/kg,6296,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625908,50597,,1,10116.0,9629,,,PK study was carried to determine AUC (area under curve) value in rat,16427,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625909,50597,,1,10116.0,9630,,,Pharmacokinetic parameter AUC after intravenous administration to rats,16367,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625910,50597,,1,10116.0,9631,,,Pharmacokinetic parameter AUC after oral administration to rats,16367,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625911,50597,,1,10116.0,9632,,,Pharmacokinetic parameter AUC was evaluated intravenous administration of 3 mg/kg,16365,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL625912,50597,,1,10116.0,9633,,,Pharmacokinetic parameter AUC was evaluated when a dose of 10 mg/kg is administered orally to a fasting rat,16365,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626538,50597,,1,10116.0,9634,,,Pharmacokinetic parameter AUC was evaluated when a dose of 1 mg/kg is administered orally to a fasting rat,16365,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL876794,50597,,1,10116.0,9635,,,Pharmacokinetic parameter AUC was evaluated when a dose of 30 mg/kg is administered orally,16365,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626539,50597,,1,10116.0,9636,,,Pharmacokinetic parameter AUC was evaluated when a dose of 3 mg/kg is administered orally,16365,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626540,50597,,1,10116.0,9637,,,Pharmacokinetic parameter AUC was evaluated when a dose of 3 mg/kg is administered orally to a fasting rat,16365,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626541,50597,,1,10116.0,9638,,,Pharmacokinetic parameter area under curve (AUC) was measured after administration into monkey at 3 mg/kg,5394,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626542,50597,,1,10116.0,9639,,,Pharmacokinetic parameter area under curve (AUC) was measured after administration into rat at 10 mg/kg,5394,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626543,50597,,1,10116.0,9640,,,Pharmacokinetic parameter area under curve was determined at 10 mg/kg po dose in rats,2792,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626544,50597,,1,10116.0,9641,,,Pharmacokinetic parameter area under curve was determined at 2 mg/kg i.v. dose in rats,2792,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626545,50597,,1,10116.0,9642,,,Pharmacokinetic parameter area under curve was determined at 3 mg/kg po dose in rats,2792,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626546,50597,,1,10116.0,9643,,,Pharmacokinetic parameter area under curve was determined at 5 mg/kg i.v. dose in rats,2792,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626547,50597,,1,10116.0,9644,,,Pharmacokinetic parameter area under curve was reported,5334,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626548,50597,,1,10116.0,9645,,,Pharmacokinetic property (AUC) in rat,4408,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626549,50597,,1,10116.0,9646,,,Pharmacokinetic property (AUC) was measured in rat at the dose of 0.32 mg/kg p.o.,5983,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626550,50597,,1,10116.0,9647,,,Pharmacokinetic property at the dose of 10 mg/kg (20% HPbetaCD) concentration in rat (0 to 6 hr) p.o.,4397,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626551,50597,,1,10116.0,9648,,,Pharmacokinetic property at the dose of 10 mg/kg (20% HPbetaCD) concentration in rat (0 to 6 hr) p.o.; Not tested,4397,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL623777,50597,,1,10116.0,9649,,,Pharmacokinetic property was determined,5491,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL623778,50597,,1,10116.0,9650,,,Pharmacokinetic property when administered intravenously in rat at 2 mg/kg,5491,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL623779,50597,,1,10116.0,9651,,,Pharmacokinetic property when administered intravenously in rat at 2 mg/kg; Not tested,5491,Rattus norvegicus,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL623780,50597,,1,10116.0,9652,,,Pharmacokinetic property( plasma concentration) was determined upon 10 mg/kg in 1% methylcellulose peroral administration in rats,4199,Rattus norvegicus,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL622015,50597,,1,10116.0,9653,,,Pharmacokinetic property( plasma concentration) was determined upon 2 mg/kg in 1% methylcellulose peroral administration in rats,4199,Rattus norvegicus,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL622016,50597,,1,10116.0,9654,,,Pharmacokinetic property( plasma concentration) was determined upon 3 mg/kg in 1% methylcellulose peroral administration in rats,4199,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622017,50597,,1,10116.0,9655,,,"Pharmacokinetic property, AUC determined by rapid rat PK assay observed at 0.25 h",5173,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622018,50597,,1,10116.0,9656,,,"Pharmacokinetic property, AUC determined by rapid rat PK assay observed at 0.5 h",5173,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622019,50597,,1,10116.0,9657,,,"Pharmacokinetic property, AUC determined by rapid rat PK assay observed at 1 h",5173,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622020,50597,,1,10116.0,9658,,,"Pharmacokinetic property, AUC determined by rapid rat PK assay observed at 2 h",5173,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622021,50597,,1,10116.0,9659,,,Pharmacokinetic parameter AUC was determined when a dose of 1 mg/kg was administered intravenously,16366,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622022,50597,,1,10116.0,9660,,,Pharmacokinetic parameter AUC was determined when a dose of 1 mg/kg was administered orally,16366,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622023,50597,,1,10116.0,9661,,,Plasma concentration expressed as area under curve after intravenous administration was determined in rat,5327,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622024,50597,,1,10116.0,9662,,,Plasma concentration for the compound was determined in rats at 50 mg/kg dose,6681,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622693,50597,,1,10116.0,9663,,,Plasma concentration was calculated in rats at a peroral dose of 5 mg/kg of solution (formulation of compound),12873,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622694,50597,,1,10116.0,9664,,,Plasma concentration was calculated in rats at a peroral dose of 5 mg/kg of suspension (formulation of compound),12873,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622695,50597,,1,10116.0,9665,,,"Plasma concentration was determined in rats at 10 mg/kg, p.o. dose",6685,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622696,50597,,1,10116.0,9666,,,"Plasma concentration was determined in rats at 20 mg/kg, i.p. dose",6685,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622697,50597,,1,10116.0,9667,,,"Plasma concentration was determined in rats at 2 mg/kg, i.v. dose",6685,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622874,50597,,1,10116.0,9668,,,"Reduction in area under curve was determined in fa/fa Zucker rats by oral glucose tolerance test following a single i.p. dose (20 mg/kg, 30 min pre-treatment)",6619,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622875,50597,,1,10116.0,9669,,,"Reduction in area under curve was determined in fa/fa Zucker rats by oral glucose tolerance test following a single i.p. dose (30 mg/kg, 30 min pre-treatment)",6619,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622876,50597,,1,10116.0,9670,,,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 30 mg/kg; Not significant,10363,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622877,50597,,1,10116.0,9671,,,Systemic AUC was determined by pharmacokinetic study conducted in portal vein cannulated rats,4796,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622878,50597,,1,10116.0,9672,,,Tested for concentration in brain after intravenous administration (4.7 mg/kg) to male rats,4910,Rattus norvegicus,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL622879,50597,,1,10116.0,9673,,,Tested for plasma concentration after intravenous administration (4.7 mg/kg) to male rats,4910,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL877602,50597,,1,10116.0,9674,,,Tested for the pharmacokinetic parameter in rat and expressed as area under curve,4839,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622880,50597,,1,10116.0,9675,,,"The AUC(0-infinitive) value in female wistar rat at 100 mg/kg, p.o. dose",15078,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622881,50597,,1,10116.0,9676,,,"The AUC(0-infinitive) value in male wistar rat at 100 mg/kg, p.o. dose",15078,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622882,50597,,1,10116.0,9677,,,"The AUC(0-t)value in female wistar rat at 100 mg/kg, p.o. dose",15078,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622883,50597,,1,10116.0,9678,,,"The AUC(0-t)value in male wistar rat at 100 mg/kg, p.o. dose",15078,Rattus norvegicus,,,1
N,,,2046.0,BAO_0000218,Intermediate,,A,Thyroid gland,CHEMBL622884,50597,,1,10116.0,9679,,,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 2.16-2.39% dose/g",11450,Rattus norvegicus,,,1
N,,,2046.0,BAO_0000218,Intermediate,,A,Thyroid gland,CHEMBL622885,50597,,1,10116.0,9680,,,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.99-1.40 % dose/g",11450,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622886,50597,,1,10116.0,9681,,,Antidiuretic activity expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg.,8151,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL622887,50597,,1,10116.0,9682,,,Antidiuretic activity expressed as Na+(sodium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg,8151,Rattus norvegicus,,,1
N,,,1088.0,BAO_0000218,Intermediate,,A,Urine,CHEMBL622888,50597,,1,10116.0,9683,,,Antidiuretic activity was determined expressed as volume of urine excreted in mL was reported at a dose of 100 mg/Kg,8151,Rattus norvegicus,,,1
N,,,178.0,BAO_0000218,Intermediate,,A,Blood,CHEMBL622889,50597,,1,10116.0,9684,In vivo,,"Biodistribution in Sprague-Dawley rat blood 15 minutes after intravenous administration, [99mTc]/[125I] IAP ratio)",8677,Rattus norvegicus,,,1
N,,,178.0,BAO_0000218,Intermediate,,A,Blood,CHEMBL622890,50597,,1,10116.0,9685,In vivo,,"Biodistribution in Sprague-Dawley rat blood 15 minutes after intravenous administration, [99mTc]/[125I]IAP ratio)",8677,Rattus norvegicus,,,1
