assays_ss_d,assays_ss_tst_tp,assays_dc_d,assays_crtd_b,assays_ss_tx_d,assays_ss_strn,assays_src_d,assays_dscrptn,assays_cll_d,assays_src_ss_d,assays_chmbl_d,assays_ss_sbclllr_frctn,assays_td,assays_ss_rgnsm,assays_ss_cll_tp,assays_vrnt_d,assays_rltnshp_tp,assays_cnfdnc_scr,assays_b_frmt,assays_tss_d
7956,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat kidney in the presence of NCAGd/0.01 M lig,,,CHEMBL876486,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2113.0
7957,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat l. intestine in the presence of 0.01 M carrier at 1 hr,,,CHEMBL622436,,50597,Rattus norvegicus,,,N,1,BAO_0000218,160.0
7958,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat l. intestine in the presence of 50 Gd/kg at 2 hr,,,CHEMBL622437,,50597,Rattus norvegicus,,,N,1,BAO_0000218,160.0
7959,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat l. intestine in the presence of 50 Gd/kg at 6 hr,,,CHEMBL622438,,50597,Rattus norvegicus,,,N,1,BAO_0000218,160.0
7960,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver by in the presence 50 Gd/kg at 15 min,,,CHEMBL622439,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7961,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver by in the presence of 0.05 M Gd/0.15 M lig,,,CHEMBL622440,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7962,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver by in the presence of NCAGd/0.01 M lig,,,CHEMBL622441,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7963,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of 0.001 M/0.008 M GdDTPA-AEP,,,CHEMBL622442,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7964,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of 0.01 M GdDTPA-BDP,,,CHEMBL622443,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7965,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of 0.01 M/0.01 M GdDTPA-AEP,,,CHEMBL622444,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7966,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of 0.05 M GdDTPA-BDP,,,CHEMBL622445,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7967,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of 0.05 M/0.05 M GdDTPA-AEP,,,CHEMBL622446,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7968,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,,CHEMBL622447,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7969,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of 0.10 M GdDTPA-BDP,,,CHEMBL622448,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7970,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of 0.10 M/0.11 M GdDTPA-AEP; ND=No data,,,CHEMBL622449,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7971,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of 50 Gd/kg at 2 hr,,,CHEMBL622450,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7972,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of 50 Gd/kg at at 6 hr,,,CHEMBL622451,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7973,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of GdDTPA at 15 min,,,CHEMBL622452,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7974,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of GdDTPA at 1 hr,,,CHEMBL622453,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7975,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of GdDTPA at 30 min,,,CHEMBL622454,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7976,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of GdDTPA at 4 hr,,,CHEMBL622455,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7977,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat liver in the presence of GdDTPA-BDP at 15 min,,,CHEMBL876024,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7978,In vivo,2792,Intermediate,10116.0,,1,T max was determined at 3 mg/kg po dose in rats,,,CHEMBL622456,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7979,In vivo,15078,Intermediate,10116.0,,1,"The Tmax value in female wistar rat at 100 mg/kg, p.o. dose",,,CHEMBL622457,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7980,In vivo,15078,Intermediate,10116.0,,1,"The Tmax value in male wistar rat at 100 mg/kg, p.o. dose",,,CHEMBL622458,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7981,,15022,Intermediate,10116.0,,1,The time to reach maximum concentration of compound was measured at the dose of 100 umol/kg,,,CHEMBL622459,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7982,,15022,Intermediate,10116.0,,1,The time to reach maximum concentration of compound was measured at the dose of 300 umol/kg,,,CHEMBL873343,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7983,,15022,Intermediate,10116.0,,1,The time to reach maximum concentration of compound was measured at the dose of 30 umol/kg,,,CHEMBL622460,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7984,,4576,Intermediate,10116.0,,1,Time for maximum plasma concentration determined in rat,,,CHEMBL622461,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7985,In vivo,6681,Intermediate,10116.0,,1,Time for maximum plasma concentration reached by compound was determined in rats at 50 mg/kg dose,,,CHEMBL622462,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7986,In vivo,16365,Intermediate,10116.0,,1,Time of maximum concentration of the drug when administered orally a dose of 10 mg/kg to a fasting rat,,,CHEMBL622463,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7987,In vivo,16365,Intermediate,10116.0,,1,Time of maximum concentration of the drug when administered orally a dose of 1 mg/kg to a fasting rat,,,CHEMBL622464,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7988,In vivo,16365,Intermediate,10116.0,,1,Time of maximum concentration of the drug when administered orally a dose of 30 mg/kg,,,CHEMBL622465,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7989,In vivo,16365,Intermediate,10116.0,,1,Time of maximum concentration of the drug when administered orally a dose of 3 mg/kg to a fasting rat,,,CHEMBL622466,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7990,In vivo,16365,Intermediate,10116.0,,1,Time of maximum concentration of the drug when administered orally at dose of 3 mg/kg,,,CHEMBL622467,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7991,,6824,Intermediate,10116.0,,1,Time of maximum plasma concentration in rat,,,CHEMBL622468,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7992,,6685,Intermediate,10116.0,,1,"Time required by compound for reaching maximum plasma concentration was determined in rats at 10 mg/kg, p.o. dose",,,CHEMBL876025,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7993,,6685,Intermediate,10116.0,,1,"Time required by compound for reaching maximum plasma concentration was determined in rats at 20 mg/kg, i.p. dose",,,CHEMBL622469,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7994,,6685,Intermediate,10116.0,,1,"Time required by compound for reaching maximum plasma concentration was determined in rats at 2 mg/kg, i.v. dose; n/a: not applicable",,,CHEMBL622470,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7995,In vivo,15662,Intermediate,10116.0,,1,Time required to reach maximum concentration (Cmax) after oral administration in rat,,,CHEMBL622471,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7996,,1742,Intermediate,10116.0,,1,Time required to reach maximum concentration in rat plasma,,,CHEMBL622472,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7997,In vivo,2774,Intermediate,10116.0,,1,Time taken by the compound to achieve maximum concentration in rat plasma at 30 mg/Kg upon oral administration.,,,CHEMBL622473,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7998,In vivo,5199,Intermediate,10116.0,,1,Time taken by the compound to achieve maximum plasma concentration at a 1 mg/kg oral dose in female Sprague-Dawley rats,,,CHEMBL624282,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7999,In vivo,12873,Intermediate,10116.0,,1,Time taken for maximum plasma concentration for the compound in solution form (formulation) was determined in rats at peroral dose of 5 mg/kg,,,CHEMBL624283,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
8000,In vivo,12873,Intermediate,10116.0,,1,Time taken for maximum plasma concentration for the compound in suspension form (formulation) was determined in rats at peroral dose of 5 mg/kg,,,CHEMBL624284,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
8001,In vivo,1916,Intermediate,10116.0,,1,Time taken to reach maximum concentration in plasma was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration,,,CHEMBL624285,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
8002,In vivo,16367,Intermediate,10116.0,,1,Time to reach Cmax after oral administration to rats,,,CHEMBL624286,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8003,In vivo,16366,Intermediate,10116.0,,1,Time to reach Cmax when a dose of 1 mg/kg is administered orally,,,CHEMBL624287,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8004,,216,Intermediate,10116.0,,1,Time to reach maximum concentration following oral administration of 200 mg/kg in rat; value ranges from 2-4,,,CHEMBL624288,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8005,In vivo,6410,Intermediate,10116.0,,1,Time to reach maximum plasma concentration was evaluated at an intravenous dose of 3 mg/kg; Not applicable,,,CHEMBL624289,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
8006,In vivo,6410,Intermediate,10116.0,,1,Time to reach maximum plasma concentration was evaluated at an oral dose of 30 mg/kg,,,CHEMBL873344,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
8007,In vivo,6215,Intermediate,10116.0,,1,Tmax after peroral administration (10 mg/kg) was determined in rat,,,CHEMBL619623,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8008,In vivo,3598,Expert,10116.0,,1,Tmax of compound determined in rat after iv administration at a dose of 10 mg/kg,,,CHEMBL621399,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8009,In vivo,4527,Intermediate,10116.0,,1,Tmax by oral administration at a dose of 100 uM/kg in rat was determined,,,CHEMBL621400,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8010,In vivo,17670,Intermediate,10116.0,,1,"Tmax in fischer rats at 5 mg/kg dose, administered intravenously",,,CHEMBL621401,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8011,,1465,Intermediate,10116.0,,1,Tmax was determined,,,CHEMBL621402,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8012,,2552,Intermediate,10116.0,,1,Tmax was determined,,,CHEMBL621403,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8013,In vivo,5656,Intermediate,10116.0,,1,Tmax after oral administration in rat,,,CHEMBL621121,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8014,In vivo,17764,Intermediate,10116.0,,1,Tmax after peroral administration in rats at 2.4 uM/kg,,,CHEMBL872525,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8015,,5610,Intermediate,10116.0,,1,Tmax in male rat,,,CHEMBL621122,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8016,In vivo,6046,Intermediate,10116.0,,1,Tmax in rat at 10 mg/kg,,,CHEMBL621123,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8017,In vivo,5874,Intermediate,10116.0,,1,Tmax in rat by po administration at a dose of 40 mg/kg,,,CHEMBL621124,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8018,,17596,Intermediate,10116.0,,1,Tmax in rats,,,CHEMBL621125,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8019,In vivo,17804,Intermediate,10116.0,,1,Tmax was measured in rats after peroral administration at 5 mg/kg,,,CHEMBL621126,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8020,In vivo,1908,Intermediate,10116.0,,1,Tmax value after oral dose at a dose of 10 mg/kg in rats.,,,CHEMBL621127,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8021,In vivo,2959,Intermediate,10116.0,,1,Tmax value after administration of 20 mg/Kg oral dose in rat,,,CHEMBL621128,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8022,In vivo,6757,Intermediate,10116.0,,1,Tmax value at a dose of 10 mg/kg in male SD rats,,,CHEMBL618263,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8023,In vivo,6757,Intermediate,10116.0,,1,Tmax value at a dose of 100 mg/kg in male SD rats,,,CHEMBL618264,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8024,In vivo,6757,Intermediate,10116.0,,1,Tmax value at a dose of 50 mg/kg in male SD rats,,,CHEMBL618265,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8025,In vivo,4186,Intermediate,10116.0,,1,Total concentration in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,,,CHEMBL618266,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
8026,In vivo,15662,Intermediate,10116.0,,1,time required to reach maximum concentration (Cmax) after oral administration in rat,,,CHEMBL618267,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8027,,429,Intermediate,10116.0,,1,Evaluated for pharmacokinetic parameter urine recovery in rat at the dose 50 mg/kg ( 0-24 hr ),,,CHEMBL618450,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
8028,,429,Intermediate,10116.0,,1,Evaluated for pharmacokinetic parameter urine recovery in rat at the dose 50 mg/kg (0-24 hr),,,CHEMBL618451,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
8029,,5546,Intermediate,10116.0,,1,Unbound plasma was determined in Sprague-Dawley rats at a dose of 1 mg/kg by iv administration,,,CHEMBL618452,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8030,,3173,Intermediate,10116.0,,1,Amount of urine output was measured in rat at a dose of 1 mg/kg/po,,,CHEMBL618453,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
8031,,3173,Intermediate,10116.0,,1,Amount of urine output was measured in rat at a dose of 10 mg/kg/po,,,CHEMBL618454,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
8032,,3173,Intermediate,10116.0,,1,Amount of urine output was measured in rat at a dose of 10 mg/kg/po; NT-Not tested,,,CHEMBL618455,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
8033,In vivo,4257,Intermediate,10116.0,,1,Volume of distribution was determined in rat after a 3 mg/kg of iv dose,,,CHEMBL618456,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8034,In vivo,6011,Intermediate,10116.0,,1,Compound distribution in rat tissues was determined,,,CHEMBL618457,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8035,In vivo,5472,Intermediate,10116.0,,1,Volume of distribution was evaluated in rat,,,CHEMBL618458,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8036,,14346,Intermediate,10116.0,,1,Area under the curve was determined after intravenous administration of 2.7 mg/kg in male Dawley rats,,,CHEMBL618459,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8037,,14346,Intermediate,10116.0,,1,Area under the curve was determined after intravenous administration of 2.8 mg/kg in male Dawley rats,,,CHEMBL876733,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8038,,14346,Intermediate,9615.0,,1,Area under the curve was determined after intravenous administration of 4.9 mg/kg in male Beagle dogs,,,CHEMBL618460,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
8039,,14346,Intermediate,10116.0,,1,Area under the curve was determined after intravenous administration of 5.1 mg/kg in male Dawley rats,,,CHEMBL618461,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8040,,15469,Autocuration,,,1,Area under the curve was determined after oral administration (300 uM/Kg),,,CHEMBL618462,,22224,,,,U,0,BAO_0000019,
8041,,14346,Intermediate,10116.0,,1,Area under the curve was determined after peroral administration of 5.0 mg/kg in male Dawley rats,,,CHEMBL618463,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8042,,14346,Intermediate,10116.0,,1,Area under the curve was determined after peroral administration of 5.1 mg/kg in mal Dawley rats,,,CHEMBL618464,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8043,,14346,Intermediate,10116.0,,1,Area under the curve was determined after peroral administration of 5.1 mg/kg in male Dawley rats,,,CHEMBL618465,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8044,,14346,Intermediate,10116.0,,1,Area under the curve was determined after peroral administration of 5.2 mg/kg in mal Dawley rats,,,CHEMBL618466,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8045,,14346,Intermediate,10116.0,,1,Area under the curve was determined after peroral administration of 5.2 mg/kg in male Dawley rats,,,CHEMBL618467,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8046,,15372,Intermediate,10116.0,,1,Area under the curve was determined for the compound after iv dose of 4.97 mg/kg in rats,,,CHEMBL618468,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8047,,12935,Intermediate,9615.0,,1,Area under the plasma concentration was determined in fasted Beagle dogs after peroral administration of 100 mg/kg,,,CHEMBL618469,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,1969.0
8048,,12935,Intermediate,9615.0,,1,Area under the plasma concentration was determined in fasted Beagle dogs after peroral administration of 20 mg/kg,,,CHEMBL618470,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,1969.0
8049,,14813,Autocuration,,,1,Plasma drug AUC in rat (PO dose),,,CHEMBL618471,,22224,,,,U,0,BAO_0000218,
8050,,15792,Intermediate,10090.0,,1,Area under the tumor growth curve (AUC) in the B-6 Melanoma Model in C57/b1 mice at the dose of 1 mg/kg.,,,CHEMBL618472,,50594,Mus musculus,,,N,1,BAO_0000218,
8051,,3579,Autocuration,,,1,Area under was determined at a dose of 30 mg/kg,,,CHEMBL618473,,22224,,,,U,0,BAO_0000218,
8052,,12487,Intermediate,9669.0,,1,Average area under curve for compound at 1 mg/kg dose intravenous administration to Ferret,,,CHEMBL621699,,50506,Mustela putorius furo,,,N,1,BAO_0000218,
8053,,12487,Intermediate,10116.0,,1,Average area under curve for the compound at 10 mg/kg dose after intraduodenal administration to rat,,,CHEMBL621700,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8054,,12487,Intermediate,10116.0,,1,Average area under curve for the compound at 1 mg/kg dose after intravenous administration to rat,,,CHEMBL621701,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8055,,12487,Intermediate,9669.0,,1,Average area under curve at 10 mg/kg dose after intraduodenal administration to Ferret,,,CHEMBL621702,,50506,Mustela putorius furo,,,N,1,BAO_0000218,
8056,,12487,Intermediate,9615.0,,1,Average area under curve at 10 mg/kg intraduodenal administration to salt depleted dog,,,CHEMBL621703,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
8057,,12487,Intermediate,9615.0,,1,Average area under curve at 1 mg/kg intravenous administration to salt depleted dog,,,CHEMBL621704,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
8058,,12902,Intermediate,10116.0,,1,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 1.0(pmol/g/h)",,,CHEMBL624259,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8059,,12902,Intermediate,10116.0,,1,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 2.0(pmol/g/h)",,,CHEMBL624260,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8060,,12902,Intermediate,10116.0,,1,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 4.0(pmol/g/h)",,,CHEMBL624430,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8061,,12902,Intermediate,10116.0,,1,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 5.0(pmol/g/h)",,,CHEMBL624431,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8062,,12902,Intermediate,10116.0,,1,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 54.0(pmol/g/h)",,,CHEMBL624432,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8063,,12902,Intermediate,10116.0,,1,"Bioavailability in male Sprague-Dawley rats, after the po administration at a dose of 10.0(pmol/g/h)",,,CHEMBL624433,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
8064,,12902,Intermediate,10116.0,,1,"Bioavailability in male Sprague-Dawley rats, after the po administration at a dose of 20.0(pmol/g/h)",,,CHEMBL624434,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
