assay_id,assay_test_type,tissue_id,tid,assay_tax_id,curated_by,src_id,assay_tissue,assay_type,cell_id,description,assay_subcellular_fraction,assay_category,bao_format,relationship_type,assay_strain,confidence_score,src_assay_id,chembl_id,variant_id
8304,In vitro,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Intrinsic clearance in rat liver microsomes was determined,Microsomes,,BAO_0000218,N,,1,,CHEMBL623550,
8305,In vitro,2107.0,50597,10116.0,Intermediate,1,Liver,A,401.0,Intrinsic clearance in rat hepatocytes was determined,,,BAO_0000218,N,,1,,CHEMBL875276,
8306,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma Clearance was determined,,,BAO_0000218,N,,1,,CHEMBL621872,
8307,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance after intravenous administration of 0.4 mg/kg of dose in rats was determined,,,BAO_0000218,N,,1,,CHEMBL621873,
8308,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in rat.,,,BAO_0000218,N,,1,,CHEMBL621874,
8309,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in rats,,,BAO_0000218,N,,1,,CHEMBL621875,
8310,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance was estimated from the AUC after 5 mg/kg intravenous dosing in rats,,,BAO_0000218,N,,1,,CHEMBL621876,
8311,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance was evaluated after 10 uM/kg of intra arterial administration,,,BAO_0000218,N,,1,,CHEMBL621877,
8312,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance was measured in rat,,,BAO_0000218,N,,1,,CHEMBL621878,
8313,In vivo,,50597,10116.0,Intermediate,1,,A,,Clearance after iv administration to Sprague-Dawley rat at dosage of 0.2 mg/kg,,,BAO_0000218,N,,1,,CHEMBL621879,
8314,In vivo,1969.0,50597,10116.0,Intermediate,1,Plasma,A,,"Tested for the plasma clearance in Dawley rat at a dose of 1 mg/kg intravenous, 2 mg/kg orally",,,BAO_0000218,N,,1,,CHEMBL621880,
8315,In vivo,,50597,10116.0,Intermediate,1,,A,,The clearance rate in mature male rat at a intravenous dose of 3 mg/kg,,,BAO_0000218,N,,1,,CHEMBL621881,
8316,In vivo,,50597,10116.0,Intermediate,1,,A,,Total body clearance was evaluated for the compound after i.v. administration at a dose of 5 mg/kg was measured in rats,,,BAO_0000218,N,,1,,CHEMBL621882,
8317,In vivo,,50597,10116.0,Intermediate,1,,A,,Total clearance at 1 mg/kg was determined in rat,,,BAO_0000218,N,,1,,CHEMBL875283,
8318,In vivo,,50597,10116.0,Intermediate,1,,A,,Total clearance at 10 mg/kg was determined in rat,,,BAO_0000218,N,,1,,CHEMBL621883,
8319,In vivo,,50597,10116.0,Intermediate,1,,A,,Clearance in rat,,,BAO_0000218,N,,1,,CHEMBL621884,
8320,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance rate determined in rats,,,BAO_0000218,N,,1,,CHEMBL621885,
8321,In vivo,,50597,10116.0,Intermediate,1,,A,,Clearance of compound in rat was evaluated,,,BAO_0000218,N,,1,,CHEMBL621886,
8322,In vivo,1969.0,50597,10116.0,Intermediate,1,Plasma,A,,Plasma concentration in rats after 7 hr at 30mg/kg oral dose,,,BAO_0000218,N,,1,,CHEMBL621887,
8323,In vivo,,50597,10116.0,Intermediate,1,,A,,Pharmacokinetic property (blood clearance) in rat,,,BAO_0000218,N,,1,,CHEMBL621888,
8324,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in rat,,,BAO_0000218,N,,1,,CHEMBL621889,
8325,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in rats,,,BAO_0000218,N,,1,,CHEMBL621890,
8326,In vitro,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Intrinsic clearance of compound against NADPH-fortified rat liver microsomes,Microsomes,,BAO_0000218,N,,1,,CHEMBL621891,
8327,In vivo,,50597,10116.0,Intermediate,1,,A,,Clearance in Dawley rat,,,BAO_0000218,N,,1,,CHEMBL621892,
8328,In vivo,,50597,10116.0,Intermediate,1,,A,,Clearance rat,,,BAO_0000218,N,,1,,CHEMBL621893,
8329,In vivo,,50597,10116.0,Intermediate,1,,A,,Clearance rat (dosed at 0.5 mpk IV and 2.0 mpk po.),,,BAO_0000218,N,,1,,CHEMBL621894,
8330,In vivo,,50597,10116.0,Intermediate,1,,A,,Clearance rat; Not determined,,,BAO_0000218,N,,1,,CHEMBL621895,
8331,In vivo,,50597,10116.0,Intermediate,1,,A,,Clearance rate was determined in rat at a dose of 1 mpk i.v.,,,BAO_0000218,N,,1,,CHEMBL875284,
8332,In vivo,,50597,10116.0,Intermediate,1,,A,,Clearance rate was determined in rat at a dose of 1 mpk i.v.; ND means not determined,,,BAO_0000218,N,,1,,CHEMBL618699,
8333,In vivo,,50597,10116.0,Intermediate,1,,A,,Clearance rate was determined in rat at a dose of 1 mpk i.v.; ND=not determined,,,BAO_0000218,N,,1,,CHEMBL618700,
8334,In vivo,,50597,10116.0,Intermediate,1,,A,,Clearance was determined by iv administration (1.5 mg/kg) in fasted male Sprague-Dawley rats,,,BAO_0000218,N,,1,,CHEMBL618701,
8335,In vivo,1969.0,50597,10116.0,Intermediate,1,Plasma,A,,"Clearance in plasma calculated from Time-Course plasma concentrations in rats at a dose of 2.5 mg/kg, iv",,,BAO_0000218,N,,1,,CHEMBL876600,
8336,In vivo,,50597,10116.0,Intermediate,1,,A,,Clearance of compound in rat after 1 mg/kg i.v. administration,,,BAO_0000218,N,,1,,CHEMBL618702,
8337,In vivo,,50597,10116.0,Intermediate,1,,A,,Compound was evaluated for Hepatic clearance in rat,,,BAO_0000218,N,,1,,CHEMBL618703,
8338,In vivo,,50597,10116.0,Intermediate,1,,A,,In vivo clearance after 5 mg/kg dose,,,BAO_0000218,N,,1,,CHEMBL618704,
8339,In vivo,1969.0,50597,10116.0,Intermediate,1,Plasma,A,,Compound was tested for plasma clearance in rats,,,BAO_0000218,N,,1,,CHEMBL618705,
8340,In vivo,,50597,10116.0,Intermediate,1,,A,,Hepatic clearance after intravenous administration was evaluated in rat,,,BAO_0000218,N,,1,,CHEMBL618706,
8341,In vivo,,50597,10116.0,Intermediate,1,,A,,Lower clearance in rat (i.v.) at 0.5 mpk,,,BAO_0000218,N,,1,,CHEMBL618707,
8342,In vivo,1969.0,50597,10116.0,Intermediate,1,Plasma,A,,Pharmacokinetic parameter expressed as plasma clearance in rat,,,BAO_0000218,N,,1,,CHEMBL618708,
8343,In vivo,,50597,10116.0,Intermediate,1,,A,,Pharmacokinetic property (Clp) in rat,,,BAO_0000218,N,,1,,CHEMBL618709,
8344,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in Sprague-Dawley rats,,,BAO_0000218,N,,1,,CHEMBL618710,
8345,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance (Clp) in rat,,,BAO_0000218,N,,1,,CHEMBL618711,
8346,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance for the compound was measured in rat after an iv dose of 1 mg/kg,,,BAO_0000218,N,,1,,CHEMBL618712,
8347,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in fasted male Sprague dawely rats on administration of 0.5 mg/Kg i.v. of the compound,,,BAO_0000218,N,,1,,CHEMBL618713,
8348,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance after intravenous administration of 1 mg/kg in rat,,,BAO_0000218,N,,1,,CHEMBL618714,
8349,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in rat after 5 mg/kg by oral and 1 mg/kg by intravenous administration,,,BAO_0000218,N,,1,,CHEMBL618715,
8350,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in rat was determined,,,BAO_0000218,N,,1,,CHEMBL618716,
8351,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance measured in rat,,,BAO_0000218,N,,1,,CHEMBL876601,
8352,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance was calculated in rat,,,BAO_0000218,N,,1,,CHEMBL618717,
8353,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in rat,,,BAO_0000218,N,,1,,CHEMBL618718,
8354,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in rat,,,BAO_0000218,N,,1,,CHEMBL618719,
8355,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in rat,,,BAO_0000218,N,,1,,CHEMBL618720,
8356,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in rat,,,BAO_0000218,N,,1,,CHEMBL618721,
8357,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in rats,,,BAO_0000218,N,,1,,CHEMBL621477,
8358,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance in rat,,,BAO_0000218,N,,1,,CHEMBL621478,
8359,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance was evaluated in rat,,,BAO_0000218,N,,1,,CHEMBL621479,
8360,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance was evaluated in rat; Not tested,,,BAO_0000218,N,,1,,CHEMBL621480,
8361,In vivo,,50597,10116.0,Intermediate,1,,A,,Plasma clearance rate was determined for the compound in rat,,,BAO_0000218,N,,1,,CHEMBL621481,
8362,In vivo,,50597,10116.0,Intermediate,1,,A,,"Plasma clearance rate was determined in rats at 10mg/kg, p.o. dose; n/a: not applicable",,,BAO_0000218,N,,1,,CHEMBL621482,
8363,In vivo,,50597,10116.0,Intermediate,1,,A,,"Plasma clearance rate was determined in rats at 20 mg/kg, i.p. dose; n/a: not applicable",,,BAO_0000218,N,,1,,CHEMBL621483,
8364,In vivo,,50597,10116.0,Intermediate,1,,A,,"Plasma clearance rate was determined in rats at 2 mg/kg, i.v. dose",,,BAO_0000218,N,,1,,CHEMBL621484,
8365,In vivo,948.0,50597,10116.0,Intermediate,1,Heart,A,,Biodistribution of [123I]-label in rat heart was reported at 24 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621485,
8366,In vivo,948.0,50597,10116.0,Intermediate,1,Heart,A,,Biodistribution of [123I]-label in rat heart was reported at 4 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621486,
8367,In vivo,160.0,50597,10116.0,Intermediate,1,Intestine,A,,Biodistribution of [123I]-label in rat intestine was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621487,
8368,In vivo,160.0,50597,10116.0,Intermediate,1,Intestine,A,,Biodistribution of [123I]-label in rat intestine was reported at 1 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621488,
8369,In vivo,160.0,50597,10116.0,Intermediate,1,Intestine,A,,Biodistribution of [123I]-label in rat intestine was reported at 2 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621489,
8370,In vivo,160.0,50597,10116.0,Intermediate,1,Intestine,A,,Biodistribution of [123I]-label in rat intestine was reported at 24 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621490,
8371,In vivo,160.0,50597,10116.0,Intermediate,1,Intestine,A,,Biodistribution of [123I]-label in rat intestine was reported at 4 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621491,
8372,In vivo,2113.0,50597,10116.0,Intermediate,1,Kidney,A,,Biodistribution of [123I]-label in rat kidneys was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621492,
8373,In vivo,2113.0,50597,10116.0,Intermediate,1,Kidney,A,,Biodistribution of [123I]-label in rat kidneys was reported at 1 h post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621493,
8374,In vivo,2113.0,50597,10116.0,Intermediate,1,Kidney,A,,Biodistribution of [123I]-label in rat kidneys was reported at 2 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621494,
8375,In vivo,2113.0,50597,10116.0,Intermediate,1,Kidney,A,,Biodistribution of [123I]-label in rat kidneys was reported at 24 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621495,
8376,In vivo,2113.0,50597,10116.0,Intermediate,1,Kidney,A,,Biodistribution of [123I]-label in rat kidneys was reported at 4 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621496,
8377,In vivo,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Biodistribution of [123I]-label in rat liver was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621497,
8378,In vivo,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Biodistribution of [123I]-label in rat liver was reported at 1 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621498,
8379,In vivo,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Biodistribution of [123I]-label in rat liver was reported at 2 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL621499,
8380,In vivo,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Biodistribution of [123I]-label in rat liver was reported at 24 h post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL618634,
8381,In vivo,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Biodistribution of [123I]-label in rat liver was reported at 4 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL618635,
8382,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution of [123I]-label in rat lung was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL618636,
8383,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution of [123I]-label in rat lung was reported at 1 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL619737,
8384,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution of [123I]-label in rat lung was reported at 2 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL619738,
8385,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution of [123I]-label in rat lung was reported at 24 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL624329,
8386,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution of [123I]-label in rat lung was reported at 4 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL624330,
8387,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution of [123I]-label in rat muscle was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL624331,
8388,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution of [123I]-label in rat muscle was reported at 1 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL624332,
8389,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution of [123I]-label in rat muscle was reported at 2 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL624333,
8390,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution of [123I]-label in rat muscle was reported at 24 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL624334,
8391,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution of [123I]-label in rat muscle was reported at 4 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL624335,
8392,In vivo,2106.0,50597,10116.0,Intermediate,1,Spleen,A,,Biodistribution of [123I]-label in rat spleen was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL620016,
8393,In vivo,2106.0,50597,10116.0,Intermediate,1,Spleen,A,,Biodistribution of [123I]-label in rat spleen was reported at 1 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL620169,
8394,In vivo,2106.0,50597,10116.0,Intermediate,1,Spleen,A,,Biodistribution of [123I]-label in rat spleen was reported at 2 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL620170,
8395,In vivo,2106.0,50597,10116.0,Intermediate,1,Spleen,A,,Biodistribution of [123I]-label in rat spleen was reported at 24 h post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL620171,
8396,In vivo,2106.0,50597,10116.0,Intermediate,1,Spleen,A,,Biodistribution of [123I]-label in rat spleen was reported at 4 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL620172,
8397,In vivo,945.0,50597,10116.0,Intermediate,1,Stomach,A,,Biodistribution of [123I]-label in rat stomach was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL620173,
8398,In vivo,945.0,50597,10116.0,Intermediate,1,Stomach,A,,Biodistribution of [123I]-label in rat stomach was reported at 1 h post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL620174,
8399,In vivo,945.0,50597,10116.0,Intermediate,1,Stomach,A,,Biodistribution of [123I]-label in rat stomach was reported at 2 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL620175,
8400,In vivo,945.0,50597,10116.0,Intermediate,1,Stomach,A,,Biodistribution of [123I]-label in rat stomach was reported at 24 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL620176,
8401,In vivo,945.0,50597,10116.0,Intermediate,1,Stomach,A,,Biodistribution of [123I]-label in rat stomach was reported at 4 hr post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL620177,
8402,,2037.0,50597,10116.0,Intermediate,1,Cerebellum,A,,Distribution of [123I]-label in rat brain (cerebellum) was reported at 20 min post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL620178,
8403,,2037.0,50597,10116.0,Intermediate,1,Cerebellum,A,,Distribution of [123I]-label in rat brain (cerebellum) was reported at 60 min post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL620179,
8404,,,50597,10116.0,Intermediate,1,,A,,Distribution of [123I]-label in rat brain (diencephalon) was reported at 20 min post injection. Value shown is %ID/g of tissue,,,BAO_0000218,N,,1,,CHEMBL620180,
8405,In vivo,,50597,10116.0,Intermediate,1,,A,,Volume of distribution of compound in rat after 1 mg/kg i.v. administration,,,BAO_0000218,N,,1,,CHEMBL620181,
8406,In vivo,,50597,10116.0,Intermediate,1,,A,,Volume of distribution of compound in rats after intravenous administration,,,BAO_0000218,N,,1,,CHEMBL620182,
8407,In vivo,,50597,10116.0,Intermediate,1,,A,,Volume of distribution in rat,,,BAO_0000218,N,,1,,CHEMBL620183,
8408,In vivo,,50597,10116.0,Intermediate,1,,A,,Volume of distribution was determined in rat at a dose of 1 mpk i.v.,,,BAO_0000218,N,,1,,CHEMBL620184,
8409,In vivo,,50597,10116.0,Intermediate,1,,A,,Volume of distribution was determined in rat at a dose of 1 mpk i.v.; ND means not determined,,,BAO_0000218,N,,1,,CHEMBL620185,
8410,In vivo,,50597,10116.0,Intermediate,1,,A,,Volume of distribution was determined in rat at a dose of 1 mpk i.v.; ND=not determined,,,BAO_0000218,N,,1,,CHEMBL620186,
8411,In vivo,,50597,10116.0,Intermediate,1,,A,,Volume of distribution was determined in Dawley rat,,,BAO_0000218,N,,1,,CHEMBL620187,
8412,In vivo,,50597,10116.0,Intermediate,1,,A,,Volume of distribution was reported after oral administration at a dose of 2 mg/kg in Sprague-Dawley rat,,,BAO_0000218,N,,1,,CHEMBL620188,
8413,In vivo,,50597,10116.0,Intermediate,1,,A,,Volume of distribution was reported in Sprague-Dawley rat,,,BAO_0000218,N,,1,,CHEMBL620189,
8414,In vivo,,50597,10116.0,Intermediate,1,,A,,Volumes of distribution in rat after peroral administration,,,BAO_0000218,N,,1,,CHEMBL620190,
8415,In vivo,,50597,10116.0,Intermediate,1,,A,,Volumes of distribution in rat after po administration,,,BAO_0000218,N,,1,,CHEMBL620191,
8416,In vivo,,50597,10116.0,Intermediate,1,,A,,Volumes of distribution in rat after po administration; Not determined,,,BAO_0000218,N,,1,,CHEMBL620192,
8417,In vivo,,50597,10116.0,Intermediate,1,,A,,Pharmacokinetic property (Volume) in rat i.v.,,,BAO_0000218,N,,1,,CHEMBL620193,
8418,In vivo,,50597,10116.0,Intermediate,1,,A,,Apparent volume of distribution when 3 mg/Kg dose was administered intravenously,,,BAO_0000218,N,,1,,CHEMBL620194,
8419,In vivo,,50597,10116.0,Intermediate,1,,A,,"Volume distribution in fischer rats at 5 mg/kg dose, administered intravenously",,,BAO_0000218,N,,1,,CHEMBL876730,
8420,In vivo,,50597,10116.0,Intermediate,1,,A,,Volume distribution in rat after oral administration at 10 mg/kg,,,BAO_0000218,N,,1,,CHEMBL620195,
