ASI,ASOR,Ti,ASSCAT,ASSTI,SI,ASSTY,TII,VARI,CI,CHI,ASTI,SASSI,DOI,ASST,ASSCTY,RELATTY,CONFISCO,CURAB,BAFOR
8475,Mus musculus,50594,,Kidney,1,A,2113.0,,,CHEMBL627864,10090.0,,16438,,,N,1,Intermediate,BAO_0000218
8476,Mus musculus,50594,,Kidney,1,A,2113.0,,,CHEMBL627865,10090.0,,16438,,,N,1,Intermediate,BAO_0000218
8477,Mus musculus,50594,,Liver,1,A,2107.0,,,CHEMBL627866,10090.0,,16438,,,N,1,Intermediate,BAO_0000218
8478,Mus musculus,50594,,Liver,1,A,2107.0,,,CHEMBL627751,10090.0,,16438,,,N,1,Intermediate,BAO_0000218
8479,Mus musculus,50594,,Spleen,1,A,2106.0,,,CHEMBL627752,10090.0,,16438,,,N,1,Intermediate,BAO_0000218
8480,Mus musculus,50594,,Spleen,1,A,2106.0,,,CHEMBL627753,10090.0,,16438,,,N,1,Intermediate,BAO_0000218
8481,Mus musculus,50594,,Spleen,1,A,2106.0,,,CHEMBL627754,10090.0,,16438,,,N,1,Intermediate,BAO_0000218
8482,Mus musculus,50594,,,1,A,,,,CHEMBL627755,10090.0,,12467,,,N,1,Intermediate,BAO_0000218
8483,Mus musculus,50594,,Brain,1,A,955.0,,,CHEMBL627756,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8484,Mus musculus,50594,,Brain,1,A,955.0,,,CHEMBL627757,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8485,Mus musculus,50594,,Brain,1,A,955.0,,,CHEMBL627758,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8486,Mus musculus,50594,,Brain,1,A,955.0,,,CHEMBL627759,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8487,Mus musculus,50594,,Brain,1,A,955.0,,,CHEMBL627760,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8488,Mus musculus,50594,,Brain,1,A,955.0,,,CHEMBL627761,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8489,Mus musculus,50594,,Heart,1,A,948.0,,,CHEMBL876811,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8490,Mus musculus,50594,,Heart,1,A,948.0,,,CHEMBL627762,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8491,Mus musculus,50594,,Heart,1,A,948.0,,,CHEMBL627763,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8492,Mus musculus,50594,,Heart,1,A,948.0,,,CHEMBL627764,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8493,Mus musculus,50594,,Heart,1,A,948.0,,,CHEMBL627765,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8494,Mus musculus,50594,,Heart,1,A,948.0,,,CHEMBL627766,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8495,Mus musculus,50594,,Kidney,1,A,2113.0,,,CHEMBL627767,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8496,Mus musculus,50594,,Kidney,1,A,2113.0,,,CHEMBL627768,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8497,Mus musculus,50594,,Kidney,1,A,2113.0,,,CHEMBL628422,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8498,Mus musculus,50594,,Kidney,1,A,2113.0,,,CHEMBL628423,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8499,Rattus norvegicus,50597,,,1,A,,,,CHEMBL628424,10116.0,,5089,,,N,1,Intermediate,BAO_0000218
8500,Rattus norvegicus,50597,,,1,A,,,,CHEMBL628425,10116.0,,5089,,,N,1,Intermediate,BAO_0000218
8501,Rattus norvegicus,50597,,,1,A,,,,CHEMBL628426,10116.0,,4257,,,N,1,Intermediate,BAO_0000218
8502,Rattus norvegicus,50597,,,1,A,,,,CHEMBL628427,10116.0,,6679,,,N,1,Intermediate,BAO_0000218
8503,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626938,10116.0,,5546,,,N,1,Intermediate,BAO_0000218
8504,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626939,10116.0,,6141,,,N,1,Intermediate,BAO_0000218
8505,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626940,10116.0,,5334,,,N,1,Intermediate,BAO_0000218
8506,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626941,10116.0,,5334,,,N,1,Intermediate,BAO_0000218
8507,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626942,10116.0,,5334,,,N,1,Intermediate,BAO_0000218
8508,Rattus norvegicus,50597,,,1,A,,,,CHEMBL876812,10116.0,,4689,,,N,1,Intermediate,BAO_0000218
8509,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626943,10116.0,,6848,,,N,1,Intermediate,BAO_0000218
8510,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626944,10116.0,,6848,,,N,1,Intermediate,BAO_0000218
8511,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626945,10116.0,,6467,,,N,1,Intermediate,BAO_0000218
8512,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626946,10116.0,,6467,,,N,1,Intermediate,BAO_0000218
8513,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626856,10116.0,,4956,,,N,1,Intermediate,BAO_0000218
8514,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626857,10116.0,,5529,,,N,1,Intermediate,BAO_0000218
8515,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL626858,10116.0,,406,,,N,1,Intermediate,BAO_0000218
8516,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL627018,10116.0,,17655,,,N,1,Intermediate,BAO_0000218
8517,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL625331,10116.0,,3293,,,N,1,Intermediate,BAO_0000218
8518,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL625332,10116.0,,4075,,,N,1,Intermediate,BAO_0000218
8519,Rattus norvegicus,50597,,,1,A,,,,CHEMBL877590,10116.0,,2792,,,N,1,Intermediate,BAO_0000218
8520,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625333,10116.0,,2792,,,N,1,Intermediate,BAO_0000218
8521,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625334,10116.0,,17594,,,N,1,Intermediate,BAO_0000218
8522,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625335,10116.0,,17594,,,N,1,Intermediate,BAO_0000218
8523,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625336,10116.0,,4762,,,N,1,Intermediate,BAO_0000218
8524,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625337,10116.0,,17509,,,N,1,Intermediate,BAO_0000218
8525,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625338,10116.0,,17509,,,N,1,Intermediate,BAO_0000218
8526,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL625339,10116.0,,1466,,,N,1,Intermediate,BAO_0000218
8527,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625340,10116.0,,6535,,,N,1,Intermediate,BAO_0000218
8528,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625341,10116.0,,6535,,,N,1,Intermediate,BAO_0000218
8529,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622687,10116.0,,3169,,,N,1,Intermediate,BAO_0000218
8530,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL622688,10116.0,,6515,,,N,1,Intermediate,BAO_0000218
8531,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL622689,10116.0,,11149,,,N,1,Intermediate,BAO_0000218
8532,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL620295,10116.0,,11149,,,N,1,Intermediate,BAO_0000218
8533,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620296,10116.0,,17858,,,N,1,Intermediate,BAO_0000218
8534,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620297,10116.0,,6518,,,N,1,Intermediate,BAO_0000218
8535,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620298,10116.0,,6518,,,N,1,Intermediate,BAO_0000218
8536,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620299,10116.0,,4426,,,N,1,Intermediate,BAO_0000218
8537,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620300,10116.0,,4426,,,N,1,Intermediate,BAO_0000218
8538,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620301,10116.0,,4426,,,N,1,Intermediate,BAO_0000218
8539,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620302,10116.0,,5656,,,N,1,Intermediate,BAO_0000218
8540,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620303,10116.0,,6518,,,N,1,Intermediate,BAO_0000218
8541,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620304,10116.0,,6518,,,N,1,Intermediate,BAO_0000218
8542,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620305,10116.0,,6113,,,N,1,Intermediate,BAO_0000218
8543,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620306,10116.0,,17764,,,N,1,Intermediate,BAO_0000218
8544,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620307,10116.0,,4756,,,N,1,Intermediate,BAO_0000218
8545,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620308,10116.0,,4756,,,N,1,Intermediate,BAO_0000218
8546,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620309,10116.0,,6402,,,N,1,Intermediate,BAO_0000218
8547,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620310,10116.0,,5610,,,N,1,Intermediate,BAO_0000218
8548,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620311,10116.0,,5207,,,N,1,Intermediate,BAO_0000218
8549,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620312,10116.0,,6011,,,N,1,Intermediate,BAO_0000218
8550,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620313,10116.0,,6504,,,N,1,Intermediate,BAO_0000218
8551,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620314,10116.0,,6046,,,N,1,Intermediate,BAO_0000218
8552,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620315,10116.0,,6504,,,N,1,Intermediate,BAO_0000218
8553,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620316,10116.0,,5874,,,N,1,Intermediate,BAO_0000218
8554,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620317,10116.0,,17686,,,N,1,Intermediate,BAO_0000218
8555,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620318,10116.0,,5836,,,N,1,Intermediate,BAO_0000218
8556,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620319,10116.0,,17596,,,N,1,Intermediate,BAO_0000218
8557,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620320,10116.0,,16423,,,N,1,Intermediate,BAO_0000218
8558,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620321,10116.0,,17804,,,N,1,Intermediate,BAO_0000218
8559,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620322,10116.0,,1908,,,N,1,Intermediate,BAO_0000218
8560,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620323,10116.0,,13950,,,N,1,Intermediate,BAO_0000218
8561,Rattus norvegicus,50597,,Frontal cortex,1,A,1870.0,,,CHEMBL620324,10116.0,,13950,,,N,1,Intermediate,BAO_0000218
8562,Rattus norvegicus,50597,,Frontal cortex,1,A,1870.0,,,CHEMBL620325,10116.0,,13950,,,N,1,Intermediate,BAO_0000218
8563,Rattus norvegicus,50597,,Hippocampus,1,A,10000000.0,,,CHEMBL620326,10116.0,,13950,,,N,1,Intermediate,BAO_0000218
8564,Rattus norvegicus,50597,,Hippocampus,1,A,10000000.0,,,CHEMBL620327,10116.0,,13950,,,N,1,Intermediate,BAO_0000218
8565,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620328,10116.0,,13950,,,N,1,Intermediate,BAO_0000218
8566,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620329,10116.0,,13950,,,N,1,Intermediate,BAO_0000218
8567,Rattus norvegicus,50597,,Midbrain,1,A,1891.0,,,CHEMBL620330,10116.0,,13950,,,N,1,Intermediate,BAO_0000218
8568,Rattus norvegicus,50597,,Midbrain,1,A,1891.0,,,CHEMBL875286,10116.0,,13950,,,N,1,Intermediate,BAO_0000218
8569,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620331,10116.0,,13950,,,N,1,Intermediate,BAO_0000218
8570,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620332,10116.0,,13950,,,N,1,Intermediate,BAO_0000218
8571,Rattus norvegicus,50597,,Striatum,1,A,2435.0,,,CHEMBL620333,10116.0,,13950,,,N,1,Intermediate,BAO_0000218
8572,Rattus norvegicus,50597,,Striatum,1,A,2435.0,,,CHEMBL620334,10116.0,,13950,,,N,1,Intermediate,BAO_0000218
8573,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL621015,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8574,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL621016,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8575,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL621191,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8576,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL621192,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8577,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL621193,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8578,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL621194,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8579,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624204,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8580,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624205,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8581,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624206,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8582,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624207,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8583,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624208,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8584,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624209,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8585,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624210,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8586,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624211,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8587,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624212,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8588,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624213,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8589,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL876611,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8590,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624214,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8591,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624215,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8592,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624216,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8593,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624217,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8594,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624218,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8595,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624219,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8596,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624220,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8597,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624221,10116.0,,16435,,,N,1,Intermediate,BAO_0000218
8598,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624222,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8599,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624223,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8600,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624224,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8601,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624225,10116.0,,16434,,,N,1,Intermediate,BAO_0000218
8602,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622420,10116.0,,17764,,,N,1,Intermediate,BAO_0000218
8603,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622421,10116.0,,5031,,,N,1,Intermediate,BAO_0000218
8604,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622422,10116.0,,6215,,,N,1,Intermediate,BAO_0000218
8605,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622423,10116.0,,17671,,,N,1,Intermediate,BAO_0000218
8606,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622424,10116.0,,17752,,,N,1,Intermediate,BAO_0000218
8607,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622425,10116.0,,6596,,,N,1,Intermediate,BAO_0000218
8608,Rattus norvegicus,50597,,,1,A,,,,CHEMBL876612,10116.0,,16423,,,N,1,Intermediate,BAO_0000218
8609,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622426,10116.0,,15662,,,N,1,Intermediate,BAO_0000218
8610,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622427,10116.0,,6062,,,N,1,Intermediate,BAO_0000218
8611,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622428,10116.0,,5874,,,N,1,Intermediate,BAO_0000218
8612,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622429,10116.0,,4942,,,N,1,Intermediate,BAO_0000218
8613,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622430,10116.0,,17796,,,N,1,Intermediate,BAO_0000218
8614,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622431,10116.0,,4890,,,N,1,Intermediate,BAO_0000218
8615,Rattus norvegicus,50597,,Ileum,1,A,2116.0,,,CHEMBL622432,10116.0,,15765,,,N,1,Intermediate,BAO_0000218
8616,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622433,10116.0,,13569,,,N,1,Intermediate,BAO_0000218
8617,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622434,10116.0,,13569,,,N,1,Intermediate,BAO_0000218
8618,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622435,10116.0,,13569,,,N,1,Intermediate,BAO_0000218
8619,Rattus norvegicus,50597,,,1,A,,,,CHEMBL618748,10116.0,,13569,,,N,1,Intermediate,BAO_0000218
8620,Rattus norvegicus,50597,,,1,A,,,,CHEMBL618749,10116.0,,13569,,,N,1,Intermediate,BAO_0000218
8621,Rattus norvegicus,50597,,,1,A,,,,CHEMBL618750,10116.0,,13569,,,N,1,Intermediate,BAO_0000218
8622,Rattus norvegicus,50597,,,1,A,,,,CHEMBL618751,10116.0,,13569,,,N,1,Intermediate,BAO_0000218
8623,Rattus norvegicus,50597,,,1,A,,,,CHEMBL618752,10116.0,,13569,,,N,1,Intermediate,BAO_0000218
8624,Rattus norvegicus,50597,,,1,A,,,,CHEMBL618753,10116.0,,4576,,,N,1,Intermediate,BAO_0000218
8625,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL618754,10116.0,,750,,,N,1,Intermediate,BAO_0000218
8626,Rattus norvegicus,50597,,,1,A,,,,CHEMBL618755,10116.0,,750,,,N,1,Intermediate,BAO_0000218
8627,Rattus norvegicus,50597,,,1,A,,,,CHEMBL618756,10116.0,,4590,,,N,1,Intermediate,BAO_0000218
8628,Rattus norvegicus,50597,,,1,A,,,,CHEMBL618757,10116.0,,1716,,,N,1,Intermediate,BAO_0000218
8629,Rattus norvegicus,50597,,,1,A,,,,CHEMBL618758,10116.0,,1974,,,N,1,Intermediate,BAO_0000218
8630,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621088,10116.0,,4502,,,N,1,Intermediate,BAO_0000218
8631,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621089,10116.0,,3371,,,N,1,Intermediate,BAO_0000218
8632,Rattus norvegicus,50597,,Blood,1,F,178.0,,,CHEMBL621090,10116.0,,9099,,,N,1,Intermediate,BAO_0000218
8633,Rattus norvegicus,50597,,Blood,1,F,178.0,,,CHEMBL621091,10116.0,,9099,,,N,1,Intermediate,BAO_0000218
8634,Rattus norvegicus,50597,,,1,A,,,,CHEMBL876731,10116.0,,4590,,,N,1,Intermediate,BAO_0000218
8635,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621092,10116.0,,3184,,,N,1,Intermediate,BAO_0000218
8636,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621093,10116.0,,16456,,,N,1,Intermediate,BAO_0000218
8637,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621094,10116.0,,4199,,,N,1,Intermediate,BAO_0000218
8638,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621095,10116.0,,4199,,,N,1,Intermediate,BAO_0000218
8639,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621096,10116.0,,4199,,,N,1,Intermediate,BAO_0000218
8640,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL621097,10116.0,,8677,,,N,1,Intermediate,BAO_0000218
8641,Rattus norvegicus,50597,,,1,F,,,,CHEMBL621098,10116.0,,7449,,,N,1,Intermediate,BAO_0000218
8642,Rattus norvegicus,50597,,Cerebellum,1,A,2037.0,,,CHEMBL621099,10116.0,,11977,,,N,1,Intermediate,BAO_0000218
8643,Rattus norvegicus,50597,,Cerebellum,1,A,2037.0,,,CHEMBL621100,10116.0,,11977,,,N,1,Intermediate,BAO_0000218
8644,Rattus norvegicus,50597,,Cerebellum,1,A,2037.0,,,CHEMBL621101,10116.0,,11977,,,N,1,Intermediate,BAO_0000218
8645,Rattus norvegicus,50597,,Cerebellum,1,A,2037.0,,,CHEMBL621102,10116.0,,11977,,,N,1,Intermediate,BAO_0000218
8646,Rattus norvegicus,50597,,Cerebellum,1,A,2037.0,,,CHEMBL876732,10116.0,,11977,,,N,1,Intermediate,BAO_0000218
8647,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621103,10116.0,,11977,,,N,1,Intermediate,BAO_0000218
8648,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621104,10116.0,,11977,,,N,1,Intermediate,BAO_0000218
8649,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621105,10116.0,,11977,,,N,1,Intermediate,BAO_0000218
8650,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621106,10116.0,,11977,,,N,1,Intermediate,BAO_0000218
8651,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621107,10116.0,,11977,,,N,1,Intermediate,BAO_0000218
8652,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621108,10116.0,,11977,,,N,1,Intermediate,BAO_0000218
8653,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621109,10116.0,,11977,,,N,1,Intermediate,BAO_0000218
8654,Mus musculus,50594,,Kidney,1,A,2113.0,,,CHEMBL621110,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8655,Mus musculus,50594,,Kidney,1,A,2113.0,,,CHEMBL621111,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8656,Mus musculus,50594,,Liver,1,A,2107.0,,,CHEMBL622541,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8657,Mus musculus,50594,,Liver,1,A,2107.0,,,CHEMBL622542,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8658,Mus musculus,50594,,Liver,1,A,2107.0,,,CHEMBL622543,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8659,Mus musculus,50594,,Liver,1,A,2107.0,,,CHEMBL624412,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8660,Mus musculus,50594,,Liver,1,A,2107.0,,,CHEMBL624413,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8661,Mus musculus,50594,,Liver,1,A,2107.0,,,CHEMBL624414,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8662,Mus musculus,50594,,Lung,1,A,2048.0,,,CHEMBL624415,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8663,Mus musculus,50594,,Lung,1,A,2048.0,,,CHEMBL624416,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8664,Mus musculus,50594,,Lung,1,A,2048.0,,,CHEMBL624417,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8665,Mus musculus,50594,,Lung,1,A,2048.0,,,CHEMBL624418,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8666,Mus musculus,50594,,Lung,1,A,2048.0,,,CHEMBL624419,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8667,Mus musculus,50594,,Lung,1,A,2048.0,,,CHEMBL624420,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8668,Mus musculus,50594,,Muscle tissue,1,A,2385.0,,,CHEMBL624421,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8669,Mus musculus,50594,,Muscle tissue,1,A,2385.0,,,CHEMBL624422,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8670,Mus musculus,50594,,Muscle tissue,1,A,2385.0,,,CHEMBL624423,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8671,Mus musculus,50594,,Muscle tissue,1,A,2385.0,,,CHEMBL625123,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8672,Mus musculus,50594,,Muscle tissue,1,A,2385.0,,,CHEMBL625124,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8673,Mus musculus,50594,,Muscle tissue,1,A,2385.0,,,CHEMBL625125,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8674,Mus musculus,50594,,Zone of skin,1,A,14.0,,,CHEMBL625126,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8675,Mus musculus,50594,,Zone of skin,1,A,14.0,,,CHEMBL626947,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8676,Mus musculus,50594,,Zone of skin,1,A,14.0,,,CHEMBL626948,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8677,Mus musculus,50594,,Zone of skin,1,A,14.0,,,CHEMBL626949,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8678,Mus musculus,50594,,Zone of skin,1,A,14.0,,,CHEMBL626950,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8679,Mus musculus,50594,,Zone of skin,1,A,14.0,,,CHEMBL626951,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8680,Mus musculus,50594,,Spleen,1,A,2106.0,,,CHEMBL626952,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8681,Mus musculus,50594,,Spleen,1,A,2106.0,,,CHEMBL626953,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8682,Mus musculus,50594,,Spleen,1,A,2106.0,,,CHEMBL626954,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8683,Mus musculus,50594,,Spleen,1,A,2106.0,,,CHEMBL626955,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
8684,Mus musculus,50594,,Spleen,1,A,2106.0,,,CHEMBL626956,10090.0,,17208,,,N,1,Intermediate,BAO_0000218
