amount,staff_id,customer_id,payment_date,rental_id,payment_id
3.99,2,379,2005-08-23 18:26:51,15930,10270
3.99,1,380,2005-05-30 01:18:15,847,10271
2.99,1,380,2005-06-18 18:41:09,2440,10275
1.99,2,380,2005-06-20 09:30:22,2998,10277
4.99,2,380,2005-07-08 11:51:41,4706,10283
10.99,1,380,2005-07-31 08:05:31,9710,10293
2.99,1,380,2005-08-22 21:39:45,15361,10303
2.99,2,380,2005-08-23 12:33:00,15748,10306
2.99,2,381,2005-06-18 16:55:08,2410,10312
0.99,2,381,2005-07-06 15:22:19,3812,10315
2.99,1,381,2005-07-28 01:27:42,7645,10323
0.99,2,381,2005-07-30 10:22:15,9144,10325
4.99,2,381,2005-07-30 11:40:10,9173,10326
0.99,1,381,2005-08-01 14:48:41,10608,10329
2.99,2,381,2005-08-20 19:34:43,13995,10338
2.99,2,382,2005-05-27 06:32:30,356,10342
2.99,1,382,2005-05-28 03:33:20,522,10343
4.99,1,382,2005-06-18 20:23:52,2468,10345
4.99,1,382,2005-07-09 01:20:50,5004,10351
0.99,1,382,2005-07-10 15:48:47,5816,10352
4.99,1,382,2005-07-30 04:51:25,8993,10356
0.99,2,382,2005-08-18 13:53:36,12529,10361
0.99,2,383,2005-05-25 09:19:16,63,10366
2.99,2,383,2005-06-18 03:44:50,2228,10369
0.99,2,383,2005-07-11 14:53:38,6244,10376
1.99,1,383,2005-08-22 23:51:23,15416,10391
4.99,2,384,2005-05-25 17:30:42,103,10393
0.99,1,384,2005-05-30 09:26:19,898,10395
2.99,2,384,2005-05-31 02:37:00,1013,10396
9.99,1,384,2005-06-20 15:56:05,3088,10402
0.99,2,384,2005-07-09 13:35:32,5250,10405
4.99,1,384,2005-07-10 05:08:26,5608,10406
2.99,2,384,2005-07-10 23:59:27,5966,10408
4.99,2,385,2005-05-31 05:23:47,1038,10419
0.99,1,385,2005-06-17 07:16:46,1937,10421
2.99,1,385,2005-07-10 13:55:33,5783,10426
3.99,1,385,2005-08-01 15:40:35,10636,10435
7.99,1,386,2005-05-28 11:48:55,583,10444
5.99,2,386,2005-06-16 21:32:50,1819,10447
6.99,2,386,2005-07-06 13:57:31,3783,10450
8.99,1,386,2005-07-07 10:51:07,4189,10451
0.99,1,386,2005-07-10 01:49:24,5524,10452
2.99,1,386,2005-07-10 23:21:35,5953,10453
3.99,1,386,2005-07-11 19:02:34,6324,10457
4.99,2,386,2005-07-12 13:32:28,6715,10458
4.99,2,386,2005-07-29 04:41:44,8340,10459
0.99,2,386,2005-07-31 03:42:51,9602,10461
2.99,2,386,2005-08-02 09:03:25,11128,10466
3.99,1,387,2005-05-31 17:45:49,1127,10476
0.99,2,387,2005-06-15 20:43:08,1465,10478
6.99,1,387,2005-08-19 05:25:06,12936,10492
0.99,2,387,2005-08-20 07:47:05,13645,10495
4.99,2,388,2005-05-25 01:59:46,21,10499
4.99,2,388,2005-05-27 14:14:14,411,10500
5.99,2,388,2005-07-08 22:49:37,4947,10506
2.99,2,388,2005-07-31 12:23:18,9840,10514
4.99,1,388,2005-08-19 06:55:33,12977,10524
5.99,2,388,2005-08-22 02:26:33,14853,10526
0.99,1,388,2006-02-14 15:16:03,12891,10528
4.99,1,389,2005-05-31 00:16:57,998,10529
3.99,2,389,2005-07-10 05:49:35,5626,10536
8.99,1,389,2005-07-28 11:00:58,7896,10540
4.99,1,389,2005-08-01 01:07:27,10217,10544
4.99,2,389,2005-08-17 21:39:40,12069,10549
7.99,2,389,2005-08-21 14:01:44,14493,10550
2.99,1,389,2005-08-21 16:53:38,14578,10551
9.99,2,389,2005-08-23 21:11:33,16011,10554
7.99,1,390,2005-06-18 10:41:19,2330,10560
2.99,2,390,2005-07-07 17:30:56,4310,10565
0.99,1,390,2005-07-29 09:04:31,8493,10571
2.99,2,390,2005-07-30 17:05:19,9314,10573
4.99,1,390,2005-07-31 19:23:25,10061,10575
5.99,1,390,2005-08-17 22:54:45,12105,10576
3.99,2,390,2005-08-20 03:50:24,13546,10581
8.99,2,390,2005-08-22 19:44:59,15303,10586
4.99,2,390,2005-08-22 22:21:35,15376,10587
5.99,1,391,2005-05-26 23:23:56,317,10590
2.99,2,391,2005-05-30 04:25:47,870,10591
4.99,1,391,2005-07-10 04:52:04,5599,10602
3.99,1,391,2005-07-11 17:55:38,6302,10603
2.99,1,391,2005-07-12 01:16:11,6463,10604
0.99,2,391,2005-07-28 15:35:41,8016,10605
2.99,2,391,2005-08-01 07:37:05,10406,10610
0.99,1,391,2005-08-21 09:55:47,14381,10617
4.99,2,392,2005-06-20 02:00:45,2890,10621
2.99,1,392,2005-07-06 03:08:51,3566,10622
0.99,1,392,2005-07-29 00:59:31,8254,10627
0.99,1,392,2005-08-02 21:25:25,11459,10631
4.99,1,392,2005-08-20 07:04:07,13629,10636
5.99,2,392,2005-08-21 11:51:10,14438,10640
4.99,1,393,2005-05-28 14:05:57,599,10641
6.99,1,393,2005-06-16 06:41:35,1611,10643
0.99,2,393,2005-07-12 03:44:43,6513,10654
8.99,1,393,2005-07-26 23:00:01,6930,10655
0.99,1,393,2005-08-18 19:34:40,12676,10664
2.99,1,393,2005-08-22 13:11:25,15132,10668
3.99,1,394,2005-05-26 08:44:08,213,10672
6.99,1,394,2005-07-06 18:03:16,3873,10676
4.99,1,394,2005-07-10 02:27:42,5535,10680
3.99,2,394,2005-07-27 17:57:15,7445,10682
0.99,1,394,2005-08-01 14:30:35,10603,10686
0.99,1,395,2005-06-15 07:30:22,1270,10694
0.99,1,395,2005-06-16 02:46:27,1562,10695
6.99,1,395,2005-06-21 14:37:55,3389,10699
5.99,1,395,2005-07-07 10:31:05,4185,10701
4.99,1,395,2005-07-07 21:12:36,4393,10702
0.99,1,395,2005-07-09 05:44:28,5087,10703
0.99,1,395,2005-08-23 15:59:12,15856,10711
4.99,2,396,2005-07-12 15:29:27,6764,10720
0.99,2,396,2005-07-27 06:55:39,7142,10722
2.99,2,396,2005-07-27 13:11:57,7313,10723
2.99,2,396,2005-07-29 21:36:59,8807,10725
0.99,2,396,2005-08-01 14:49:41,10610,10730
4.99,1,396,2005-08-21 03:00:31,14169,10735
2.99,1,396,2005-08-21 14:33:58,14508,10736
7.99,2,396,2005-08-22 16:15:33,15198,10739
5.99,1,397,2005-07-05 23:33:40,3489,10743
4.99,2,397,2005-07-10 12:58:12,5763,10747
2.99,2,397,2005-07-11 02:02:55,6014,10748
4.99,1,397,2005-07-12 01:31:06,6471,10750
2.99,2,397,2005-07-27 14:47:35,7356,10751
0.99,1,397,2005-07-30 23:54:26,9495,10754
0.99,2,397,2005-08-18 20:24:46,12700,10763
2.99,2,398,2005-06-15 03:50:36,1228,10770
6.99,1,398,2005-06-17 17:35:10,2087,10771
4.99,2,398,2005-07-28 23:18:29,8204,10775
5.99,2,398,2005-07-30 15:15:51,9281,10778
2.99,2,398,2005-08-18 13:52:41,12528,10782
5.99,1,399,2005-06-20 12:18:31,3036,10789
5.99,2,399,2005-07-29 08:11:31,8461,10796
2.99,2,399,2005-07-31 08:40:54,9728,10797
5.99,2,399,2005-08-02 03:46:18,10960,10799
5.99,2,400,2005-05-30 08:31:31,894,10809
5.99,2,400,2005-07-12 16:34:59,6790,10817
2.99,2,400,2005-07-27 01:08:26,6994,10818
5.99,1,400,2005-07-28 03:07:29,7682,10820
4.99,2,400,2005-07-31 09:25:00,9756,10822
2.99,2,400,2005-08-17 00:29:00,11530,10827
2.99,2,400,2005-08-20 00:17:01,13449,10830
4.99,2,400,2005-08-23 03:54:39,15533,10832
4.99,2,400,2005-08-23 20:23:08,15988,10833
0.99,1,401,2005-07-07 04:04:26,4059,10837
7.99,2,401,2005-07-07 15:48:38,4292,10838
2.99,2,401,2005-07-29 15:44:55,8669,10843
0.99,2,401,2005-07-31 23:29:05,10171,10846
4.99,1,401,2005-08-19 08:19:21,13024,10851
4.99,2,402,2005-06-15 01:25:08,1194,10857
4.99,2,402,2005-07-09 16:49:46,5329,10865
6.99,1,402,2005-07-31 06:00:41,9657,10870
4.99,2,402,2005-08-17 01:01:48,11549,10873
4.99,1,402,2005-08-23 00:11:52,15428,10875
6.99,1,403,2005-07-06 07:20:11,3644,10884
5.99,2,403,2005-07-28 15:30:26,8013,10891
6.99,1,403,2005-08-01 12:44:17,10547,10897
2.99,2,403,2005-08-01 21:37:55,10789,10898
9.99,2,403,2005-08-02 18:40:12,11391,10900
2.99,1,403,2005-08-17 23:37:03,12132,10905
2.99,2,404,2005-06-15 22:19:37,1506,10912
2.99,1,404,2005-07-06 20:48:14,3927,10916
2.99,1,404,2005-07-08 01:43:46,4495,10917
3.99,1,404,2005-07-10 06:17:06,5632,10921
2.99,2,404,2005-07-31 11:49:55,9824,10929
2.99,1,404,2005-08-01 16:20:22,10651,10930
5.99,1,404,2005-08-18 06:41:30,12325,10931
5.99,2,404,2005-08-19 22:46:35,13412,10933
4.99,2,404,2005-08-22 04:51:42,14912,10938
2.99,1,405,2005-05-25 19:41:29,121,10941
5.99,1,405,2005-06-21 03:25:37,3253,10948
7.99,2,405,2005-07-09 03:16:34,5040,10951
0.99,1,405,2005-07-28 06:28:45,7759,10956
0.99,1,405,2005-08-19 22:08:48,13398,10966
2.99,1,406,2005-06-18 04:31:41,2241,10976
0.99,2,406,2005-06-19 05:05:03,2585,10978
4.99,1,406,2005-06-21 07:46:58,3306,10980
4.99,2,406,2005-07-07 14:25:28,4264,10981
0.99,2,406,2005-07-09 14:10:36,5263,10983
4.99,2,406,2005-07-28 18:05:06,8080,10990
2.99,2,406,2005-07-29 02:42:14,8295,10991
1.99,2,406,2005-07-30 03:43:45,8962,10994
4.99,1,406,2005-07-30 16:03:39,9291,10996
8.99,1,406,2005-07-31 06:03:17,9660,10998
1.99,1,406,2005-08-01 15:36:56,10632,10999
7.99,1,407,2005-05-28 15:52:26,619,11005
0.99,1,407,2005-07-07 16:16:03,4296,11008
0.99,1,407,2005-07-12 13:54:25,6727,11011
5.99,1,407,2005-07-27 14:58:29,7363,11012
4.99,2,407,2005-07-28 01:19:44,7643,11013
2.99,1,407,2005-07-28 17:54:42,8078,11014
4.99,1,407,2005-07-28 19:07:44,8109,11015
2.99,1,407,2005-07-29 21:25:51,8802,11018
2.99,1,407,2005-08-02 12:32:28,11222,11021
2.99,2,407,2005-08-19 05:11:47,12931,11026
2.99,1,408,2005-06-19 03:41:10,2564,11036
2.99,2,408,2005-06-19 15:04:04,2728,11037
0.99,1,408,2005-07-11 04:11:58,6062,11040
4.99,2,408,2005-07-29 00:50:14,8251,11045
6.99,2,408,2005-07-30 01:08:06,8902,11047
4.99,2,408,2005-07-31 09:25:14,9757,11049
2.99,2,408,2005-08-02 08:31:06,11115,11050
2.99,1,408,2005-08-17 23:57:55,12140,11051
8.99,2,409,2005-06-18 08:45:59,2310,11064
4.99,1,409,2005-07-28 16:31:20,8037,11076
1.99,1,409,2005-07-29 18:09:22,8726,11078
4.99,2,410,2005-07-27 14:34:14,7350,11099
3.99,2,410,2005-07-29 13:59:13,8625,11102
6.99,1,410,2005-08-02 21:49:06,11472,11109
4.99,1,410,2005-08-20 00:48:24,13460,11112
2.99,1,410,2005-08-22 16:40:21,15211,11119
0.99,1,411,2005-06-17 10:31:37,1985,11125
2.99,1,411,2005-07-06 20:52:09,3928,11128
5.99,2,411,2005-07-09 18:08:59,5357,11131
2.99,1,411,2005-07-27 20:51:04,7513,11135
4.99,1,412,2005-05-27 02:52:21,333,11150
3.99,2,412,2005-05-31 06:11:40,1043,11152
2.99,1,412,2005-06-21 06:59:11,3292,11153
4.99,2,412,2005-08-22 21:18:59,15354,11166
8.99,1,412,2005-08-23 13:41:05,15781,11168
4.99,1,413,2005-05-25 05:09:04,40,11170
0.99,2,413,2005-07-08 01:30:46,4491,11175
7.99,1,413,2005-07-10 20:16:14,5897,11176
4.99,2,413,2005-07-27 05:05:01,7100,11177
0.99,1,413,2005-07-28 01:08:11,7635,11178
0.99,2,413,2005-07-28 05:01:18,7731,11179
2.99,2,413,2005-08-18 14:46:34,12552,11184
9.99,1,414,2005-06-19 03:09:46,2559,11194
0.99,1,414,2005-08-17 07:23:46,11706,11206
0.99,1,414,2005-08-19 09:06:08,13042,11208
0.99,2,414,2005-08-23 01:59:14,15481,11215
2.99,1,415,2005-06-21 01:01:29,3211,11218
0.99,2,415,2005-07-10 08:10:08,5665,11220
3.99,1,415,2005-07-12 03:27:37,6505,11223
1.99,2,415,2005-08-02 15:51:58,11310,11232
4.99,2,415,2005-08-22 12:46:37,15121,11237
0.99,1,415,2005-08-23 19:27:04,15959,11238
2.99,1,416,2005-07-11 06:21:43,6097,11249
7.99,1,416,2005-07-12 20:37:37,6879,11250
0.99,1,416,2005-07-28 10:43:21,7889,11251
2.99,1,416,2005-07-28 11:56:57,7917,11252
5.99,2,416,2005-07-29 04:50:22,8349,11253
5.99,2,416,2005-08-02 06:09:20,11047,11261
4.99,1,416,2005-08-21 05:18:57,14239,11265
1.99,1,416,2005-08-22 17:43:12,15235,11266
4.99,1,417,2005-05-26 16:16:21,267,11270
8.99,2,417,2005-05-28 17:24:51,630,11271
2.99,1,417,2005-07-30 00:15:22,8877,11279
2.99,2,417,2005-07-30 06:57:28,9049,11280
6.99,1,417,2005-08-02 14:57:58,11291,11283
4.99,2,417,2005-08-18 04:50:32,12281,11286
4.99,1,417,2005-08-20 03:50:15,13545,11287
4.99,2,417,2005-08-21 01:26:33,14121,11289
2.99,2,417,2005-08-22 03:52:21,14882,11292
7.99,2,418,2005-07-08 18:43:15,4852,11299
2.99,1,418,2005-07-08 19:09:04,4865,11300
5.99,2,418,2005-08-01 12:22:28,10537,11308
4.99,1,418,2005-08-17 05:00:03,11650,11314
2.99,1,418,2005-08-17 10:04:49,11769,11315
2.99,1,418,2005-08-20 03:39:15,13537,11318
4.99,1,418,2005-08-22 01:52:26,14836,11321
4.99,1,418,2005-08-23 01:16:55,15466,11323
2.99,2,419,2005-06-19 18:52:37,2793,11326
0.99,1,419,2005-07-07 12:24:21,4224,11329
4.99,2,419,2005-08-02 05:39:12,11025,11341
2.99,2,419,2005-08-02 16:29:57,11323,11343
7.99,1,419,2005-08-18 11:25:13,12460,11346
4.99,2,420,2005-05-29 09:13:08,744,11350
0.99,1,420,2005-06-19 13:29:11,2698,11352
4.99,1,420,2005-07-12 06:57:40,6588,11361
0.99,1,421,2005-05-28 02:31:19,507,11371
0.99,1,421,2005-05-30 12:53:01,931,11372
4.99,1,421,2005-06-16 12:39:51,1693,11373
2.99,2,421,2005-07-28 16:03:27,8025,11383
4.99,1,421,2005-07-29 18:08:42,8725,11385
3.99,1,421,2005-08-17 00:10:10,11523,11391
0.99,2,421,2006-02-14 15:16:03,15710,11397
4.99,2,422,2005-07-28 23:20:31,8206,11408
6.99,2,422,2005-08-01 23:25:55,10833,11410
6.99,2,422,2005-08-02 16:33:11,11325,11411
2.99,1,422,2005-08-17 05:19:17,11658,11412
4.99,1,422,2005-08-17 13:13:37,11842,11413
1.99,2,422,2005-08-20 06:52:03,13625,11416
4.99,1,422,2005-08-22 02:48:05,14861,11419
2.99,1,422,2005-08-22 18:53:28,15273,11421
2.99,2,422,2005-08-22 20:07:03,15316,11422
2.99,2,422,2006-02-14 15:16:03,15441,11423
0.99,1,423,2005-07-07 14:08:11,4250,11430
2.99,1,423,2005-07-08 10:33:14,4679,11431
4.99,2,423,2005-08-22 04:31:50,14902,11447
0.99,2,424,2005-05-27 13:28:52,403,11450
4.99,2,424,2005-06-20 12:38:49,3044,11451
0.99,2,424,2005-06-21 15:57:52,3404,11453
0.99,2,424,2005-07-06 12:10:51,3746,11454
0.99,2,424,2005-07-08 02:38:56,4512,11455
2.99,1,424,2005-07-12 07:06:29,6589,11460
2.99,2,424,2005-07-30 04:55:46,8999,11465
9.99,2,424,2005-08-23 18:46:44,15941,11478
0.99,1,424,2006-02-14 15:16:03,15094,11479
6.99,1,425,2005-06-21 05:35:52,3276,11481
8.99,2,425,2005-07-08 01:03:12,4483,11485
2.99,1,425,2005-07-08 09:53:28,4659,11486
7.99,1,425,2005-07-08 19:49:17,4884,11487
0.99,1,425,2005-07-30 11:35:24,9170,11495
5.99,2,425,2005-08-20 23:59:02,14089,11501
4.99,2,425,2005-08-22 03:47:39,14881,11502
2.99,1,426,2005-06-18 02:11:38,2204,11509
2.99,2,426,2005-07-07 06:51:12,4114,11512
4.99,2,426,2005-07-07 21:18:44,4398,11513
0.99,2,426,2005-08-02 13:24:01,11237,11524
0.99,2,426,2005-08-17 14:18:21,11876,11525
6.99,2,426,2005-08-17 16:54:54,11938,11526
6.99,2,427,2005-05-25 12:17:46,82,11533
5.99,1,427,2005-06-16 09:17:07,1648,11536
1.99,1,427,2005-06-17 01:12:58,1857,11537
6.99,1,427,2005-07-11 23:47:31,6423,11542
5.99,1,427,2005-08-02 05:38:31,11024,11552
3.99,1,427,2005-08-22 20:35:30,15330,11556
4.99,2,428,2005-05-28 17:40:35,634,11557
3.99,1,428,2005-06-15 03:50:03,1227,11558
2.99,1,428,2005-07-06 10:13:56,3702,11563
4.99,1,428,2005-07-09 18:48:57,5373,11566
4.99,2,428,2005-07-29 10:24:22,8528,11571
5.99,1,428,2005-07-31 14:34:17,9904,11572
2.99,2,428,2005-07-31 17:09:02,9982,11573
7.99,2,429,2005-07-11 12:05:46,6196,11587
6.99,1,429,2005-07-27 00:40:50,6977,11589
2.99,1,429,2005-08-18 04:14:35,12259,11595
4.99,1,430,2005-05-27 07:20:12,364,11599
2.99,1,430,2005-06-15 07:52:52,1274,11601
0.99,2,430,2005-06-20 02:06:39,2892,11604
0.99,2,430,2005-06-20 20:44:15,3153,11605
4.99,1,430,2005-08-19 06:33:00,12965,11614
0.99,1,430,2005-08-19 07:47:43,13007,11615
0.99,2,430,2005-08-20 00:20:07,13452,11616
4.99,1,431,2005-06-17 18:33:04,2096,11622
4.99,2,431,2005-06-18 06:47:29,2281,11624
6.99,2,431,2005-06-21 07:43:40,3304,11626
2.99,1,431,2005-07-08 16:51:36,4801,11629
6.99,2,431,2005-08-02 03:39:39,10959,11635
7.99,2,432,2005-05-27 01:10:11,326,11643
2.99,2,432,2005-06-16 05:47:03,1597,11647
2.99,1,432,2005-07-09 10:54:14,5204,11651
4.99,2,432,2005-07-31 14:54:52,9916,11659
8.99,2,433,2005-05-26 00:07:11,146,11666
4.99,1,433,2005-07-12 19:30:42,6850,11675
5.99,2,434,2005-05-28 02:40:50,508,11691
5.99,2,434,2005-06-16 04:50:50,1584,11693
2.99,2,434,2005-07-27 19:18:17,7479,11705
4.99,1,434,2005-07-30 18:24:30,9350,11707
3.99,1,434,2005-08-02 13:32:00,11242,11708
2.99,1,434,2005-08-17 14:04:28,11867,11709
7.99,2,434,2005-08-18 17:35:00,12624,11712
4.99,2,434,2005-08-21 15:59:40,14553,11715
7.99,1,435,2005-05-29 10:29:47,757,11718
0.99,1,435,2005-06-20 08:43:44,2984,11721
8.99,1,435,2005-07-06 20:26:15,3918,11723
4.99,2,435,2005-07-11 03:46:41,6051,11725
4.99,2,435,2005-07-30 00:46:55,8891,11728
6.99,1,435,2005-08-02 04:50:55,10998,11732
1.99,1,435,2005-08-21 23:40:28,14765,11740
5.99,1,436,2005-05-30 01:19:53,848,11745
2.99,2,436,2005-07-06 21:34:11,3944,11748
0.99,1,436,2005-07-10 23:35:36,5959,11752
5.99,2,436,2005-07-28 16:09:57,8027,11754
9.99,1,436,2005-07-30 18:13:51,9345,11756
0.99,1,436,2005-07-31 01:36:19,9539,11757
4.99,2,436,2005-08-17 03:54:35,11615,11762
0.99,2,436,2005-08-18 05:19:57,12297,11764
6.99,2,436,2005-08-18 10:26:46,12429,11765
3.99,1,436,2005-08-20 03:30:00,13533,11768
0.99,1,436,2005-08-20 13:07:23,13814,11770
2.99,1,437,2005-05-26 06:20:37,192,11773
4.99,2,437,2005-05-28 20:18:24,656,11774
5.99,2,437,2005-06-18 04:23:54,2239,11776
2.99,2,437,2005-06-21 04:23:13,3265,11778
4.99,2,437,2005-07-08 15:08:45,4765,11780
2.99,2,437,2005-07-30 11:36:38,9172,11786
2.99,2,437,2005-07-30 17:53:45,9333,11787
3.99,2,437,2005-08-02 19:44:46,11417,11790
1.99,1,437,2005-08-20 16:12:48,13905,11794
0.99,2,438,2005-05-31 05:21:10,1036,11797
2.99,2,438,2005-07-07 23:12:16,4446,11806
4.99,2,438,2005-07-11 08:36:04,6138,11810
4.99,2,438,2005-07-12 08:36:22,6615,11812
8.99,2,438,2005-07-27 15:20:57,7374,11814
4.99,1,439,2005-06-15 06:59:39,1264,11832
5.99,2,439,2005-07-10 14:59:05,5801,11841
2.99,1,439,2005-07-10 20:05:30,5893,11842
2.99,1,439,2005-07-12 06:15:05,6577,11843
0.99,1,439,2005-07-30 15:09:15,9275,11848
2.99,1,439,2005-08-02 01:45:59,10905,11851
6.99,2,439,2005-08-02 06:04:33,11042,11852
2.99,1,439,2005-08-18 17:31:36,12621,11855
4.99,2,439,2005-08-19 21:04:20,13358,11858
5.99,2,439,2005-08-21 22:21:11,14730,11859
9.99,2,439,2005-08-22 09:51:54,15044,11860
4.99,2,439,2005-08-23 08:34:42,15653,11862
4.99,1,440,2005-07-30 04:59:41,9001,11875
4.99,1,440,2005-07-31 01:52:34,9547,11877
7.99,2,440,2005-08-22 02:57:04,14863,11883
4.99,1,440,2005-08-23 18:15:06,15925,11885
4.99,1,440,2006-02-14 15:16:03,13106,11886
0.99,1,441,2005-07-10 15:27:04,5811,11895
5.99,1,441,2005-07-26 23:18:49,6941,11898
2.99,2,441,2005-07-29 00:29:56,8237,11899
4.99,2,441,2005-07-29 13:46:14,8617,11903
10.99,2,441,2005-07-31 05:40:35,9644,11904
2.99,2,441,2005-07-31 12:59:34,9854,11905
4.99,2,441,2005-08-22 00:40:49,14796,11912
5.99,1,442,2005-06-15 05:58:55,1251,11918
0.99,2,442,2005-06-15 13:28:48,1358,11919
8.99,2,442,2005-06-16 03:54:39,1576,11920
2.99,1,442,2005-06-16 18:27:52,1774,11921
3.99,2,442,2005-07-08 05:59:00,4577,11927
4.99,2,442,2005-07-12 07:08:21,6590,11928
2.99,2,442,2005-07-12 09:33:10,6632,11929
2.99,1,442,2005-07-28 16:49:12,8044,11933
4.99,1,442,2005-07-30 12:03:15,9180,11935
0.99,1,442,2005-08-19 05:55:14,12948,11940
4.99,2,443,2005-05-31 09:32:15,1068,11947
9.99,1,443,2005-07-28 14:36:52,7987,11955
4.99,1,443,2005-07-31 18:10:56,10014,11957
0.99,1,443,2005-08-22 15:47:05,15182,11966
0.99,1,443,2005-08-23 03:23:32,15519,11968
3.99,2,444,2005-06-15 16:25:26,1397,11972
4.99,2,444,2005-07-06 00:02:08,3498,11977
0.99,1,444,2005-07-06 01:39:08,3539,11978
3.99,2,444,2005-07-28 02:58:39,7679,11983
4.99,1,444,2005-08-17 08:12:26,11728,11989
4.99,1,444,2005-08-22 17:58:27,15249,11996
2.99,1,445,2005-05-27 22:49:27,481,11999
2.99,2,445,2005-07-09 12:10:16,5225,12003
0.99,1,445,2005-07-11 20:08:34,6346,12004
4.99,2,445,2005-07-28 14:00:47,7971,12006
9.99,2,445,2005-08-02 02:55:04,10936,12013
6.99,1,445,2005-08-22 03:11:35,14866,12020
4.99,1,445,2005-08-22 06:25:52,14955,12021
0.99,2,446,2005-05-25 00:31:15,14,12025
0.99,2,446,2005-07-27 04:43:42,7089,12042
4.99,1,446,2005-07-27 22:54:35,7576,12043
0.99,2,446,2005-07-29 16:41:23,8691,12047
3.99,1,446,2005-08-02 06:23:39,11051,12051
4.99,2,447,2005-07-07 21:29:40,4403,12062
6.99,1,447,2005-07-08 18:53:24,4858,12063
0.99,1,447,2005-07-10 11:37:28,5734,12065
2.99,2,447,2005-07-11 00:55:31,5987,12066
1.99,1,447,2005-07-12 12:23:02,6690,12068
0.99,2,447,2005-08-18 13:23:19,12511,12077
0.99,2,447,2005-08-19 11:24:37,13110,12079
4.99,1,447,2005-08-20 14:37:49,13848,12080
2.99,1,447,2005-08-22 12:10:07,15108,12082
4.99,1,447,2005-08-23 20:40:31,15997,12083
4.99,2,447,2005-08-23 21:59:57,16032,12084
7.99,2,448,2005-06-16 21:48:16,1823,12088
8.99,2,448,2005-08-17 03:36:52,11608,12102
9.99,1,448,2005-08-17 11:21:43,11798,12103
2.99,1,448,2005-08-18 10:56:29,12446,12104
3.99,2,448,2005-08-19 16:47:55,13250,12106
3.99,1,448,2005-08-21 16:56:39,14580,12108
2.99,1,448,2005-08-21 21:22:07,14711,12109
0.0,1,448,2006-02-14 15:16:03,13577,12113
2.99,1,449,2005-07-10 16:19:53,5824,12123
4.99,1,449,2005-08-01 08:08:39,10416,12129
6.99,1,449,2005-08-01 11:41:55,10516,12130
6.99,2,449,2005-08-01 17:53:43,10688,12131
2.99,2,450,2005-06-17 05:25:54,1914,12137
0.99,1,450,2005-07-28 00:11:35,7610,12146
3.99,1,450,2005-08-02 04:30:02,10984,12150
4.99,2,450,2005-08-20 10:22:08,13731,12152
4.99,1,450,2005-08-20 13:49:52,13828,12154
6.99,1,451,2005-06-21 08:20:18,3316,12169
4.99,2,451,2005-07-08 22:15:48,4930,12173
2.99,2,451,2005-08-19 16:50:50,13252,12187
0.99,2,451,2005-08-19 21:36:58,13380,12188
2.99,1,451,2005-08-20 08:20:19,13666,12189
4.99,1,451,2005-08-23 08:31:49,15651,12192
1.99,1,452,2005-05-29 06:05:29,726,12195
6.99,2,452,2005-07-06 19:39:14,3907,12205
0.99,1,452,2005-07-08 12:34:34,4720,12209
2.99,2,453,2005-07-08 16:59:12,4805,12231
1.99,2,453,2005-07-31 14:15:05,9900,12237
4.99,1,453,2005-08-17 11:08:48,11794,12238
7.99,1,453,2005-08-20 09:35:20,13711,12240
4.99,2,453,2005-08-23 07:25:38,15627,12247
7.99,2,454,2005-06-16 23:53:53,1844,12250
4.99,1,454,2005-06-21 12:19:54,3362,12258
2.99,2,454,2005-07-09 21:59:55,5446,12262
0.99,2,454,2005-07-30 06:32:36,9041,12267
3.99,1,454,2005-07-31 17:53:51,10005,12269
0.99,1,454,2005-08-18 14:46:54,12553,12271
8.99,2,454,2005-08-20 09:13:23,13694,12274
4.99,1,455,2005-07-27 15:54:19,7388,12292
5.99,2,455,2005-07-28 11:26:57,7905,12294
1.99,1,455,2005-08-23 02:25:09,15494,12304
6.99,2,456,2005-06-17 22:26:23,2146,12309
4.99,1,456,2005-06-18 01:35:47,2192,12310
0.99,2,456,2005-07-10 23:47:18,5964,12316
4.99,1,456,2005-08-20 03:53:16,13547,12325
1.99,2,456,2005-08-21 20:42:25,14690,12327
3.99,1,456,2005-08-23 11:15:20,15720,12328
4.99,2,457,2005-06-15 19:36:39,1453,12331
0.99,2,457,2005-06-16 15:21:47,1727,12332
7.99,1,457,2005-06-18 00:06:16,2172,12334
3.99,1,457,2005-06-19 17:22:31,2762,12336
0.99,1,457,2005-06-19 19:53:30,2811,12337
2.99,2,457,2005-06-20 17:59:05,3115,12338
7.99,1,457,2005-07-12 01:22:03,6467,12342
2.99,2,458,2005-07-08 03:15:00,4525,12360
7.99,2,458,2005-07-12 07:25:48,6595,12365
2.99,2,458,2005-08-02 09:26:16,11138,12369
2.99,2,459,2005-05-24 22:54:33,2,12377
0.99,2,459,2005-06-17 02:50:51,1876,12378
2.99,2,459,2005-06-17 09:38:22,1977,12379
0.99,1,459,2005-06-20 02:39:21,2899,12381
4.99,1,459,2005-07-28 04:33:54,7717,12393
9.99,1,459,2005-07-29 02:23:24,8289,12396
6.99,1,459,2005-07-30 10:09:24,9137,12399
10.99,2,459,2005-08-20 18:16:26,13960,12409
5.99,1,459,2005-08-22 12:53:58,15126,12412
4.99,2,460,2005-05-31 08:50:07,1064,12418
