assays_ASSI,assays_ASSTI,assays_RELATITY,assays_ASTI,assays_TISI,assays_VAI,assays_ASSUBCEFRAC,assays_T,assays_CONFISCO,assays_CURB,assays_SRI,assays_SRASSI,assays_CHI,assays_CI,assays_BAFOR
1982,,H,,,,,105,8,Autocuration,1,,CHEMBL617586,,BAO_0000357
1983,,H,,,,,105,8,Autocuration,1,,CHEMBL617587,,BAO_0000357
1984,,H,,,,,105,8,Autocuration,1,,CHEMBL617588,,BAO_0000357
1985,,H,,,,,105,8,Autocuration,1,,CHEMBL857980,,BAO_0000357
1986,,H,,,,,105,8,Autocuration,1,,CHEMBL617589,,BAO_0000357
1987,,H,,,,,105,8,Autocuration,1,,CHEMBL617590,,BAO_0000357
1988,,H,,,,,105,8,Autocuration,1,,CHEMBL617591,722.0,BAO_0000219
1989,,D,9606.0,,,,105,9,Expert,1,,CHEMBL617592,,BAO_0000357
1990,,H,,,,,105,8,Autocuration,1,,CHEMBL617593,,BAO_0000357
1991,,H,,,,,106,8,Autocuration,1,,CHEMBL617594,485.0,BAO_0000219
1992,,H,,,,,105,8,Autocuration,1,,CHEMBL617595,485.0,BAO_0000219
1993,,H,,,,,105,8,Autocuration,1,,CHEMBL617596,722.0,BAO_0000219
1994,,H,,,,,105,8,Autocuration,1,,CHEMBL617597,722.0,BAO_0000219
1995,,H,,,,,105,8,Autocuration,1,,CHEMBL617598,,BAO_0000019
1996,,H,,,,,105,8,Autocuration,1,,CHEMBL872916,,BAO_0000357
1997,,H,,,,,105,8,Expert,1,,CHEMBL617599,,BAO_0000357
1998,,H,,,,,105,8,Autocuration,1,,CHEMBL617091,,BAO_0000357
1999,,H,,,,,105,8,Expert,1,,CHEMBL617092,485.0,BAO_0000219
2000,,H,,,,,105,8,Autocuration,1,,CHEMBL617093,485.0,BAO_0000219
2001,,H,,,,,105,8,Autocuration,1,,CHEMBL617094,,BAO_0000019
2002,,H,,,,,105,8,Autocuration,1,,CHEMBL617095,,BAO_0000019
2003,,H,,,,,105,8,Autocuration,1,,CHEMBL617096,,BAO_0000019
2004,,H,,,,,105,8,Autocuration,1,,CHEMBL617097,,BAO_0000019
2005,,H,,,,,105,8,Autocuration,1,,CHEMBL617098,,BAO_0000019
2006,,H,,,,,105,8,Autocuration,1,,CHEMBL617301,,BAO_0000357
2007,,H,,,,,105,8,Autocuration,1,,CHEMBL617302,,BAO_0000357
2008,,H,,,,,105,8,Autocuration,1,,CHEMBL617303,,BAO_0000357
2009,,H,,,,,105,8,Expert,1,,CHEMBL617304,,BAO_0000357
2010,,H,,,,,105,8,Expert,1,,CHEMBL617305,449.0,BAO_0000219
2011,,D,9606.0,,,,105,9,Autocuration,1,,CHEMBL617306,,BAO_0000219
2012,,H,,,,,17106,8,Autocuration,1,,CHEMBL617307,,BAO_0000357
2013,,H,9986.0,,,,105,8,Autocuration,1,,CHEMBL617308,,BAO_0000019
2014,,H,,,,,105,8,Autocuration,1,,CHEMBL617309,,BAO_0000357
2015,,H,,,,,105,8,Autocuration,1,,CHEMBL617310,,BAO_0000357
2016,,H,,,,,105,8,Autocuration,1,,CHEMBL617311,,BAO_0000357
2017,,H,,,,,105,8,Autocuration,1,,CHEMBL617312,,BAO_0000357
2018,,H,,,,,105,8,Autocuration,1,,CHEMBL617313,,BAO_0000357
2019,,H,,,,,105,8,Expert,1,,CHEMBL617314,,BAO_0000357
2020,,H,,,,,106,8,Autocuration,1,,CHEMBL617315,,BAO_0000019
2021,,H,,,,,106,8,Autocuration,1,,CHEMBL617316,722.0,BAO_0000219
2022,,H,,,,,106,8,Autocuration,1,,CHEMBL617317,722.0,BAO_0000219
2023,,H,,,,,106,8,Autocuration,1,,CHEMBL617318,449.0,BAO_0000219
2024,,H,,,,,106,8,Autocuration,1,,CHEMBL617319,,BAO_0000019
2025,,D,,,,,106,9,Expert,1,,CHEMBL617320,,BAO_0000357
2026,,D,,,,,106,9,Expert,1,,CHEMBL617321,,BAO_0000357
2027,,D,,,,,106,9,Expert,1,,CHEMBL617322,,BAO_0000357
2028,,H,,,,,106,8,Autocuration,1,,CHEMBL616862,,BAO_0000357
2029,,H,,,,,106,8,Autocuration,1,,CHEMBL616863,,BAO_0000357
2030,,H,,,,,106,8,Autocuration,1,,CHEMBL616864,449.0,BAO_0000219
2031,,H,,,,,106,8,Autocuration,1,,CHEMBL616865,485.0,BAO_0000219
2032,,H,,,,,106,8,Autocuration,1,,CHEMBL616866,485.0,BAO_0000219
2033,,H,,,,,106,8,Autocuration,1,,CHEMBL616867,,BAO_0000019
2034,,H,,,,,106,8,Expert,1,,CHEMBL616868,485.0,BAO_0000219
2035,,H,,,,,105,8,Expert,1,,CHEMBL616869,,BAO_0000357
2036,,H,,,,,106,8,Expert,1,,CHEMBL616870,449.0,BAO_0000219
2037,,H,,,,,105,8,Autocuration,1,,CHEMBL616871,485.0,BAO_0000219
2038,,H,,,,,105,8,Autocuration,1,,CHEMBL616872,485.0,BAO_0000219
2039,,H,,,,,105,8,Autocuration,1,,CHEMBL616873,485.0,BAO_0000219
2040,,H,,,,,105,8,Autocuration,1,,CHEMBL616838,485.0,BAO_0000219
2041,,H,,,,,105,8,Autocuration,1,,CHEMBL616839,,BAO_0000357
2042,,H,9986.0,,,,106,8,Autocuration,1,,CHEMBL616840,,BAO_0000019
2043,,H,,,,,105,8,Autocuration,1,,CHEMBL616841,,BAO_0000357
2044,,H,,,,,105,8,Autocuration,1,,CHEMBL616842,,BAO_0000357
2045,,H,,,,,105,8,Expert,1,,CHEMBL857976,,BAO_0000357
2046,,H,,,,,10618,8,Autocuration,1,,CHEMBL616843,449.0,BAO_0000219
2047,,D,9606.0,,,,10618,9,Expert,1,,CHEMBL616844,,BAO_0000357
2048,,H,,,,,10618,8,Autocuration,1,,CHEMBL616845,,BAO_0000357
2049,,D,9606.0,,,,10618,9,Expert,1,,CHEMBL616846,,BAO_0000357
2050,,H,,,,,10618,8,Autocuration,1,,CHEMBL616847,,BAO_0000357
2051,,H,,,,,10618,8,Autocuration,1,,CHEMBL616848,,BAO_0000019
2052,,H,,,,,10618,8,Autocuration,1,,CHEMBL616849,,BAO_0000357
2053,,H,,,,,10618,8,Autocuration,1,,CHEMBL872911,,BAO_0000357
2054,,H,,,,,10618,8,Autocuration,1,,CHEMBL616850,,BAO_0000019
2055,,D,9606.0,,,,10618,9,Expert,1,,CHEMBL616699,449.0,BAO_0000219
2056,,H,,,,,10618,8,Autocuration,1,,CHEMBL616700,,BAO_0000357
2057,,H,,,,,10618,8,Autocuration,1,,CHEMBL616701,449.0,BAO_0000219
2058,,H,,,,,10618,8,Autocuration,1,,CHEMBL616702,449.0,BAO_0000219
2059,,H,,,,,10618,8,Autocuration,1,,CHEMBL616703,449.0,BAO_0000219
2060,,H,,,,,10618,8,Autocuration,1,,CHEMBL616704,,BAO_0000357
2061,,H,,,,,10618,8,Autocuration,1,,CHEMBL616705,449.0,BAO_0000219
2062,,H,,,,,10618,8,Autocuration,1,,CHEMBL616706,,BAO_0000357
2063,,H,,,,,10618,8,Autocuration,1,,CHEMBL616707,449.0,BAO_0000219
2064,,H,,,,,10618,8,Autocuration,1,,CHEMBL616708,,BAO_0000357
2065,,H,,,,,10618,8,Autocuration,1,,CHEMBL616709,,BAO_0000357
2066,,H,,,,,10618,8,Autocuration,1,,CHEMBL616710,449.0,BAO_0000219
2067,,H,,,,,10618,8,Autocuration,1,,CHEMBL616711,449.0,BAO_0000219
2068,,H,,,,,10618,8,Autocuration,1,,CHEMBL616712,449.0,BAO_0000219
2069,,H,,,,,10618,8,Autocuration,1,,CHEMBL616713,,BAO_0000357
2070,,H,,,,,10618,8,Autocuration,1,,CHEMBL616714,,BAO_0000357
2071,,H,,,,,10618,8,Autocuration,1,,CHEMBL616715,,BAO_0000357
2072,,H,,,,,10618,8,Autocuration,1,,CHEMBL616716,,BAO_0000357
2073,,H,,,,,279,8,Autocuration,1,,CHEMBL616717,,BAO_0000019
2074,,H,,,,,279,8,Expert,1,,CHEMBL616718,,BAO_0000019
2075,,H,,,,,279,8,Autocuration,1,,CHEMBL875905,,BAO_0000019
2076,,H,,,,,279,8,Autocuration,1,,CHEMBL616719,,BAO_0000019
2077,,H,,,,,279,8,Expert,1,,CHEMBL616720,,BAO_0000019
2078,,H,,,,,279,8,Autocuration,1,,CHEMBL616721,,BAO_0000357
2079,,H,,,,,279,8,Autocuration,1,,CHEMBL616722,449.0,BAO_0000219
2080,,H,,,,,279,8,Autocuration,1,,CHEMBL616723,,BAO_0000357
2081,,H,,,,,279,8,Autocuration,1,,CHEMBL616724,449.0,BAO_0000219
2082,,H,,,,,279,8,Autocuration,1,,CHEMBL616725,,BAO_0000357
2083,,H,,,,,279,8,Autocuration,1,,CHEMBL616726,,BAO_0000357
2084,,H,,,,,279,8,Autocuration,1,,CHEMBL616727,,BAO_0000357
2085,,H,,,,,279,8,Autocuration,1,,CHEMBL616728,,BAO_0000357
2086,,H,,,,,279,8,Autocuration,1,,CHEMBL616729,,BAO_0000357
2087,,H,,,,,279,8,Expert,1,,CHEMBL616730,,BAO_0000019
2088,,H,,,,,279,8,Autocuration,1,,CHEMBL617125,,BAO_0000357
2089,,H,,,,,279,8,Autocuration,1,,CHEMBL857977,,BAO_0000357
2090,,H,,,,,279,8,Autocuration,1,,CHEMBL617126,449.0,BAO_0000219
2091,,H,,,,,279,8,Autocuration,1,,CHEMBL617127,449.0,BAO_0000219
2092,,H,,,,,279,8,Autocuration,1,,CHEMBL617128,,BAO_0000357
2093,,H,,,,,279,8,Autocuration,1,,CHEMBL617129,449.0,BAO_0000219
2094,,H,,,,,279,8,Autocuration,1,,CHEMBL617130,,BAO_0000357
2095,,H,,,,,279,8,Autocuration,1,,CHEMBL617131,449.0,BAO_0000219
2096,,H,,,,,279,8,Autocuration,1,,CHEMBL617132,449.0,BAO_0000219
2097,,H,,,,,279,8,Autocuration,1,,CHEMBL617133,449.0,BAO_0000219
2098,,H,,,,,279,8,Autocuration,1,,CHEMBL617134,,BAO_0000357
2099,,H,,,,,279,8,Autocuration,1,,CHEMBL617135,,BAO_0000357
2100,,H,,,,,279,8,Autocuration,1,,CHEMBL617136,,BAO_0000357
2101,,H,,,,,104686,4,Autocuration,1,,CHEMBL617137,,BAO_0000019
2102,,H,,,,,104686,4,Autocuration,1,,CHEMBL617138,,BAO_0000019
2103,,H,,,,,104686,4,Autocuration,1,,CHEMBL617139,,BAO_0000019
2104,,H,,,,,12687,8,Autocuration,1,,CHEMBL617140,,BAO_0000019
2105,,H,,,,,104686,4,Autocuration,1,,CHEMBL617141,,BAO_0000218
2106,,H,,,,,104686,4,Autocuration,1,,CHEMBL858112,,BAO_0000019
2107,,H,,,,,17005,8,Intermediate,1,,CHEMBL617142,,BAO_0000019
2108,,U,9913.0,,,,22226,0,Autocuration,1,,CHEMBL617143,,BAO_0000019
2109,,U,9913.0,,,,22226,0,Autocuration,1,,CHEMBL617144,,BAO_0000019
2110,,U,9913.0,,,,22226,0,Autocuration,1,,CHEMBL617145,,BAO_0000019
2111,,U,,,,,22226,0,Autocuration,1,,CHEMBL617146,,BAO_0000019
2112,,H,10141.0,,,,104784,4,Autocuration,1,,CHEMBL617147,,BAO_0000019
2113,,H,10141.0,,,,104784,4,Autocuration,1,,CHEMBL617148,,BAO_0000019
2114,,H,10141.0,,,,104784,4,Autocuration,1,,CHEMBL617149,,BAO_0000019
2115,,H,,,,,104784,4,Autocuration,1,,CHEMBL617150,,BAO_0000224
2116,,H,,,,,104784,4,Autocuration,1,,CHEMBL617151,,BAO_0000224
2117,,H,,,,,104784,4,Autocuration,1,,CHEMBL617201,,BAO_0000224
2118,,H,,,,,10209,8,Autocuration,1,,CHEMBL617202,,BAO_0000357
2119,,H,,,,,104826,4,Autocuration,1,,CHEMBL617203,,BAO_0000218
2120,,H,,,,,104826,4,Autocuration,1,,CHEMBL617204,,BAO_0000019
2121,,H,,,,,104826,4,Autocuration,1,,CHEMBL617205,,BAO_0000224
2122,,D,10090.0,,,,104826,5,Autocuration,1,,CHEMBL617206,,BAO_0000019
2123,,H,,,,,104826,4,Autocuration,1,,CHEMBL617207,,BAO_0000218
2124,,D,10090.0,,,,104826,5,Autocuration,1,,CHEMBL617208,,BAO_0000019
2125,,H,,,,,104826,4,Autocuration,1,,CHEMBL617209,,BAO_0000224
2126,,H,,,,,104826,4,Autocuration,1,,CHEMBL617210,,BAO_0000224
2127,,H,,,,,104826,4,Autocuration,1,,CHEMBL617211,,BAO_0000224
2128,,D,10090.0,,,,104826,5,Autocuration,1,,CHEMBL617212,,BAO_0000019
2129,,H,9823.0,,,,104784,4,Autocuration,1,,CHEMBL617213,,BAO_0000224
2130,,H,9823.0,,,,104784,4,Autocuration,1,,CHEMBL617214,,BAO_0000224
2131,,U,,,,,22226,0,Autocuration,1,,CHEMBL617215,,BAO_0000221
2132,,U,,,,,22226,0,Autocuration,1,,CHEMBL617216,,BAO_0000221
2133,,H,9823.0,,,,17005,8,Autocuration,1,,CHEMBL617217,,BAO_0000357
2134,,H,,,,,104686,4,Autocuration,1,,CHEMBL617218,,BAO_0000019
2135,,H,,,,,104686,4,Autocuration,1,,CHEMBL872913,,BAO_0000019
2136,,H,,,,,104826,4,Autocuration,1,,CHEMBL617219,,BAO_0000019
2137,,H,,,,,104686,4,Autocuration,1,,CHEMBL873482,,BAO_0000224
2138,,D,10116.0,,,,104686,5,Autocuration,1,,CHEMBL617220,,BAO_0000019
2139,,H,,,,,104686,4,Autocuration,1,,CHEMBL617221,,BAO_0000019
2140,,H,,,,,104686,4,Autocuration,1,,CHEMBL617222,,BAO_0000019
2141,,H,,,,,104686,4,Autocuration,1,,CHEMBL875906,,BAO_0000019
2142,,H,,,,,104686,4,Autocuration,1,,CHEMBL617223,,BAO_0000019
2143,,H,,,,,104686,4,Autocuration,1,,CHEMBL617224,,BAO_0000224
2144,,D,10116.0,,,,104686,5,Autocuration,1,,CHEMBL617225,,BAO_0000224
2145,,H,,,,,104686,4,Autocuration,1,,CHEMBL617226,,BAO_0000224
2146,,H,,,,,104686,4,Autocuration,1,,CHEMBL617227,,BAO_0000224
2147,,H,,,,,104686,4,Autocuration,1,,CHEMBL617228,,BAO_0000224
2148,,H,,,,,104686,4,Autocuration,1,,CHEMBL617229,,BAO_0000224
2149,,H,,,,,104686,4,Autocuration,1,,CHEMBL617230,,BAO_0000224
2150,,H,,,,,104686,4,Autocuration,1,,CHEMBL617231,,BAO_0000224
2151,,H,,,,,104686,4,Autocuration,1,,CHEMBL617232,,BAO_0000224
2152,,H,,,,,104686,4,Autocuration,1,,CHEMBL617233,,BAO_0000224
2153,,H,,,,,104686,4,Autocuration,1,,CHEMBL617234,,BAO_0000224
2154,,H,,,,,104686,4,Autocuration,1,,CHEMBL617235,,BAO_0000019
2155,,H,,,,,104686,4,Autocuration,1,,CHEMBL617236,,BAO_0000019
2156,Hippocampus,H,,10000000.0,,,104686,4,Autocuration,1,,CHEMBL617237,,BAO_0000221
2157,Hippocampus,H,,10000000.0,,,104686,4,Autocuration,1,,CHEMBL617238,,BAO_0000221
2158,Brain,D,10116.0,955.0,,,104686,5,Autocuration,1,,CHEMBL617239,,BAO_0000221
2159,,H,,,,,104686,4,Autocuration,1,,CHEMBL617240,,BAO_0000019
2160,,H,,,,Membranes,104686,4,Autocuration,1,,CHEMBL617241,,BAO_0000249
2161,,H,,,,Membranes,104686,4,Autocuration,1,,CHEMBL875907,,BAO_0000249
2162,,H,,,,,104686,4,Autocuration,1,,CHEMBL617242,,BAO_0000019
2163,,H,,,,,104686,4,Autocuration,1,,CHEMBL617152,,BAO_0000019
2164,Brain,D,10116.0,955.0,,,104686,5,Autocuration,1,,CHEMBL617153,,BAO_0000221
2165,,D,10116.0,,,Membranes,104686,5,Autocuration,1,,CHEMBL617154,,BAO_0000249
2166,Brain,H,,955.0,,,104686,4,Autocuration,1,,CHEMBL617155,,BAO_0000221
2167,,H,,,,,104686,4,Autocuration,1,,CHEMBL617156,,BAO_0000019
2168,,H,,,,,104686,4,Autocuration,1,,CHEMBL617157,,BAO_0000019
2169,,H,,,,,104686,4,Autocuration,1,,CHEMBL617158,,BAO_0000019
2170,,H,,,,,104686,4,Autocuration,1,,CHEMBL617159,,BAO_0000019
2171,,H,,,,,104686,4,Autocuration,1,,CHEMBL617160,,BAO_0000019
2172,,H,,,,,104686,4,Autocuration,1,,CHEMBL858113,,BAO_0000019
2173,Brain,H,,955.0,,,104686,4,Autocuration,1,,CHEMBL617247,,BAO_0000220
2174,,H,,,,,104686,4,Autocuration,1,,CHEMBL617248,,BAO_0000019
2175,Brain,H,,955.0,,,104686,4,Autocuration,1,,CHEMBL617249,,BAO_0000249
2176,,H,,,,,104686,4,Autocuration,1,,CHEMBL617250,,BAO_0000019
2177,,H,,,,,104686,4,Autocuration,1,,CHEMBL617251,,BAO_0000019
2178,,D,10116.0,,,,104686,5,Autocuration,1,,CHEMBL617252,,BAO_0000019
2179,,H,,,,,104686,4,Autocuration,1,,CHEMBL617006,,BAO_0000019
2180,,H,,,,,104686,4,Autocuration,1,,CHEMBL617007,,BAO_0000019
2181,,H,,,,,104686,4,Autocuration,1,,CHEMBL617008,,BAO_0000019
2182,,H,,,,,104686,4,Autocuration,1,,CHEMBL617009,,BAO_0000019
2183,,D,10116.0,,,,104686,5,Autocuration,1,,CHEMBL617010,,BAO_0000224
2184,,D,10116.0,,,,104686,5,Autocuration,1,,CHEMBL857978,,BAO_0000019
2185,,D,10116.0,,,,104686,5,Autocuration,1,,CHEMBL617011,,BAO_0000019
2186,,D,10116.0,,,,104686,5,Autocuration,1,,CHEMBL617012,,BAO_0000019
2187,,H,,,,,104686,4,Autocuration,1,,CHEMBL617013,,BAO_0000224
2188,,H,,,,,104686,4,Autocuration,1,,CHEMBL617014,,BAO_0000249
2189,,H,,,,,104686,4,Autocuration,1,,CHEMBL617015,,BAO_0000019
2190,,H,,,,,104686,4,Autocuration,1,,CHEMBL617016,,BAO_0000019
2191,,H,,,,,104686,4,Autocuration,1,,CHEMBL617017,,BAO_0000224
2192,Brain,H,,955.0,,,104686,4,Autocuration,1,,CHEMBL617018,,BAO_0000221
2193,,H,,,,,104686,4,Autocuration,1,,CHEMBL617019,,BAO_0000019
2194,,H,,,,,105075,4,Autocuration,1,,CHEMBL617020,,BAO_0000019
2195,,H,,,,,105075,4,Autocuration,1,,CHEMBL617021,,BAO_0000019
2196,,H,,,,,105075,4,Autocuration,1,,CHEMBL617022,,BAO_0000019
2197,,H,,,,,105075,4,Autocuration,1,,CHEMBL617023,,BAO_0000019
2198,,H,,,,,105075,4,Autocuration,1,,CHEMBL617024,,BAO_0000019
2199,,H,,,,,105075,4,Autocuration,1,,CHEMBL617025,,BAO_0000019
2200,,H,,,,,105075,4,Autocuration,1,,CHEMBL617026,,BAO_0000224
2201,,U,,,,,22226,0,Autocuration,1,,CHEMBL617027,,BAO_0000019
2202,,D,10116.0,,,,104686,5,Autocuration,1,,CHEMBL617028,,BAO_0000019
2203,,H,,,,,12687,8,Expert,1,,CHEMBL617029,,BAO_0000019
2204,,H,,,,,12687,8,Expert,1,,CHEMBL875908,,BAO_0000019
2205,,H,,,,,12687,8,Autocuration,1,,CHEMBL617030,,BAO_0000357
2206,,H,,,,,12687,8,Autocuration,1,,CHEMBL617031,,BAO_0000019
2207,,H,,,,,12687,8,Autocuration,1,,CHEMBL617032,,BAO_0000019
2208,,D,10116.0,,,,104686,5,Autocuration,1,,CHEMBL617033,,BAO_0000224
2209,,H,,,,,104686,4,Autocuration,1,,CHEMBL617034,,BAO_0000224
2210,,H,,,,,104686,4,Autocuration,1,,CHEMBL617035,,BAO_0000224
2211,,H,,,,,104686,4,Autocuration,1,,CHEMBL617036,,BAO_0000019
2212,,H,,,,,104784,4,Autocuration,1,,CHEMBL617037,,BAO_0000224
2213,,U,,,,,22226,0,Autocuration,1,,CHEMBL617038,,BAO_0000219
2214,,H,,,,,104784,4,Autocuration,1,,CHEMBL617039,,BAO_0000219
2215,,H,,,,,104784,4,Autocuration,1,,CHEMBL617161,,BAO_0000224
2216,,H,,,,,104784,4,Autocuration,1,,CHEMBL617162,,BAO_0000224
2217,,H,,,,,104784,4,Autocuration,1,,CHEMBL617163,,BAO_0000224
2218,,H,,,,,104784,4,Autocuration,1,,CHEMBL617164,,BAO_0000224
2219,,H,,,,Brain membranes,104784,4,Autocuration,1,,CHEMBL617165,,BAO_0000249
2220,,H,,,,,104784,4,Autocuration,1,,CHEMBL617166,,BAO_0000224
2221,,H,,,,,104784,4,Autocuration,1,,CHEMBL617167,,BAO_0000224
2222,,H,,,,,104784,4,Autocuration,1,,CHEMBL872912,,BAO_0000224
2223,,H,,,,,104784,4,Autocuration,1,,CHEMBL617168,,BAO_0000224
2224,,H,,,,,104686,4,Autocuration,1,,CHEMBL617169,,BAO_0000224
2225,,H,,,,,104784,4,Autocuration,1,,CHEMBL617170,,BAO_0000224
2226,,H,,,,,104784,4,Autocuration,1,,CHEMBL617171,,BAO_0000224
2227,,H,,,,,104784,4,Autocuration,1,,CHEMBL617172,,BAO_0000224
2228,,H,,,,,104784,4,Autocuration,1,,CHEMBL617173,,BAO_0000224
2229,,U,,,,,22226,0,Autocuration,1,,CHEMBL617174,,BAO_0000019
2230,,H,,,,,104784,4,Autocuration,1,,CHEMBL617175,,BAO_0000224
2231,,H,,,,,17005,8,Autocuration,1,,CHEMBL617176,,BAO_0000357
2232,,H,,,,,17005,8,Autocuration,1,,CHEMBL617177,,BAO_0000357
2233,,H,,,,,104784,4,Autocuration,1,,CHEMBL617178,,BAO_0000224
2234,,H,,,,,104784,4,Autocuration,1,,CHEMBL617179,,BAO_0000224
2235,,H,,,,,104784,4,Autocuration,1,,CHEMBL617180,,BAO_0000224
2236,,H,,,,,17005,8,Autocuration,1,,CHEMBL617181,,BAO_0000357
2237,,H,,,,,17005,8,Autocuration,1,,CHEMBL617182,,BAO_0000357
2238,,H,,,,,17005,8,Autocuration,1,,CHEMBL617183,,BAO_0000357
2239,,H,,,,,17005,8,Autocuration,1,,CHEMBL617184,,BAO_0000357
2240,,H,,,,,17005,8,Autocuration,1,,CHEMBL617185,,BAO_0000357
2241,,H,,,,,17005,8,Autocuration,1,,CHEMBL617186,,BAO_0000357
2242,,H,,,,,17005,8,Autocuration,1,,CHEMBL617187,,BAO_0000357
2243,,H,,,,,17005,8,Autocuration,1,,CHEMBL617188,,BAO_0000357
2244,,H,,,,,17005,8,Autocuration,1,,CHEMBL617189,,BAO_0000218
2245,,D,9606.0,,,,104784,5,Autocuration,1,,CHEMBL617190,,BAO_0000224
2246,,D,9606.0,,,,104784,5,Autocuration,1,,CHEMBL617191,449.0,BAO_0000219
2247,,D,9606.0,,,,104784,5,Autocuration,1,,CHEMBL617192,449.0,BAO_0000219
2248,,D,9606.0,,,,104784,5,Autocuration,1,,CHEMBL617193,449.0,BAO_0000219
2249,,D,9606.0,,,,104784,5,Autocuration,1,,CHEMBL617194,449.0,BAO_0000219
2250,,H,,,,,104784,4,Autocuration,1,,CHEMBL617195,,BAO_0000224
2251,,H,,,,,104784,4,Autocuration,1,,CHEMBL881830,,BAO_0000224
2252,,H,,,,,17005,8,Autocuration,1,,CHEMBL617196,,BAO_0000357
2253,,H,,,,,104686,4,Autocuration,1,,CHEMBL617197,,BAO_0000224
2254,,H,,,,,17005,8,Expert,1,,CHEMBL617198,,BAO_0000357
2255,,H,,,,,17005,8,Expert,1,,CHEMBL873476,,BAO_0000357
2256,,H,,,,,17005,8,Expert,1,,CHEMBL617199,,BAO_0000019
2257,,H,10141.0,,,,107,8,Autocuration,1,,CHEMBL617200,,BAO_0000357
2258,,H,,,,,51,8,Autocuration,1,,CHEMBL617484,,BAO_0000357
2259,,H,,,,,107,8,Autocuration,1,,CHEMBL617485,,BAO_0000357
2260,,H,,,,,51,8,Autocuration,1,,CHEMBL617486,,BAO_0000357
2261,,H,,,,,107,8,Autocuration,1,,CHEMBL858022,,BAO_0000357
2262,,H,,,,,107,8,Autocuration,1,,CHEMBL617049,449.0,BAO_0000219
2263,,D,9606.0,,,,107,9,Expert,1,,CHEMBL617050,449.0,BAO_0000219
2264,,H,,,,,107,8,Autocuration,1,,CHEMBL617051,,BAO_0000219
2265,,H,,,,,107,8,Autocuration,1,,CHEMBL617052,,BAO_0000219
2266,,H,,,,,107,8,Autocuration,1,,CHEMBL617053,,BAO_0000219
2267,,H,,,,,107,8,Autocuration,1,,CHEMBL617054,449.0,BAO_0000219
2268,,H,,,,,107,8,Autocuration,1,,CHEMBL617055,449.0,BAO_0000219
2269,,H,,,,,107,8,Autocuration,1,,CHEMBL882924,,BAO_0000357
2270,,D,9606.0,,,,107,9,Expert,1,,CHEMBL617056,,BAO_0000357
2271,,H,,,,,107,8,Autocuration,1,,CHEMBL617057,449.0,BAO_0000219
2272,,H,,,,,107,8,Expert,1,,CHEMBL617058,,BAO_0000219
2273,,H,,,,,107,8,Autocuration,1,,CHEMBL617059,,BAO_0000357
2274,,H,,,,,107,8,Autocuration,1,,CHEMBL617060,449.0,BAO_0000219
2275,,H,,,,,107,8,Expert,1,,CHEMBL617061,449.0,BAO_0000219
2276,,H,,,,,107,8,Expert,1,,CHEMBL617062,307.0,BAO_0000219
2277,,H,,,,,107,8,Expert,1,,CHEMBL617063,449.0,BAO_0000219
2278,,H,,,,,107,8,Autocuration,1,,CHEMBL617064,,BAO_0000019
2279,,H,,,,,107,8,Autocuration,1,,CHEMBL617065,,BAO_0000019
2280,,H,,,,,107,8,Autocuration,1,,CHEMBL617066,449.0,BAO_0000219
2281,,H,,,,,107,8,Autocuration,1,,CHEMBL617067,449.0,BAO_0000219
2282,,H,,,,,107,8,Autocuration,1,,CHEMBL617068,,BAO_0000019
2283,,H,,,,,107,8,Autocuration,1,,CHEMBL617069,,BAO_0000019
2284,,H,,,,,107,8,Autocuration,1,,CHEMBL617070,,BAO_0000019
2285,,H,,,,,107,8,Autocuration,1,,CHEMBL617071,,BAO_0000357
2286,,H,,,,,107,8,Autocuration,1,,CHEMBL872915,,BAO_0000357
2287,,H,,,,,107,8,Autocuration,1,,CHEMBL617072,,BAO_0000357
2288,,H,,,,,107,8,Autocuration,1,,CHEMBL617073,,BAO_0000357
2289,,H,,,,,107,8,Autocuration,1,,CHEMBL617074,,BAO_0000357
2290,,H,,,,,107,8,Expert,1,,CHEMBL617075,449.0,BAO_0000219
2291,,H,,,,,107,8,Autocuration,1,,CHEMBL617076,,BAO_0000357
2292,,D,9606.0,,,,107,9,Expert,1,,CHEMBL617077,,BAO_0000019
2293,,H,,,,,107,8,Expert,1,,CHEMBL617078,,BAO_0000357
2294,,D,9606.0,,,,107,9,Expert,1,,CHEMBL617079,,BAO_0000357
2295,,H,,,,,107,8,Autocuration,1,,CHEMBL617080,,BAO_0000357
2296,,H,,,,,107,8,Expert,1,,CHEMBL617081,449.0,BAO_0000219
2297,,H,,,,,107,8,Expert,1,,CHEMBL617082,,BAO_0000219
2298,,H,,,,,107,8,Autocuration,1,,CHEMBL617083,,BAO_0000357
2299,,H,,,,,107,8,Autocuration,1,,CHEMBL617084,,BAO_0000357
2300,,D,9606.0,,,,107,9,Expert,1,,CHEMBL617085,,BAO_0000357
2301,,H,,,,,107,8,Autocuration,1,,CHEMBL617086,,BAO_0000357
2302,,H,,,,,107,8,Autocuration,1,,CHEMBL617087,,BAO_0000219
2303,,H,,,,,107,8,Autocuration,1,,CHEMBL617088,,BAO_0000357
2304,,H,,,,,107,8,Autocuration,1,,CHEMBL617089,,BAO_0000357
2305,,H,,,,,107,8,Expert,1,,CHEMBL617090,,BAO_0000019
2306,,H,,,,,107,8,Autocuration,1,,CHEMBL617513,,BAO_0000357
