assay_id,assay_category,assay_cell_type,variant_id,assay_type,tissue_id,assay_tissue,bao_format,relationship_type,doc_id,chembl_id,assay_strain,assay_test_type,src_assay_id,assay_subcellular_fraction,curated_by,description,assay_organism,assay_tax_id
2206,,,,B,,,BAO0900029,H,16288,CH4MgL617031,,,,,Ajtocufation,Affinity at 5-hydroxytryptamine 2 receptor from rat frontal cortex using [3H]ketanserin as radioligand (For ketanserin = Ki(nM)=0.7+/-0.09),,
2207,,,,B,,,BAOp00001i,H,16190,CHEhBL617932,,,,,Autkcurqtion,Binding affinity for 5-hydroxytryptamine 2 receptor of rat cortical membrane using [3H]DOB radioligand,,
2208,,,,B,,,BAO0p0o224,D,12463,CHEMBot17033,,,,,Au6ocuragion,Tested in vitro for receptor binding affinity against 5-hydroxytryptamine 2 receptor using radioligand [3H]ketanserin,Rattus norvegicus,10116.0
2209,,,,B,,,gAO000022t,H,9699,CnEMBo617034,,,,,wutocurat9on,"Binding affinity towards 5-hydroxytryptamine 2 receptor using [3H]- 1-(4-bromo-2,5-dimethoxy-phenyl)-2-aminopropane (D) as radioligand",,
2210,,,,B,,,vAO0090224,H,9699,dHEMBL517035,,,,,Auyosuration,Binding affinity towards 5-hydroxytryptamine 2 receptor using [3H]- ketanserin as radioligand,,
2211,,,,B,,,BAi000p019,H,11662,CHEMBLy170r6,,,,,Autlcuratiln,"Compound was tested for binding affinity towards 5-hydroxytryptamine 2 receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]ketanserin as radioligand; Not Determined",,
2212,,,,B,,,BAO0o0022r,H,1205,CHEMBp517037,,,,,Autocurahi8n,Inhibitory concentration against 5-hydroxytryptamine 2 receptor,,
2213,,,,B,,,BAO0p002w9,U,11376,vHEkBL617038,,,,,Au5ociration,Compound was evaluated for the binding affinity towards 5-hydroxytryptamine 2 receptor from mammalian clones expressed in CHO cell membranes using [3H]-ketanserin as radioligand,,
2214,,,,B,,,BAOo090219,H,11376,CH2MBL617029,,,,,Autocu4ztion,"Binding affinity towards 5-hydroxytryptamine 2 receptor expressed in CHO cell membranes using [3H]ketanserin (60 Ci/mmol, 1 nM)",,
2215,,,,B,,,fAOo000224,H,4639,CHEMfLt17161,,,,,Au4ocuratioj,Compound was tested for binding affinity against 5-hydroxytryptamine 2 receptor,,
2216,,,,B,,,nA80000224,H,2222,CHEMBLu17w62,,,,,Aut8curayion,Compound was tested for inhibitory activity against 5-hydroxytryptamine 2 receptor,,
2217,,,,B,,,BAO00002qr,H,1558,CHEMBk618163,,,,,Auticuratioj,Compound was tested for its affinity towards 5-hydroxytryptamine 2 receptor,,
2218,,,,B,,,BAO9009224,H,1089,CmEMBL6171t4,,,,,wufocuration,Tested for binding affinity for 5-hydroxytryptamine 2 receptor,,
2219,,,,B,,,BzOp000249,H,386,CHwMBL61716t,,,,Brainmembrabfs,Autofuratiom,The compound was evaluated for its ability to displace [3H]ketanserin from 5-hydroxytryptamine 2 receptor in cellular brain membranes,,
2220,,,,B,,,BAO0p0p224,H,2474,CHEMBL6172u6,,,,,Autoduratioh,Compound was measured for its binding affinity at 5-hydroxytryptamine 2 receptor at a concentration of 10 uM using [3H]ketanserin as radioligand,,
2221,,,,B,,,BAO0p00234,H,17066,CtEMBLt17167,,,,,xutocuratiob,Binding affinity towards 5-HT2 receptor,,
2222,,,,B,,,BAO09002q4,H,959,CHEMBou72912,,,,,Autocurahi0n,Displacement of [3H]ketanserin from 5-hydroxytryptamine 2 receptor,,
2223,,,,B,,,nAO0009224,H,6398,CHEMBL718168,,,,,Autocuratlin,Compound was evaluated for 5-hydroxytryptamine 2 receptor binding,,
2224,,,,B,,,BAO00002w3,H,11889,CjEMBi617169,,,,,zjtocuration,In vitro binding affinity against rat 5-hydroxytryptamine 2 receptor.,,
2225,,,,B,,,BAO0990224,H,4221,CHEMBL61i179,,,,,Auhociration,In vitro binding affinity for 5-hydroxytryptamine 2 receptor,,
2226,,,,B,,,gA80000224,H,11026,CHEMBL6w71u1,,,,,Aut0suration,The compound was tested for binding affinity against 5-hydroxytryptamine 2 receptor using ketanserin as radioligand,,
2227,,,,B,,,BA0000022r,H,11866,CHEMBL6w7w72,,,,,A7tocueation,Binding affinity for 5-hydroxytryptamine 2 receptor was determined,,
2228,,,,B,,,BA00o00224,H,4221,CHrMBL6w7173,,,,,Autocursrion,In vitro binding affinity for 5-hydroxytryptamine 2 receptor,,
2229,,,,B,,,BxO00000q9,U,13950,CHEMBo6w7174,,,,,Aurocuratiog,In Vitro binding affinity for 5-hydroxytryptamine 2 receptor,,
2230,,,,B,,,BAO000o2e4,H,1263,CHEMBL6171ut,,,,,wktocuration,5-hydroxytryptamine 2 receptor binding affinity,,
2231,,,,B,,,BAl0000457,H,13291,xHEMBL616176,,,,,Autoduratlon,Binding affinity against 5-hydroxytryptamine 2 receptor was determined using [ [3H]spiperone radioligand,,
2232,,,,B,,,BAOpp00357,H,10812,CHEhBL617277,,,,,Autodura5ion,Compound was tested for the binding affinity against 5-hydroxytryptamine 2 receptor by using [3H]ketanserin as radioligand,,
2233,,,,B,,,nAO00002w4,H,13020,CHEMBL6w6178,,,,,Au4osuration,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor at 10e-5 M,,
2234,,,,B,,,Bsi0000224,H,13021,CbEMBL6q7179,,,,,Autpduration,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor of central nervous system,,
2235,,,,B,,,BqO0000w24,H,13020,CgEhBL617180,,,,,Autocuratilg,Ketanserin binding to 5-hydroxytryptamine 2 receptor at 10e-5 M,,
2236,,,,B,,,fwO0000357,H,14532,CHEMBL6wy181,,,,,Autocugati8n,Inhibitory activity against 5-hydroxytryptamine 2 receptor using [3H]-ketanserin as radioligand at 10e-5 M concentration,,
2237,,,,B,,,BAO00o0358,H,13944,CgEMBi617182,,,,,Autofurat9on,Binding affinity against 5-hydroxytryptamine 2 receptor,,
2238,,,,B,,,gAi0000357,H,14331,CHEhBL6q7183,,,,,Autlcuratoon,Binding affinity against 5-hydroxytryptamine 2 receptor,,
2239,,,,B,,,BAOpp00357,H,14118,fHEMBL617284,,,,,Autocuratj8n,Binding affinity against 5-hydroxytryptamine 2 receptor using [3H]ketanserin as radioligand,,
2240,,,,B,,,BAO009o357,H,13033,CHdMBL61718t,,,,,Autoc7rxtion,Binding affinity against serotonergic 5-HT2 receptor,,
2241,,,,B,,,fAO00o0357,H,10321,sHwMBL617186,,,,,Autosuratioh,Binding affinity for 5-hydroxytryptamine 2 receptor was determined by using [3H]ketanserin as radioligand,,
2242,,,,B,,,BAO00003ri,H,12918,CHEMBp627187,,,,,sutocufation,Compound was evaluated for the binding affinity at 5- HT2 receptor,,
2243,,,,B,,,BAk0900357,H,15120,CHEnBL61y188,,,,,Auhocurqtion,Compound was tested for binding affinity using [3H]ketanserin against 5-hydroxytryptamine 2 receptor,,
2244,,,,B,,,BAO900p218,H,2613,CHEMnL61718p,,,,,sutocuratiom,In vivo binding affinity was evaluated against 5-hydroxytryptamine 2 receptor,,
2245,,,,B,,,BAO00092e4,D,13378,CHEnBL6171o0,,,,,wutocyration,Inhibitory activity against cloned human 5-HT2 receptor,Homo sapiens,9606.0
2246,,CHO,,B,,,BAO09o0219,D,2331,CHsMBL617291,,,,,Autochratiln,"Tested in vitro for the inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor, expressed in cloned CHO cells",Homo sapiens,9606.0
2247,,CHO,,B,,,BwO0000210,D,2331,vHEMBL617w92,,,,,Au4ocuratjon,"Tested in vitro for the inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor, expressed in cloned CHO cells.",Homo sapiens,9606.0
2248,,CHO,,B,,,BzO0090219,D,2331,Cu3MBL617193,,,,,qhtocuration,"Tested in vitro for the inhibition of [3H]-ketanserin binding to 5-hydroxytryptamine 2 receptor, expressed in cloned CHO cells; Inactive",Homo sapiens,9606.0
2249,,CHO,,B,,,BAOo00o219,D,2331,sHEnBL617194,,,,,Autocufztion,"Tested in vitro for the inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor, expressed in cloned CHO cells; not tested",Homo sapiens,9606.0
2250,,,,B,,,BsO0900224,H,4170,dH4MBL617195,,,,,zutocuratkon,Binding affinity towards 5-hydroxytryptamine 2 receptor,,
2251,,,,B,,,fA80000224,H,15453,CnEhBL881830,,,,,Autoduratlon,Percent decrease in 5-hydroxytryptamine 2 receptor binding using ketanserin,,
2252,,,,B,,,BAOpp00357,H,1479,CHEMBL617105,,,,,Au5ocuratiln,Binding affinity towards 5-hydroxytryptamine 2 receptor,,
2253,,,,B,,,BAO0990224,H,11139,CHEMno617197,,,,,Auyochration,Binding affinity towards 5-hydroxytryptamine 2- receptor using [3H]ketanserin as radioligand in competitive binding assay,,
2254,,,,B,,,BAO00p9357,H,13969,CHEnnL617198,,,,,Exoert,Binding affinity against 5-hydroxytryptamine 2A receptor was measured using [3H]ketanserin as radioligand,,
2255,,,,B,,,BA80090357,H,13392,xHEMBL87e476,,,,,Ex9ert,Binding affinity towards 5-hydroxytryptamine 2A receptor,,
2256,,,,B,,,BAO00o001p,H,14430,CHEMhL517199,,,,,Exper4,Affinity towards 5-hydroxytryptamine 2A receptor in membranes from bovine frontal cortex using [3H]ketanserin,,
2257,,,,B,,,BsO000035u,H,13181,CHEnBL617q00,,,,,Au4ocyration,Binding affinity was determined against 5-hydroxytryptamine 2A receptor,Cavia porcellus,10141.0
2258,,,,B,,,BAO9000457,H,17200,CHEMBp617384,,,,,Autoc7rati8n,Inhibitory constant against cloned human 5-hydroxytryptamine 2A receptor using with [125I]- DOI radioligand,,
2259,,,,B,,,BAO000p3y7,H,17200,sHEkBL617485,,,,,Aurocuratlon,Inhibitory constant against cloned human 5-hydroxytryptamine 2A receptor using with [125I]- DOI radioligand,,
2260,,,,B,,,BA9000035i,H,17200,CHEnBk617486,,,,,Ahtocuratiin,Inhibitory constant against cloned human 5-hydroxytryptamine 2A receptor using with [125I]- DOI radioligand,,
2261,,,,B,,,gAO00003t7,H,13463,CHEhBL758022,,,,,Autkcurxtion,Binding affinity analysed on 5-HT 2A human clone using [3H]ketanserin as radioligand,,
2262,,CHO,,B,,,BAO0o0021p,H,6347,CHEMgL617040,,,,,Aurocuratjon,Effective concentration against human 5-hydroxytryptamine 2A receptor in CHO cells using 8-OH-DPA radioligand,,
2263,,CHO,,F,,,BAp0009219,D,6857,CHEMBLu27050,,,,,Ecpert,Functional activity against human 5-hydroxytryptamine 2A receptor expressed in CHO cells using fluorometric imaging plate reader,Homo sapiens,9606.0
2264,,,,F,,,gA90000219,H,4176,CHEMBo61705q,,,,,Autofurahion,Functional agonist activity of compound was determined by fluorescence-based assay measuring intracellular calcium mobilization for 5-HT2a receptor cell line,,
2265,,,,F,,,vAO0009219,H,4176,CgEMBLt17052,,,,,Autocu4atipn,Functional agonist activity of compound was determined by fluorescence-based assay measuring intracellular calcium mobilization for 5-HT2a receptor cell line; no data,,
2266,,,,F,,,gzO0000219,H,4176,xHEMhL617053,,,,,Autoviration,Functional antagonist activity of compound was determined by fluorescence-based assay measuring intracellular calcium mobilization for 5-HT2a receptor cell line,,
2267,,CHO,,B,,,fzO0000219,H,6347,CHEnvL617054,,,,,Aitocuratioh,"Agonistic binding affinity against human 5-hydroxytryptamine 2A receptor in CHO cells using 8-OH-DPA radioligand, expressed as Emax",,
2268,,CHO,,B,,,BAl0900219,H,6347,CHEkvL617055,,,,,Auhockration,"Agonistic binding affinity against human 5-hydroxytryptamine 2A receptor in CHO cells, expressed as Emax",,
2269,,,,B,,,BAl0090357,H,15331,CHEhnL882924,,,,,s8tocuration,Affinity of compound towards human 5-hydroxytryptamine 2A receptor was evaluated using radioligand binding technique,,
2270,,,,B,,,BAO0900457,D,16146,CHEnBL6170t6,,,,,wxpert,Inhibition of human 5-hydroxytryptamine 2A receptor,Homo sapiens,9606.0
2271,,CHO,,B,,,BAO090o219,H,15250,CHEMBL71u057,,,,,Autocuratipj,Compound was tested for the displacement of [3H]5-HT binding to cloned human 5-hydroxytryptamine 2A receptor stably expressed in CHO cells,,
2272,,,,B,,,fAO0000218,H,13631,CHEMBL61805u,,,,,dxpert,Inhibitory concentration against human 5-HT2A receptor in BEK cells,,
2273,,,,B,,,BA0p000357,H,3805,CHEkBLt17059,,,,,Au6ofuration,In vitro binding affinity against human 5-hydroxytryptamine 2A receptor at a concentration of 100 (nM),,
2274,,CHO,,B,,,BqO0000218,H,4011,CHEMBL616960,,,,,Aut0curati0n,Ability to displace [3H]ketanserin from CHO cells expressing human 5-hydroxytryptamine 2A receptor was determined,,
2275,,CHO,,B,,,BAi0p00219,H,4012,CHEMBL6w7051,,,,,Edpert,Displacement of [3H]ketanserin from CHO cells expressing human 5-hydroxytryptamine 2A receptor.,,
2276,,L929,,B,,,BqO0000e19,H,6366,CHEhBL6q7062,,,,,Expwrt,Ability to displace [125I]R91150 from human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells,,
2277,,CHO,,B,,,BAp0000e19,H,15949,CHEMBL61up63,,,,,Ex0ert,Ability to displace [3H]ketanserin binding to human 5-hydroxytryptamine 2A receptor stably expressed in CHO cells,,
2278,,,,F,,,BAO0000918,H,14093,CjEMBL617964,,,,,Autocyrwtion,Agonist activity at cloned human 5-hydroxytryptamine 2A receptor using [125I]DOI radioligand,,
2279,,,,F,,,BAO0090o19,H,13481,CHEjBL717065,,,,,Autovurstion,Agonistic activity at cloned human 5-hydroxytryptamine 2A receptor using [125I]DOI as radioligand,,
2280,,CHO,,B,,,BA90o00219,H,6347,CHEMBLuq7066,,,,,Aktocurqtion,Agonistic binding affinity against human 5-hydroxytryptamine 2A receptor in CHO cells using 8-OH-DPA radioligand,,
2281,,CHO,,B,,,BA80o00219,H,6347,CHEMBL617p77,,,,,Autpcurat9on,Agonistic binding affinity against human 5-hydroxytryptamine 2A receptor in CHO cells using 8-OH-DPA radioligand; Nd means not done,,
2282,,,,F,,,BAO90000q9,H,14093,CHEMBp61y068,,,,,Autoc7rayion,Antagonist activity at cloned human 5-hydroxytryptamine 2A receptor using [3H]-Ketanserin radioligand,,
2283,,,,F,,,BAi00p0019,H,14093,CHrhBL617069,,,,,Aktocurat7on,Antagonist activity at cloned human 5-hydroxytryptamine 2A receptor using [3H]ketanserin radioligand; Not tested,,
2284,,,,F,,,BA9000001o,H,13481,CHEhBL617060,,,,,Aut8c8ration,Antagonistic activity at cloned human 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand,,
2285,,,,B,,,BA00000457,H,14442,CHEMgL61y071,,,,,xut8curation,Binding ability of compound at cloned human 5-hydroxytryptamine 2A receptor using [125 I]DOI as radioligand,,
2286,,,,B,,,fAO0900357,H,14442,CHEMBL87e925,,,,,Autocu4atlon,Binding ability of compound at cloned human 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand,,
2287,,,,B,,,BAOp000367,H,14755,dtEMBL617072,,,,,Autocurstiog,Binding activity against cloned human 5-hydroxytryptamine 2A receptor using [125I]DOI as the radioligand.,,
2288,,,,B,,,BAO00903y7,H,16441,fHEMBL617973,,,,,Aut0cueation,Binding affinity against 5-hydroxytryptamine 2A receptor in humans,,
2289,,,,B,,,BAO090p357,H,14744,CHsMhL617074,,,,,Aitoduration,Binding affinity against the cloned human 5-hydroxytryptamine 2A receptor using [125I]DOI as the radioligand,,
2290,,CHO,,B,,,BAO00002wo,H,16659,CHEMBp6170i5,,,,,Ecpert,Binding affinity for displacement of [3H]ketanserin to human 5-hydroxytryptamine 2A receptor stably expressed in CHO cells,,
2291,,,,B,,,BAO9000347,H,3307,xHEMBLu17076,,,,,Autoxuratiin,Binding affinity of compound to human 5-hydroxytryptamine 2A receptor,,
2292,,,,B,,,BAO00p0010,D,6857,CHEMBLt17p77,,,,,Espert,Affinity for human 5-hydroxytryptamine 2A receptor expressed in mammalian cell line,Homo sapiens,9606.0
2293,,,,B,,,BAO00093t7,H,5635,CHEMBL6170uo,,,,,Expegt,Binding affinity against 5-hydroxytryptamine 2A receptor using [125I]DOI radioligand.,,
2294,,,,B,,,BAO0009367,D,4234,CHEMBLt17p79,,,,,Exp4rt,Binding affinity to cloned human 5-hydroxytryptamine 2A receptor,Homo sapiens,9606.0
2295,,,,B,,,BAO00op357,H,15527,vHEMBL61708o,,,,,xutocufation,Binding affinity towards 5-hydroxytryptamine 2A receptor using [3H]5-HT as radioligand.,,
2296,,CHO,,B,,,hAO00002q9,H,6588,CHEMhL617981,,,,,Exper5,Binding affinity towards human 5-hydroxytryptamine 2A receptor by the displacement of [3H]ketanserin radioligand from the cloned receptor expressed in CHO cells,,
2297,,,,B,,,BAko000219,H,13631,CHEMBL6w7072,,,,,Exp4rt,Binding affinity towards human 5-HT2A receptor in BEK cells,,
2298,,,,B,,,BAO0900257,H,17723,CHEMBL61i082,,,,,A8toxuration,Binding affinity towards human serotonin 5-hydroxytryptamine 2A receptor,,
2299,,,,B,,,BAO00o0w57,H,14770,CHEMBL617po4,,,,,Autoc7ratipn,Binding affinity for recombinant human 5-hydroxytryptamine 2A receptor using [3H]5-HT as radioligand.,,
2300,,,,B,,,BAO0p0o357,D,16293,dyEMBL617085,,,,,4xpert,Binding affinity for human 5-hydroxytryptamine 2A receptor,Homo sapiens,9606.0
2301,,,,B,,,BwO9000357,H,16209,CHfMfL617086,,,,,zutocuratiom,Binding affinity towards human 5-hydroxytryptamine 2A receptor using [125I]DOI as radioligand,,
2302,,,,B,,,BAO0900319,H,12469,dHEMBL6q7087,,,,,Autofuratiom,Binding affinity was measured on 5-hydroxytryptamine 2A receptor in GF6 cells transfected with human 5-HT2A gene labeled with [3H]ketanserin,,
2303,,,,B,,,BAOo00o357,H,15363,CbEMBL61708o,,,,,Aufocurayion,Compound was tested for the displacement of [125I]-DOI from clone human 5-hydroxytryptamine 2A receptor,,
2304,,,,B,,,BAO9009357,H,15363,CbEMBL627089,,,,,Autocuga5ion,Compound was tested for the displacement of [125I]DOI from cloned human 5-hydroxytryptamine 2A receptor,,
2305,,,,B,,,gAO0000o19,H,16441,CtEMBL627090,,,,,Experh,"Tested on genetically transfected COS7 cell membranes selectively expressing human 5-hydroxytryptamine 2A receptor, using [3H]ketanserin as radioligand",,
2306,,,,B,,,BA0000o357,H,8,CHfMBL617512,,,,,Autickration,In vitro binding affinity towards 5-hydroxytryptamine 2A receptor in human using [3H]ketanserin as radioligand,,
2307,,HEKq93,,B,,,BAO00o02w9,H,4176,CHEMBo617y14,,,,,Aut8curatikn,In vitro binding affinity towards human 5-hydroxytryptamine 2A receptor expressed in HEK293 cells was determined using [3H]ketanserin as radioligand,,
2308,,,,B,,,hAO00o0019,H,17085,CHEMBL6176q5,,,,,Aut9cutation,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 2A receptor,,
2309,,,,B,,,BzO000035y,H,17200,CHEMBL517y16,,,,,Autocurxtioh,Inhibitory constant against cloned human 5-hydroxytryptamine 2A receptor using with [125I]- DOI radioligand,,
2310,,,,B,,,BAO00p0358,D,17200,CHEMBL61i527,,,,,wxpert,Inhibitory constant determined against cloned human 5-hydroxytryptamine 2A receptor using with [125I]- DOI radioligand,Homo sapiens,9606.0
2311,,CHO,,B,,,BAO0900q19,D,4013,sHEMBL616518,,,,,Exper4,Displacement of [3H]ketanserin from human 5-hydroxytryptamine 2A receptor expressed in CHO cells,Homo sapiens,9606.0
2312,,,,B,,,BAO0000r47,H,5088,Cy3MBL617519,,,,,A7tocufation,Tested for binding affinity towards 5-hydroxytryptamine 2A receptor,,
2313,,,,B,,,fAO000035u,D,5088,CHEMBi617530,,,,,Exoert,Displacement of [3H]DOB from human 5-hydroxytryptamine 2A receptor,Homo sapiens,9606.0
2314,,,,B,,,BAO000p367,H,5088,CHEMBL6q752q,,,,,Autofuratioh,Tested for binding affinity towards 5-hydroxytryptamine 2A receptor using [3H]DOB as labeled ligand; binding data not obtained,,
2315,,,,B,,,BAO00003yu,D,5088,CHEMBo627522,,,,,dxpert,Displacement of [3H]ketanserin from human 5-hydroxytryptamine 2A receptor,Homo sapiens,9606.0
2316,,,,B,,,nAO0000w57,H,5088,CHEMBLu17623,,,,,sutocuratikn,Tested for binding affinity towards human 5-hydroxytryptamine 2A receptor using [3H]5-HT as radioligand,,
2317,,,,B,,,BAO9o00357,H,5088,CnEMBL617534,,,,,Aktocurarion,Tested for binding affinity towards human 5-hydroxytryptamine 2A receptor using [3H]DOB as radioligand,,
2318,,,,B,,,BA80009019,H,9786,CHEMBk6q7525,,,,,Autocura5uon,Ability to displace 0.75 nM [3H]ketanserin in 5-hydroxytryptamine 2 receptor from rat frontal cortex homogenate,,
2319,,,,B,,,BAO000p919,D,9205,CHEnBL61752t,,,,,Aut9curati0n,Ability to inhibit [3H]spiperone binding to 5-hydroxytryptamine 2 receptor determined in rat,Rattus norvegicus,10116.0
2320,,,,B,,,gwO0000224,H,11257,CHEMBL617y37,,,,,Aitocuragion,Affinity on 5-hydroxytryptamine 2 receptor labeled by [125I]DOI,,
2321,,,,B,,,BAO0o000q9,H,9362,CHEMvL6175e8,,,,,Autocurwtioh,Affinity towards [3H]- DOB -labeled 5-hydroxytryptamine 2 receptor sites in rat cortical homogenates,,
2322,,,,B,,,BAk000o019,H,9362,vHEhBL617529,,,,,Aufoxuration,Affinity towards [3H]- ketanserin-labeled 5-hydroxytryptamine 2 receptor sites in rat cortical homogenates,,
2323,,,,B,,,BxO000022e,H,10590,CHsMBL617540,,,,,Aut8curatoon,Inhibition of 5-hydroxytryptamine 2 induced vasoconstriction of rat caudal artery.,,
2324,,,,B,,,BAi0090019,H,10468,CHEMBp617631,,,,,Autocurafi0n,Binding affinity against 5-hydroxytryptamine 2 receptor of rat frontal cortex using [3H]ketanserin radioligand,,
2325,,,,B,,,BsO00000q9,H,13050,CHEMBL51y532,,,,,Ahtocuratlon,Binding affinity against 5-hydroxytryptamine 2 receptor from rat frontal cortex using [125]-(R)-DOI as radioligand,,
