pagamento_id,cliente_id,personale_id,noleggio_id,ammontare,data_pagamento
6058,224,2,14271,5.99,2005-08-21 06:23:29
1408,51,2,9649,0.99,2005-07-31 05:46:54
6738,250,1,176,3.99,2005-05-26 03:47:39
8448,311,2,10448,4.99,2005-08-01 09:09:31
10738,396,1,14792,1.99,2005-08-22 00:36:41
12753,472,1,1389,4.99,2005-06-15 15:49:01
13333,495,1,2349,4.99,2005-06-18 12:25:14
1051,38,1,7795,0.99,2005-07-28 07:28:16
12208,452,2,4417,2.99,2005-07-07 22:05:05
1985,73,1,11102,4.99,2005-08-02 08:08:30
6884,255,2,13154,2.99,2005-08-19 13:09:54
13175,488,2,8064,2.99,2005-07-28 17:15:38
12046,446,2,8670,4.99,2005-07-29 15:49:03
14172,526,1,12607,0.99,2005-08-18 17:03:49
521,20,2,4011,3.99,2005-07-07 00:48:25
14163,526,1,8232,4.99,2005-07-29 00:14:37
3879,144,1,323,2.99,2005-05-27 00:49:27
15795,590,2,2775,2.99,2005-06-19 18:14:20
13783,512,1,2364,2.99,2005-06-18 13:37:32
3825,141,2,13470,4.99,2005-08-20 01:01:16
733,27,2,6562,5.99,2005-07-12 05:26:26
176,7,2,748,2.99,2005-05-29 09:27:00
10232,378,2,2134,7.99,2005-06-17 21:13:44
11480,425,2,1098,5.99,2005-05-31 13:51:48
11916,442,2,558,6.99,2005-05-28 08:38:43
5955,220,2,6412,0.99,2005-07-11 23:19:21
2497,91,1,14132,0.99,2005-08-21 01:43:58
6758,251,1,309,1.99,2005-05-26 22:38:10
13795,512,2,11818,9.99,2005-08-17 12:22:04
9639,357,2,945,0.99,2005-05-30 15:33:17
13122,486,2,4110,4.99,2005-07-07 06:44:27
15812,590,1,10657,4.99,2005-08-01 16:38:44
12174,451,1,5005,3.99,2005-07-09 01:21:44
10103,373,1,9397,4.99,2005-07-30 20:07:29
5248,194,1,2347,2.99,2005-06-18 12:12:29
3900,144,1,8983,0.99,2005-07-30 04:31:08
15205,567,2,13031,2.99,2005-08-19 08:30:04
1562,56,2,14534,0.99,2005-08-21 15:16:29
7781,287,2,11106,4.99,2005-08-02 08:17:38
8775,324,1,14262,8.99,2005-08-21 06:08:13
7124,263,1,15322,4.99,2005-08-22 20:20:30
14993,560,2,1572,1.99,2005-06-16 03:23:22
13556,503,1,6166,4.99,2005-07-11 10:19:05
11026,407,2,12931,2.99,2005-08-19 05:11:47
4913,180,1,12901,4.99,2006-02-14 15:16:03
11097,410,1,6148,4.99,2005-07-11 09:14:22
12450,461,2,8164,0.99,2005-07-28 21:17:19
4880,179,1,10156,4.99,2005-07-31 22:36:00
14443,536,1,9727,4.99,2005-07-31 08:39:13
16008,597,1,11652,4.99,2006-02-14 15:16:03
3408,126,2,13015,7.99,2005-08-19 07:56:51
9103,337,1,4091,6.99,2005-07-07 05:53:38
13937,517,2,14190,4.99,2005-08-21 03:35:21
2611,96,1,9662,3.99,2005-07-31 06:09:53
7773,287,1,6397,2.99,2005-07-11 22:34:02
5282,196,2,178,5.99,2005-05-26 04:21:46
9027,334,1,6987,2.99,2005-07-27 00:59:50
1466,53,2,3898,4.99,2005-07-06 19:12:37
9265,342,2,14096,2.99,2005-08-21 00:27:46
1870,69,1,3358,4.99,2005-06-21 11:56:40
14395,534,1,14526,2.99,2006-02-14 15:16:03
9849,364,2,10290,5.99,2005-08-01 03:39:50
1121,40,1,13951,2.99,2005-08-20 17:58:11
6526,241,1,12956,4.99,2005-08-19 06:06:26
8103,298,1,15245,3.99,2005-08-22 17:49:35
13532,502,1,9599,4.99,2005-07-31 03:32:06
205,7,1,13594,0.99,2005-08-20 05:53:31
13945,518,2,4948,6.99,2005-07-08 22:54:21
12837,474,1,15558,6.99,2005-08-23 04:52:22
9599,355,2,7477,5.99,2005-07-27 19:11:03
10126,374,1,1548,1.99,2005-06-16 01:43:33
14482,538,1,2682,4.99,2005-06-19 12:18:17
3366,125,2,7922,0.99,2005-07-28 12:05:25
12653,469,2,936,1.99,2005-05-30 13:52:49
10206,377,2,3136,2.99,2005-06-20 19:39:08
6309,234,1,11073,0.99,2005-08-02 07:13:03
4987,183,2,9672,5.99,2005-07-31 06:34:06
13506,501,2,11799,6.99,2005-08-17 11:25:25
6418,237,2,15931,1.99,2005-08-23 18:28:09
15105,564,1,4196,2.99,2005-07-07 11:06:33
13448,499,1,9588,0.99,2005-07-31 03:13:13
6167,229,1,4515,4.99,2005-07-08 02:42:03
1161,42,1,7405,3.99,2005-07-27 16:25:11
14464,537,1,6746,0.99,2005-07-12 14:33:01
13501,501,2,8529,2.99,2005-07-29 10:24:31
6634,245,2,6242,2.99,2005-07-11 14:45:04
1242,45,1,7436,2.99,2005-07-27 17:39:12
838,30,2,9551,0.99,2005-07-31 02:04:58
11479,424,1,15094,0.99,2006-02-14 15:16:03
15912,594,1,4037,5.99,2005-07-07 02:52:52
14928,557,1,12789,2.99,2005-08-19 00:16:19
9204,340,1,10809,0.99,2005-08-01 22:39:27
2447,90,2,5539,3.99,2005-07-10 02:42:58
375,14,1,9592,2.99,2005-07-31 03:21:16
12671,469,1,7914,4.99,2005-07-28 11:48:08
12911,478,2,2765,4.99,2005-06-19 17:34:39
5595,206,1,15709,4.99,2005-08-23 10:36:00
7440,275,1,2646,4.99,2005-06-19 09:56:01
2853,106,1,3023,4.99,2005-06-20 11:18:11
11265,416,1,14239,4.99,2005-08-21 05:18:57
2004,74,1,6475,2.99,2005-07-12 01:36:57
9072,336,1,2954,2.99,2005-06-20 06:45:00
3859,143,2,1898,1.99,2005-06-17 04:28:11
12582,467,2,225,4.99,2005-05-26 10:27:50
11891,441,2,3695,2.99,2005-07-06 10:02:08
11147,411,1,15936,0.99,2005-08-23 18:43:11
13048,483,1,8057,7.99,2005-07-28 17:07:13
6636,245,2,6962,0.99,2005-07-27 00:10:58
11924,442,1,4052,5.99,2005-07-07 03:38:22
219,8,1,6647,0.99,2005-07-12 10:43:53
15476,577,1,11054,7.99,2005-08-02 06:33:07
10922,404,1,6114,1.99,2005-07-11 07:33:48
5646,208,1,8742,1.99,2005-07-29 18:56:12
15971,596,1,10756,2.99,2005-08-01 20:17:03
14204,527,1,14267,2.99,2006-02-14 15:16:03
3308,122,2,12711,4.99,2005-08-18 21:03:32
13990,520,2,2174,6.99,2005-06-18 00:09:01
9396,347,2,15426,2.99,2005-08-23 00:07:19
496,19,1,2657,2.99,2005-06-19 10:42:59
4419,162,2,14301,1.99,2005-08-21 07:19:48
15113,564,1,10129,6.99,2005-07-31 21:41:35
14941,558,1,3954,0.99,2005-07-06 21:57:44
14080,523,1,2583,7.99,2005-06-19 05:01:40
11974,444,1,2551,4.99,2005-06-19 02:51:04
2577,95,2,1174,2.99,2005-06-15 00:12:51
11712,434,2,12624,7.99,2005-08-18 17:35:00
290,11,2,8447,1.99,2005-07-29 07:38:14
2121,78,2,5604,0.99,2005-07-10 05:05:00
4949,182,2,425,3.99,2005-05-27 15:51:30
2801,104,2,808,3.99,2005-05-29 19:08:20
7427,274,1,13549,8.99,2005-08-20 03:58:41
8851,327,1,15297,2.99,2006-02-14 15:16:03
2557,94,2,1213,2.99,2005-06-15 03:14:05
9398,348,2,153,0.99,2005-05-26 00:47:47
15253,569,2,12958,2.99,2005-08-19 06:19:21
15647,584,1,7372,4.99,2005-07-27 15:18:42
7902,292,2,5095,4.99,2005-07-09 06:08:22
5096,187,1,12534,7.99,2005-08-18 14:04:41
5074,187,1,252,7.99,2005-05-26 14:39:53
8258,304,2,7551,4.99,2005-07-27 21:59:15
15880,593,2,4075,2.99,2005-07-07 04:51:44
9520,352,2,7512,6.99,2005-07-27 20:40:40
2141,78,1,14810,2.99,2005-08-22 01:08:34
15052,562,1,2705,4.99,2005-06-19 13:54:30
13090,485,1,3904,0.99,2005-07-06 19:30:57
10392,383,1,15881,6.99,2005-08-23 16:44:25
1644,59,2,15271,5.99,2005-08-22 18:48:48
348,13,1,11292,4.99,2005-08-02 14:58:41
6638,245,2,7233,5.99,2005-07-27 10:08:36
14124,525,2,7337,4.99,2005-07-27 14:12:04
8367,308,1,9746,7.99,2005-07-31 09:16:48
10054,372,1,617,2.99,2005-05-28 15:49:14
455,17,2,6884,1.99,2005-07-12 20:52:41
14765,550,2,10140,4.99,2005-07-31 22:03:20
14,1,1,6163,7.99,2005-07-11 10:13:46
1770,65,1,3051,4.99,2005-06-20 13:06:52
10695,395,1,1562,0.99,2005-06-16 02:46:27
8174,301,2,4834,3.99,2005-07-08 18:07:45
6435,238,2,11632,2.99,2005-08-17 04:29:32
7944,293,2,13013,6.99,2005-08-19 07:55:51
15155,566,2,234,5.99,2005-05-26 11:47:20
6802,252,1,8899,0.99,2005-07-30 01:05:30
15994,597,2,8948,4.99,2005-07-30 03:16:18
11074,409,2,7673,2.99,2005-07-28 02:53:53
5366,198,2,6567,4.99,2005-07-12 05:43:09
1704,62,2,14574,1.99,2005-08-21 16:50:34
4621,170,2,10481,5.99,2005-08-01 10:17:26
3594,133,1,4681,6.99,2005-07-08 10:36:03
4374,161,1,520,5.99,2005-05-28 03:27:37
4506,166,2,10422,7.99,2005-08-01 08:17:11
9807,363,2,1426,4.99,2005-06-15 18:16:24
6403,237,1,9276,5.99,2005-07-30 15:09:28
4072,149,1,6356,4.99,2005-07-11 20:57:48
13466,500,2,1388,5.99,2005-06-15 15:48:41
13051,483,1,10953,6.99,2005-08-02 03:28:38
11864,439,1,16018,0.99,2005-08-23 21:27:35
13097,485,2,6810,4.99,2005-07-12 17:54:19
3039,113,2,5189,2.99,2005-07-09 10:23:21
2013,74,2,13520,0.99,2005-08-20 02:41:46
639,24,2,4378,2.99,2005-07-07 20:29:08
15023,561,2,1193,2.99,2005-06-15 01:24:20
10892,403,1,9058,2.99,2005-07-30 07:15:45
10711,395,1,15856,0.99,2005-08-23 15:59:12
7660,283,2,3672,0.99,2005-07-06 09:01:56
10654,393,2,6513,0.99,2005-07-12 03:44:43
12531,464,1,4337,5.99,2005-07-07 18:36:37
6923,257,2,3083,4.99,2005-06-20 15:33:47
3266,121,2,10457,5.99,2005-08-01 09:17:34
5374,198,2,9389,0.99,2005-07-30 19:27:59
2327,86,2,1822,0.99,2005-06-16 21:43:45
7837,289,2,13211,0.99,2005-08-19 15:23:41
14341,533,1,615,5.99,2005-05-28 15:35:52
1155,42,2,5199,4.99,2005-07-09 10:50:56
15306,571,2,11080,2.99,2005-08-02 07:29:56
3017,112,1,11019,2.99,2005-08-02 05:29:31
7948,293,1,14248,6.99,2005-08-21 05:35:57
15519,579,1,8996,0.99,2005-07-30 04:53:23
10017,370,1,15626,4.99,2005-08-23 07:25:34
1425,52,1,874,0.99,2005-05-30 05:36:21
15872,592,2,14606,0.99,2006-02-14 15:16:03
8635,319,1,5791,8.99,2005-07-10 14:16:22
10170,375,2,12122,9.99,2005-08-17 23:20:45
154,6,2,4278,2.99,2005-07-07 14:53:24
7172,265,2,10592,3.99,2005-08-01 14:13:00
9613,356,1,5513,0.99,2005-07-10 01:05:41
1286,46,1,14940,4.99,2005-08-22 05:54:03
703,26,2,6243,2.99,2005-07-11 14:53:25
11130,411,1,4246,2.99,2005-07-07 13:49:03
14569,541,2,13239,4.99,2005-08-19 16:22:13
1309,47,2,12274,7.99,2005-08-18 04:41:47
5335,197,2,5344,0.99,2005-07-09 17:27:05
5247,194,1,2245,7.99,2005-06-18 04:52:59
8519,314,2,8022,6.99,2005-07-28 15:48:56
6953,257,1,15025,0.99,2005-08-22 08:57:24
9665,358,2,1908,0.99,2005-06-17 05:10:36
6691,247,2,11306,2.99,2005-08-02 15:45:10
6622,245,2,79,4.99,2005-05-25 12:11:07
598,22,1,15658,4.99,2005-08-23 08:48:43
5718,210,2,15942,8.99,2005-08-23 18:48:40
7157,265,1,4610,0.99,2005-07-08 07:28:05
2502,91,2,15886,4.99,2005-08-23 16:50:53
14091,523,2,9667,6.99,2005-07-31 06:23:52
7136,264,1,6395,2.99,2005-07-11 22:29:29
6335,235,2,9519,6.99,2005-07-31 00:45:57
14414,535,2,10353,3.99,2005-08-01 05:46:33
6307,234,2,10968,7.99,2005-08-02 04:03:13
9127,338,2,1510,4.99,2005-06-15 22:39:34
9903,366,1,10198,2.99,2005-08-01 00:36:15
7720,285,1,7452,9.99,2005-07-27 18:26:39
14666,546,1,3738,4.99,2005-07-06 11:50:57
13554,503,2,5465,2.99,2005-07-09 23:01:13
5608,207,2,5007,0.99,2005-07-09 01:26:22
13192,489,1,2370,7.99,2005-06-18 14:29:54
15182,566,1,11717,0.99,2005-08-17 07:44:09
15578,581,1,9278,2.99,2005-07-30 15:15:19
1686,62,2,885,0.99,2005-05-30 06:54:28
11545,427,2,8182,3.99,2005-07-28 22:19:12
5675,209,1,8067,4.99,2005-07-28 17:20:17
4243,156,2,5534,4.99,2005-07-10 02:26:49
14293,531,2,7444,2.99,2005-07-27 17:49:16
1849,68,1,2686,2.99,2005-06-19 12:44:20
9594,355,1,6127,0.99,2005-07-11 08:06:59
2436,89,1,12118,3.99,2005-08-17 23:14:25
3098,115,1,3624,0.99,2005-07-06 06:06:27
2225,82,1,3680,2.99,2005-07-06 09:16:10
8160,300,2,13499,6.99,2005-08-20 01:52:30
11006,407,1,1698,2.99,2005-06-16 13:04:42
1628,59,1,4631,4.99,2005-07-08 08:38:22
11674,433,1,6848,0.99,2005-07-12 19:24:07
1468,53,2,7466,2.99,2005-07-27 18:51:17
2224,82,2,3332,0.99,2005-06-21 09:55:12
1185,43,1,5401,4.99,2005-07-09 19:59:10
14518,539,1,7781,2.99,2005-07-28 07:13:20
2380,87,1,12264,5.99,2005-08-18 04:17:33
90,4,2,2043,0.99,2005-06-17 14:31:12
4483,165,1,11484,2.99,2005-08-02 22:28:23
4531,167,1,8092,2.99,2005-07-28 18:28:07
2304,85,1,1685,1.99,2005-06-16 12:06:57
14373,534,2,940,0.99,2005-05-30 15:01:02
6023,222,2,14350,2.99,2005-08-21 08:58:38
4410,162,2,4982,2.99,2005-07-09 00:30:52
7389,273,1,10272,8.99,2005-08-01 03:14:34
7809,288,2,13363,2.99,2005-08-19 21:07:59
13208,489,1,15981,4.99,2005-08-23 20:12:17
13932,517,2,10358,4.99,2005-08-01 05:50:07
15874,593,1,991,8.99,2005-05-30 23:29:22
6387,237,1,182,4.99,2005-05-26 04:49:17
13613,505,2,5976,9.99,2005-07-11 00:16:35
12821,474,1,4809,2.99,2005-07-08 17:03:22
4885,179,1,13400,4.99,2005-08-19 22:11:44
8234,303,1,11253,4.99,2005-08-02 13:42:44
10158,375,1,3981,6.99,2005-07-06 23:12:12
1654,60,1,6282,5.99,2005-07-11 16:46:22
2534,93,1,1025,4.99,2005-05-31 03:41:37
13489,500,1,15853,2.99,2005-08-23 15:54:20
558,21,2,8862,2.99,2005-07-29 23:49:23
6379,236,1,12975,2.99,2005-08-19 06:51:19
4457,164,1,6393,0.99,2005-07-11 22:28:12
10623,392,2,6061,0.99,2005-07-11 04:06:25
10682,394,2,7445,3.99,2005-07-27 17:57:15
12630,468,2,7292,4.99,2005-07-27 12:34:14
6516,241,1,7320,0.99,2005-07-27 13:33:35
1633,59,1,7991,4.99,2005-07-28 14:45:45
4420,162,1,15332,4.99,2005-08-22 20:41:53
14097,523,1,15040,2.99,2005-08-22 09:41:09
3387,126,1,752,4.99,2005-05-29 10:14:15
880,32,2,1067,4.99,2005-05-31 09:12:13
12637,468,2,11633,4.99,2005-08-17 04:30:09
11815,438,1,7598,0.99,2005-07-27 23:36:01
5346,197,1,11311,4.99,2005-08-02 15:53:48
12627,468,1,6392,0.99,2005-07-11 22:25:19
9958,368,1,8045,0.99,2005-07-28 16:49:38
9528,352,2,12234,5.99,2005-08-18 03:17:33
14921,557,2,6898,0.99,2005-07-12 21:39:04
14243,529,2,8708,2.99,2005-07-29 17:24:13
12362,458,1,5572,0.99,2005-07-10 03:49:00
11208,414,1,13042,0.99,2005-08-19 09:06:08
708,26,1,10996,3.99,2005-08-02 04:48:11
13659,506,2,15572,1.99,2005-08-23 05:28:01
6370,236,2,7798,2.99,2005-07-28 07:41:59
9995,369,1,11084,4.99,2005-08-02 07:34:19
4340,159,2,11225,4.99,2005-08-02 12:43:27
5325,197,1,1363,0.99,2005-06-15 14:05:11
6726,249,2,5639,3.99,2005-07-10 06:33:39
9847,364,2,9266,4.99,2005-07-30 14:59:01
1805,66,2,6348,5.99,2005-07-11 20:21:18
5203,192,2,7147,2.99,2005-07-27 07:02:34
9642,357,2,1971,1.99,2005-06-17 09:23:59
14150,526,1,4423,6.99,2005-07-07 22:11:28
5590,206,2,13263,10.99,2005-08-19 17:26:55
14568,541,1,12894,7.99,2005-08-19 03:49:28
5596,207,1,39,0.99,2005-05-25 04:51:46
14078,523,2,1729,6.99,2005-06-16 15:29:47
4381,161,2,4187,0.99,2005-07-07 10:41:31
2732,101,1,14476,0.99,2005-08-21 13:31:07
8197,302,1,7183,0.99,2005-07-27 08:18:38
288,11,1,8014,4.99,2005-07-28 15:32:07
3066,114,1,3924,2.99,2005-07-06 20:38:02
2215,81,1,15823,4.99,2005-08-23 15:08:00
7869,290,2,13190,1.99,2005-08-19 14:27:59
6867,254,1,13045,4.99,2005-08-19 09:17:35
13285,493,1,7026,2.99,2005-07-27 02:48:58
44,2,2,9236,10.99,2005-07-30 13:47:43
7425,274,1,13103,2.99,2005-08-19 11:05:51
9480,350,1,11800,0.99,2005-08-17 11:29:52
6815,253,2,2081,5.99,2005-06-17 17:05:02
10257,379,2,7041,4.99,2005-07-27 03:18:32
7936,293,2,5765,3.99,2005-07-10 13:03:02
6412,237,2,13914,6.99,2005-08-20 16:38:57
8990,333,1,2929,1.99,2005-06-20 04:47:39
9852,364,1,12761,1.99,2005-08-18 23:05:22
14632,544,2,12640,3.99,2005-08-18 18:14:49
4937,181,1,12363,7.99,2005-08-18 07:52:49
5147,189,1,15773,1.99,2005-08-23 13:24:57
4280,157,1,9958,2.99,2005-07-31 16:03:56
448,17,1,580,2.99,2005-05-28 11:19:53
2614,96,1,11984,3.99,2005-08-17 18:16:30
4043,148,2,12038,0.99,2005-08-17 20:28:26
10074,372,1,9128,5.99,2005-07-30 09:51:14
11422,422,2,15316,2.99,2005-08-22 20:07:03
2669,99,2,4344,4.99,2005-07-07 18:50:47
10289,380,1,7773,2.99,2005-07-28 07:02:17
12617,468,1,1627,8.99,2005-06-16 07:51:09
15927,595,2,1170,2.99,2005-06-14 23:47:35
2068,76,1,2894,0.99,2005-06-20 02:22:42
12690,470,2,60,2.99,2005-05-25 08:58:25
8470,312,1,9016,6.99,2005-07-30 05:26:13
12320,456,2,10519,5.99,2005-08-01 11:44:13
10386,383,2,11122,0.99,2005-08-02 08:49:09
8190,302,1,1231,2.99,2005-06-15 04:04:41
13469,500,1,2996,2.99,2005-06-20 09:20:29
5600,207,2,896,3.99,2005-05-30 09:03:52
11276,417,1,4421,9.99,2005-07-07 22:07:55
15990,597,1,5348,4.99,2005-07-09 17:34:11
12349,457,1,12171,4.99,2005-08-18 01:06:13
1961,72,1,12448,0.99,2005-08-18 10:59:04
10918,404,2,4615,8.99,2005-07-08 07:46:53
961,35,2,4098,4.99,2005-07-07 06:14:51
7949,293,1,15258,4.99,2005-08-22 18:22:44
6365,236,2,6996,4.99,2005-07-27 01:13:45
14562,541,1,8322,4.99,2005-07-29 03:52:49
2364,87,2,3122,9.99,2005-06-20 18:25:57
9400,348,1,1654,2.99,2005-06-16 09:42:48
11869,440,2,5594,0.99,2005-07-10 04:33:36
13394,497,1,9273,9.99,2005-07-30 15:05:36
6649,245,1,11211,0.99,2005-08-02 12:16:48
6263,232,1,10539,6.99,2005-08-01 12:23:00
4103,150,1,13372,2.99,2005-08-19 21:23:19
4302,158,2,6901,5.99,2005-07-12 21:46:33
1954,72,2,10267,0.99,2005-08-01 03:07:26
1581,57,1,9086,0.99,2005-07-30 08:18:46
7659,283,2,3590,4.99,2005-07-06 04:35:12
12247,453,2,15627,4.99,2005-08-23 07:25:38
13477,500,1,7925,2.99,2005-07-28 12:10:02
9529,352,1,12751,2.99,2005-08-18 22:33:22
6939,257,2,8946,6.99,2005-07-30 03:14:53
9391,347,1,12195,2.99,2005-08-18 02:07:49
4930,181,1,9844,4.99,2005-07-31 12:26:31
14421,535,2,12750,1.99,2005-08-18 22:32:39
6781,251,2,13121,2.99,2005-08-19 11:51:39
9365,346,1,15661,8.99,2005-08-23 08:52:03
11866,440,1,4301,2.99,2005-07-07 16:37:23
1532,55,1,13345,6.99,2005-08-19 20:25:24
4369,160,2,15642,2.99,2005-08-23 08:09:11
14549,540,1,12300,6.99,2005-08-18 05:36:14
4432,163,1,6109,0.99,2005-07-11 07:20:57
1489,54,2,2323,6.99,2005-06-18 09:55:02
759,28,2,4951,4.99,2005-07-08 22:58:21
222,8,2,10141,0.99,2005-07-31 22:08:29
6468,239,1,12340,4.99,2005-08-18 07:07:01
7238,267,1,14131,5.99,2005-08-21 01:43:40
6478,240,1,2264,4.99,2005-06-18 05:58:45
9049,335,1,4387,8.99,2005-07-07 20:56:47
6424,238,1,4143,0.99,2005-07-07 08:22:07
11521,426,2,9247,4.99,2005-07-30 14:13:56
1757,64,1,9924,3.99,2005-07-31 15:04:57
9164,339,1,5720,3.99,2005-07-10 11:09:12
12369,458,2,11138,2.99,2005-08-02 09:26:16
9218,341,1,1849,7.99,2005-06-17 00:13:19
3467,128,1,14925,8.99,2005-08-22 05:16:16
7077,262,1,4501,0.99,2005-07-08 02:12:00
7558,279,1,3374,2.99,2005-06-21 13:36:30
14437,536,1,6400,5.99,2005-07-11 22:43:44
5529,204,1,5619,2.99,2005-07-10 05:29:33
10078,372,1,12224,0.99,2005-08-18 02:59:09
2264,83,2,12985,5.99,2005-08-19 07:08:05
11780,437,2,4765,4.99,2005-07-08 15:08:45
15078,563,2,4436,0.99,2005-07-07 22:52:04
11773,437,1,192,2.99,2005-05-26 06:20:37
4795,176,2,13186,5.99,2005-08-19 14:23:19
9367,346,1,15827,0.99,2005-08-23 15:15:19
10536,389,2,5626,3.99,2005-07-10 05:49:35
14853,554,1,1959,4.99,2005-06-17 08:54:10
13475,500,2,6801,3.99,2005-07-12 17:09:08
10929,404,2,9824,2.99,2005-07-31 11:49:55
9965,368,2,12319,2.99,2005-08-18 06:26:45
3850,142,2,13745,0.99,2005-08-20 10:53:49
9948,368,1,2744,4.99,2005-06-19 16:20:40
5211,192,1,11815,4.99,2005-08-17 12:13:26
1469,53,1,7699,4.99,2005-07-28 03:52:21
14228,528,2,14148,2.99,2005-08-21 02:17:49
12891,477,1,4283,2.99,2005-07-07 15:29:35
7330,271,2,1852,2.99,2005-06-17 00:38:20
9423,348,2,12564,2.99,2005-08-18 15:11:35
7055,261,1,5449,5.99,2005-07-09 22:12:01
1283,46,1,13226,0.99,2005-08-19 16:05:36
5530,204,2,6004,4.99,2005-07-11 01:34:25
8914,330,2,3603,4.99,2005-07-06 05:25:03
11494,425,1,8974,0.99,2005-07-30 04:09:16
10699,395,1,3389,6.99,2005-06-21 14:37:55
13722,509,1,8214,5.99,2005-07-28 23:37:57
6714,249,2,316,4.99,2005-05-26 23:22:55
14793,551,1,9287,2.99,2005-07-30 15:35:39
1492,54,2,5055,1.99,2005-07-09 04:05:28
2130,78,2,10350,3.99,2005-08-01 05:30:05
10259,379,2,11457,3.99,2005-08-02 21:14:16
14227,528,1,13600,7.99,2005-08-20 06:00:25
8605,317,2,14385,0.99,2005-08-21 10:02:55
6818,253,2,2636,4.99,2005-06-19 09:13:06
9124,337,1,15292,4.99,2005-08-22 19:28:56
4141,152,1,4974,4.99,2005-07-09 00:00:36
4583,169,1,1087,4.99,2005-05-31 11:18:08
15322,572,2,7713,6.99,2005-07-28 04:32:14
12293,455,2,7498,4.99,2005-07-27 20:09:31
14646,545,1,7078,5.99,2005-07-27 04:16:37
10205,377,2,3086,0.99,2005-06-20 15:42:40
11851,439,1,10905,2.99,2005-08-02 01:45:59
3058,114,1,205,4.99,2005-05-26 07:59:37
9666,358,1,2114,5.99,2005-06-17 20:00:25
1436,52,2,7438,5.99,2005-07-27 17:40:40
5527,204,1,4979,4.99,2005-07-09 00:24:34
4690,173,1,628,4.99,2005-05-28 17:05:46
6996,259,1,9444,7.99,2005-07-30 21:48:44
15221,568,1,9738,0.99,2005-07-31 09:04:14
4265,157,1,4253,5.99,2005-07-07 14:13:13
13413,498,2,3360,0.99,2005-06-21 12:12:41
2863,106,2,9747,7.99,2005-07-31 09:16:57
15852,592,1,4145,9.99,2005-07-07 08:26:39
5216,192,2,14692,6.99,2005-08-21 20:43:21
3091,115,1,915,0.99,2005-05-30 11:20:27
14110,524,1,8507,6.99,2005-07-29 09:29:44
1664,60,2,12614,7.99,2005-08-18 17:16:03
14473,537,2,14506,0.99,2005-08-21 14:32:27
7799,288,2,6518,3.99,2005-07-12 03:59:42
10693,394,2,13178,4.99,2006-02-14 15:16:03
11990,444,1,12161,6.99,2005-08-18 00:41:46
2233,82,2,9277,3.99,2005-07-30 15:13:45
15056,562,1,4802,4.99,2005-07-08 16:55:17
11196,414,1,3957,10.99,2005-07-06 22:05:47
14636,544,1,14981,2.99,2005-08-22 07:19:05
13444,499,1,7831,0.99,2005-07-28 08:44:21
13761,511,2,2966,10.99,2005-06-20 07:39:33
139,5,1,13063,1.99,2005-08-19 09:45:41
2237,82,2,11688,5.99,2005-08-17 06:41:58
8003,295,1,9425,7.99,2005-07-30 21:11:21
4821,177,2,14849,2.99,2005-08-22 02:15:26
6144,228,1,4217,3.99,2005-07-07 12:08:59
5082,187,2,3709,10.99,2005-07-06 10:26:56
1041,38,1,4300,4.99,2005-07-07 16:36:16
13071,484,2,7548,2.99,2005-07-27 21:53:18
3608,133,2,13323,2.99,2005-08-19 19:48:07
6262,232,2,10157,2.99,2005-07-31 22:38:48
8723,323,1,58,4.99,2005-05-25 08:53:14
9865,365,1,4583,1.99,2005-07-08 06:09:44
10534,389,1,4443,6.99,2005-07-07 23:05:53
15002,560,1,7891,3.99,2005-07-28 10:43:56
5717,210,2,15672,0.99,2005-08-23 09:09:18
6990,259,2,6539,3.99,2005-07-12 04:50:49
9680,358,2,11653,4.99,2005-08-17 05:06:10
4956,182,1,4174,2.99,2005-07-07 09:59:49
568,21,1,13381,2.99,2005-08-19 21:37:57
11307,418,1,9558,4.99,2005-07-31 02:14:35
4950,182,2,1542,3.99,2005-06-16 01:20:05
7017,260,1,2091,10.99,2005-06-17 18:09:04
14737,549,2,8239,0.99,2005-07-29 00:31:39
3235,120,2,5288,1.99,2005-07-09 15:13:07
10714,396,2,1370,1.99,2005-06-15 14:31:05
1657,60,1,7494,0.99,2005-07-27 19:56:31
10415,384,1,14841,0.99,2005-08-22 02:03:30
8975,332,1,9388,5.99,2005-07-30 19:27:22
1037,38,2,3003,4.99,2005-06-20 10:00:51
10794,399,2,6229,6.99,2005-07-11 13:59:50
4850,178,1,10802,5.99,2005-08-01 22:18:32
8012,295,1,12383,0.99,2005-08-18 08:36:03
12621,468,1,2831,0.99,2005-06-19 21:17:06
7478,276,1,9070,0.99,2005-07-30 07:40:39
11324,418,2,15957,5.99,2005-08-23 19:21:22
2490,91,2,9228,2.99,2005-07-30 13:36:57
10064,372,2,6692,4.99,2005-07-12 12:35:39
613,23,1,6238,2.99,2005-07-11 14:20:18
11729,435,2,9269,0.99,2005-07-30 15:02:33
4957,182,1,4349,0.99,2005-07-07 19:02:37
689,26,1,2093,9.99,2005-06-17 18:14:08
5430,200,1,6181,4.99,2005-07-11 11:10:11
9916,366,1,15514,2.99,2005-08-23 03:03:40
8183,301,1,10883,0.99,2005-08-02 00:47:19
13496,501,2,4769,2.99,2005-07-08 15:29:16
6103,226,1,14712,0.99,2005-08-21 21:22:56
3291,122,1,4239,7.99,2005-07-07 13:23:17
