nome,attore_id,cognome,film_id
ANNE,49,CRONYN,207
RALPH,80,CRUZ,858
RENEE,117,TRACY,785
JAMES,84,PITT,491
KENNETH,88,PESCI,76
RENEE,187,BALL,417
KENNETH,69,PALTROW,111
PENELOPE,54,PINKETT,858
GINA,107,DEGENERES,239
PENELOPE,1,GUINESS,970
FRANCES,48,DAY-LEWIS,599
CHRISTIAN,58,AKROYD,199
JOE,9,SWANK,926
MERYL,154,GIBSON,274
SCARLETT,124,BENING,306
WILLIAM,175,HACKMAN,828
PENELOPE,104,CRONYN,39
GRETA,157,MALDEN,574
JENNIFER,4,DAVIS,355
GROUCHO,78,SINATRA,767
EWAN,139,GOODING,57
MATTHEW,181,CARREY,604
GARY,51,PHOENIX,940
REESE,45,KILMER,65
JULIA,186,ZELLWEGER,208
KEVIN,25,BLOOM,86
GARY,51,PHOENIX,121
JULIA,47,BARRYMORE,737
FAY,147,WINSLET,341
PARKER,46,GOLDBERG,463
BELA,196,WALKEN,156
REESE,197,WEST,758
HUMPHREY,184,GARLAND,597
HUMPHREY,164,WILLIS,448
FRED,16,COSTNER,218
SPENCER,87,PECK,199
SCARLETT,81,DAMON,643
LAURENCE,167,BULLOCK,856
CHARLIZE,89,DENCH,254
SALMA,122,NOLTE,238
CHRISTOPHER,91,BERRY,982
ED,179,GUINESS,924
ANGELINA,76,ASTAIRE,850
KIRSTEN,92,AKROYD,991
ADAM,132,HOPPER,311
JAMES,84,PITT,975
NICK,2,WAHLBERG,561
KIM,145,ALLEN,494
GREGORY,191,GOODING,958
PENELOPE,104,CRONYN,516
GREGORY,191,GOODING,544
SUSAN,110,DAVIS,369
MORGAN,114,MCDORMAND,913
HENRY,60,BERRY,534
BURT,193,TEMPLE,689
NATALIE,50,HOPKINS,552
SIDNEY,105,CROWE,333
MENA,170,HOPPER,868
MINNIE,153,KILMER,817
RUSSELL,112,BACALL,772
MILLA,33,PECK,252
SISSY,31,SOBIESKI,88
CHRIS,160,DEPP,794
GREG,86,CHAPLIN,519
CATE,128,MCQUEEN,462
ALEC,29,WAYNE,449
ANGELINA,76,ASTAIRE,642
FRED,16,COSTNER,87
RIP,26,CRAWFORD,93
REESE,45,KILMER,778
MORGAN,137,WILLIAMS,564
MICHAEL,185,BOLGER,920
JOHNNY,5,LOLLOBRIGIDA,383
MATTHEW,181,CARREY,5
ROCK,188,DUKAKIS,223
ALEC,29,WAYNE,444
BURT,193,TEMPLE,851
JODIE,41,DEGENERES,678
HARVEY,161,HOPE,401
KIM,145,ALLEN,713
ANGELA,65,HUDSON,516
SEAN,90,GUINESS,212
KARL,12,BERRY,216
AUDREY,34,OLIVIER,971
PARKER,46,GOLDBERG,820
JAMES,84,PITT,19
SANDRA,30,PECK,292
NICK,2,WAHLBERG,321
BURT,75,POSEY,222
SALMA,122,NOLTE,29
RICHARD,133,PENN,210
EWAN,139,GOODING,447
GOLDIE,39,BRODY,689
SIDNEY,105,CROWE,558
SYLVESTER,109,DERN,700
RUSSELL,112,BACALL,796
HELEN,17,VOIGHT,948
JANE,131,JACKMAN,539
JOHNNY,40,CAGE,933
EWAN,139,GOODING,262
RIP,68,WINSLET,747
CATE,128,MCQUEEN,82
GROUCHO,106,DUNST,44
RITA,135,REYNOLDS,353
REESE,197,WEST,6
WILL,168,WILSON,626
ED,136,MANSFIELD,271
DAN,18,TORN,717
GREG,86,CHAPLIN,364
MINNIE,85,ZELLWEGER,85
JADA,142,RYDER,794
THORA,200,TEMPLE,912
HUMPHREY,184,GARLAND,867
AUDREY,190,BAILEY,679
MATTHEW,181,CARREY,542
GINA,107,DEGENERES,409
SANDRA,23,KILMER,981
MILLA,33,PECK,712
SCARLETT,81,DAMON,527
SANDRA,23,KILMER,125
JULIANNE,123,DENCH,593
JULIANNE,123,DENCH,246
BURT,193,TEMPLE,376
ANGELA,65,HUDSON,46
CHRISTOPHER,163,WEST,394
ED,136,MANSFIELD,993
GARY,51,PHOENIX,408
MICHAEL,185,BOLGER,730
MATTHEW,103,LEIGH,609
KENNETH,169,HOFFMAN,564
MILLA,33,PECK,667
WILL,168,WILSON,196
JUDE,57,CRUISE,714
GROUCHO,106,DUNST,687
GINA,107,DEGENERES,977
RUSSELL,112,BACALL,188
REESE,197,WEST,628
ADAM,71,GRANT,450
JODIE,41,DEGENERES,942
GEOFFREY,151,HESTON,539
SUSAN,101,DAVIS,988
SEAN,90,GUINESS,406
CHRISTIAN,58,AKROYD,235
JODIE,41,DEGENERES,724
THORA,200,TEMPLE,538
KIRSTEN,92,AKROYD,90
HARRISON,115,BALE,740
MARY,198,KEITEL,262
DEBBIE,182,AKROYD,639
FAY,147,WINSLET,310
CHARLIZE,89,DENCH,342
FAY,156,WOOD,301
CHRIS,98,BRIDGES,912
KIM,145,ALLEN,726
GROUCHO,172,WILLIAMS,57
HELEN,17,VOIGHT,880
JON,176,CHASE,401
BOB,19,FAWCETT,510
NICK,44,STALLONE,88
ANGELINA,76,ASTAIRE,765
WOODY,82,JOLIE,480
CHRISTOPHER,91,BERRY,176
RIP,26,CRAWFORD,715
MATTHEW,8,JOHANSSON,936
ED,179,GUINESS,468
CATE,128,MCQUEEN,485
DAN,18,TORN,883
SALMA,122,NOLTE,649
FAY,147,WINSLET,4
SANDRA,23,KILMER,691
BURT,36,DUKAKIS,387
MARY,198,KEITEL,482
MORGAN,114,MCDORMAND,194
JIM,99,MOSTEL,672
WOODY,28,HOFFMAN,107
JAYNE,62,NEESON,406
TIM,32,HACKMAN,199
GROUCHO,106,DUNST,136
KIRSTEN,92,AKROYD,686
IAN,155,TANDY,387
JODIE,41,DEGENERES,596
CAMERON,24,STREEP,164
JON,176,CHASE,238
RIVER,143,DEAN,497
BELA,196,WALKEN,524
HARVEY,161,HOPE,526
MENA,170,HOPPER,508
PENELOPE,104,CRONYN,313
RENEE,187,BALL,76
CUBA,189,BIRCH,43
TOM,42,MIRANDA,713
BEN,83,WILLIS,339
JON,176,CHASE,73
RALPH,80,CRUZ,436
HARRISON,115,BALE,246
SISSY,31,SOBIESKI,380
DAN,18,TORN,808
OPRAH,162,KILMER,636
MORGAN,114,MCDORMAND,961
MAE,79,HOFFMAN,367
VAL,37,BOLGER,485
LUCILLE,20,TRACY,492
ED,179,GUINESS,650
EWAN,139,GOODING,35
VAL,37,BOLGER,997
VIVIEN,158,BASINGER,601
SUSAN,101,DAVIS,702
SPENCER,100,DEPP,846
GOLDIE,39,BRODY,736
GOLDIE,39,BRODY,703
JULIANNE,123,DENCH,43
MATTHEW,181,CARREY,507
DARYL,95,WAHLBERG,522
ANGELINA,76,ASTAIRE,604
GARY,51,PHOENIX,895
MICHAEL,185,BOLGER,95
REESE,197,WEST,815
SANDRA,23,KILMER,370
ALBERT,146,JOHANSSON,12
MINNIE,153,KILMER,136
DAN,56,HARRIS,844
RENEE,117,TRACY,316
KARL,12,BERRY,34
MENA,170,HOPPER,877
CUBA,189,BIRCH,272
MENA,53,TEMPLE,58
SUSAN,110,DAVIS,987
NICK,2,WAHLBERG,369
MATTHEW,181,CARREY,892
VIVIEN,14,BERGEN,454
SUSAN,101,DAVIS,662
FAY,55,KILMER,709
JESSICA,67,BAILEY,945
BEN,83,WILLIS,340
ANGELA,65,HUDSON,556
BEN,83,WILLIS,247
JAYNE,150,NOLTE,433
ANNE,49,CRONYN,407
NICK,166,DEGENERES,361
CHRISTIAN,61,NEESON,372
ELVIS,22,MARX,111
MICHELLE,70,MCCONAUGHEY,869
CAMERON,111,ZELLWEGER,382
SEAN,90,GUINESS,586
KEVIN,25,BLOOM,404
GROUCHO,106,DUNST,189
GREGORY,191,GOODING,378
GINA,107,DEGENERES,859
HARVEY,161,HOPE,414
HUMPHREY,164,WILLIS,610
JEFF,180,SILVERSTONE,195
JAYNE,62,NEESON,272
ADAM,71,GRANT,574
KIRSTEN,92,AKROYD,545
MEG,97,HAWKE,757
MATTHEW,8,JOHANSSON,158
MENA,170,HOPPER,705
GROUCHO,78,SINATRA,265
SUSAN,110,DAVIS,513
ANGELINA,76,ASTAIRE,187
MATTHEW,103,LEIGH,822
JAYNE,195,SILVERSTONE,520
BURT,36,DUKAKIS,453
GROUCHO,106,DUNST,194
SEAN,72,WILLIAMS,665
PENELOPE,120,MONROE,144
ED,3,CHASE,996
PENELOPE,120,MONROE,513
GROUCHO,172,WILLIAMS,661
ALBERT,146,JOHANSSON,197
LAURENCE,167,BULLOCK,923
KEVIN,127,GARLAND,617
MERYL,154,GIBSON,602
KENNETH,94,TORN,206
NATALIE,50,HOPKINS,924
WARREN,108,NOLTE,9
REESE,197,WEST,950
GEOFFREY,151,HESTON,131
GRETA,157,MALDEN,291
MICHAEL,185,BOLGER,818
RIP,26,CRAWFORD,201
SISSY,31,SOBIESKI,308
JOHNNY,40,CAGE,868
SEAN,90,GUINESS,391
GEOFFREY,151,HESTON,463
CAMERON,24,STREEP,463
CAMERON,111,ZELLWEGER,680
GRETA,130,KEITEL,507
MICHAEL,174,BENING,298
RAY,64,JOHANSSON,925
BURT,193,TEMPLE,164
ANGELINA,76,ASTAIRE,568
CHRISTIAN,10,GABLE,694
MEG,97,HAWKE,656
ELVIS,22,MARX,688
JOE,9,SWANK,752
JANE,131,JACKMAN,66
CAMERON,63,WRAY,763
GINA,107,DEGENERES,277
MATTHEW,181,CARREY,381
PENELOPE,54,PINKETT,301
BEN,83,WILLIS,777
MATTHEW,103,LEIGH,378
HELEN,17,VOIGHT,770
SCARLETT,81,DAMON,186
TOM,42,MIRANDA,865
MILLA,74,KEITEL,484
BEN,83,WILLIS,121
ANGELA,144,WITHERSPOON,776
JULIA,47,BARRYMORE,777
SUSAN,101,DAVIS,928
GINA,107,DEGENERES,548
CHRIS,98,BRIDGES,829
FRANCES,48,DAY-LEWIS,345
HARRISON,115,BALE,952
BURT,36,DUKAKIS,915
NICK,44,STALLONE,883
JIM,99,MOSTEL,250
PENELOPE,104,CRONYN,184
MERYL,194,ALLEN,531
RUSSELL,149,TEMPLE,458
CAMERON,24,STREEP,704
NICK,2,WAHLBERG,399
KIRSTEN,21,PALTROW,702
GRACE,7,MOSTEL,554
RUSSELL,183,CLOSE,576
ALAN,173,DREYFUSS,55
CHRISTOPHER,163,WEST,719
HUMPHREY,164,WILLIS,469
ANGELA,144,WITHERSPOON,79
RICHARD,133,PENN,51
WHOOPI,140,HURT,576
CUBA,189,BIRCH,492
FRANCES,126,TOMEI,419
GARY,73,PENN,667
KIRSTEN,92,AKROYD,564
KARL,12,BERRY,420
KIRK,43,JOVOVICH,753
DAN,56,HARRIS,965
JUDY,35,DEAN,10
SALMA,122,NOLTE,998
BURT,36,DUKAKIS,493
MICHELLE,70,MCCONAUGHEY,50
NICK,166,DEGENERES,61
JOE,9,SWANK,514
HENRY,60,BERRY,658
REESE,197,WEST,123
RENEE,117,TRACY,190
SPENCER,100,DEPP,815
HELEN,17,VOIGHT,313
RITA,135,REYNOLDS,65
DARYL,129,CRAWFORD,230
ROCK,188,DUKAKIS,206
GRACE,7,MOSTEL,225
JOHNNY,40,CAGE,754
HUMPHREY,184,GARLAND,221
FRED,16,COSTNER,717
LISA,178,MONROE,483
GROUCHO,172,WILLIAMS,385
REESE,197,WEST,164
RIP,68,WINSLET,497
WILL,168,WILSON,826
HARRISON,115,BALE,994
SEAN,72,WILLIAMS,757
GREG,86,CHAPLIN,249
SANDRA,23,KILMER,254
BURT,193,TEMPLE,358
SANDRA,30,PECK,301
VAL,37,BOLGER,966
KARL,12,BERRY,107
WALTER,102,TORN,828
JOHNNY,5,LOLLOBRIGIDA,650
MENA,170,HOPPER,537
KARL,12,BERRY,871
CHRIS,98,BRIDGES,87
RICHARD,133,PENN,452
GINA,107,DEGENERES,292
SEAN,72,WILLIAMS,636
GENE,177,MCKELLEN,175
RUSSELL,149,TEMPLE,188
SUSAN,110,DAVIS,343
JUDY,35,DEAN,35
RIP,68,WINSLET,133
MATTHEW,8,JOHANSSON,859
CHRISTIAN,61,NEESON,519
MATTHEW,181,CARREY,40
SUSAN,101,DAVIS,700
SUSAN,101,DAVIS,828
MEG,97,HAWKE,933
ELLEN,93,PRESLEY,621
SIDNEY,105,CROWE,893
CUBA,118,ALLEN,735
LAURA,159,BRODY,907
CHARLIZE,89,DENCH,529
JULIANNE,123,DENCH,730
DAN,56,HARRIS,521
JOHNNY,5,LOLLOBRIGIDA,535
SANDRA,30,PECK,321
BURT,75,POSEY,579
MATTHEW,8,JOHANSSON,769
BETTE,6,NICHOLSON,692
RUSSELL,112,BACALL,869
KARL,12,BERRY,838
WARREN,119,JACKMAN,64
ANGELA,65,HUDSON,475
GENE,96,WILLIS,572
MICHELLE,70,MCCONAUGHEY,466
LUCILLE,20,TRACY,714
KENNETH,88,PESCI,4
SCARLETT,81,DAMON,579
VAL,37,BOLGER,467
JIM,99,MOSTEL,512
ALEC,29,WAYNE,131
MATTHEW,103,LEIGH,199
SEAN,72,WILLIAMS,773
KENNETH,88,PESCI,234
JULIA,47,BARRYMORE,913
LUCILLE,138,DEE,695
RIP,68,WINSLET,971
SEAN,90,GUINESS,817
ADAM,132,HOPPER,410
AL,165,GARLAND,421
SUSAN,101,DAVIS,85
JON,176,CHASE,758
SUSAN,110,DAVIS,545
WALTER,102,TORN,526
ANGELA,144,WITHERSPOON,668
CUBA,189,BIRCH,820
GRETA,130,KEITEL,453
REESE,197,WEST,364
SPENCER,87,PECK,721
JULIA,47,BARRYMORE,233
ZERO,11,CAGE,597
LUCILLE,138,DEE,747
WARREN,108,NOLTE,655
JEFF,180,SILVERSTONE,729
RIP,68,WINSLET,325
BEN,152,HARRIS,475
EWAN,139,GOODING,570
CAMERON,111,ZELLWEGER,919
SISSY,31,SOBIESKI,700
TIM,32,HACKMAN,980
MILLA,33,PECK,56
HUMPHREY,184,GARLAND,371
ANNE,49,CRONYN,977
JULIA,47,BARRYMORE,53
JUDE,57,CRUISE,891
HUMPHREY,164,WILLIS,545
SCARLETT,81,DAMON,215
KENNETH,69,PALTROW,292
ADAM,132,HOPPER,81
WILLIAM,175,HACKMAN,596
NICK,2,WAHLBERG,3
KENNETH,169,HOFFMAN,434
ALAN,173,DREYFUSS,571
HARVEY,161,HOPE,588
CHRIS,98,BRIDGES,183
VAL,37,BOLGER,989
MATTHEW,8,JOHANSSON,895
ADAM,71,GRANT,399
MILLA,74,KEITEL,704
ZERO,11,CAGE,709
GREGORY,191,GOODING,858
ALAN,173,DREYFUSS,496
UMA,13,WOOD,966
KIRSTEN,92,AKROYD,505
DARYL,129,CRAWFORD,602
CAMERON,111,ZELLWEGER,194
RIVER,143,DEAN,79
GOLDIE,39,BRODY,831
ANGELA,65,HUDSON,714
JESSICA,67,BAILEY,24
SCARLETT,124,BENING,190
JAYNE,62,NEESON,211
FRED,16,COSTNER,280
PENELOPE,54,PINKETT,990
RIP,26,CRAWFORD,103
GEOFFREY,151,HESTON,170
MORGAN,137,WILLIAMS,610
JAYNE,150,NOLTE,887
UMA,13,WOOD,162
DUSTIN,59,TAUTOU,984
MERYL,154,GIBSON,169
RIVER,143,DEAN,659
CAMERON,24,STREEP,335
MILLA,33,PECK,306
CATE,141,HARRIS,395
GREGORY,191,GOODING,296
AL,165,GARLAND,798
SYLVESTER,109,DERN,12
NICK,166,DEGENERES,38
MORGAN,137,WILLIAMS,832
KIM,145,ALLEN,120
GREGORY,191,GOODING,914
GENE,134,HOPKINS,655
WILL,168,WILSON,305
MICHAEL,174,BENING,61
MICHAEL,185,BOLGER,631
GARY,51,PHOENIX,112
SANDRA,30,PECK,318
RICHARD,133,PENN,727
KEVIN,127,GARLAND,202
MORGAN,113,HOPKINS,84
JOHNNY,40,CAGE,223
LUCILLE,138,DEE,446
SCARLETT,81,DAMON,578
CUBA,118,ALLEN,39
FAY,147,WINSLET,394
KENNETH,169,HOFFMAN,505
ELVIS,22,MARX,56
GOLDIE,39,BRODY,425
BOB,19,FAWCETT,404
GARY,73,PENN,946
SPENCER,87,PECK,654
OLYMPIA,171,PFEIFFER,779
JOHN,192,SUVARI,69
REESE,45,KILMER,503
JODIE,41,DEGENERES,383
HARRISON,115,BALE,703
SYLVESTER,109,DERN,77
JULIA,27,MCQUEEN,889
DAN,56,HARRIS,750
JAMES,84,PITT,782
JEFF,180,SILVERSTONE,12
GRETA,130,KEITEL,478
SUSAN,101,DAVIS,787
KENNETH,69,PALTROW,761
GARY,51,PHOENIX,737
SUSAN,101,DAVIS,511
KIRSTEN,21,PALTROW,497
WILLIAM,175,HACKMAN,29
JADA,142,RYDER,999
JOHNNY,40,CAGE,163
DARYL,95,WAHLBERG,551
JENNIFER,4,DAVIS,858
ROCK,188,DUKAKIS,111
OLYMPIA,171,PFEIFFER,953
CAMERON,111,ZELLWEGER,407
JULIANNE,123,DENCH,234
DARYL,129,CRAWFORD,705
DAN,18,TORN,321
JOHNNY,40,CAGE,521
FRANCES,48,DAY-LEWIS,99
LUCILLE,20,TRACY,63
GINA,107,DEGENERES,571
RUSSELL,149,TEMPLE,118
WALTER,102,TORN,351
ELVIS,22,MARX,430
JAYNE,150,NOLTE,206
NICK,44,STALLONE,94
RENEE,117,TRACY,887
GARY,73,PENN,51
DUSTIN,59,TAUTOU,295
ALAN,173,DREYFUSS,688
JAYNE,195,SILVERSTONE,658
KENNETH,169,HOFFMAN,815
SANDRA,23,KILMER,820
JADA,142,RYDER,575
RIP,68,WINSLET,834
CUBA,15,OLIVIER,745
CAMERON,63,WRAY,278
FRANCES,126,TOMEI,199
CHARLIZE,89,DENCH,406
AUDREY,34,OLIVIER,336
BURT,36,DUKAKIS,381
SIDNEY,105,CROWE,993
HARRISON,115,BALE,846
FAY,147,WINSLET,563
SEAN,90,GUINESS,633
ALBERT,146,JOHANSSON,296
NATALIE,50,HOPKINS,591
JODIE,41,DEGENERES,203
BETTE,6,NICHOLSON,519
CARY,77,MCCONAUGHEY,22
ANGELA,65,HUDSON,951
SIDNEY,105,CROWE,12
ALAN,173,DREYFUSS,74
CHRISTIAN,58,AKROYD,119
HUMPHREY,184,GARLAND,772
AUDREY,190,BAILEY,278
ANGELA,144,WITHERSPOON,184
ALBERT,146,JOHANSSON,191
KIRSTEN,92,AKROYD,229
ALBERT,146,JOHANSSON,384
VIVIEN,158,BASINGER,799
KENNETH,94,TORN,275
JULIA,27,MCQUEEN,682
PENELOPE,54,PINKETT,489
MICHAEL,185,BOLGER,880
TIM,32,HACKMAN,84
ALAN,173,DREYFUSS,592
THORA,200,TEMPLE,116
GINA,107,DEGENERES,388
DARYL,95,WAHLBERG,828
SANDRA,23,KILMER,782
ALBERT,125,NOLTE,414
MARY,66,TANDY,951
CATE,141,HARRIS,740
CUBA,189,BIRCH,533
TOM,38,MCKELLEN,547
RENEE,117,TRACY,707
GENE,177,MCKELLEN,12
HARVEY,161,HOPE,43
JAYNE,62,NEESON,129
JULIA,199,FAWCETT,784
MATTHEW,181,CARREY,74
CHRISTIAN,58,AKROYD,541
FAY,156,WOOD,262
ALBERT,125,NOLTE,710
CHARLIZE,89,DENCH,187
WOODY,82,JOLIE,985
GENE,134,HOPKINS,558
SCARLETT,124,BENING,343
GENE,177,MCKELLEN,764
WARREN,119,JACKMAN,592
BURT,36,DUKAKIS,714
ELLEN,93,PRESLEY,71
RIVER,143,DEAN,47
JENNIFER,4,DAVIS,635
ANGELA,144,WITHERSPOON,99
DARYL,95,WAHLBERG,424
LAURA,159,BRODY,680
ADAM,71,GRANT,874
GENE,134,HOPKINS,690
MICHELLE,70,MCCONAUGHEY,834
ANGELINA,76,ASTAIRE,862
GEOFFREY,151,HESTON,703
MATTHEW,103,LEIGH,271
FRED,16,COSTNER,101
JULIA,27,MCQUEEN,334
DAN,56,HARRIS,893
AUDREY,190,BAILEY,959
PARKER,46,GOLDBERG,319
BELA,196,WALKEN,833
PENELOPE,120,MONROE,489
MICHAEL,174,BENING,451
ALBERT,125,NOLTE,602
LUCILLE,20,TRACY,962
CHRISTOPHER,163,WEST,434
JIM,99,MOSTEL,618
LUCILLE,20,TRACY,269
HARVEY,161,HOPE,921
SEAN,90,GUINESS,2
JON,176,CHASE,417
KENNETH,88,PESCI,717
AUDREY,190,BAILEY,693
ANGELA,144,WITHERSPOON,130
JAYNE,195,SILVERSTONE,813
MERYL,194,ALLEN,98
CARY,77,MCCONAUGHEY,343
ANGELINA,76,ASTAIRE,122
BEN,152,HARRIS,153
TOM,38,MCKELLEN,160
CUBA,189,BIRCH,748
DEBBIE,182,AKROYD,346
SISSY,31,SOBIESKI,880
ANGELINA,76,ASTAIRE,95
CHRISTIAN,10,GABLE,914
GINA,107,DEGENERES,849
DAN,56,HARRIS,87
DAN,56,HARRIS,769
MICHAEL,185,BOLGER,965
NATALIE,50,HOPKINS,829
KEVIN,127,GARLAND,970
GENE,134,HOPKINS,243
ZERO,11,CAGE,938
PENELOPE,120,MONROE,994
MATTHEW,181,CARREY,233
MINNIE,85,ZELLWEGER,558
CAMERON,63,WRAY,932
PENELOPE,104,CRONYN,904
SALMA,122,NOLTE,22
DEBBIE,182,AKROYD,413
CATE,141,HARRIS,491
CUBA,189,BIRCH,788
JESSICA,67,BAILEY,408
BEN,83,WILLIS,672
JOE,9,SWANK,552
KENNETH,169,HOFFMAN,727
ANGELA,65,HUDSON,471
ED,3,CHASE,111
KIRSTEN,21,PALTROW,6
HARVEY,161,HOPE,188
LAURA,159,BRODY,248
JADA,142,RYDER,906
DAN,56,HARRIS,795
JAYNE,195,SILVERSTONE,649
AL,165,GARLAND,948
GROUCHO,172,WILLIAMS,423
WOODY,28,HOFFMAN,908
GRETA,130,KEITEL,809
JUDE,57,CRUISE,122
SIDNEY,105,CROWE,649
VIVIEN,158,BASINGER,178
SCARLETT,81,DAMON,505
FRANCES,48,DAY-LEWIS,211
CHARLIZE,89,DENCH,833
HELEN,17,VOIGHT,310
MICHAEL,185,BOLGER,437
CUBA,189,BIRCH,315
NICK,166,DEGENERES,255
CHARLIZE,89,DENCH,564
CHRISTIAN,61,NEESON,508
KENNETH,169,HOFFMAN,992
THORA,200,TEMPLE,544
SIDNEY,105,CROWE,239
MILLA,33,PECK,972
WILL,168,WILSON,678
JULIA,27,MCQUEEN,359
ED,136,MANSFIELD,214
BURT,36,DUKAKIS,410
GRETA,157,MALDEN,696
RIP,26,CRAWFORD,21
JAYNE,195,SILVERSTONE,130
DUSTIN,59,TAUTOU,749
IAN,155,TANDY,987
KARL,12,BERRY,672
RICHARD,133,PENN,338
JESSICA,67,BAILEY,981
LIZA,121,BERGMAN,847
PENELOPE,120,MONROE,642
BEN,83,WILLIS,279
GREG,86,CHAPLIN,623
HARVEY,161,HOPE,644
FAY,156,WOOD,504
SALMA,122,NOLTE,491
ROCK,188,DUKAKIS,10
CHRIS,98,BRIDGES,990
BOB,19,FAWCETT,473
KENNETH,169,HOFFMAN,897
GARY,73,PENN,627
JOHN,192,SUVARI,592
JADA,142,RYDER,501
KIRSTEN,92,AKROYD,123
NICK,2,WAHLBERG,811
DAN,56,HARRIS,781
FAY,156,WOOD,155
SANDRA,30,PECK,69
ALEC,29,WAYNE,519
ED,136,MANSFIELD,61
JOHNNY,40,CAGE,34
JOHN,192,SUVARI,426
JOHNNY,5,LOLLOBRIGIDA,817
MAE,79,HOFFMAN,269
EWAN,139,GOODING,181
EMILY,148,DEE,768
CHRISTIAN,58,AKROYD,316
ZERO,11,CAGE,888
KENNETH,169,HOFFMAN,847
GREGORY,191,GOODING,16
WARREN,119,JACKMAN,394
BURT,36,DUKAKIS,875
JOHNNY,5,LOLLOBRIGIDA,146
DARYL,129,CRAWFORD,418
JULIA,47,BARRYMORE,787
JESSICA,67,BAILEY,731
MENA,53,TEMPLE,447
MICHAEL,174,BENING,780
GENE,134,HOPKINS,219
SUSAN,101,DAVIS,255
MERYL,154,GIBSON,588
FRED,16,COSTNER,155
SCARLETT,124,BENING,322
GEOFFREY,151,HESTON,570
GROUCHO,172,WILLIAMS,148
UMA,13,WOOD,718
CHRISTOPHER,91,BERRY,829
WARREN,119,JACKMAN,143
EWAN,139,GOODING,706
ELVIS,22,MARX,964
RIVER,143,DEAN,175
REESE,197,WEST,129
ADAM,71,GRANT,362
DEBBIE,182,AKROYD,720
JESSICA,67,BAILEY,512
SANDRA,30,PECK,565
ANNE,49,CRONYN,542
REESE,45,KILMER,164
OPRAH,162,KILMER,574
JOHN,192,SUVARI,155
SISSY,31,SOBIESKI,146
MAE,79,HOFFMAN,788
RENEE,187,BALL,976
ROCK,188,DUKAKIS,566
KENNETH,169,HOFFMAN,634
FAY,55,KILMER,620
KENNETH,169,HOFFMAN,78
CAMERON,111,ZELLWEGER,555
LAURENCE,167,BULLOCK,692
RENEE,187,BALL,73
JAMES,84,PITT,646
HENRY,60,BERRY,297
MEG,97,HAWKE,755
CUBA,118,ALLEN,136
ANNE,49,CRONYN,151
WHOOPI,140,HURT,742
ALBERT,125,NOLTE,623
GENE,177,MCKELLEN,401
VIVIEN,14,BERGEN,919
CHRISTIAN,58,AKROYD,578
MARY,198,KEITEL,886
CATE,128,MCQUEEN,238
HUMPHREY,184,GARLAND,745
CATE,128,MCQUEEN,965
JAMES,84,PITT,312
GRETA,157,MALDEN,159
REESE,197,WEST,189
GROUCHO,78,SINATRA,301
WALTER,102,TORN,268
KIRK,43,JOVOVICH,89
GINA,107,DEGENERES,574
HUMPHREY,184,GARLAND,684
WOODY,82,JOLIE,247
BURT,193,TEMPLE,807
JULIA,186,ZELLWEGER,552
SIDNEY,105,CROWE,606
SALMA,122,NOLTE,363
SUSAN,110,DAVIS,539
FAY,147,WINSLET,295
CUBA,189,BIRCH,509
ALBERT,125,NOLTE,568
THORA,200,TEMPLE,993
GREG,86,CHAPLIN,905
WARREN,119,JACKMAN,509
MENA,53,TEMPLE,490
DAN,18,TORN,279
RUSSELL,149,TEMPLE,169
WOODY,82,JOLIE,787
SIDNEY,105,CROWE,530
RUSSELL,183,CLOSE,520
JULIANNE,123,DENCH,988
JADA,142,RYDER,842
LISA,178,MONROE,708
BURT,36,DUKAKIS,956
NICK,44,STALLONE,878
GROUCHO,106,DUNST,439
ANGELA,65,HUDSON,577
BURT,36,DUKAKIS,171
MILLA,74,KEITEL,720
ALBERT,125,NOLTE,965
JAMES,84,PITT,589
SUSAN,110,DAVIS,120
GENE,177,MCKELLEN,39
CAMERON,111,ZELLWEGER,179
JOHNNY,5,LOLLOBRIGIDA,288
GREG,86,CHAPLIN,808
ED,3,CHASE,329
BELA,196,WALKEN,276
ELLEN,93,PRESLEY,124
KARL,12,BERRY,17
CATE,141,HARRIS,992
GROUCHO,172,WILLIAMS,345
MERYL,154,GIBSON,489
KIRK,43,JOVOVICH,462
WHOOPI,140,HURT,857
KARL,12,BERRY,716
GARY,73,PENN,45
LIZA,121,BERGMAN,220
MENA,53,TEMPLE,268
JUDE,57,CRUISE,437
DUSTIN,59,TAUTOU,853
JIM,99,MOSTEL,414
JOHN,192,SUVARI,475
RENEE,187,BALL,625
SUSAN,101,DAVIS,60
SYLVESTER,109,DERN,157
MICHAEL,185,BOLGER,510
GARY,73,PENN,374
FAY,147,WINSLET,554
MARY,66,TANDY,376
ALBERT,146,JOHANSSON,922
BURT,193,TEMPLE,960
GENE,177,MCKELLEN,543
GREGORY,191,GOODING,39
REESE,45,KILMER,537
RIVER,143,DEAN,361
TOM,42,MIRANDA,890
GENE,134,HOPKINS,936
JAMES,84,PITT,46
HARVEY,161,HOPE,684
KIRK,43,JOVOVICH,605
MATTHEW,181,CARREY,78
JODIE,41,DEGENERES,159
JON,176,CHASE,150
CARMEN,52,HUNT,424
AUDREY,190,BAILEY,38
MORGAN,113,HOPKINS,981
VIVIEN,14,BERGEN,284
TOM,42,MIRANDA,798
GREGORY,191,GOODING,775
WOODY,28,HOFFMAN,793
CHRISTOPHER,91,BERRY,447
