personale_id,noleggio_id,cliente_id,ammontare,data_pagamento,pagamento_id
2,1388,500,5.99,2005-06-15 15:48:41,13466
1,14277,566,3.99,2005-08-21 06:34:41,15187
2,3086,377,0.99,2005-06-20 15:42:40,10205
1,2489,382,1.99,2005-06-18 22:00:44,10346
2,5966,384,2.99,2005-07-10 23:59:27,10408
1,9138,17,2.99,2005-07-30 10:11:52,459
2,2421,26,6.99,2005-06-18 17:25:05,691
1,3500,32,2.99,2005-07-06 00:11:13,885
2,770,405,4.99,2005-05-29 12:56:50,10942
1,8268,421,4.99,2005-07-29 01:23:23,11384
1,2784,289,10.99,2005-06-19 18:40:29,7817
1,4465,329,1.99,2005-07-08 00:07:45,8887
1,7801,9,2.99,2005-07-28 07:51:56,243
2,11558,403,0.99,2005-08-17 01:19:52,10903
1,2938,504,6.99,2005-06-20 05:17:22,13581
1,15377,551,4.99,2005-08-22 22:22:33,14804
1,14926,357,0.99,2005-08-22 05:18:44,9661
1,13650,322,9.99,2005-08-20 07:49:06,8719
2,6232,590,4.99,2005-07-11 14:08:27,15804
1,12540,304,5.99,2005-08-18 14:17:30,8264
2,4226,57,4.99,2005-07-07 12:37:56,1573
1,9115,322,4.99,2005-07-30 09:13:55,8714
2,4828,92,4.99,2005-07-08 17:52:29,2512
2,7684,40,0.99,2005-07-28 03:11:54,1106
1,13855,96,4.99,2005-08-20 14:48:55,2618
1,2714,81,1.99,2005-06-19 14:26:09,2197
1,3890,553,4.99,2005-07-06 18:58:15,14834
2,9873,442,5.99,2005-07-31 13:32:18,11936
1,5882,319,2.99,2005-07-10 19:20:34,8636
2,3632,366,4.99,2005-07-06 06:38:21,9884
2,3995,128,5.99,2005-07-06 23:43:03,3443
2,13607,491,2.99,2005-08-20 06:08:42,13257
2,6493,184,2.99,2005-07-12 02:40:41,5005
1,15918,262,3.99,2005-08-23 17:57:35,7097
2,15053,374,5.99,2005-08-22 10:13:09,10146
2,12190,28,2.99,2005-08-18 01:54:44,774
2,15167,190,4.99,2006-02-14 15:16:03,5175
1,3229,81,4.99,2005-06-21 02:20:41,2199
2,9791,300,0.99,2005-07-31 10:35:22,8154
2,4825,563,4.99,2005-07-08 17:43:01,15084
1,12205,437,8.99,2005-08-18 02:21:08,11791
2,2407,421,2.99,2005-06-18 16:50:41,11374
1,8445,384,1.99,2005-07-29 07:37:48,10411
1,5043,369,1.99,2005-07-09 03:25:18,9983
2,564,282,0.99,2005-05-28 09:12:09,7627
1,7065,536,4.99,2005-07-27 03:53:43,14438
2,14655,253,4.99,2005-08-21 19:37:10,6837
2,12933,589,8.99,2005-08-19 05:18:20,15785
1,8195,590,5.99,2005-07-28 22:52:58,15808
2,5460,38,2.99,2005-07-09 22:46:14,1044
2,3670,268,4.99,2005-07-06 08:56:43,7253
2,4954,99,2.99,2005-07-08 23:14:16,2672
2,4711,563,2.99,2005-07-08 12:06:58,15081
1,12171,457,4.99,2005-08-18 01:06:13,12349
1,10038,112,2.99,2005-07-31 18:49:12,3015
1,14858,499,3.99,2005-08-22 02:46:18,13460
2,3011,147,5.99,2005-06-20 10:39:10,3983
1,3367,80,3.99,2005-06-21 13:08:21,2168
2,12379,99,0.99,2005-08-18 08:26:48,2685
2,4173,320,2.99,2005-07-07 09:57:26,8660
2,7136,6,2.99,2005-07-27 06:38:25,160
2,11993,303,2.99,2005-08-17 18:27:49,8236
1,13907,328,3.99,2005-08-20 16:17:27,8869
2,6182,540,2.99,2005-07-11 11:11:38,14538
2,12301,317,2.99,2005-08-18 05:36:20,8602
1,14209,472,4.99,2005-08-21 04:17:56,12773
1,4742,340,0.99,2005-07-08 13:35:23,9193
1,3471,242,4.99,2005-07-05 22:51:44,6543
2,8456,388,3.99,2005-07-29 07:58:31,10511
1,4869,376,4.99,2005-07-08 19:14:05,10183
1,4142,492,2.99,2005-07-07 08:19:45,13266
2,7755,449,6.99,2005-07-28 06:22:18,12124
2,1643,484,3.99,2005-06-16 08:55:35,13059
1,14085,471,7.99,2005-08-20 23:46:24,12742
1,15831,401,0.99,2005-08-23 15:21:19,10854
1,9153,589,4.99,2005-07-30 10:58:16,15781
1,15210,332,3.99,2005-08-22 16:37:36,8986
1,13226,46,0.99,2005-08-19 16:05:36,1283
2,9193,69,2.99,2005-07-30 12:28:42,1879
2,640,465,0.99,2005-05-28 18:43:26,12542
1,7230,245,4.99,2005-07-27 10:01:41,6637
2,7328,26,0.99,2005-07-27 13:55:18,704
1,6773,12,2.99,2005-07-12 15:55:39,316
2,5103,397,4.99,2005-07-09 06:34:40,10745
1,13609,328,2.99,2005-08-20 06:11:51,8867
2,8488,478,4.99,2005-07-29 08:57:38,12916
2,13995,381,2.99,2005-08-20 19:34:43,10338
1,11375,346,4.99,2005-08-02 18:14:56,9360
1,2059,114,2.99,2005-06-17 15:36:12,3061
2,11300,552,7.99,2005-08-02 15:37:42,14820
2,6104,389,2.99,2005-07-11 07:01:35,10537
1,11690,267,6.99,2005-08-17 06:44:22,7234
1,3652,518,0.99,2005-07-06 07:44:30,13942
2,6988,316,4.99,2005-07-27 01:00:08,8568
1,9999,543,0.99,2005-07-31 17:40:53,14609
1,992,123,2.99,2005-05-30 23:47:56,3312
1,5424,72,0.99,2005-07-09 20:59:09,1947
2,14345,598,0.99,2005-08-21 08:41:15,16028
2,5304,51,5.99,2005-07-09 15:48:06,1399
2,5875,575,8.99,2005-07-10 19:06:47,15403
2,8873,91,0.99,2005-07-30 00:14:32,2489
2,2555,191,2.99,2005-06-19 03:07:02,5183
1,4796,9,1.99,2005-07-08 16:35:44,238
2,1811,235,0.99,2005-06-16 21:06:20,6322
2,6417,80,6.99,2005-07-11 23:35:11,2176
2,8164,461,0.99,2005-07-28 21:17:19,12450
2,14161,21,2.99,2005-08-21 02:51:59,575
1,5844,147,0.99,2005-07-10 17:14:43,3989
1,5694,57,0.99,2005-07-10 09:40:38,1575
1,5634,487,3.99,2005-07-10 06:25:48,13143
1,8139,177,0.99,2005-07-28 20:16:30,4810
2,5942,317,7.99,2005-07-10 22:47:17,8591
1,1738,177,0.99,2005-06-16 16:07:27,4803
2,13373,7,2.99,2005-08-19 21:23:31,203
1,13614,381,0.99,2005-08-20 06:28:37,10337
2,14044,145,5.99,2005-08-20 21:48:38,3947
2,3837,309,4.99,2005-07-06 16:27:43,8387
2,7880,182,4.99,2005-07-28 10:30:37,4964
1,1759,430,6.99,2005-06-16 17:46:37,11603
2,4826,180,7.99,2005-07-08 17:44:25,4894
2,3612,402,3.99,2005-07-06 05:37:26,10861
2,7240,324,3.99,2005-07-27 10:21:15,8764
2,4208,441,0.99,2005-07-07 11:34:22,11893
2,8079,432,4.99,2005-07-28 17:58:36,11657
2,15516,82,3.99,2005-08-23 03:12:54,2243
2,11562,424,6.99,2005-08-17 01:23:39,11473
2,11916,86,0.99,2005-08-17 16:05:51,2348
1,5558,96,0.99,2005-07-10 03:12:08,2604
1,10098,155,0.99,2005-07-31 20:41:17,4226
2,6625,443,5.99,2005-07-12 09:06:40,11950
1,2255,410,4.99,2005-06-18 05:21:12,11087
2,4233,488,5.99,2005-07-07 13:00:20,13169
2,13534,75,8.97,2006-02-14 15:16:03,2059
2,15580,279,6.99,2005-08-23 05:39:06,7581
2,5219,209,5.99,2005-07-09 11:57:55,5669
1,15268,301,1.99,2005-08-22 18:39:11,8187
1,2611,301,4.99,2005-06-19 07:18:17,8171
1,7715,512,6.99,2005-07-28 04:32:38,13790
2,6744,64,0.99,2005-07-12 14:30:28,1750
1,8085,552,2.99,2005-07-28 18:13:15,14813
2,3156,365,0.99,2005-06-20 21:03:46,9864
1,3190,200,3.99,2005-06-20 23:27:15,5425
2,3418,85,3.99,2005-06-21 17:06:38,2309
1,2201,489,0.99,2005-06-18 02:08:27,13191
1,13285,182,2.99,2005-08-19 18:18:44,4970
2,2932,526,6.99,2005-06-20 04:51:19,14146
2,14891,482,6.99,2005-08-22 04:11:02,13031
1,7757,502,4.99,2005-07-28 06:23:00,13528
2,13213,13,0.99,2005-08-19 15:25:48,353
2,1461,216,6.99,2005-06-15 20:32:08,5859
2,8842,292,4.99,2005-07-29 23:03:40,7912
1,11291,417,6.99,2005-08-02 14:57:58,11283
2,15834,165,5.99,2005-08-23 15:23:50,4487
1,6393,164,0.99,2005-07-11 22:28:12,4457
1,3715,228,6.99,2005-07-06 10:51:48,6142
2,12483,488,5.99,2005-08-18 12:38:37,13182
2,8530,233,2.99,2005-07-29 10:26:14,6284
2,14165,150,0.99,2005-08-21 02:59:17,4105
2,8444,213,2.99,2005-07-29 07:36:13,5790
1,3033,107,3.99,2005-06-20 12:02:05,2879
2,9806,46,2.99,2005-07-31 11:13:49,1272
2,8291,455,2.99,2005-07-29 02:28:25,12295
2,9762,540,4.99,2005-07-31 09:32:54,14541
1,1394,268,2.99,2005-06-15 16:17:21,7245
2,2185,198,0.99,2005-06-18 01:12:22,5361
2,13809,207,8.99,2005-08-20 12:56:03,5626
1,4979,204,4.99,2005-07-09 00:24:34,5527
1,9206,404,4.99,2005-07-30 12:46:59,10927
2,1359,353,2.99,2005-06-15 13:30:30,9534
2,9480,373,0.99,2005-07-30 23:26:03,10104
1,12804,365,8.99,2005-08-19 00:33:15,9878
1,642,157,4.99,2005-05-28 18:49:12,4262
2,14693,269,6.99,2005-08-21 20:44:19,7300
2,5305,309,8.99,2005-07-09 15:55:36,8391
2,7897,75,2.99,2005-07-28 11:01:51,2041
2,9410,22,0.99,2005-07-30 20:38:05,588
2,343,455,0.99,2005-05-27 04:13:41,12282
2,5092,139,2.99,2005-07-09 05:57:39,3760
2,9763,393,7.99,2005-07-31 09:34:03,10659
1,868,28,2.99,2005-05-30 04:19:55,751
2,11106,287,4.99,2005-08-02 08:17:38,7781
1,435,3,1.99,2005-05-27 17:17:09,60
1,5645,333,1.99,2005-07-10 06:58:21,8993
2,406,381,2.99,2005-05-27 13:46:46,10308
1,11334,560,7.99,2005-08-02 16:53:20,15011
2,1628,427,3.99,2005-06-16 07:52:55,11535
1,5757,101,2.99,2005-07-10 12:40:17,2717
1,7194,172,3.99,2005-07-27 08:39:58,4670
1,9924,64,3.99,2005-07-31 15:04:57,1757
2,15888,321,5.99,2005-08-23 16:56:14,8694
2,3592,286,4.99,2005-07-06 04:38:50,7737
1,970,307,6.99,2005-05-30 19:50:28,8329
1,6420,206,6.99,2005-07-11 23:38:49,5579
1,14131,267,5.99,2005-08-21 01:43:40,7238
2,7431,589,3.99,2005-07-27 17:27:27,15777
1,9592,14,2.99,2005-07-31 03:21:16,375
2,9136,57,0.99,2005-07-30 10:07:20,1582
1,7436,45,2.99,2005-07-27 17:39:12,1242
1,6627,565,2.99,2005-07-12 09:16:46,15137
2,15188,478,4.99,2005-08-22 15:55:48,12924
2,6111,300,4.99,2005-07-11 07:26:57,8145
1,7000,31,1.99,2005-07-27 01:23:24,869
2,5549,163,4.99,2005-07-10 02:58:29,4430
2,14571,296,7.99,2005-08-21 16:40:26,8043
2,10446,95,0.99,2005-08-01 09:02:17,2590
2,10532,191,2.99,2005-08-01 12:06:35,5193
1,2233,31,0.99,2005-06-18 03:57:36,854
1,7850,118,4.99,2005-07-28 09:31:13,3176
2,13043,127,4.99,2005-08-19 09:07:13,3432
1,4308,168,5.99,2005-07-07 17:29:16,4552
1,2861,116,3.99,2005-06-19 23:21:34,3127
2,13408,575,4.99,2005-08-19 22:34:51,15418
2,12294,4,8.99,2005-08-18 05:14:44,101
2,12031,10,2.99,2005-08-17 20:11:35,274
2,2981,387,5.99,2005-06-20 08:35:17,10481
2,1451,18,5.99,2005-06-15 19:30:18,471
2,8634,335,3.99,2005-07-29 14:19:57,9055
1,1279,183,0.99,2005-06-15 08:13:57,4975
2,10290,364,5.99,2005-08-01 03:39:50,9849
1,4797,265,2.99,2005-07-08 16:39:05,7158
2,4114,426,2.99,2005-07-07 06:51:12,11512
2,2910,57,7.99,2005-06-20 03:31:18,1570
1,5886,215,2.99,2005-07-10 19:36:25,5841
1,4186,185,9.99,2005-07-07 10:32:25,5026
2,6785,69,6.99,2005-07-12 16:30:57,1877
1,8823,75,6.99,2005-07-29 22:22:12,2043
1,5038,10,7.99,2005-07-09 03:12:52,263
1,11917,270,2.99,2005-08-17 16:08:17,7323
1,10676,79,2.99,2005-08-01 17:14:15,2162
1,3516,338,0.99,2005-07-06 00:50:30,9134
2,9563,167,4.99,2005-07-31 02:28:39,4536
2,10037,58,2.99,2005-07-31 18:48:08,1606
2,4299,80,3.99,2005-07-07 16:33:48,2171
2,10912,477,0.99,2005-08-02 02:00:03,12901
1,5595,572,4.99,2005-07-10 04:33:45,15317
2,3377,428,0.99,2005-06-21 13:51:12,11562
2,3574,225,4.99,2005-07-06 03:36:01,6066
1,3844,179,0.99,2005-07-06 16:37:58,4868
2,7973,339,4.99,2005-07-28 14:10:06,9169
2,13272,145,0.99,2005-08-19 17:49:13,3946
1,15892,174,1.99,2005-08-23 17:01:00,4737
1,5717,15,2.99,2005-07-10 11:02:03,391
2,15680,169,4.99,2005-08-23 09:33:22,4603
1,6942,470,5.99,2005-07-26 23:27:40,12704
1,7185,121,0.99,2005-07-27 08:23:54,3260
2,328,451,2.99,2005-05-27 01:29:31,12161
1,1700,456,0.99,2005-06-16 13:18:23,12307
1,12917,152,4.99,2005-08-19 04:27:11,4149
2,1209,146,7.99,2005-06-15 02:31:12,3951
2,1770,359,1.99,2005-06-16 18:07:55,9688
1,12889,515,5.99,2005-08-19 03:41:31,13883
1,5710,265,9.99,2005-07-10 10:32:52,7161
1,5646,166,2.99,2005-07-10 07:08:09,4499
2,14168,49,5.99,2005-08-21 03:00:03,1354
2,3891,553,4.99,2005-07-06 18:58:25,14835
1,13114,550,10.99,2005-08-19 11:27:32,14771
2,10579,270,5.99,2005-08-01 13:48:22,7318
2,6940,149,5.99,2005-07-26 23:18:35,4073
1,3552,239,5.99,2005-07-06 02:34:09,6452
2,12890,150,0.99,2005-08-19 03:42:08,4100
1,10992,180,8.99,2005-08-02 04:41:17,4905
2,7062,469,6.99,2005-07-27 03:52:01,12668
2,13844,179,7.99,2005-08-20 14:30:26,4886
1,11974,485,2.99,2005-08-17 17:56:48,13110
1,12029,148,2.99,2005-08-17 20:07:01,4042
1,1964,53,0.99,2005-06-17 09:10:09,1460
2,13087,171,6.99,2005-08-19 10:33:52,4650
2,8618,270,3.99,2005-07-29 13:48:20,7315
1,3219,129,3.99,2005-06-21 01:43:26,3475
1,7454,75,4.99,2005-07-27 18:27:26,2039
1,5673,117,0.99,2005-07-10 08:21:54,3153
2,6632,442,2.99,2005-07-12 09:33:10,11929
2,454,575,4.99,2005-05-27 19:31:36,15396
2,6428,187,2.99,2005-07-12 00:01:51,5088
2,8536,219,4.99,2005-07-29 10:37:23,5937
1,1660,238,4.99,2005-06-16 10:12:55,6422
2,2410,381,2.99,2005-06-18 16:55:08,10312
1,10402,410,4.99,2005-08-01 07:27:19,11105
2,3857,236,4.99,2005-07-06 17:07:54,6356
1,10278,154,6.99,2005-08-01 03:25:27,4201
2,9267,409,0.99,2005-07-30 14:59:05,11079
2,12603,119,3.99,2005-08-18 16:56:20,3210
1,14798,92,0.99,2005-08-22 00:44:08,2530
2,2427,176,2.99,2005-06-18 17:45:00,4773
1,14464,121,2.99,2005-08-21 12:52:54,3276
2,8534,516,5.99,2005-07-29 10:30:13,13902
2,5040,405,7.99,2005-07-09 03:16:34,10951
1,14055,148,0.99,2005-08-20 22:18:00,4047
2,2467,177,2.99,2005-06-18 20:20:05,4804
2,5224,311,5.99,2005-07-09 12:07:27,8441
1,5779,244,4.99,2005-07-10 13:45:54,6599
2,936,469,1.99,2005-05-30 13:52:49,12653
1,14331,372,2.99,2005-08-21 08:29:38,10084
1,2248,446,4.99,2005-06-18 04:59:48,12028
2,15884,81,1.99,2005-08-23 16:45:28,2217
1,14694,363,2.99,2005-08-21 20:46:42,9831
1,6652,518,2.99,2005-07-12 10:59:38,13946
2,1462,187,4.99,2005-06-15 20:37:40,5076
1,8498,190,0.99,2005-07-29 09:07:38,5162
2,11128,386,2.99,2005-08-02 09:03:25,10466
2,11524,533,7.99,2005-08-17 00:10:55,14363
1,13069,299,4.99,2005-08-19 09:55:20,8131
2,10865,201,3.99,2005-08-02 00:22:46,5459
1,6062,408,0.99,2005-07-11 04:11:58,11040
1,15219,544,6.99,2005-08-22 17:00:31,14637
2,11707,581,2.99,2005-08-17 07:24:59,15581
1,2355,125,3.99,2005-06-18 12:57:06,3356
1,4870,260,2.99,2005-07-08 19:14:45,7024
1,80,314,5.99,2005-05-25 12:12:07,8504
2,12155,315,2.99,2005-08-18 00:24:30,8549
2,1640,86,4.99,2005-06-16 08:35:39,2326
1,14384,371,2.99,2005-08-21 10:02:37,10051
1,224,318,9.99,2005-05-26 10:18:27,8611
2,2666,454,9.99,2005-06-19 11:17:12,12256
2,1226,409,5.99,2005-06-15 03:46:10,11063
2,5423,440,2.99,2005-07-09 20:56:48,11868
2,12487,485,0.99,2005-08-18 12:45:24,13112
1,5016,5,4.99,2005-07-09 01:57:57,118
1,12741,435,4.99,2005-08-18 22:17:05,11737
2,5399,67,2.99,2005-07-09 19:52:44,1830
2,3048,482,2.99,2005-06-20 12:49:55,13011
2,2870,467,9.99,2005-06-20 00:17:46,12585
2,4709,124,2.99,2005-07-08 12:04:34,3342
1,7791,514,4.99,2005-07-28 07:22:51,13847
1,8283,300,3.99,2005-07-29 01:52:22,8151
2,400,249,2.99,2005-05-27 12:51:44,6715
1,2724,103,0.99,2005-06-19 14:57:54,2774
1,6995,66,2.99,2005-07-27 01:12:13,1807
1,8345,129,2.99,2005-07-29 04:47:37,3486
2,8954,137,2.99,2005-07-30 03:25:51,3698
1,5431,213,0.99,2005-07-09 21:21:11,5787
2,9886,519,7.99,2005-07-31 14:00:13,13979
1,13581,119,4.99,2005-08-20 05:26:15,3212
1,1318,341,2.99,2005-06-15 10:34:26,9215
2,9109,266,5.99,2005-07-30 08:58:24,7191
1,9408,571,4.99,2005-07-30 20:32:09,15304
1,13258,349,4.99,2005-08-19 17:05:37,9455
2,9468,20,3.99,2005-07-30 22:53:52,530
1,1164,49,0.99,2005-06-14 23:16:26,1333
2,8321,354,4.99,2005-07-29 03:50:54,9572
2,7695,323,5.99,2005-07-28 03:41:13,8736
2,8558,169,4.99,2005-07-29 11:24:49,4594
1,2548,561,0.99,2005-06-19 02:45:35,15028
2,11876,426,0.99,2005-08-17 14:18:21,11525
1,2169,120,4.99,2005-06-17 23:57:23,3227
2,8780,328,4.99,2005-07-29 20:19:45,8861
2,11748,595,0.99,2005-08-17 09:04:02,15950
2,4704,28,0.99,2005-07-08 11:45:35,758
2,7839,518,6.99,2005-07-28 09:01:13,13952
2,5410,281,5.99,2005-07-09 20:21:10,7617
1,8475,260,1.99,2005-07-29 08:37:41,7029
2,7498,455,4.99,2005-07-27 20:09:31,12293
1,14358,112,0.99,2005-08-21 09:14:28,3024
2,10120,396,2.99,2005-07-31 21:24:24,10727
1,3253,405,5.99,2005-06-21 03:25:37,10948
2,2665,133,7.99,2005-06-19 11:12:35,3589
1,15961,200,6.99,2005-08-23 19:35:42,5443
1,7023,303,4.99,2005-07-27 02:32:44,8228
1,2151,329,0.99,2005-06-17 22:52:37,8878
2,13458,228,4.99,2005-08-20 00:35:30,6158
2,5542,105,2.99,2005-07-10 02:45:53,2833
1,4721,234,7.99,2005-07-08 12:39:31,6303
2,8013,403,5.99,2005-07-28 15:30:26,10891
1,1937,385,0.99,2005-06-17 07:16:46,10421
2,9622,411,0.99,2005-07-31 04:21:45,11139
1,12656,286,0.99,2005-08-18 18:58:35,7756
1,14970,529,5.99,2005-08-22 06:49:29,14257
2,11512,373,7.99,2005-08-16 23:51:06,10110
1,7704,265,2.99,2005-07-28 04:02:13,7167
2,5166,298,2.99,2005-07-09 09:15:48,8089
2,7127,486,4.99,2005-07-27 06:13:48,13128
2,2949,78,6.99,2005-06-20 06:05:53,2114
2,4060,211,2.99,2005-07-07 04:10:13,5723
1,12225,306,7.99,2005-08-18 03:00:11,8318
2,912,390,4.99,2005-05-30 10:58:33,10556
2,3199,234,4.99,2005-06-21 00:12:40,6301
1,1182,196,5.99,2005-06-15 00:45:21,5285
1,14932,516,0.99,2005-08-22 05:40:39,13909
1,11577,219,4.99,2006-02-14 15:16:03,5947
1,15790,233,1.99,2005-08-23 14:01:07,6291
1,11293,475,5.99,2005-08-02 15:00:43,12858
2,9414,484,9.99,2005-07-30 20:46:02,13074
2,13879,112,2.99,2005-08-20 15:18:10,3022
1,13539,518,6.99,2005-08-20 03:40:27,13960
2,8132,562,0.99,2005-07-28 19:57:31,15063
2,14251,486,4.99,2005-08-21 05:42:20,13138
2,12646,388,2.99,2005-08-18 18:25:06,10522
1,5178,167,4.99,2005-07-09 09:59:52,4525
2,592,244,4.99,2005-05-28 13:21:08,6590
2,9767,89,0.99,2005-07-31 09:46:49,2432
2,7603,497,2.99,2005-07-27 23:54:44,13389
2,3519,320,0.99,2005-07-06 00:57:29,8658
1,8066,462,2.99,2005-07-28 17:20:09,12484
1,7579,352,4.99,2005-07-27 23:06:41,9521
2,10549,61,0.99,2005-08-01 12:46:39,1679
2,14873,314,5.99,2005-08-22 03:31:06,8535
1,3157,245,2.99,2005-06-20 21:07:54,6630
1,4321,91,4.99,2005-07-07 17:52:38,2477
1,10937,416,6.99,2005-08-02 03:00:18,11260
1,10742,416,6.99,2005-08-01 19:53:13,11259
1,11317,502,4.99,2005-08-02 16:08:52,13537
2,8585,516,2.99,2005-07-29 12:14:18,13903
1,6094,285,4.99,2005-07-11 05:54:42,7716
1,4540,309,4.99,2005-07-08 04:03:28,8390
2,10567,212,0.99,2005-08-01 13:16:01,5765
1,13812,122,4.99,2005-08-20 13:01:43,3310
2,9382,17,8.99,2005-07-30 19:23:44,460
2,13521,384,2.99,2005-08-20 02:42:28,10413
1,7177,133,2.99,2005-07-27 08:07:39,3599
2,10356,56,6.99,2005-08-01 05:49:17,1552
1,10028,323,4.99,2005-07-31 18:35:54,8743
1,14462,96,3.99,2005-08-21 12:50:57,2619
2,7875,504,1.99,2005-07-28 10:23:48,13590
2,15214,574,2.99,2005-08-22 16:53:29,15393
1,7398,51,6.99,2005-07-27 16:07:22,1403
1,9977,363,8.99,2005-07-31 16:58:42,9826
1,2019,528,4.99,2005-06-17 12:38:44,14211
1,1433,88,2.99,2005-06-15 18:30:00,2389
2,7566,144,2.99,2005-07-27 22:34:45,3896
2,4111,515,6.99,2005-07-07 06:47:56,13869
1,1014,280,4.99,2005-05-31 02:39:16,7584
1,7781,539,2.99,2005-07-28 07:13:20,14518
1,12920,511,4.99,2005-08-19 04:32:32,13777
2,13335,74,0.99,2005-08-19 20:03:18,2012
2,15480,577,2.99,2005-08-23 01:57:20,15482
1,15462,389,5.99,2005-08-23 01:14:01,10553
2,12861,287,2.99,2005-08-19 02:30:24,7783
1,9901,277,0.99,2005-07-31 14:20:59,7514
2,2256,93,4.99,2005-06-18 05:21:56,2535
1,15522,468,1.99,2005-08-23 03:32:31,12647
1,8398,220,4.99,2005-07-29 06:12:40,5959
1,3147,390,5.99,2005-06-20 20:25:17,10561
2,11564,332,2.99,2005-08-17 01:27:49,8981
1,8541,340,0.99,2005-07-29 10:55:01,9197
2,6203,408,4.99,2005-07-11 12:28:57,11041
2,14751,195,7.99,2005-08-21 23:11:23,5279
2,11123,150,2.99,2005-08-02 08:54:17,4094
1,15753,144,7.99,2005-08-23 12:43:30,3920
2,14455,68,5.99,2005-08-21 12:36:11,1864
1,1610,534,4.99,2005-06-16 06:36:33,14374
1,15550,465,3.99,2005-08-23 04:27:54,12557
2,948,245,8.99,2005-05-30 15:44:27,6627
2,38,302,4.99,2005-05-25 04:47:44,8188
1,10502,357,2.99,2005-08-01 11:06:39,9657
1,5113,282,0.99,2005-07-09 07:06:18,7636
2,7447,107,4.99,2005-07-27 18:02:08,2890
1,6340,264,8.99,2005-07-11 19:46:05,7134
2,8474,323,0.99,2005-07-29 08:36:56,8739
2,14443,447,5.99,2005-08-21 12:06:32,12081
2,2466,427,0.99,2005-06-18 20:18:42,11538
1,15552,527,3.99,2005-08-23 04:33:23,14203
2,14885,248,5.99,2005-08-22 03:58:29,6713
1,13289,497,2.99,2005-08-19 18:31:30,13399
2,14601,406,2.99,2005-08-21 17:45:52,11004
2,12624,434,7.99,2005-08-18 17:35:00,11712
2,3392,38,3.99,2005-06-21 15:12:44,1038
1,13805,454,6.99,2005-08-20 12:53:12,12275
1,9660,406,8.99,2005-07-31 06:03:17,10998
1,11489,474,2.99,2005-08-02 22:35:28,12828
2,4165,66,6.99,2005-07-07 09:23:27,1801
2,6834,533,0.99,2005-07-12 18:53:37,14351
2,9836,313,2.99,2005-07-31 12:12:00,8494
2,3796,228,0.99,2005-07-06 14:45:22,6143
2,1629,339,4.99,2005-06-16 07:53:47,9157
2,6389,274,3.99,2005-07-11 22:18:20,7413
1,7467,240,8.99,2005-07-27 18:51:54,6487
2,713,507,4.99,2005-05-29 04:10:17,13662
2,14059,141,7.99,2005-08-20 22:24:44,3826
1,15439,136,4.99,2005-08-23 00:34:28,3680
2,14995,482,4.99,2005-08-22 07:52:31,13032
1,15370,10,5.99,2005-08-22 21:59:29,278
1,9847,174,2.99,2005-07-31 12:33:43,4730
2,9024,329,4.99,2005-07-30 05:44:42,8893
1,13990,481,1.99,2005-08-20 19:29:23,13005
1,9252,322,1.99,2005-07-30 14:19:59,8715
2,13363,288,2.99,2005-08-19 21:07:59,7809
1,7775,475,1.99,2005-07-28 07:04:36,12850
1,494,64,4.99,2005-05-28 00:39:31,1734
1,12721,239,1.99,2005-08-18 21:30:12,6469
1,13536,183,4.99,2005-08-20 03:35:16,4996
1,6169,148,1.99,2005-07-11 10:25:56,4024
1,7590,73,4.99,2005-07-27 23:24:24,1979
1,2210,108,2.99,2005-06-18 02:27:01,2908
2,11085,276,2.99,2005-08-02 07:36:44,7485
2,8376,43,4.99,2005-07-29 05:25:32,1192
2,4890,574,2.99,2005-07-08 20:05:38,15375
1,2674,585,0.99,2005-06-19 11:47:59,15668
1,1283,470,0.99,2005-06-15 08:27:30,12692
1,7092,345,6.99,2005-07-27 04:46:00,9324
1,6199,80,5.99,2005-07-11 12:16:03,2175
1,8747,70,2.99,2005-07-29 19:07:57,1900
2,9896,586,2.99,2005-07-31 14:09:48,15699
1,128,40,4.99,2005-05-25 21:19:53,1097
2,11563,83,4.99,2006-02-14 15:16:03,2268
1,2564,408,2.99,2005-06-19 03:41:10,11036
2,7818,301,4.99,2005-07-28 08:25:00,8181
2,14908,349,4.99,2005-08-22 04:44:10,9459
1,537,315,8.99,2005-05-28 06:20:55,8537
2,13956,484,3.99,2005-08-20 18:08:19,13082
2,4494,349,5.99,2005-07-08 01:42:45,9441
2,7464,31,2.99,2005-07-27 18:49:42,872
2,5579,203,5.99,2005-07-10 04:04:29,5502
2,2108,503,4.99,2005-06-17 19:35:26,13549
2,3138,570,2.99,2005-06-20 19:43:45,15269
2,8865,305,4.99,2005-07-29 23:54:54,8282
1,11526,572,4.99,2005-08-17 00:17:38,15332
1,12904,257,5.99,2005-08-19 04:10:50,6947
2,7294,313,0.99,2005-07-27 12:38:14,8491
1,2574,143,0.99,2005-06-19 04:23:52,3862
2,11346,100,4.99,2005-08-02 17:15:38,2707
2,11169,329,3.99,2005-08-02 10:19:42,8900
2,1005,551,3.99,2005-05-31 00:53:25,14784
2,6532,225,2.99,2005-07-12 04:38:32,6075
2,7174,570,4.99,2005-07-27 08:00:36,15276
2,11027,412,4.99,2005-08-02 05:47:10,11163
1,4241,595,4.99,2005-07-07 13:39:00,15931
2,7552,16,2.99,2005-07-27 22:03:41,433
1,6795,245,5.99,2005-07-12 16:41:00,6635
1,1644,596,1.99,2005-06-16 08:58:18,15962
