assays_ASI,assays_VARI,assays_SRI,assays_ASSCTY,assays_BFO,assays_TII,assays_ASSTIS,assays_ASSUBFR,assays_T,assays_RELT,assays_CONFISC,assays_CURAB,assays_SASI,assays_CHEI,assays_CI
9042,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626565,
9043,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626566,
9044,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626567,
9045,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626568,
9046,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626569,
9047,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626570,
9048,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626571,
9049,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626572,
9050,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL626573,
9051,,1,,BAO_0000251,2107.0,Liver,Microsomes,22224,U,0,Autocuration,,CHEMBL626574,
9052,,1,,BAO_0000251,2107.0,Liver,Microsomes,22224,U,0,Autocuration,,CHEMBL626575,
9053,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626576,
9054,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626577,
9055,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626578,
9056,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625263,
9057,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625264,
9058,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625265,
9059,,1,,BAO_0000251,,,Microsomes,22224,U,0,Autocuration,,CHEMBL625266,
9060,,1,,BAO_0000251,,,Microsomes,22224,U,0,Autocuration,,CHEMBL876796,
9061,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625267,
9062,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL625268,
9063,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL625269,
9064,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL624689,
9065,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL624690,
9066,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL624691,
9067,,1,,BAO_0000218,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL624692,
9068,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL624693,
9069,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL624694,
9070,,1,,BAO_0000221,,,,22224,U,0,Autocuration,,CHEMBL877596,
9071,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624695,
9072,,1,,BAO_0000221,2107.0,Liver,,22224,U,0,Autocuration,,CHEMBL624696,
9073,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624697,
9074,,1,,BAO_0000218,178.0,Blood,,22224,U,0,Autocuration,,CHEMBL624698,
9075,,1,,BAO_0000218,178.0,Blood,,22224,U,0,Autocuration,,CHEMBL624699,
9076,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL624700,
9077,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622903,
9078,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622904,
9079,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622905,
9080,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622906,
9081,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622907,
9082,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622908,
9083,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622909,
9084,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622910,
9085,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL622911,
9086,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622912,
9087,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622913,
9088,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622914,
9089,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622915,
9090,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622916,
9091,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622917,
9092,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622918,
9093,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622919,
9094,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622920,
9095,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622921,
9096,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622922,
9097,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622923,
9098,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL877604,
9099,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622924,
9100,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622925,
9101,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622926,
9102,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623625,
9103,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Expert,,CHEMBL623626,
9104,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623627,
9105,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623628,
9106,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623629,
9107,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623630,
9108,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623804,
9109,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623805,
9110,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623806,
9111,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623807,
9112,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623808,
9113,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623809,
9114,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623810,
9115,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623811,
9116,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623812,
9117,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL877605,
9118,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623813,
9119,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623814,
9120,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623815,
9121,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623816,
9122,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623145,
9123,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623146,
9124,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623147,
9125,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL623042,
9126,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623043,
9127,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623044,
9128,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623045,
9129,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623046,
9130,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623226,
9131,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623227,
9132,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623228,
9133,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623229,
9134,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623230,
9135,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623231,
9136,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623232,
9137,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623233,
9138,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623234,
9139,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623235,
9140,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623236,
9141,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623237,
9142,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623238,
9143,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623239,
9144,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Intermediate,,CHEMBL623240,
9145,,1,,BAO_0000218,1898.0,Hypothalamus,,50597,N,1,Intermediate,,CHEMBL623241,
9146,,1,,BAO_0000218,1898.0,Hypothalamus,,50597,N,1,Intermediate,,CHEMBL623242,
9147,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL874394,
9148,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623243,
9149,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623244,
9150,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL623245,
9151,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL623246,
9152,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL623247,
9153,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL623248,
9154,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL623249,
9155,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625072,
9156,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625073,
9157,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625074,
9158,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625075,
9159,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625076,
9160,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625077,
9161,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625078,
9162,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL874395,
9163,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625079,
9164,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625080,
9165,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625081,
9166,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625082,
9167,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625083,
9168,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625084,
9169,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625085,
9170,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625086,
9171,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625087,
9172,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625088,
9173,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622205,
9174,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622206,
9175,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622207,
9176,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622366,
9177,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622367,
9178,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL875331,
9179,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622368,
9180,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622369,
9181,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622370,
9182,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622371,
9183,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622372,
9184,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622373,
9185,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622374,
9186,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622375,
9187,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622376,
9188,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622377,
9189,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622378,
9190,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622379,
9191,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622380,
9192,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622381,
9193,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622382,
9194,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622383,
9195,,1,,BAO_0000218,945.0,Stomach,,50597,N,1,Intermediate,,CHEMBL875332,
9196,,1,,BAO_0000218,945.0,Stomach,,50597,N,1,Intermediate,,CHEMBL622384,
9197,,1,,BAO_0000218,945.0,Stomach,,50597,N,1,Intermediate,,CHEMBL622385,
9198,,1,,BAO_0000218,945.0,Stomach,,50597,N,1,Intermediate,,CHEMBL622386,
9199,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622387,
9200,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622388,
9201,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622389,
9202,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622390,
9203,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622391,
9204,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622392,
9205,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622393,
9206,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622394,
9207,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622395,
9208,,1,,BAO_0000218,1977.0,Serum,,50597,N,1,Intermediate,,CHEMBL622396,
9209,,1,,BAO_0000218,1977.0,Serum,,50597,N,1,Intermediate,,CHEMBL624894,
9210,,1,,BAO_0000218,1977.0,Serum,,50597,N,1,Intermediate,,CHEMBL624895,
9211,,1,,BAO_0000218,1977.0,Serum,,50597,N,1,Intermediate,,CHEMBL624058,
9212,,1,,BAO_0000218,1977.0,Serum,,50597,N,1,Intermediate,,CHEMBL624059,
9213,,1,,BAO_0000218,1977.0,Serum,,50597,N,1,Intermediate,,CHEMBL624060,
9214,,1,,BAO_0000218,1977.0,Serum,,50597,N,1,Intermediate,,CHEMBL624061,
9215,,1,,BAO_0000218,1977.0,Serum,,50597,N,1,Intermediate,,CHEMBL624062,
9216,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624063,
9217,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624064,
9218,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL624065,
9219,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL624066,
9220,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL877490,
9221,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL874442,
9222,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626890,
9223,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626891,
9224,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626892,
9225,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626893,
9226,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626894,
9227,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626895,
9228,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626896,
9229,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL626897,
9230,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626898,
9231,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626899,
9232,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626900,
9233,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626901,
9234,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626902,
9235,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626903,
9236,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL874443,
9237,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626904,
9238,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626905,
9239,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL873830,
9240,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626906,
9241,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL631076,
9242,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL631077,
9243,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631078,
9244,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631079,
9245,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631080,
9246,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631081,
9247,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631239,
9248,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL631240,
9249,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL631241,
9250,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL631242,
9251,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL631243,
9252,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL874444,
9253,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL631244,
9254,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631245,
9255,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627162,
9256,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627163,
9257,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627164,
9258,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL627165,
9259,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627166,
9260,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627167,
9261,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627822,
9262,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627823,
9263,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627824,
9264,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627825,
9265,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627826,
9266,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627827,
9267,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627828,
9268,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627829,
9269,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627830,
9270,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627831,
9271,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627832,
9272,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627833,
9273,,1,,BAO_0000218,,,,50597,N,1,Expert,,CHEMBL627834,
9274,,1,,BAO_0000218,,,,50597,N,1,Expert,,CHEMBL628004,
9275,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628005,
9276,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628006,
9277,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628007,
9278,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625676,
9279,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631309,
9280,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631310,
9281,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631311,
9282,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631312,
9283,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631313,
9284,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631314,
9285,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631315,
9286,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631316,
9287,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631317,
9288,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL874471,
9289,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631318,
9290,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL631319,
9291,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631320,
9292,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631321,
9293,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631322,
9294,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631323,
9295,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631324,
9296,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631325,
9297,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631326,
9298,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631327,
9299,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631328,
9300,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631329,
9301,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627217,
9302,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626352,
9303,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626353,
9304,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626354,
9305,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626355,
9306,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626356,
9307,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626357,
9308,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626358,
9309,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626359,
9310,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL626360,
9311,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626361,
9312,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626362,
9313,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626363,
9314,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626970,
9315,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626971,
9316,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL626972,
9317,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL626973,
9318,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL626974,
9319,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL874592,
9320,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626975,
9321,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626976,
9322,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626977,
9323,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626978,
9324,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626979,
9325,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL626980,
9326,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL626981,
9327,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL626982,
9328,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL626983,
9329,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL622522,
9330,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL622523,
9331,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL622524,
9332,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL622525,
9333,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL622526,
9334,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL619849,
9335,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL619850,
9336,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL623864,
9337,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL623865,
9338,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL623866,
9339,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL623867,
9340,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL877615,
9341,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL623868,
9342,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL623869,
9343,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL623870,
9344,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL623871,
