assay_id,assay_strain,assay_test_type,curated_by,assay_subcellular_fraction,chembl_id,tid,relationship_type,confidence_score,src_id,src_assay_id,cell_id,bao_format,tissue_id,variant_id
9776,,,Intermediate,,CHEMBL626082,50597,N,1,1,,,BAO_0000218,,
9777,,In vivo,Intermediate,,CHEMBL626250,50597,N,1,1,,,BAO_0000218,,
9778,,In vivo,Intermediate,,CHEMBL626251,50597,N,1,1,,,BAO_0000218,,
9779,,In vivo,Intermediate,,CHEMBL626252,50597,N,1,1,,,BAO_0000218,,
9780,,In vivo,Intermediate,,CHEMBL626253,50597,N,1,1,,,BAO_0000218,,
9781,,,Intermediate,,CHEMBL626254,50597,N,1,1,,,BAO_0000218,1969.0,
9782,,In vivo,Intermediate,,CHEMBL626255,50597,N,1,1,,,BAO_0000218,,
9783,,In vivo,Intermediate,,CHEMBL626256,50597,N,1,1,,,BAO_0000218,,
9784,,In vivo,Intermediate,,CHEMBL626257,50597,N,1,1,,,BAO_0000218,,
9785,,In vivo,Intermediate,,CHEMBL626258,50597,N,1,1,,,BAO_0000218,,
9786,,In vivo,Intermediate,,CHEMBL626259,50597,N,1,1,,,BAO_0000218,,
9787,,In vivo,Intermediate,,CHEMBL626260,50597,N,1,1,,,BAO_0000218,,
9788,,In vivo,Intermediate,,CHEMBL875345,50597,N,1,1,,,BAO_0000218,,
9789,,In vivo,Intermediate,,CHEMBL626261,50597,N,1,1,,,BAO_0000218,,
9790,,In vitro,Intermediate,,CHEMBL626262,50597,N,1,1,,,BAO_0000218,2107.0,
9791,,,Intermediate,,CHEMBL626263,50597,N,1,1,,,BAO_0000218,,
9792,,In vivo,Intermediate,,CHEMBL625270,50597,N,1,1,,,BAO_0000218,,
9793,,,Intermediate,,CHEMBL625271,50597,N,1,1,,,BAO_0000218,,
9794,,,Intermediate,,CHEMBL625272,50597,N,1,1,,,BAO_0000218,,
9795,,In vivo,Intermediate,,CHEMBL625273,50597,N,1,1,,,BAO_0000218,955.0,
9796,,,Intermediate,,CHEMBL625274,50597,N,1,1,,,BAO_0000218,1969.0,
9797,,In vivo,Intermediate,,CHEMBL625275,50597,N,1,1,,,BAO_0000218,,
9798,,In vivo,Intermediate,,CHEMBL625276,50597,N,1,1,,,BAO_0000218,1969.0,
9799,,,Intermediate,,CHEMBL625277,50597,N,1,1,,,BAO_0000218,1969.0,
9800,,,Intermediate,,CHEMBL625278,50597,N,1,1,,,BAO_0000218,1969.0,
9801,,,Intermediate,,CHEMBL625279,50597,N,1,1,,,BAO_0000218,1969.0,
9802,,,Intermediate,,CHEMBL625280,50597,N,1,1,,,BAO_0000218,1977.0,
9803,,,Intermediate,,CHEMBL876797,50597,N,1,1,,,BAO_0000218,1977.0,
9804,,,Intermediate,,CHEMBL625281,50597,N,1,1,,,BAO_0000218,,
9805,,,Intermediate,,CHEMBL873827,50597,N,1,1,,,BAO_0000218,1969.0,
9806,,,Intermediate,,CHEMBL625282,50597,N,1,1,,,BAO_0000218,,
9807,,,Intermediate,,CHEMBL625283,50597,N,1,1,,,BAO_0000218,,
9808,,In vivo,Intermediate,,CHEMBL625284,50597,N,1,1,,,BAO_0000218,,
9809,,In vivo,Intermediate,,CHEMBL625285,50597,N,1,1,,,BAO_0000218,,
9810,,In vivo,Intermediate,,CHEMBL625286,50597,N,1,1,,,BAO_0000218,,
9811,,In vivo,Intermediate,,CHEMBL625287,50597,N,1,1,,,BAO_0000218,,
9812,,In vivo,Intermediate,,CHEMBL625288,50597,N,1,1,,,BAO_0000218,,
9813,,,Intermediate,,CHEMBL625289,50597,N,1,1,,,BAO_0000218,2107.0,
9814,,,Intermediate,,CHEMBL625290,50597,N,1,1,,,BAO_0000218,1969.0,
9815,,,Intermediate,,CHEMBL876798,50597,N,1,1,,,BAO_0000218,1969.0,
9816,,,Intermediate,,CHEMBL625291,50597,N,1,1,,,BAO_0000218,,
9817,,,Intermediate,,CHEMBL625292,50597,N,1,1,,,BAO_0000218,,
9818,,,Intermediate,,CHEMBL625293,50597,N,1,1,,,BAO_0000218,,
9819,,,Intermediate,,CHEMBL622832,50597,N,1,1,,,BAO_0000218,,
9820,,,Intermediate,,CHEMBL622833,50597,N,1,1,,,BAO_0000218,,
9821,,,Intermediate,,CHEMBL622834,50597,N,1,1,,,BAO_0000218,,
9822,,In vivo,Intermediate,,CHEMBL622835,50597,N,1,1,,,BAO_0000218,,
9823,,In vivo,Intermediate,,CHEMBL622836,50597,N,1,1,,,BAO_0000218,,
9824,,In vivo,Intermediate,,CHEMBL622837,50597,N,1,1,,,BAO_0000218,,
9825,,In vivo,Intermediate,,CHEMBL622838,50597,N,1,1,,,BAO_0000218,,
9826,,,Intermediate,,CHEMBL622839,50597,N,1,1,,,BAO_0000218,955.0,
9827,,,Intermediate,,CHEMBL622840,50597,N,1,1,,,BAO_0000218,1969.0,
9828,,,Intermediate,,CHEMBL622841,50597,N,1,1,,,BAO_0000218,,
9829,,,Intermediate,,CHEMBL622842,50597,N,1,1,,,BAO_0000218,,
9830,,In vitro,Intermediate,,CHEMBL622843,50597,N,1,1,,,BAO_0000218,1969.0,
9831,,In vitro,Intermediate,,CHEMBL622844,50597,N,1,1,,,BAO_0000218,1969.0,
9832,,,Intermediate,,CHEMBL622845,50597,N,1,1,,,BAO_0000218,,
9833,,,Intermediate,,CHEMBL622846,50597,N,1,1,,,BAO_0000218,,
9834,,,Intermediate,,CHEMBL622847,50597,N,1,1,,,BAO_0000218,,
9835,,,Intermediate,,CHEMBL622848,50597,N,1,1,,,BAO_0000218,,
9836,,In vivo,Intermediate,,CHEMBL622849,50597,N,1,1,,,BAO_0000218,,
9837,,,Intermediate,,CHEMBL622850,50597,N,1,1,,,BAO_0000218,1969.0,
9838,,,Intermediate,,CHEMBL876807,50597,N,1,1,,,BAO_0000218,,
9839,,,Intermediate,,CHEMBL622851,50597,N,1,1,,,BAO_0000218,,
9840,,,Intermediate,,CHEMBL622852,50597,N,1,1,,,BAO_0000218,,
9841,,,Intermediate,,CHEMBL622853,50597,N,1,1,,,BAO_0000218,,
9842,,,Intermediate,,CHEMBL622854,50597,N,1,1,,,BAO_0000218,,
9843,,,Intermediate,,CHEMBL622855,50597,N,1,1,,,BAO_0000218,,
9844,,,Intermediate,,CHEMBL622856,50597,N,1,1,,,BAO_0000218,1969.0,
9845,,,Intermediate,,CHEMBL622857,50597,N,1,1,,,BAO_0000218,1969.0,
9846,,,Intermediate,,CHEMBL622858,50597,N,1,1,,,BAO_0000218,1969.0,
9847,,,Intermediate,,CHEMBL622859,50597,N,1,1,,,BAO_0000218,1969.0,
9848,,,Intermediate,,CHEMBL622860,50597,N,1,1,,,BAO_0000218,,
9849,,,Intermediate,,CHEMBL622861,50597,N,1,1,,,BAO_0000218,,
9850,,,Intermediate,,CHEMBL622862,50597,N,1,1,,,BAO_0000218,,
9851,,,Intermediate,,CHEMBL622863,50597,N,1,1,,,BAO_0000218,,
9852,,,Intermediate,,CHEMBL623817,50597,N,1,1,,,BAO_0000218,,
9853,,,Intermediate,,CHEMBL623818,50597,N,1,1,,,BAO_0000218,,
9854,,,Intermediate,,CHEMBL623819,50597,N,1,1,,,BAO_0000218,,
9855,,,Intermediate,,CHEMBL623820,50597,N,1,1,,,BAO_0000218,,
9856,,,Intermediate,,CHEMBL623821,50597,N,1,1,,,BAO_0000218,,
9857,,,Intermediate,,CHEMBL623822,50597,N,1,1,,,BAO_0000218,1969.0,
9858,,,Intermediate,,CHEMBL623823,50597,N,1,1,,,BAO_0000218,,
9859,,,Intermediate,,CHEMBL623824,50597,N,1,1,,,BAO_0000218,,
9860,,,Intermediate,,CHEMBL623825,50597,N,1,1,,,BAO_0000218,,
9861,,,Intermediate,,CHEMBL622070,50597,N,1,1,,,BAO_0000218,,
9862,,,Intermediate,,CHEMBL622071,50597,N,1,1,,,BAO_0000218,,
9863,,,Intermediate,,CHEMBL622072,50597,N,1,1,,,BAO_0000218,,
9864,,,Intermediate,,CHEMBL622073,50597,N,1,1,,,BAO_0000218,,
9865,,,Intermediate,,CHEMBL622074,50597,N,1,1,,,BAO_0000218,,
9866,,,Intermediate,,CHEMBL622075,50597,N,1,1,,,BAO_0000218,,
9867,,,Intermediate,,CHEMBL622076,50597,N,1,1,,,BAO_0000218,1969.0,
9868,,,Intermediate,,CHEMBL622077,50597,N,1,1,,,BAO_0000218,1969.0,
9869,,,Intermediate,,CHEMBL622078,50597,N,1,1,,,BAO_0000218,,
9870,,,Intermediate,,CHEMBL622079,50597,N,1,1,,,BAO_0000218,,
9871,,,Intermediate,,CHEMBL622080,50597,N,1,1,,,BAO_0000218,1969.0,
9872,,,Intermediate,,CHEMBL877612,50597,N,1,1,,,BAO_0000218,,
9873,,,Intermediate,,CHEMBL622081,50597,N,1,1,,,BAO_0000218,,
9874,,,Intermediate,,CHEMBL622082,50597,N,1,1,,,BAO_0000218,,
9875,,,Intermediate,,CHEMBL622083,50597,N,1,1,,,BAO_0000218,,
9876,,,Intermediate,,CHEMBL622084,50597,N,1,1,,,BAO_0000218,,
9877,,,Intermediate,,CHEMBL622085,50597,N,1,1,,,BAO_0000218,,
9878,,,Intermediate,,CHEMBL622086,50597,N,1,1,,,BAO_0000218,,
9879,,,Intermediate,,CHEMBL622087,50597,N,1,1,,,BAO_0000218,,
9880,,,Intermediate,,CHEMBL622088,50597,N,1,1,,,BAO_0000218,178.0,
9881,,,Intermediate,,CHEMBL622089,50597,N,1,1,,,BAO_0000218,178.0,
9882,,,Intermediate,,CHEMBL623685,50597,N,1,1,,,BAO_0000218,178.0,
9883,,,Intermediate,,CHEMBL623686,50597,N,1,1,,,BAO_0000218,178.0,
9884,,In vivo,Intermediate,,CHEMBL623687,50597,N,1,1,,,BAO_0000218,945.0,
9885,,In vivo,Intermediate,,CHEMBL623688,50597,N,1,1,,,BAO_0000218,945.0,
9886,,In vivo,Intermediate,,CHEMBL623689,50597,N,1,1,,,BAO_0000218,945.0,
9887,,In vivo,Intermediate,,CHEMBL622485,50597,N,1,1,,,BAO_0000218,945.0,
9888,,In vivo,Intermediate,,CHEMBL622486,50597,N,1,1,,,BAO_0000218,2046.0,
9889,,In vivo,Intermediate,,CHEMBL877613,50597,N,1,1,,,BAO_0000218,2046.0,
9890,,In vivo,Intermediate,,CHEMBL622487,50597,N,1,1,,,BAO_0000218,2046.0,
9891,,In vivo,Intermediate,,CHEMBL622488,50597,N,1,1,,,BAO_0000218,2046.0,
9892,,In vivo,Intermediate,,CHEMBL622489,50597,N,1,1,,,BAO_0000218,948.0,
9893,,,Intermediate,,CHEMBL622490,50597,N,1,1,,,BAO_0000218,1088.0,
9894,,,Intermediate,,CHEMBL622491,50597,N,1,1,,,BAO_0000218,1088.0,
9895,,,Intermediate,,CHEMBL622492,50597,N,1,1,,,BAO_0000218,2107.0,
9896,,,Intermediate,,CHEMBL622493,50597,N,1,1,,,BAO_0000218,1088.0,
9897,,,Intermediate,,CHEMBL622494,50597,N,1,1,,,BAO_0000218,1088.0,
9898,,,Intermediate,,CHEMBL622495,50597,N,1,1,,,BAO_0000218,2385.0,
9899,,,Intermediate,,CHEMBL622496,50597,N,1,1,,,BAO_0000218,,
9900,,,Intermediate,,CHEMBL622497,50597,N,1,1,,,BAO_0000218,1088.0,
9901,,,Intermediate,,CHEMBL622498,50597,N,1,1,,,BAO_0000218,,
9902,,,Intermediate,,CHEMBL624918,50597,N,1,1,,,BAO_0000218,1088.0,
9903,,,Intermediate,,CHEMBL624919,50597,N,1,1,,,BAO_0000218,1088.0,
9904,,In vivo,Intermediate,,CHEMBL624920,50597,N,1,1,,,BAO_0000218,178.0,
9905,,In vivo,Intermediate,,CHEMBL624921,50597,N,1,1,,,BAO_0000218,178.0,
9906,,In vivo,Intermediate,,CHEMBL624922,50597,N,1,1,,,BAO_0000218,955.0,
9907,,In vivo,Intermediate,,CHEMBL624923,50597,N,1,1,,,BAO_0000218,948.0,
9908,,In vivo,Intermediate,,CHEMBL624924,50597,N,1,1,,,BAO_0000218,948.0,
9909,,In vivo,Intermediate,,CHEMBL624925,50597,N,1,1,,,BAO_0000218,2113.0,
9910,,In vivo,Intermediate,,CHEMBL624926,50597,N,1,1,,,BAO_0000218,2113.0,
9911,,In vivo,Intermediate,,CHEMBL624927,50597,N,1,1,,,BAO_0000218,2107.0,
9912,,In vivo,Intermediate,,CHEMBL874402,50597,N,1,1,,,BAO_0000218,2107.0,
9913,,In vivo,Intermediate,,CHEMBL624928,50597,N,1,1,,,BAO_0000218,2048.0,
9914,,In vivo,Intermediate,,CHEMBL624929,50597,N,1,1,,,BAO_0000218,2048.0,
9915,,In vivo,Intermediate,,CHEMBL624930,50597,N,1,1,,,BAO_0000218,2385.0,
9916,,In vivo,Intermediate,,CHEMBL624931,50597,N,1,1,,,BAO_0000218,2385.0,
9917,,,Intermediate,,CHEMBL624932,50597,N,1,1,,,BAO_0000218,948.0,
9918,,,Intermediate,,CHEMBL624933,50597,N,1,1,,,BAO_0000218,948.0,
9919,,,Intermediate,,CHEMBL624934,50597,N,1,1,,,BAO_0000218,2107.0,
9920,,,Intermediate,,CHEMBL624935,50597,N,1,1,,,BAO_0000218,2107.0,
9921,,,Intermediate,,CHEMBL624936,50597,N,1,1,,,BAO_0000218,,
9922,,,Intermediate,,CHEMBL624937,50597,N,1,1,,,BAO_0000218,,
9923,,,Intermediate,,CHEMBL624938,50597,N,1,1,,,BAO_0000218,2106.0,
9924,,,Intermediate,,CHEMBL624939,50597,N,1,1,,,BAO_0000218,2106.0,
9925,,,Intermediate,,CHEMBL624940,50597,N,1,1,,,BAO_0000218,,
9926,,,Intermediate,,CHEMBL874403,50597,N,1,1,,,BAO_0000218,,
9927,,,Intermediate,,CHEMBL624941,50597,N,1,1,,,BAO_0000218,,
9928,,,Intermediate,,CHEMBL624942,50597,N,1,1,,,BAO_0000218,1088.0,
9929,,,Intermediate,,CHEMBL624943,50597,N,1,1,,,BAO_0000218,1088.0,
9930,,In vivo,Intermediate,,CHEMBL624944,50597,N,1,1,,,BAO_0000218,,
9931,,In vivo,Intermediate,,CHEMBL624945,50597,N,1,1,,,BAO_0000218,,
9932,,In vivo,Intermediate,,CHEMBL624946,50597,N,1,1,,,BAO_0000218,,
9933,,,Intermediate,,CHEMBL624947,50597,N,1,1,,,BAO_0000218,,
9934,,,Intermediate,,CHEMBL624948,50597,N,1,1,,,BAO_0000218,,
9935,,,Intermediate,,CHEMBL624949,50597,N,1,1,,,BAO_0000218,,
9936,,,Intermediate,,CHEMBL622025,50597,N,1,1,,,BAO_0000218,2113.0,
9937,,,Intermediate,,CHEMBL622026,50597,N,1,1,,,BAO_0000218,2113.0,
9938,,,Intermediate,,CHEMBL622027,50597,N,1,1,,,BAO_0000218,2113.0,
9939,,,Intermediate,,CHEMBL622028,50597,N,1,1,,,BAO_0000218,2113.0,
9940,,,Intermediate,,CHEMBL622029,50597,N,1,1,,,BAO_0000218,2107.0,
9941,,,Intermediate,,CHEMBL622208,50597,N,1,1,,,BAO_0000218,2107.0,
9942,,,Intermediate,,CHEMBL622209,50597,N,1,1,,,BAO_0000218,2107.0,
9943,,,Intermediate,,CHEMBL622210,50597,N,1,1,,,BAO_0000218,2107.0,
9944,,,Intermediate,,CHEMBL622211,50597,N,1,1,,,BAO_0000218,,
9945,,,Intermediate,,CHEMBL622212,50597,N,1,1,,,BAO_0000218,,
9946,,,Intermediate,,CHEMBL622213,50597,N,1,1,,,BAO_0000218,,
9947,,,Intermediate,,CHEMBL874404,50597,N,1,1,,,BAO_0000218,,
9948,,,Intermediate,,CHEMBL620452,50597,N,1,1,,,BAO_0000218,2385.0,
9949,,,Intermediate,,CHEMBL620453,50597,N,1,1,,,BAO_0000218,2385.0,
9950,,,Intermediate,,CHEMBL620454,50597,N,1,1,,,BAO_0000218,2385.0,
9951,,,Intermediate,,CHEMBL624067,50597,N,1,1,,,BAO_0000218,2385.0,
9952,,,Intermediate,,CHEMBL624068,50597,N,1,1,,,BAO_0000218,,
9953,,,Intermediate,,CHEMBL624069,50597,N,1,1,,,BAO_0000218,992.0,
9954,,,Intermediate,,CHEMBL624070,50597,N,1,1,,,BAO_0000218,992.0,
9955,,,Intermediate,,CHEMBL624071,50597,N,1,1,,,BAO_0000218,992.0,
9956,,,Intermediate,,CHEMBL624072,50597,N,1,1,,,BAO_0000218,995.0,
9957,,,Intermediate,,CHEMBL624073,50597,N,1,1,,,BAO_0000218,995.0,
9958,,,Intermediate,,CHEMBL624788,50597,N,1,1,,,BAO_0000218,995.0,
9959,,,Intermediate,,CHEMBL624789,50597,N,1,1,,,BAO_0000218,995.0,
9960,,,Intermediate,,CHEMBL624790,50597,N,1,1,,,BAO_0000218,,
9961,,,Intermediate,,CHEMBL624791,50597,N,1,1,,,BAO_0000218,,
9962,,,Intermediate,,CHEMBL624792,50597,N,1,1,,,BAO_0000218,,
9963,,,Intermediate,,CHEMBL624793,50597,N,1,1,,,BAO_0000218,,
9964,,,Intermediate,,CHEMBL877491,50597,N,1,1,,,BAO_0000218,2385.0,
9965,,,Intermediate,,CHEMBL624957,50597,N,1,1,,,BAO_0000218,2385.0,
9966,,,Intermediate,,CHEMBL624958,50597,N,1,1,,,BAO_0000218,2385.0,
9967,,,Intermediate,,CHEMBL624959,50597,N,1,1,,,BAO_0000218,2385.0,
9968,,,Intermediate,,CHEMBL624960,50597,N,1,1,,,BAO_0000218,,
9969,,,Intermediate,,CHEMBL624961,50597,N,1,1,,,BAO_0000218,,
9970,,,Intermediate,,CHEMBL624962,50597,N,1,1,,,BAO_0000218,,
9971,,,Intermediate,,CHEMBL624963,50597,N,1,1,,,BAO_0000218,,
9972,,,Intermediate,,CHEMBL624964,50597,N,1,1,,,BAO_0000218,,
9973,,,Intermediate,,CHEMBL624965,50597,N,1,1,,,BAO_0000218,,
9974,,In vivo,Intermediate,,CHEMBL624966,50597,N,1,1,,,BAO_0000218,,
9975,,In vivo,Intermediate,,CHEMBL624967,50597,N,1,1,,,BAO_0000218,,
9976,,In vivo,Intermediate,,CHEMBL624968,50597,N,1,1,,,BAO_0000218,,
9977,,,Intermediate,,CHEMBL624969,50597,N,1,1,,,BAO_0000218,,
9978,,,Expert,,CHEMBL624970,50597,N,1,1,,,BAO_0000218,,
9979,,,Intermediate,,CHEMBL624971,50597,N,1,1,,,BAO_0000218,,
9980,,In vivo,Intermediate,,CHEMBL624972,50597,N,1,1,,,BAO_0000218,,
9981,,In vivo,Intermediate,,CHEMBL624973,50597,N,1,1,,,BAO_0000218,,
9982,,,Intermediate,,CHEMBL624974,50597,N,1,1,,,BAO_0000218,1969.0,
9983,,In vivo,Intermediate,,CHEMBL624975,50597,N,1,1,,,BAO_0000218,,
9984,,In vivo,Intermediate,,CHEMBL877492,50597,N,1,1,,,BAO_0000218,,
9985,,In vivo,Intermediate,,CHEMBL624976,50597,N,1,1,,,BAO_0000218,,
9986,,In vivo,Intermediate,,CHEMBL624977,50597,N,1,1,,,BAO_0000218,,
9987,,,Intermediate,,CHEMBL626848,50597,N,1,1,,,BAO_0000218,1969.0,
9988,,,Intermediate,,CHEMBL626849,50597,N,1,1,,,BAO_0000218,1969.0,
9989,,,Intermediate,,CHEMBL626850,50597,N,1,1,,,BAO_0000218,1969.0,
9990,,In vivo,Intermediate,,CHEMBL626851,50597,N,1,1,,,BAO_0000218,,
9991,,In vivo,Intermediate,,CHEMBL626852,50597,N,1,1,,,BAO_0000218,,
9992,,In vivo,Intermediate,,CHEMBL626853,50597,N,1,1,,,BAO_0000218,,
9993,,In vivo,Intermediate,,CHEMBL626854,50597,N,1,1,,,BAO_0000218,,
9994,,,Intermediate,,CHEMBL627486,50597,N,1,1,,,BAO_0000218,,
9995,,In vivo,Intermediate,,CHEMBL627487,50597,N,1,1,,,BAO_0000218,,
9996,,In vivo,Intermediate,,CHEMBL627488,50597,N,1,1,,,BAO_0000218,,
9997,,In vivo,Intermediate,,CHEMBL627489,50597,N,1,1,,,BAO_0000218,,
9998,,In vivo,Intermediate,,CHEMBL627490,50597,N,1,1,,,BAO_0000218,,
9999,,In vivo,Intermediate,,CHEMBL873829,50597,N,1,1,,,BAO_0000218,,
10000,,In vivo,Intermediate,,CHEMBL627655,50597,N,1,1,,,BAO_0000218,,
10001,,In vivo,Intermediate,,CHEMBL625994,50597,N,1,1,,,BAO_0000218,,
10002,,In vivo,Intermediate,,CHEMBL625995,50597,N,1,1,,,BAO_0000218,,
10003,,,Intermediate,,CHEMBL625996,50597,N,1,1,,,BAO_0000218,,
10004,,In vitro,Intermediate,,CHEMBL625850,50597,N,1,1,,,BAO_0000218,1969.0,
10005,,In vitro,Intermediate,,CHEMBL625851,50597,N,1,1,,,BAO_0000218,1969.0,
10006,,In vitro,Intermediate,,CHEMBL625852,50597,N,1,1,,,BAO_0000218,,
10007,,In vivo,Intermediate,,CHEMBL625853,50597,N,1,1,,,BAO_0000218,,
10008,,In vivo,Intermediate,,CHEMBL625854,50597,N,1,1,,,BAO_0000218,,
10009,,In vivo,Intermediate,,CHEMBL874450,50597,N,1,1,,,BAO_0000218,,
10010,,In vivo,Intermediate,,CHEMBL625855,50597,N,1,1,,,BAO_0000218,,
10011,,In vivo,Intermediate,,CHEMBL625856,50597,N,1,1,,,BAO_0000218,,
10012,,In vivo,Intermediate,,CHEMBL625857,50597,N,1,1,,,BAO_0000218,,
10013,,In vivo,Intermediate,,CHEMBL873831,50597,N,1,1,,,BAO_0000218,,
10014,,In vivo,Intermediate,,CHEMBL625858,50597,N,1,1,,,BAO_0000218,,
10015,,In vivo,Intermediate,,CHEMBL625859,50597,N,1,1,,,BAO_0000218,,
10016,,,Intermediate,,CHEMBL625860,50597,N,1,1,,,BAO_0000218,,
10017,,In vivo,Intermediate,,CHEMBL625861,50597,N,1,1,,,BAO_0000218,,
10018,,In vivo,Intermediate,,CHEMBL625862,50597,N,1,1,,,BAO_0000218,,
10019,,In vivo,Intermediate,,CHEMBL625863,50597,N,1,1,,,BAO_0000218,,
10020,,In vivo,Intermediate,,CHEMBL625864,50597,N,1,1,,,BAO_0000218,,
10021,,In vivo,Intermediate,,CHEMBL625865,50597,N,1,1,,,BAO_0000218,,
10022,,In vivo,Intermediate,,CHEMBL625866,50597,N,1,1,,,BAO_0000218,,
10023,,In vivo,Intermediate,,CHEMBL625867,50597,N,1,1,,,BAO_0000218,1969.0,
10024,,,Intermediate,,CHEMBL625868,50597,N,1,1,,,BAO_0000218,1969.0,
10025,,In vivo,Intermediate,,CHEMBL625869,50597,N,1,1,,,BAO_0000218,1969.0,
10026,,,Intermediate,,CHEMBL874451,50597,N,1,1,,,BAO_0000218,1969.0,
10027,,,Intermediate,,CHEMBL625870,50597,N,1,1,,,BAO_0000218,1969.0,
10028,,,Intermediate,,CHEMBL625871,50597,N,1,1,,,BAO_0000218,1969.0,
10029,,,Intermediate,,CHEMBL625872,50597,N,1,1,,,BAO_0000218,1969.0,
10030,,,Intermediate,,CHEMBL625873,50597,N,1,1,,,BAO_0000218,1969.0,
10031,,,Intermediate,,CHEMBL625874,50597,N,1,1,,,BAO_0000218,1969.0,
10032,,,Intermediate,,CHEMBL625875,50597,N,1,1,,,BAO_0000218,1969.0,
10033,,In vivo,Intermediate,,CHEMBL625876,50597,N,1,1,,,BAO_0000218,1969.0,
10034,,In vivo,Intermediate,,CHEMBL631258,50597,N,1,1,,,BAO_0000218,1969.0,
10035,,,Intermediate,,CHEMBL631259,50597,N,1,1,,,BAO_0000218,1969.0,
10036,,,Intermediate,,CHEMBL631260,50597,N,1,1,,,BAO_0000218,1969.0,
10037,,,Intermediate,,CHEMBL631261,50597,N,1,1,,,BAO_0000218,178.0,
10038,,,Intermediate,,CHEMBL631262,50597,N,1,1,,,BAO_0000218,178.0,
10039,,,Intermediate,,CHEMBL631263,50597,N,1,1,,,BAO_0000218,178.0,
10040,,,Intermediate,,CHEMBL631264,50597,N,1,1,,,BAO_0000218,,
10041,,,Intermediate,,CHEMBL631265,50597,N,1,1,,,BAO_0000218,,
10042,,,Intermediate,,CHEMBL631266,50597,N,1,1,,,BAO_0000218,,
10043,,,Intermediate,,CHEMBL631267,50597,N,1,1,,,BAO_0000218,,
10044,,,Intermediate,,CHEMBL631268,50597,N,1,1,,,BAO_0000218,,
10045,,,Intermediate,,CHEMBL631269,50597,N,1,1,,,BAO_0000218,,
10046,,,Intermediate,,CHEMBL631270,50597,N,1,1,,,BAO_0000218,,
10047,,,Intermediate,,CHEMBL631271,50597,N,1,1,,,BAO_0000218,948.0,
10048,,,Intermediate,,CHEMBL631272,50597,N,1,1,,,BAO_0000218,948.0,
10049,,,Intermediate,,CHEMBL631273,50597,N,1,1,,,BAO_0000218,948.0,
10050,,,Intermediate,,CHEMBL631274,50597,N,1,1,,,BAO_0000218,948.0,
10051,,,Intermediate,,CHEMBL631275,50597,N,1,1,,,BAO_0000218,948.0,
10052,,,Intermediate,,CHEMBL626984,50597,N,1,1,,,BAO_0000218,948.0,
10053,,,Intermediate,,CHEMBL626985,50597,N,1,1,,,BAO_0000218,948.0,
10054,,,Intermediate,,CHEMBL626986,50597,N,1,1,,,BAO_0000218,2107.0,
10055,,,Intermediate,,CHEMBL626987,50597,N,1,1,,,BAO_0000218,2107.0,
10056,,,Intermediate,,CHEMBL626988,50597,N,1,1,,,BAO_0000218,2107.0,
10057,,,Intermediate,,CHEMBL626989,50597,N,1,1,,,BAO_0000218,2107.0,
10058,,,Intermediate,,CHEMBL626990,50597,N,1,1,,,BAO_0000218,2107.0,
10059,,,Intermediate,,CHEMBL626991,50597,N,1,1,,,BAO_0000218,2107.0,
10060,,,Intermediate,,CHEMBL626992,50597,N,1,1,,,BAO_0000218,2107.0,
10061,,,Intermediate,,CHEMBL626993,50597,N,1,1,,,BAO_0000218,2048.0,
10062,,,Intermediate,,CHEMBL874593,50597,N,1,1,,,BAO_0000218,2048.0,
10063,,,Intermediate,,CHEMBL626994,50597,N,1,1,,,BAO_0000218,2048.0,
10064,,,Intermediate,,CHEMBL626995,50597,N,1,1,,,BAO_0000218,2048.0,
10065,,,Intermediate,,CHEMBL626190,50597,N,1,1,,,BAO_0000218,2048.0,
10066,,,Intermediate,,CHEMBL626191,50597,N,1,1,,,BAO_0000218,2048.0,
10067,,,Intermediate,,CHEMBL626364,50597,N,1,1,,,BAO_0000218,2048.0,
10068,,,Intermediate,,CHEMBL626365,50597,N,1,1,,,BAO_0000218,2046.0,
10069,,,Intermediate,,CHEMBL626366,50597,N,1,1,,,BAO_0000218,2046.0,
10070,,,Intermediate,,CHEMBL626367,50597,N,1,1,,,BAO_0000218,2046.0,
10071,,,Intermediate,,CHEMBL626368,50597,N,1,1,,,BAO_0000218,2046.0,
10072,,,Intermediate,,CHEMBL626369,50597,N,1,1,,,BAO_0000218,2046.0,
10073,,,Intermediate,,CHEMBL626370,50597,N,1,1,,,BAO_0000218,2046.0,
10074,,In vivo,Intermediate,,CHEMBL626371,50597,N,1,1,,,BAO_0000218,,
10075,,In vivo,Intermediate,,CHEMBL626372,50597,N,1,1,,,BAO_0000218,,
10076,,In vivo,Intermediate,,CHEMBL626373,50597,N,1,1,,,BAO_0000218,,
10077,,In vivo,Intermediate,,CHEMBL626374,50597,N,1,1,,,BAO_0000218,,
10078,,In vivo,Intermediate,,CHEMBL626375,50597,N,1,1,,,BAO_0000218,,
10079,,In vivo,Intermediate,,CHEMBL626376,50597,N,1,1,,,BAO_0000218,,
10080,,In vivo,Intermediate,,CHEMBL626377,50597,N,1,1,,,BAO_0000218,,
10081,,In vivo,Intermediate,,CHEMBL626378,50597,N,1,1,,,BAO_0000218,,
10082,,In vivo,Intermediate,,CHEMBL626379,50597,N,1,1,,,BAO_0000218,,
10083,,In vivo,Intermediate,,CHEMBL626380,50597,N,1,1,,,BAO_0000218,,
