FiY,UrIs,SecID,ICTAAToFoDeve,OrganiSu,SecNa,FCeID,IRTCPerc,Dese,DivN,OrgCl,BilaAMar,GenEqua,TraDevel,SecPerc,Sta,ProjNu,IndIss,RegProg,ProBroCouID,ClChaAdap,BrID,SeN,FuCenN,SeID,ChIss,YouIss,DisabIss,KnowlFDeve,OrgaID,OrganiN,OrganiTy,ContID,ConN,CouRegID,CouReNa,CounRegPerc,AmSp
2009/2010,0,72050,0,INTERNATIONAL NGO,Relief co-ordination; protection and support services,5230,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013189001,0,0,X1,0,B5100,MHO Huma Organization & Food Assistance,MHO Inst Strengtherning,S5330,0,0,0,2,1008000,HelpAge International,Foreign Non-Profit Making,2,Africa,X1,Africa MC,0.5,100000.0
2009/2010,0,72050,0,INTERNATIONAL NGO,Relief co-ordination; protection and support services,5230,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013189001,0,0,X2,0,B5100,MHO Huma Organization & Food Assistance,MHO Inst Strengtherning,S5330,0,0,0,2,1008000,HelpAge International,Foreign Non-Profit Making,1,America,X2,Americas MC,0.15,30000.0
2009/2010,0,72050,0,INTERNATIONAL NGO,Relief co-ordination; protection and support services,5230,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013189001,0,0,X3,0,B5100,MHO Huma Organization & Food Assistance,MHO Inst Strengtherning,S5330,0,0,0,2,1008000,HelpAge International,Foreign Non-Profit Making,3,Asia,X3,Asia MC,0.25,50000.0
2009/2010,0,72050,0,INTERNATIONAL NGO,Relief co-ordination; protection and support services,5230,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013189001,0,0,X4,0,B5100,MHO Huma Organization & Food Assistance,MHO Inst Strengtherning,S5330,0,0,0,2,1008000,HelpAge International,Foreign Non-Profit Making,5,Europe,X4,Europe MC,0.1,20000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013190001,0,0,X3,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,3,Asia,X3,Asia MC,1.0,1500000.0
2009/2010,0,72040,0,UNITED NATIONS,Emergency food aid,5309,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013191001,0,0,CF,0,B5100,MHI International Humanitarian Assis ops,MHI Food INIT,S5320,0,0,0,0,1001721,WFP - World Food Programme,Foreign Non-Profit Making,2,Africa,CF,Central Afr.Rep,1.0,1000000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013192001,0,0,PH,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,3,Asia,PH,Philippines,1.0,650000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,1,0,1.0,Closed,M013193001,0,0,BI,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,2,Africa,BI,Burundi,0.15,150000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,1,0,1.0,Closed,M013193001,0,0,CD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,2,Africa,CD,"Congo, Dem Rep.",0.5,500000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,1,0,1.0,Closed,M013193001,0,0,CG,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,2,Africa,CG,Congo,0.05,50000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,1,0,1.0,Closed,M013193001,0,0,RW,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,2,Africa,RW,Rwanda,0.1,100000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,1,0,1.0,Closed,M013193001,0,0,TZ,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,2,Africa,TZ,"Tanzania,Un Rep",0.2,200000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013194001,0,0,BI,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,BI,Burundi,0.2,400000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013194001,0,0,CD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,CD,"Congo, Dem Rep.",0.2,400000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013194001,0,0,RW,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,RW,Rwanda,0.2,400000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013194001,0,0,TZ,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,TZ,"Tanzania,Un Rep",0.2,400000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013194001,0,0,UG,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,UG,Uganda,0.2,400000.0
2009/2010,0,72010,0,NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013195001,0,0,CD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1000307,M�decins sans fronti�res/ Doctors without Borders,Canadian Non-Profit Making,2,Africa,CD,"Congo, Dem Rep.",1.0,900000.0
2009/2010,0,72010,0,VOLUNTEER SENDING AGENCY,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013196001,0,0,CD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,2,Africa,CD,"Congo, Dem Rep.",1.0,1000000.0
2009/2010,0,72010,0,NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013197001,0,0,CD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,2,Africa,CD,"Congo, Dem Rep.",1.0,700000.0
2009/2010,0,72010,0,NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013198001,0,0,CD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001218,World Vision Canada,Canadian Non-Profit Making,2,Africa,CD,"Congo, Dem Rep.",1.0,1000000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,1,0,1.0,Closed,M013199001,0,0,CD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,2,Africa,CD,"Congo, Dem Rep.",1.0,3000000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,2,0,1.0,Closed,M013200001,0,0,CD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,1,1,0,0,1001302,UNICEF - United Nations Children's Fund,Foreign Non-Profit Making,2,Africa,CD,"Congo, Dem Rep.",1.0,500000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013201001,0,0,CD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,CD,"Congo, Dem Rep.",1.0,1600000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,1,0,1.0,Closed,M013202001,0,0,UG,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,1,0,0,0,1014202,Action contre la faim,Canadian Non-Profit Making,2,Africa,UG,Uganda,1.0,600000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013203001,0,0,SD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,2,Africa,SD,Sudan,0.8,2600000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013203001,0,0,TD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,2,Africa,TD,Chad,0.2,650000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013205001,0,0,SD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001302,UNICEF - United Nations Children's Fund,Foreign Non-Profit Making,2,Africa,SD,Sudan,1.0,1000000.0
2009/2010,0,72050,0,UNITED NATIONS,Relief co-ordination; protection and support services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013207001,0,0,SD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1003586,OCHA - Office for the Coordination of Humanitarian Affairs,Foreign Non-Profit Making,2,Africa,SD,Sudan,1.0,500000.0
2009/2010,0,72010,0,NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013208001,0,0,TD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1000307,M�decins sans fronti�res/ Doctors without Borders,Canadian Non-Profit Making,2,Africa,TD,Chad,1.0,800000.0
2009/2010,0,72010,0,NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013209001,0,0,CF,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1000307,M�decins sans fronti�res/ Doctors without Borders,Canadian Non-Profit Making,2,Africa,CF,Central Afr.Rep,1.0,700000.0
2009/2010,0,72010,0,NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013210001,0,0,ET,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1000307,M�decins sans fronti�res/ Doctors without Borders,Canadian Non-Profit Making,2,Africa,ET,Ethiopia,1.0,900000.0
2009/2010,0,72010,0,NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013211001,0,0,TD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1000517,CARE Canada,Canadian Non-Profit Making,2,Africa,TD,Chad,1.0,700000.0
2009/2010,0,72010,0,NGO,Material relief assistance and services,5303,0.0,1,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013212001,0,0,ET,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1000499,Oxfam Canada,Canadian Non-Profit Making,2,Africa,ET,Ethiopia,1.0,900000.0
2009/2010,0,72010,0,VOLUNTEER SENDING AGENCY,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013213001,0,0,TD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,2,Africa,TD,Chad,1.0,750000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013215001,0,0,SD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,SD,Sudan,0.75,1875000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013215001,0,0,TD,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,TD,Chad,0.25,625000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013216001,0,0,CF,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,CF,Central Afr.Rep,1.0,450000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013218001,0,0,IQ,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,3,Asia,IQ,Iraq,1.0,2700000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013219001,0,0,IQ,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,3,Asia,IQ,Iraq,1.0,2100000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013220001,0,0,PS,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,3,Asia,PS,West Bank Gaza,1.0,500000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Terminating,M013221001,0,0,YE,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,3,Asia,YE,Yemen,1.0,900000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013222001,0,0,DZ,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,2,Africa,DZ,Algeria,0.125,125000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013222001,0,0,EG,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,2,Africa,EG,Egypt,0.125,125000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013222001,0,0,IQ,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,3,Asia,IQ,Iraq,0.125,125000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013222001,0,0,JO,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,3,Asia,JO,Jordan,0.125,125000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013222001,0,0,LB,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,3,Asia,LB,Lebanon,0.125,125000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013222001,0,0,PS,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,3,Asia,PS,West Bank Gaza,0.125,125000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013222001,0,0,SY,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,3,Asia,SY,Syrian Arab Rep,0.125,125000.0
2009/2010,0,72010,0,UNITED NATIONS,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Multilateral,1,0,0,1.0,Closed,M013222001,0,0,YE,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,3,Asia,YE,Yemen,0.125,125000.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013223001,0,0,BF,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,80,Western Africa,0.0625,31250.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013223001,0,0,BJ,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,80,Western Africa,0.0625,31250.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013223001,0,0,CI,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,80,Western Africa,0.0625,31250.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013223001,0,0,CV,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,80,Western Africa,0.0625,31250.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013223001,0,0,GH,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,80,Western Africa,0.0625,31250.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013223001,0,0,GM,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,80,Western Africa,0.0625,31250.0
2009/2010,0,72010,0,INTERNATIONAL NGO,Material relief assistance and services,5303,0.0,0,MHDInternational Humanitarian Assistance,Civil Society,1,0,0,1.0,Closed,M013223001,0,0,GN,0,B5100,MHI International Humanitarian Assis ops,MHI Non-Food INIT,S5320,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,2,Africa,80,Western Africa,0.0625,31250.0
