assays_ASSI,assays_CURB,assays_ASORGA,assays_VARI,assays_ASSSTR,assays_DI,assays_ASSCAT,assays_ASSTTY,assays_ASSUBCELFRA,assays_T,assays_AST,assays_SRI,assays_SRASI,assays_CHEI,assays_CI,assays_BAFO,assays_TII
8510,Intermediate,Rattus norvegicus,,,6848,,In vivo,,50597,A,1,,CHEMBL626944,,BAO_0000218,
8511,Intermediate,Rattus norvegicus,,,6467,,In vivo,,50597,A,1,,CHEMBL626945,,BAO_0000218,
8512,Intermediate,Rattus norvegicus,,,6467,,In vivo,,50597,A,1,,CHEMBL626946,,BAO_0000218,
8513,Intermediate,Rattus norvegicus,,,4956,,In vivo,,50597,A,1,,CHEMBL626856,,BAO_0000218,
8514,Intermediate,Rattus norvegicus,,,5529,,In vivo,,50597,A,1,,CHEMBL626857,,BAO_0000218,
8515,Intermediate,Rattus norvegicus,,,406,,In vivo,,50597,A,1,,CHEMBL626858,,BAO_0000218,1969.0
8516,Intermediate,Rattus norvegicus,,,17655,,In vivo,,50597,A,1,,CHEMBL627018,,BAO_0000218,1969.0
8517,Intermediate,Rattus norvegicus,,,3293,,In vivo,,50597,A,1,,CHEMBL625331,,BAO_0000218,178.0
8518,Intermediate,Rattus norvegicus,,,4075,,In vivo,,50597,A,1,,CHEMBL625332,,BAO_0000218,178.0
8519,Intermediate,Rattus norvegicus,,,2792,,In vivo,,50597,A,1,,CHEMBL877590,,BAO_0000218,
8520,Intermediate,Rattus norvegicus,,,2792,,In vivo,,50597,A,1,,CHEMBL625333,,BAO_0000218,
8521,Intermediate,Rattus norvegicus,,,17594,,In vivo,,50597,A,1,,CHEMBL625334,,BAO_0000218,
8522,Intermediate,Rattus norvegicus,,,17594,,In vivo,,50597,A,1,,CHEMBL625335,,BAO_0000218,
8523,Intermediate,Rattus norvegicus,,,4762,,In vivo,,50597,A,1,,CHEMBL625336,,BAO_0000218,
8524,Intermediate,Rattus norvegicus,,,17509,,In vivo,,50597,A,1,,CHEMBL625337,,BAO_0000218,
8525,Intermediate,Rattus norvegicus,,,17509,,In vivo,,50597,A,1,,CHEMBL625338,,BAO_0000218,
8526,Intermediate,Rattus norvegicus,,,1466,,In vivo,,50597,A,1,,CHEMBL625339,,BAO_0000218,1969.0
8527,Intermediate,Rattus norvegicus,,,6535,,In vivo,,50597,A,1,,CHEMBL625340,,BAO_0000218,
8528,Intermediate,Rattus norvegicus,,,6535,,In vivo,,50597,A,1,,CHEMBL625341,,BAO_0000218,
8529,Intermediate,Rattus norvegicus,,,3169,,In vivo,,50597,A,1,,CHEMBL622687,,BAO_0000218,
8530,Intermediate,Rattus norvegicus,,,6515,,In vivo,,50597,A,1,,CHEMBL622688,,BAO_0000218,1969.0
8531,Intermediate,Rattus norvegicus,,,11149,,In vivo,,50597,A,1,,CHEMBL622689,,BAO_0000218,178.0
8532,Intermediate,Rattus norvegicus,,,11149,,In vivo,,50597,A,1,,CHEMBL620295,,BAO_0000218,178.0
8533,Intermediate,Rattus norvegicus,,,17858,,In vivo,,50597,A,1,,CHEMBL620296,,BAO_0000218,
8534,Intermediate,Rattus norvegicus,,,6518,,In vivo,,50597,A,1,,CHEMBL620297,,BAO_0000218,
8535,Intermediate,Rattus norvegicus,,,6518,,In vivo,,50597,A,1,,CHEMBL620298,,BAO_0000218,
8536,Intermediate,Rattus norvegicus,,,4426,,In vivo,,50597,A,1,,CHEMBL620299,,BAO_0000218,
8537,Intermediate,Rattus norvegicus,,,4426,,In vivo,,50597,A,1,,CHEMBL620300,,BAO_0000218,
8538,Intermediate,Rattus norvegicus,,,4426,,In vivo,,50597,A,1,,CHEMBL620301,,BAO_0000218,
8539,Intermediate,Rattus norvegicus,,,5656,,In vivo,,50597,A,1,,CHEMBL620302,,BAO_0000218,
8540,Intermediate,Rattus norvegicus,,,6518,,In vivo,,50597,A,1,,CHEMBL620303,,BAO_0000218,
8541,Intermediate,Rattus norvegicus,,,6518,,In vivo,,50597,A,1,,CHEMBL620304,,BAO_0000218,
8542,Intermediate,Rattus norvegicus,,,6113,,In vivo,,50597,A,1,,CHEMBL620305,,BAO_0000218,
8543,Intermediate,Rattus norvegicus,,,17764,,In vivo,,50597,A,1,,CHEMBL620306,,BAO_0000218,
8544,Intermediate,Rattus norvegicus,,,4756,,In vivo,,50597,A,1,,CHEMBL620307,,BAO_0000218,
8545,Intermediate,Rattus norvegicus,,,4756,,In vivo,,50597,A,1,,CHEMBL620308,,BAO_0000218,
8546,Intermediate,Rattus norvegicus,,,6402,,In vivo,,50597,A,1,,CHEMBL620309,,BAO_0000218,
8547,Intermediate,Rattus norvegicus,,,5610,,In vivo,,50597,A,1,,CHEMBL620310,,BAO_0000218,
8548,Intermediate,Rattus norvegicus,,,5207,,In vivo,,50597,A,1,,CHEMBL620311,,BAO_0000218,
8549,Intermediate,Rattus norvegicus,,,6011,,In vivo,,50597,A,1,,CHEMBL620312,,BAO_0000218,
8550,Intermediate,Rattus norvegicus,,,6504,,In vivo,,50597,A,1,,CHEMBL620313,,BAO_0000218,
8551,Intermediate,Rattus norvegicus,,,6046,,In vivo,,50597,A,1,,CHEMBL620314,,BAO_0000218,
8552,Intermediate,Rattus norvegicus,,,6504,,In vivo,,50597,A,1,,CHEMBL620315,,BAO_0000218,
8553,Intermediate,Rattus norvegicus,,,5874,,In vivo,,50597,A,1,,CHEMBL620316,,BAO_0000218,
8554,Intermediate,Rattus norvegicus,,,17686,,In vivo,,50597,A,1,,CHEMBL620317,,BAO_0000218,
8555,Intermediate,Rattus norvegicus,,,5836,,In vivo,,50597,A,1,,CHEMBL620318,,BAO_0000218,
8556,Intermediate,Rattus norvegicus,,,17596,,In vivo,,50597,A,1,,CHEMBL620319,,BAO_0000218,
8557,Intermediate,Rattus norvegicus,,,16423,,In vivo,,50597,A,1,,CHEMBL620320,,BAO_0000218,
8558,Intermediate,Rattus norvegicus,,,17804,,In vivo,,50597,A,1,,CHEMBL620321,,BAO_0000218,
8559,Intermediate,Rattus norvegicus,,,1908,,In vivo,,50597,A,1,,CHEMBL620322,,BAO_0000218,
8560,Intermediate,Rattus norvegicus,,,13950,,,,50597,A,1,,CHEMBL620323,,BAO_0000218,
8561,Intermediate,Rattus norvegicus,,,13950,,,,50597,A,1,,CHEMBL620324,,BAO_0000218,1870.0
8562,Intermediate,Rattus norvegicus,,,13950,,,,50597,A,1,,CHEMBL620325,,BAO_0000218,1870.0
8563,Intermediate,Rattus norvegicus,,,13950,,,,50597,A,1,,CHEMBL620326,,BAO_0000218,10000000.0
8564,Intermediate,Rattus norvegicus,,,13950,,,,50597,A,1,,CHEMBL620327,,BAO_0000218,10000000.0
8565,Intermediate,Rattus norvegicus,,,13950,,,,50597,A,1,,CHEMBL620328,,BAO_0000218,
8566,Intermediate,Rattus norvegicus,,,13950,,,,50597,A,1,,CHEMBL620329,,BAO_0000218,
8567,Intermediate,Rattus norvegicus,,,13950,,,,50597,A,1,,CHEMBL620330,,BAO_0000218,1891.0
8568,Intermediate,Rattus norvegicus,,,13950,,,,50597,A,1,,CHEMBL875286,,BAO_0000218,1891.0
8569,Intermediate,Rattus norvegicus,,,13950,,,,50597,A,1,,CHEMBL620331,,BAO_0000218,
8570,Intermediate,Rattus norvegicus,,,13950,,,,50597,A,1,,CHEMBL620332,,BAO_0000218,
8571,Intermediate,Rattus norvegicus,,,13950,,,,50597,A,1,,CHEMBL620333,,BAO_0000218,2435.0
8572,Intermediate,Rattus norvegicus,,,13950,,,,50597,A,1,,CHEMBL620334,,BAO_0000218,2435.0
8573,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL621015,,BAO_0000218,178.0
8574,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL621016,,BAO_0000218,178.0
8575,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL621191,,BAO_0000218,178.0
8576,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL621192,,BAO_0000218,178.0
8577,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL621193,,BAO_0000218,178.0
8578,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL621194,,BAO_0000218,178.0
8579,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL624204,,BAO_0000218,178.0
8580,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL624205,,BAO_0000218,178.0
8581,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624206,,BAO_0000218,178.0
8582,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624207,,BAO_0000218,178.0
8583,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624208,,BAO_0000218,178.0
8584,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624209,,BAO_0000218,178.0
8585,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624210,,BAO_0000218,178.0
8586,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624211,,BAO_0000218,178.0
8587,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624212,,BAO_0000218,178.0
8588,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624213,,BAO_0000218,178.0
8589,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL876611,,BAO_0000218,178.0
8590,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL624214,,BAO_0000218,178.0
8591,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL624215,,BAO_0000218,178.0
8592,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624216,,BAO_0000218,178.0
8593,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624217,,BAO_0000218,178.0
8594,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624218,,BAO_0000218,178.0
8595,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624219,,BAO_0000218,178.0
8596,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624220,,BAO_0000218,178.0
8597,Intermediate,Rattus norvegicus,,,16435,,,,50597,A,1,,CHEMBL624221,,BAO_0000218,178.0
8598,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL624222,,BAO_0000218,
8599,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL624223,,BAO_0000218,
8600,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL624224,,BAO_0000218,
8601,Intermediate,Rattus norvegicus,,,16434,,,,50597,A,1,,CHEMBL624225,,BAO_0000218,
8602,Intermediate,Rattus norvegicus,,,17764,,In vivo,,50597,A,1,,CHEMBL622420,,BAO_0000218,
8603,Intermediate,Rattus norvegicus,,,5031,,In vivo,,50597,A,1,,CHEMBL622421,,BAO_0000218,
8604,Intermediate,Rattus norvegicus,,,6215,,In vivo,,50597,A,1,,CHEMBL622422,,BAO_0000218,
8605,Intermediate,Rattus norvegicus,,,17671,,In vivo,,50597,A,1,,CHEMBL622423,,BAO_0000218,
8606,Intermediate,Rattus norvegicus,,,17752,,In vivo,,50597,A,1,,CHEMBL622424,,BAO_0000218,
8607,Intermediate,Rattus norvegicus,,,6596,,In vivo,,50597,A,1,,CHEMBL622425,,BAO_0000218,
8608,Intermediate,Rattus norvegicus,,,16423,,In vivo,,50597,A,1,,CHEMBL876612,,BAO_0000218,
8609,Intermediate,Rattus norvegicus,,,15662,,In vivo,,50597,A,1,,CHEMBL622426,,BAO_0000218,
8610,Intermediate,Rattus norvegicus,,,6062,,In vivo,,50597,A,1,,CHEMBL622427,,BAO_0000218,
8611,Intermediate,Rattus norvegicus,,,5874,,In vivo,,50597,A,1,,CHEMBL622428,,BAO_0000218,
8612,Intermediate,Rattus norvegicus,,,4942,,In vivo,,50597,A,1,,CHEMBL622429,,BAO_0000218,
8613,Intermediate,Rattus norvegicus,,,17796,,In vivo,,50597,A,1,,CHEMBL622430,,BAO_0000218,
8614,Intermediate,Rattus norvegicus,,,4890,,In vivo,,50597,A,1,,CHEMBL622431,,BAO_0000218,
8615,Intermediate,Rattus norvegicus,,,15765,,,,50597,A,1,,CHEMBL622432,,BAO_0000218,2116.0
8616,Intermediate,Rattus norvegicus,,,13569,,In vivo,,50597,A,1,,CHEMBL622433,,BAO_0000218,
8617,Intermediate,Rattus norvegicus,,,13569,,In vivo,,50597,A,1,,CHEMBL622434,,BAO_0000218,
8618,Intermediate,Rattus norvegicus,,,13569,,In vivo,,50597,A,1,,CHEMBL622435,,BAO_0000218,
8619,Intermediate,Rattus norvegicus,,,13569,,In vivo,,50597,A,1,,CHEMBL618748,,BAO_0000218,
8620,Intermediate,Rattus norvegicus,,,13569,,In vivo,,50597,A,1,,CHEMBL618749,,BAO_0000218,
8621,Intermediate,Rattus norvegicus,,,13569,,In vivo,,50597,A,1,,CHEMBL618750,,BAO_0000218,
8622,Intermediate,Rattus norvegicus,,,13569,,In vivo,,50597,A,1,,CHEMBL618751,,BAO_0000218,
8623,Intermediate,Rattus norvegicus,,,13569,,In vivo,,50597,A,1,,CHEMBL618752,,BAO_0000218,
8624,Intermediate,Rattus norvegicus,,,4576,,In vivo,,50597,A,1,,CHEMBL618753,,BAO_0000218,
8625,Intermediate,Rattus norvegicus,,,750,,In vivo,,50597,A,1,,CHEMBL618754,,BAO_0000218,1969.0
8626,Intermediate,Rattus norvegicus,,,750,,In vivo,,50597,A,1,,CHEMBL618755,,BAO_0000218,
8627,Intermediate,Rattus norvegicus,,,4590,,In vivo,,50597,A,1,,CHEMBL618756,,BAO_0000218,
8628,Intermediate,Rattus norvegicus,,,1716,,In vivo,,50597,A,1,,CHEMBL618757,,BAO_0000218,
8629,Intermediate,Rattus norvegicus,,,1974,,In vivo,,50597,A,1,,CHEMBL618758,,BAO_0000218,
8630,Intermediate,Rattus norvegicus,,,4502,,In vivo,,50597,A,1,,CHEMBL621088,,BAO_0000218,
8631,Intermediate,Rattus norvegicus,,,3371,,,,50597,A,1,,CHEMBL621089,,BAO_0000218,
8632,Intermediate,Rattus norvegicus,,,9099,,,,50597,F,1,,CHEMBL621090,,BAO_0000218,178.0
8633,Intermediate,Rattus norvegicus,,,9099,,,,50597,F,1,,CHEMBL621091,,BAO_0000218,178.0
8634,Intermediate,Rattus norvegicus,,,4590,,In vivo,,50597,A,1,,CHEMBL876731,,BAO_0000218,
8635,Intermediate,Rattus norvegicus,,,3184,,In vivo,,50597,A,1,,CHEMBL621092,,BAO_0000218,
8636,Intermediate,Rattus norvegicus,,,16456,,In vivo,,50597,A,1,,CHEMBL621093,,BAO_0000218,
8637,Intermediate,Rattus norvegicus,,,4199,,,,50597,A,1,,CHEMBL621094,,BAO_0000218,
8638,Intermediate,Rattus norvegicus,,,4199,,,,50597,A,1,,CHEMBL621095,,BAO_0000218,
8639,Intermediate,Rattus norvegicus,,,4199,,,,50597,A,1,,CHEMBL621096,,BAO_0000218,
8640,Intermediate,Rattus norvegicus,,,8677,,In vivo,,50597,A,1,,CHEMBL621097,,BAO_0000218,2113.0
8641,Intermediate,Rattus norvegicus,,,7449,,,,50597,F,1,,CHEMBL621098,,BAO_0000218,
8642,Intermediate,Rattus norvegicus,,,11977,,,,50597,A,1,,CHEMBL621099,,BAO_0000218,2037.0
8643,Intermediate,Rattus norvegicus,,,11977,,,,50597,A,1,,CHEMBL621100,,BAO_0000218,2037.0
8644,Intermediate,Rattus norvegicus,,,11977,,,,50597,A,1,,CHEMBL621101,,BAO_0000218,2037.0
8645,Intermediate,Rattus norvegicus,,,11977,,,,50597,A,1,,CHEMBL621102,,BAO_0000218,2037.0
8646,Intermediate,Rattus norvegicus,,,11977,,,,50597,A,1,,CHEMBL876732,,BAO_0000218,2037.0
8647,Intermediate,Rattus norvegicus,,,11977,,,,50597,A,1,,CHEMBL621103,,BAO_0000218,
8648,Intermediate,Rattus norvegicus,,,11977,,,,50597,A,1,,CHEMBL621104,,BAO_0000218,
8649,Intermediate,Rattus norvegicus,,,11977,,,,50597,A,1,,CHEMBL621105,,BAO_0000218,
8650,Intermediate,Rattus norvegicus,,,11977,,,,50597,A,1,,CHEMBL621106,,BAO_0000218,
8651,Intermediate,Rattus norvegicus,,,11977,,,,50597,A,1,,CHEMBL621107,,BAO_0000218,
8652,Intermediate,Rattus norvegicus,,,11977,,,,50597,A,1,,CHEMBL621108,,BAO_0000218,
8653,Intermediate,Rattus norvegicus,,,11977,,,,50597,A,1,,CHEMBL621109,,BAO_0000218,
8654,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL621110,,BAO_0000218,2113.0
8655,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL621111,,BAO_0000218,2113.0
8656,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL622541,,BAO_0000218,2107.0
8657,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL622542,,BAO_0000218,2107.0
8658,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL622543,,BAO_0000218,2107.0
8659,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL624412,,BAO_0000218,2107.0
8660,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL624413,,BAO_0000218,2107.0
8661,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL624414,,BAO_0000218,2107.0
8662,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL624415,,BAO_0000218,2048.0
8663,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL624416,,BAO_0000218,2048.0
8664,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL624417,,BAO_0000218,2048.0
8665,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL624418,,BAO_0000218,2048.0
8666,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL624419,,BAO_0000218,2048.0
8667,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL624420,,BAO_0000218,2048.0
8668,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL624421,,BAO_0000218,2385.0
8669,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL624422,,BAO_0000218,2385.0
8670,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL624423,,BAO_0000218,2385.0
8671,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL625123,,BAO_0000218,2385.0
8672,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL625124,,BAO_0000218,2385.0
8673,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL625125,,BAO_0000218,2385.0
8674,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL625126,,BAO_0000218,14.0
8675,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626947,,BAO_0000218,14.0
8676,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626948,,BAO_0000218,14.0
8677,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626949,,BAO_0000218,14.0
8678,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626950,,BAO_0000218,14.0
8679,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626951,,BAO_0000218,14.0
8680,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626952,,BAO_0000218,2106.0
8681,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626953,,BAO_0000218,2106.0
8682,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626954,,BAO_0000218,2106.0
8683,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626955,,BAO_0000218,2106.0
8684,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626956,,BAO_0000218,2106.0
8685,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626957,,BAO_0000218,2106.0
8686,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626958,,BAO_0000218,178.0
8687,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626959,,BAO_0000218,178.0
8688,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626960,,BAO_0000218,178.0
8689,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL626961,,BAO_0000218,178.0
8690,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL627589,,BAO_0000218,178.0
8691,Intermediate,Mus musculus,,,17208,,In vivo,,50594,A,1,,CHEMBL627590,,BAO_0000218,178.0
8692,Intermediate,Mus musculus,,,3132,,,,50594,A,1,,CHEMBL627591,,BAO_0000218,
8693,Intermediate,Mus musculus,,,3132,,,,50594,A,1,,CHEMBL627592,,BAO_0000218,
8694,Intermediate,Mus musculus,,,16597,,In vivo,,50594,A,1,,CHEMBL627593,,BAO_0000218,
8695,Intermediate,Mus musculus,,,5727,,,,50594,A,1,,CHEMBL627594,,BAO_0000218,
8696,Intermediate,Mus musculus,,,5302,,In vivo,,50594,A,1,,CHEMBL876813,,BAO_0000218,
8697,Intermediate,Mus musculus,,,5302,,In vivo,,50594,A,1,,CHEMBL627595,,BAO_0000218,
8698,Intermediate,Mus musculus,,,6348,,In vivo,,50594,A,1,,CHEMBL627596,,BAO_0000218,
8699,Intermediate,Rattus norvegicus,,,5964,,In vivo,,50597,A,1,,CHEMBL627597,,BAO_0000218,
8700,Intermediate,Rattus norvegicus,,,6078,,In vivo,,50597,A,1,,CHEMBL627598,,BAO_0000218,
8701,Intermediate,Rattus norvegicus,,,5206,,In vivo,,50597,A,1,,CHEMBL627599,,BAO_0000218,955.0
8702,Intermediate,Rattus norvegicus,,,2959,,In vivo,,50597,A,1,,CHEMBL627600,,BAO_0000218,
8703,Intermediate,Rattus norvegicus,,,5964,,In vivo,,50597,A,1,,CHEMBL627601,,BAO_0000218,
8704,Intermediate,Rattus norvegicus,,,5964,,In vivo,,50597,A,1,,CHEMBL627776,,BAO_0000218,
8705,Intermediate,Rattus norvegicus,,,6757,,In vivo,,50597,A,1,,CHEMBL627777,,BAO_0000218,
8706,Intermediate,Rattus norvegicus,,,6757,,In vivo,,50597,A,1,,CHEMBL627778,,BAO_0000218,
8707,Intermediate,Rattus norvegicus,,,6757,,In vivo,,50597,A,1,,CHEMBL627779,,BAO_0000218,
8708,Intermediate,Rattus norvegicus,,,17617,,In vivo,,50597,A,1,,CHEMBL876814,,BAO_0000218,
8709,Intermediate,Rattus norvegicus,,,1445,,In vivo,,50597,A,1,,CHEMBL627780,,BAO_0000218,
8710,Intermediate,Rattus norvegicus,,,6082,,In vivo,,50597,A,1,,CHEMBL627781,,BAO_0000218,
8711,Intermediate,Rattus norvegicus,,,1446,,In vivo,,50597,A,1,,CHEMBL627782,,BAO_0000218,
8712,Intermediate,Rattus norvegicus,,,5407,,In vivo,,50597,A,1,,CHEMBL627783,,BAO_0000218,1969.0
8713,Intermediate,Rattus norvegicus,,,2690,,In vivo,,50597,A,1,,CHEMBL627784,,BAO_0000218,1969.0
8714,Intermediate,Rattus norvegicus,,,2661,,In vivo,,50597,A,1,,CHEMBL627785,,BAO_0000218,
8715,Intermediate,Rattus norvegicus,,,2661,,In vivo,,50597,A,1,,CHEMBL627786,,BAO_0000218,
8716,Intermediate,Rattus norvegicus,,,4891,,In vivo,,50597,A,1,,CHEMBL627787,,BAO_0000218,1969.0
8717,Intermediate,Rattus norvegicus,,,2807,,In vivo,,50597,A,1,,CHEMBL627788,,BAO_0000218,1969.0
8718,Intermediate,Rattus norvegicus,,,2807,,In vivo,,50597,A,1,,CHEMBL626579,,BAO_0000218,1969.0
8719,Intermediate,Rattus norvegicus,,,2807,,In vivo,,50597,A,1,,CHEMBL626580,,BAO_0000218,1969.0
8720,Intermediate,Rattus norvegicus,,,3634,,In vivo,,50597,A,1,,CHEMBL876815,,BAO_0000218,
8721,Intermediate,Rattus norvegicus,,,1881,,In vivo,,50597,A,1,,CHEMBL626581,,BAO_0000218,1969.0
8722,Intermediate,Rattus norvegicus,,,1881,,In vivo,,50597,A,1,,CHEMBL626582,,BAO_0000218,1969.0
8723,Intermediate,Rattus norvegicus,,,429,,In vivo,,50597,A,1,,CHEMBL626583,,BAO_0000218,
8724,Intermediate,Rattus norvegicus,,,5974,,In vivo,,50597,A,1,,CHEMBL626205,,BAO_0000218,
8725,Intermediate,Rattus norvegicus,,,5974,,In vivo,,50597,A,1,,CHEMBL626206,,BAO_0000218,
8726,Intermediate,Rattus norvegicus,,,5974,,In vivo,,50597,A,1,,CHEMBL626207,,BAO_0000218,
8727,Intermediate,Rattus norvegicus,,,5974,,In vivo,,50597,A,1,,CHEMBL623882,,BAO_0000218,
8728,Intermediate,Rattus norvegicus,,,17582,,In vivo,,50597,A,1,,CHEMBL623883,,BAO_0000218,
8729,Intermediate,Rattus norvegicus,,,17582,,In vivo,,50597,A,1,,CHEMBL623884,,BAO_0000218,
8730,Intermediate,Rattus norvegicus,,,3032,,In vivo,,50597,A,1,,CHEMBL623885,,BAO_0000218,1969.0
8731,Intermediate,Rattus norvegicus,,,6295,,In vivo,,50597,A,1,,CHEMBL623886,,BAO_0000218,1969.0
8732,Intermediate,Rattus norvegicus,,,6619,,In vivo,,50597,A,1,,CHEMBL623887,,BAO_0000218,
8733,Intermediate,Rattus norvegicus,,,6616,,In vivo,,50597,A,1,,CHEMBL623888,,BAO_0000218,
8734,Intermediate,Rattus norvegicus,,,3249,,In vivo,,50597,A,1,,CHEMBL623889,,BAO_0000218,1969.0
8735,Intermediate,Rattus norvegicus,,,17791,,In vivo,,50597,A,1,,CHEMBL623890,,BAO_0000218,1969.0
8736,Intermediate,Rattus norvegicus,,,17791,,In vivo,,50597,A,1,,CHEMBL623891,,BAO_0000218,1969.0
8737,Intermediate,Rattus norvegicus,,,1360,,In vivo,,50597,A,1,,CHEMBL623892,,BAO_0000218,1969.0
8738,Intermediate,Rattus norvegicus,,,2552,,In vivo,,50597,A,1,,CHEMBL623893,,BAO_0000218,1969.0
8739,Intermediate,Rattus norvegicus,,,6571,,In vivo,,50597,A,1,,CHEMBL877616,,BAO_0000218,
8740,Intermediate,Rattus norvegicus,,,6570,,In vivo,,50597,A,1,,CHEMBL623894,,BAO_0000218,
8741,Intermediate,Rattus norvegicus,,,6567,,In vivo,,50597,A,1,,CHEMBL623895,,BAO_0000218,1969.0
8742,Intermediate,Rattus norvegicus,,,3031,,In vivo,,50597,A,1,,CHEMBL623896,,BAO_0000218,
8743,Intermediate,Rattus norvegicus,,,3436,,In vivo,,50597,A,1,,CHEMBL623897,,BAO_0000218,
8744,Intermediate,Rattus norvegicus,,,3436,,In vivo,,50597,A,1,,CHEMBL623898,,BAO_0000218,
8745,Intermediate,Rattus norvegicus,,,2083,,In vivo,,50597,A,1,,CHEMBL623899,,BAO_0000218,
8746,Intermediate,Rattus norvegicus,,,3436,,In vivo,,50597,A,1,,CHEMBL623900,,BAO_0000218,
8747,Intermediate,Rattus norvegicus,,,4527,,In vivo,,50597,A,1,,CHEMBL623901,,BAO_0000218,
8748,Intermediate,Rattus norvegicus,,,1974,,In vivo,,50597,A,1,,CHEMBL623902,,BAO_0000218,
