FiYe,CIDABusDeliMod,CoReID,Bio,OrganN,DivID,ProPr,DiviN,ContiID,SecID,PrNum,TrDev,BraN,ContiN,CounRegPer,UrIs,ChIss,YoIss,IndiIss,DisIs,ICTAAToFoDev,KnoFoDevelo,GeEq,OrgaID,OrgTy,OrgCl,OrgS,ProjBrCoID,CoReNa,SeID,SecN,SePerc,AmoSpe
2009/2010,Responsive,5,99,UNESCO,D5440,Uncoded: Pre-APP,MGD Social Development,5,S1077,M013279001,99,MFM Global Issues and Development,Europe,0.0224,99,99,99,99,99,99,99,1,1000783,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,UA,Europe,11110,Education policy and administrative management,1.0,1344.0
2009/2010,Responsive,HT,0,Save the Children Canada,D5301,Uncoded: Pre-APP,MHDInternational Humanitarian Assistance,1,S5320,M013280001,0,MFM Global Issues and Development,America,1.0,0,1,1,0,0,0,0,0,1000285,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,HT,Haiti,72010,Material relief assistance and services,1.0,4100000.0
2009/2010,Responsive,HT,0,Canadian Red Cross Society,D5301,Uncoded: Pre-APP,MHDInternational Humanitarian Assistance,1,S5320,M013281001,0,MFM Global Issues and Development,America,1.0,0,0,0,0,0,0,0,0,1000821,Canadian Non-Profit Making,Civil Society,NGO,HT,Haiti,72010,Material relief assistance and services,1.0,19150000.0
2009/2010,Responsive,HT,0,IFRC Appeals via CRCS,D5301,Uncoded: Pre-APP,MHDInternational Humanitarian Assistance,1,S5320,M013281002,0,MFM Global Issues and Development,America,1.0,0,0,0,0,0,0,0,0,1014662,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,HT,Haiti,72010,Material relief assistance and services,1.0,21770000.0
2009/2010,Responsive,HT,0,World Vision Canada,D5301,Uncoded: Pre-APP,MHDInternational Humanitarian Assistance,1,S5320,M013282001,0,MFM Global Issues and Development,America,1.0,0,0,0,0,0,0,0,0,1001218,Canadian Non-Profit Making,Civil Society,NGO,HT,Haiti,72010,Material relief assistance and services,1.0,5530000.0
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,4,S5446,M013283001,1,MFM Global Issues and Development,Oceania,0.0214,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,VU,La Francophonie,11110,Education policy and administrative management,0.2563,28521.064
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,4,S5446,M013283001,1,MFM Global Issues and Development,Oceania,0.0214,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,VU,La Francophonie,15110,Public sector policy and administrative management,0.2563,28521.064
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,4,S5446,M013283001,1,MFM Global Issues and Development,Oceania,0.0214,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,VU,La Francophonie,16020,Employment policy and administrative management,0.0563,6265.064
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,4,S5446,M013283001,1,MFM Global Issues and Development,Oceania,0.0214,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,VU,La Francophonie,22010,Communications policy and administrative management,0.1063,11829.063999999998
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,4,S5446,M013283001,1,MFM Global Issues and Development,Oceania,0.0214,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,VU,La Francophonie,23181,Energy education/training,0.0562,6253.936
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,4,S5446,M013283001,1,MFM Global Issues and Development,Oceania,0.0214,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,VU,La Francophonie,25010,Business support services and institutions,0.1062,11817.936000000002
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,4,S5446,M013283001,1,MFM Global Issues and Development,Oceania,0.0214,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,VU,La Francophonie,33110,Trade policy and administrative management,0.1062,11817.936000000002
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,4,S5446,M013283001,1,MFM Global Issues and Development,Oceania,0.0214,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,VU,La Francophonie,41010,Environmental policy and administrative management,0.0562,6253.936
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,5,S5446,M013283001,1,MFM Global Issues and Development,Europe,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AL,La Francophonie,11110,Education policy and administrative management,0.2563,31053.307999999997
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,5,S5446,M013283001,1,MFM Global Issues and Development,Europe,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AL,La Francophonie,15110,Public sector policy and administrative management,0.2563,31053.307999999997
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,5,S5446,M013283001,1,MFM Global Issues and Development,Europe,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AL,La Francophonie,16020,Employment policy and administrative management,0.0563,6821.308000000001
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,5,S5446,M013283001,1,MFM Global Issues and Development,Europe,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AL,La Francophonie,22010,Communications policy and administrative management,0.1063,12879.308
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,5,S5446,M013283001,1,MFM Global Issues and Development,Europe,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AL,La Francophonie,23181,Energy education/training,0.0562,6809.191999999999
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,5,S5446,M013283001,1,MFM Global Issues and Development,Europe,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AL,La Francophonie,25010,Business support services and institutions,0.1062,12867.192
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,5,S5446,M013283001,1,MFM Global Issues and Development,Europe,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AL,La Francophonie,33110,Trade policy and administrative management,0.1062,12867.192
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,5,S5446,M013283001,1,MFM Global Issues and Development,Europe,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AL,La Francophonie,41010,Environmental policy and administrative management,0.0562,6809.191999999999
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,3,S5446,M013283001,1,MFM Global Issues and Development,Asia,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AM,La Francophonie,11110,Education policy and administrative management,0.2563,31053.307999999997
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,3,S5446,M013283001,1,MFM Global Issues and Development,Asia,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AM,La Francophonie,15110,Public sector policy and administrative management,0.2563,31053.307999999997
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,3,S5446,M013283001,1,MFM Global Issues and Development,Asia,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AM,La Francophonie,16020,Employment policy and administrative management,0.0563,6821.308000000001
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,3,S5446,M013283001,1,MFM Global Issues and Development,Asia,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AM,La Francophonie,22010,Communications policy and administrative management,0.1063,12879.308
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,3,S5446,M013283001,1,MFM Global Issues and Development,Asia,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AM,La Francophonie,23181,Energy education/training,0.0562,6809.191999999999
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,3,S5446,M013283001,1,MFM Global Issues and Development,Asia,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AM,La Francophonie,25010,Business support services and institutions,0.1062,12867.192
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,3,S5446,M013283001,1,MFM Global Issues and Development,Asia,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AM,La Francophonie,33110,Trade policy and administrative management,0.1062,12867.192
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,3,S5446,M013283001,1,MFM Global Issues and Development,Asia,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,AM,La Francophonie,41010,Environmental policy and administrative management,0.0562,6809.191999999999
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BF,La Francophonie,11110,Education policy and administrative management,0.2563,31053.307999999997
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BF,La Francophonie,15110,Public sector policy and administrative management,0.2563,31053.307999999997
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BF,La Francophonie,16020,Employment policy and administrative management,0.0563,6821.308000000001
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BF,La Francophonie,22010,Communications policy and administrative management,0.1063,12879.308
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BF,La Francophonie,23181,Energy education/training,0.0562,6809.191999999999
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BF,La Francophonie,25010,Business support services and institutions,0.1062,12867.192
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BF,La Francophonie,33110,Trade policy and administrative management,0.1062,12867.192
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BF,La Francophonie,41010,Environmental policy and administrative management,0.0562,6809.191999999999
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BI,La Francophonie,11110,Education policy and administrative management,0.2563,31053.307999999997
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BI,La Francophonie,15110,Public sector policy and administrative management,0.2563,31053.307999999997
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BI,La Francophonie,16020,Employment policy and administrative management,0.0563,6821.308000000001
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BI,La Francophonie,22010,Communications policy and administrative management,0.1063,12879.308
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BI,La Francophonie,23181,Energy education/training,0.0562,6809.191999999999
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BI,La Francophonie,25010,Business support services and institutions,0.1062,12867.192
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BI,La Francophonie,33110,Trade policy and administrative management,0.1062,12867.192
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BI,La Francophonie,41010,Environmental policy and administrative management,0.0562,6809.191999999999
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BJ,La Francophonie,11110,Education policy and administrative management,0.2563,31053.307999999997
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BJ,La Francophonie,15110,Public sector policy and administrative management,0.2563,31053.307999999997
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BJ,La Francophonie,16020,Employment policy and administrative management,0.0563,6821.308000000001
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BJ,La Francophonie,22010,Communications policy and administrative management,0.1063,12879.308
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BJ,La Francophonie,23181,Energy education/training,0.0562,6809.191999999999
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BJ,La Francophonie,25010,Business support services and institutions,0.1062,12867.192
2009/2010,Core Funding,4,0,OIF - Organisation internationale de la Francophonie,D5440,Uncoded: Pre-APP,MGD Social Development,2,S5446,M013283001,1,MFM Global Issues and Development,Africa,0.0233,0,0,1,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,BJ,La Francophonie,33110,Trade policy and administrative management,0.1062,12867.192
