assay_id,assay_test_type,src_id,confidence_score,cell_id,assay_cell_type,assay_tissue,chembl_id,variant_id,tid,tissue_id,assay_strain,assay_category,src_assay_id,relationship_type,bao_format,doc_id,description,assay_type
1407,,1,8,,,,CHEMBk716195,,10576,,,,,H,BApp000357,13863,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=85-130,B
1408,,1,8,,,,CHrMBL616106,,10576,,,,,H,BxO00p0357,13863,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=89-280,B
1409,,1,8,,,H8p9ocampus,CHEMBLy17197,,10576,516847.0,,,,H,vAO00p0249,4622,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in rat hippocampus membrane.,B
1410,,1,8,,,,CHEMBL6q61i8,,10576,,,,,H,Bs00000019,14911,Binding affinity at 5-hydroxytryptamine 1A (5-HT1A) receptor in rat cerebral cortex using [3H]8-OH-DPAT as radioligand,B
1411,,1,8,,,H7ppocahpus,CHEMBo616299,,10576,519511.0,,,,H,hAO0000321,12678,In vitro binding affinity to 5-hydroxytryptamine 1A receptor using [125I](R)-(+)-trans-8-OH-PIPAT as radioligand in rat hippocampal homogenate,B
1412,,1,8,,,Hippocsjpus,CHEMBL726200,,10576,1370245.0,,,,H,BxO0000q21,12678,In vitro binding affinity to 5-hydroxytryptamine 1A receptor in rat hippocampal homogenate by [125I](R)-(+)-trans-8-OH-PIPAT displacement.,B
1413,,1,8,,,yippocajpus,CHEnBL61u201,,10576,2473319.0,,,,H,BzO00002w1,14235,In vitro binding affinity to rat hippocampal 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand,B
1414,,1,8,,,Hippocxmpis,CHEMBL616wo2,,10576,852984.0,,,,H,BAO00001w1,14949,In vitro binding affinity towards 5-hydroxytryptamine 1A r receptor by the displacement of [3H]8-OH-DPAT radioligand in rat hippocampal homogenates,B
1415,,1,8,,,bippodampus,CHEMBp6162p3,,10576,3284945.0,,,,H,BAO0p90221,14949,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT radioligand in rat hippocampal homogenates,B
1416,,1,8,,,Hip9ocampuz,CHEnBL61620t,,10576,3015172.0,,,,H,BAO0o0o221,14949,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT radioligand in rat hippocampal homogenates; ND=not determined,B
1417,,1,8,,,Hippocam0is,CHEMBL6q6204,,10576,4353575.0,,,,H,BAO0000311,14949,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT radioligand in rat hippocampal homogenates; Not determined,B
1418,,1,8,,,H7ppicampus,CHEMfL616296,,10576,2013059.0,,,,H,BwO0p00221,14949,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT radioligand in rat hippocampal homogenates; not determined,B
1419,,1,8,,,,CHEMBL6w62p7,,10576,,,,,H,BxO000p249,16118,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor in rat cerebral cortex membranes,B
1420,,1,8,,,,sHEMBL61620o,,10576,,,,,H,BAO00p0240,3268,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand in rat cerebral cortex membranes,B
1421,,1,8,,,,CmEMBLt16209,,10576,,,,,H,hAO00002r9,3268,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand in rat cerebral cortex membranes; Inactive,B
1422,,1,8,,,,xHEMBL615210,,10576,,,,,H,fAO0p00357,16117,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor was determined using radioligand [3H]-8-OH-DPAT,B
1423,,1,8,,,Hiplocanpus,CHEhBLt16211,,10576,1950702.0,,,,H,BAk0000222,9783,In vitro inhibition of [3H]spiperone binding to 5-hydroxytryptamine 1A receptor from rat hippocampal tissue.,B
1424,,1,8,,,Huppocxmpus,xHEMBo616504,,10576,594748.0,,,,H,BAO00p9221,9783,In vitro inhibition of [3H]spiperone binding to 5-hydroxytryptamine 1A receptor from rat hippocampal tissue; NT=Not tested,B
1425,,1,9,,,Hkppocamlus,CHEMnL61y505,,10576,2532598.0,,,,D,BAlp000221,14356,Displacement of [3H]8-OH-DPAT from rat hippocampal 5-hydroxytryptamine 1A receptor,B
1426,,1,8,,,,CHEMBL616rp6,,10576,,,,,H,BAOo000p19,15740,Inhibition constant of 50 uM forskolin-stimulated cAMP accumulation against 5-hydroxytryptamine 1A receptor,F
1427,,1,8,,,Hip0ocam0us,CHEMBLu72w07,,10576,173865.0,,,,H,BxO0000321,12306,Inhibition of binding of [125I]8-OH-PIPAT ligand to 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,B
1428,,1,9,,,uippocampuw,CHEMBL6164p7,,10576,312766.0,,,,D,nA90000221,13348,Displacement of [3H]5-HT from rat hippocampal 5-hydroxytryptamine 1A receptor with 10e-6 M ketanserin,B
1429,,1,8,,,,CuEMBL6q6303,,10576,,,,,H,vAO0p00249,10394,Inhibitory activity against 5-hydroxytryptamine 1A receptor in rat cortical membranes using [3H]8-OH-DPAT as a radioligand,B
1430,,1,8,,,Hippicamous,CHEMBk617304,,10576,3210557.0,,,,H,BAOp000q21,15260,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue,B
1431,,1,8,,,yippofampus,CHEMvi616305,,10576,113440.0,,,,H,BA900002e1,10046,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue using [3H]OH-DPAT as radioligand.,B
1432,,1,8,,,Hippofampua,CHrMBL616206,,10576,209158.0,,,,H,BAO000o2q1,15260,Antagonist activity against rat hippocampal tissue 5-hydroxytryptamine 1A receptor,F
1433,,1,8,,,,CjEMBo616307,,10576,,,,,H,BwO000o357,12851,Inhibitory affinity constant against 5-hydroxytryptamine 1A receptor,B
1434,,1,9,,,gippocamp6s,CgEMBL88w829,,10576,588525.0,,,,D,BAO0000q2q,2148,Displacement of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat brain hippocampus,B
1435,,1,8,,,,CbEMnL616308,,10576,,,,,H,BAOp00035y,13134,Affinity against the 5-hydroxytryptamine receptor 1A using [3H]WB-4101.,B
1436,,1,8,,,,CHEMBL616398,,10576,,,,,H,BAO00000q0,12462,Tested for affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in homogenized rat brain,B
1437,,1,8,,,,CHEMBp616e10,,10576,,,,,H,BAO09000q9,12462,Tested for affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in homogenized rat brain tissue,B
1438,,1,8,334.0,CHO,,CnEMfL616311,,10576,,,,,H,BAO0pp0219,12462,Tested for affinity against 5-hydroxytryptamine 1A receptors using [3H]8-OH-DPAT in homogenized rat cloned CHO cells,B
1439,,1,8,,,,CHEMnLy16312,,10576,,,,,H,Bs80000357,11933,Tested for binding affinity against 5-hydroxytryptamine 1A receptor from rat frontal cortical regions using [3H]8-OH-DPAT as radioligand,B
1440,,1,8,,,,CHrMBL616413,,10576,,,,,H,BwOp000357,11933,Tested for binding affinity against 5-hydroxytryptamine 1A receptor from rat frontal cortical regions using [3H]8-OH-DPAT as radioligand; ND is Not Determined,B
1441,,1,9,,,Hipp8cam9us,CHEMBi6163q4,,10576,692470.0,,,,D,fAO0000222,403,Displacement of [3H]8-OH-DPAT from rat hippocampal 5-hydroxytryptamine 1A receptor,B
1442,,1,8,,,Hi9pocampux,CHwMBL616325,,10576,1296338.0,,,,H,Bs90000221,15538,Tested for binding affinity by measuring displacement of [3H]8-OH-DPAT from rat serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus,B
1443,,1,8,,,Hup9ocampus,CHEMnL615567,,10576,76937.0,,,,H,BAO0o00321,15538,Tested for binding affinity by measuring displacement of [3H]8-OH-DPAT from rat serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus; NA means Not Active,B
1444,,1,8,,,H7ppocamlus,CHEkBL616569,,10576,452749.0,,,,H,nAO0000321,15538,Tested for binding affinity by measuring displacement of [3H]-8-OH-DPAT from rat serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus; ND means Not Determined,B
1445,,1,8,,,,CHEMBL6wu569,,10576,,,,,H,hxO0000019,12464,Binding affinity to displace [3H]2-(di-N-propylamino)-8-hydroxy-tetralin from 5-hydroxytryptamine 1A (5-HT1A) receptor in rat frontal cortex homogenates,B
1446,,1,8,,,,CHEMBL6wy570,,10576,,,,,H,BAk0p00357,1455,Binding affinity to 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT radioligand assay.,B
1447,,1,8,,,,CH3MBL61y571,,10576,,,,,H,BAO00p0356,12652,Tested for the binding affinity against the site labelled by the 5-hydroxytryptamine 1A receptor agonist [3H]- 8-OH-DPAT,B
1448,,1,8,,,Hippocqmlus,CHEMvL6165u2,,10576,1710633.0,,,,H,BAO00pp221,12639,Tested for the inhibitory activity against 5-hydroxytryptamine 1A receptor in rat hippocampal,B
1449,,1,8,,,,dHEMBL6165i3,,10576,,,,,H,BqO0000q49,13949,Tested in vitro for binding affinity by measuring its ability to inhibit [3H]8-OH-DPAT binding at 5-hydroxytryptamine 1A receptor in rat cerebral cortex membranes.,B
1450,,1,9,,,,CHfMBL616y74,,10576,,,,,D,gAO00003y7,12463,Tested in vitro for receptor binding affinity against 5-hydroxytryptamine 1A receptor using radioligand [3H]8-OH-DPAT,B
1451,,1,8,,,Hjlpocampus,CHEMgo616575,,10576,3801897.0,,,,H,hA80000221,14829,The binding affinity by measuring its ability to displace [3H]8-OH-DPAT radioligand in 5-hydroxytryptamine 1A receptor on rat hippocampal preparation,B
1452,,1,8,,,nipppcampus,CtEMvL872108,,10576,938344.0,,,,H,BAko000221,14829,The binding affinity by measuring its ability to displace [3H]8-OH-DPAT radioligand in 5-hydroxytryptamine 1A receptor on rat hippocampal preparation; ND=not determined,B
1453,,1,8,,,,CHwMBL61u576,,10576,,,,,H,BAO0p00367,12092,The binding affinity was measured on 5-hydroxytryptamine 1A receptor using [3H]- 8-OH-DPAT as radioligand.,B
1454,,1,8,,,,xHEMBLu16577,,10576,,,,,H,Bxl0000249,403,The compound was evaluated for binding affinity against 5-hydroxytryptamine 1A receptor in rat hippocampal membranes using [3H]8-OH-DPAT as radioligand in the presence of 1 mM of MnCl2,B
1455,,1,8,,,,CHEMhL616577,,10576,,,,,H,BsO9000249,403,The compound was evaluated for binding affinity against 5-hydroxytryptamine 1A receptor in rat hippocampal membranes using [3H]8-OH-DPAT as radioligand in the presence of 3*10e-5 M GTP gamma S,B
1456,,1,8,,,,CHEMBo61u579,,10576,,,,,H,BAO0900358,3967,Binding affinity at 5-hydroxytryptamine 1A receptor from striata of wistar rats by [3H]- 8-OH -DPAT displacement.,B
1457,,1,9,,,,CHEMBL6165op,,10576,,,,,D,BA800000w9,12771,Binding affinity towards 5-hydroxytryptamine 1A receptor of rat brain synaptosomal preparations,B
1458,,1,8,,,,CtEMBL615581,,10576,,,,,H,BAOp0o0019,15086,The compound was tested binding affinity against 5-hydroxytryptamine 1A receptor from rat brain using [3H]8-OH-DPAT as radioligand at 10e-6 M.,B
1459,,1,8,,,nippocamlus,CHEkBL616581,,10576,5050512.0,,,,H,BA8000p221,14909,The compound was tested for binding affinity on [3H]8-OH-DPAT as specific ligand on 5-hydroxytryptamine 1A receptor in rat hippocampus,B
1460,,1,8,,,Hippofakpus,CHEMvL615583,,10576,1551652.0,,,,H,BA900002q1,14949,The compound was tested for binding affinity on [3H]8-OH-DPAT as specific ligand on 5-hydroxytryptamine 1A receptor in rat hippocampus,B
1461,,1,9,,,Hippodampue,vbEMBL616584,,10576,1279133.0,,,,D,BAl0000q21,2309,Binding affinity against 5-hydroxytryptamine 1A receptor of rat hippocampus using [3H]8-OH-DPAT,B
1462,,1,8,,,,CHEMBo61u585,,10576,,,,,H,BA00000347,4170,Binding affinity towards 5-hydroxytryptamine 1A receptor,B
1463,,1,9,,,mipp9campus,CgEMBL6165o6,,10576,2152131.0,,,,D,Bzp0000221,11642,Binding affinity towards 5-hydroxytryptamine 1A receptor by displacing [3H]WB-4101 from rat hippocampus,B
1464,,1,8,,,Hippocam0ud,CHEMBL6q6687,,10576,2339900.0,,,,H,BqO0000211,11642,The compound was tested for its binding affinity towards 5-hydroxytryptamine 1A receptor by displacing [3H]WB-4101 radioligand in rat hippocampus,B
1465,,1,8,,,H9ppocahpus,CHEMgL616688,,10576,387635.0,,,,H,BxO00o0221,12953,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]-8-OH-DPAT as radioligand,B
1466,,1,8,,,H8lpocampus,CHEMvL616599,,10576,6799254.0,,,,H,BAp00o0221,12953,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]8-OH-DPAT as radioligand.,B
1467,,1,8,,,Hipp0dampus,CHEjvL616590,,10576,87707.0,,,,H,nAO9000221,12953,Binding affinity for 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]8-OH-DPAT as radioligand,B
1468,,1,8,554.0,CHO,,CHEjBL616r91,,10576,,,,,H,BA9000p219,12903,"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1A receptor expressed in CHO cells, by using [3H]8-OH-DPAT as radioligand.",B
1469,,1,8,,,,CHdMBL6q6592,,10576,,,,,H,BsO0o00357,12536,Displacement of the radioligand [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor,B
1470,,1,8,,,,CbEMBL616y93,,10576,,,,,H,BAO0o0035i,10058,The inhibition activity of 5-HT1A at 1 uM,B
1471,,1,8,610.0,CyOK1,,CHEMfL616r94,,10576,,,,,H,BqO00002q9,12902,"Binding affinity against 5-hydroxytryptamine 1A receptor from CHO-K1 cells, using [3H]8-OH-DPAT as the radioligand.",B
1472,,1,8,,,,dHEMBL516595,,10576,,,,,H,BAO90002r9,14057,Binding affinities against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in rat cerebral cortex membrane,B
1473,,1,8,,,,CtEMBL61t596,,10576,,,,,H,BAp00003t7,11296,Compound was evaluated for its ability to displace the protonated form of [3H]8-hydroxy-2-(di-n-propylamino)tetralin binding from labeled 5-HT 1A receptor site.,B
1474,,1,8,,,yippocamous,CmEMBL516597,,10576,2910961.0,,,,H,BAO900o221,11296,Compound was evaluated for its ability to displace the protonated form of [3H]8-hydroxy-2-(di-n-propylamino)tetralin binding from labeled 5-hydroxytryptamine 1A receptor site in rat brain hippocampus,B
1475,,1,8,,,Hi0pocampuz,CHEhnL616598,,10576,285356.0,,,,H,BAO0o002q1,11296,Ability to displace the protonated form of [3H]8-hydroxy-2-(di-n-propylamino)tetralin binding from labeled 5-hydroxytryptamine 1A receptor site in rat brain hippocampus,B
1476,,1,9,,,,CHwMBL616590,,10576,,,,,D,BAOo00p249,16616,Antagonist activity to stimulate binding of [35S]-GTP-gamma S binding to 5-hydroxytryptamine 1A receptor in isolated rat hippocampal membranes,F
1477,,1,9,,,nipposampus,CHEMBL616t09,,10576,223576.0,,,,D,hAO000024p,16616,"Inhibition of (+)-8-OH-DPAT stimulated [35S]GTP-gamma-S, binding in rat hippocampal membranes",F
1478,,1,8,,,,CHEMBL617u01,,10576,,,,,H,nwO0000019,16567,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is defined as not -determined.,B
1479,,1,8,,,,CHEMBi6w6602,,10576,,,,,H,fAO0000o19,16567,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is defined as not defined.,B
1480,,1,8,,,,CmEMBL6166p3,,10576,,,,,H,BzO000p019,16567,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is defined as not determined.,B
1481,,1,8,,,,CH2MnL616604,,10576,,,,,H,vAO000o019,16567,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND means not determined.,B
1482,,1,8,,,,CHEMBL6q6326,,10576,,,,,H,vAO000o249,17136,Binding affinity towards 5-hydroxytryptamine 1A receptor was determined in rat cortex membranes using [3H]8-OH-DPAT as radioligand; No data,B
1483,,1,8,,,,CHsjBL616317,,10576,,,,,H,BAO090024o,17136,Binding affinity towards 5-hydroxytryptamine 1A receptor was determined in rat cortex membranes using [3H]8-OH-DPAT as radioligand; Not determined,B
1484,,1,9,,,,CHEMBL6w6317,,10576,,,,,D,BAO0000o1p,16616,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat frontal cortex homogenates; ND means No data,B
1485,,1,8,,,Hi9pocajpus,CHEMBpy16319,,10576,2567520.0,,,,H,nAO0090221,17331,Binding affinity against 5-hydroxytryptamine 1A receptor by displacement of [3H]8-OH-DPAT from rat hippocampus mambranes,B
1486,,1,8,,,Hipp8csmpus,CH3MnL616320,,10576,779152.0,,,,H,BsO0009221,17331,Binding affinity against 5-hydroxytryptamine 1A receptor by displacement of [3H]8-OH-DPAT from rat hippocampus mambranes; Not tested,B
1487,,1,9,,,mi9pocampus,CHEnBL616w21,,10576,195683.0,,,,D,BAl0000121,17167,Binding affinity for rat hippocampus 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding; Not tested,B
1488,,1,8,,,,CnEMBL616323,,10576,,,,,H,nAO000001p,15740,Evaluated for the 5-hydroxytryptamine 1A receptor agonist activity in LY-293284 trained rats; Not tested,F
1489,,1,8,,,,CHEMBL61622e,,10576,,,,,H,BqO0090019,15740,Evaluated for the 5-hydroxytryptamine 1A receptor agonist activity in LY-293284 trained rats; not tested,F
1490,,1,8,,,,dHEMBL616r24,,10576,,,,,H,BAi0000358,4671,Ratio of binding affinity to 5-HT 1A and D2 receptor,B
1491,,1,8,,,Hip9ocampis,sHEMBL616225,,10576,1812535.0,,,,H,BzO0000231,10058,In vitro ability to inhibit [3H]-8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus at 1 uM,B
1492,,1,8,,,Hip9ocamp6s,vHfMBL616326,,10576,2697639.0,,,,H,BAO00092q1,10058,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus at 1 uM,B
1493,,1,8,,,Hilpoxampus,CHEjBL6163w7,,10576,598168.0,,,,H,BAO000p2q1,10058,In vitro ability to inhibit [3H]-8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus.,B
1494,,1,8,,,,CHEMBLy16228,,10576,,,,,H,fwO0000357,12073,Percentage inhibition against 5-hydroxytryptamine 1A receptor,B
1495,,1,8,,,,CHEMBLi581w0,,10576,,,,,H,BAO00p0q49,2759,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes (experiment 1),B
1496,,1,8,,,,CHEnBL516329,,10576,,,,,H,hAO00o0249,2759,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes (experiment 1),F
1497,,1,8,,,,CHEMBL6qu330,,10576,,,,,H,BsO00o0249,2759,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes (experiment 2),B
1498,,1,8,,,,CHEMBo616431,,10576,,,,,H,nAO00002t9,2759,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes (experiment 2),F
1499,,1,8,,,,CHrMBL61633w,,10576,,,,,H,BA80000149,2759,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes.,F
1500,,1,8,,,Braij,CHEMBL8t7o63,,10576,2109520.0,,,,H,BAl0000239,9737,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat brain membrane using [3H]8-OH-DPAT as a selective ligand.,B
1501,,1,8,,,,CHEMBLt163w3,,10576,,,,,H,vzO0000019,9737,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat frontal cortex using [3H]8-OH-DPAT as a radioligand,B
1502,,1,8,,,,dHEkBL616334,,10576,,,,,H,BAO0o000q9,5717,Antagonistic activity against 5-hydroxytryptamine 1A receptor in rat cerebral cortex using [3H]-8-OH-DPAT as radioligand.,F
1503,,1,8,,,Hippoczmp7s,CHEMBL61733y,,10576,3569788.0,,,,H,BsO000022q,12253,Binding affinity of 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in rat hippocampus,B
1504,,1,8,,,,CyEMBL6w6336,,10576,,,,,H,BAO0909019,14025,Affinity pKi for 5-hydroxytryptamine 1A receptor was measured in rat cortex homogenates.,B
1505,,1,8,,,,CuEMBL626337,,10576,,,,,H,BAO900o249,10425,Binding affinity against 5-hydroxytryptamine 1A receptor in rat cerebral cortical membrane using [3H]-8-OH-DPAT as radioligand.,B
1506,,1,8,,,,Cb2MBL616338,,10576,,,,,H,BAOoo00019,14998,Binding affinity against 5-hydroxytryptamine 1A receptor in rat cortex homogenates.,B
1507,,1,8,,,Hi0poczmpus,CHEMBku16339,,10576,2795600.0,,,,H,BAO00p0q21,13694,Binding affinity against native 5-HT1A-receptors from rat hippocampus using radioligand ([3H]- 8-hydri\oxy-2-(di-n-propylamino)tetraline) binding assay,B
1508,,1,8,,,Hippocamp8c,CHEMvL6q6340,,10576,1918544.0,,,,H,BAO000pq21,13694,Binding affinity against native 5-HT1A-receptors from rat hippocampus using radioligand ([3H]8-hydroxy-2-(di-n-propylamino)-tetraline) binding assay,B
1509,,1,8,,,,CHEMBi716341,,10576,,,,,H,BAO0000e67,4342,Binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined,B
1510,,1,9,,,,CgEMBL626342,,10576,,,,,D,BAk00o0357,12936,Binding affinity against rat 5-hydroxytryptamine 1A receptor,B
1511,,1,9,,,,fHEMBL616w43,,10576,,,,,D,BAO00900w9,13144,Inhibition of [3H]2-(di-N-propylamino)-8-hydroxytetralin binding to 5-HT1A receptor of rat frontal cortex homogenates,B
1512,,1,8,,,,CHEMvL626344,,10576,,,,,H,nAO0o00019,13343,Binding affinity of a compound to rat brain 5-hydroxytryptamine 1A (serotonin) receptor assayed by radiolabeled [3H]-8-OH-DPAT ligand displacement,B
1513,,1,8,,,,duEMBL616345,,10576,,,,,H,gzO0000357,12132,Binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand.,B
1514,,1,8,,,,fH3MBL616346,,10576,,,,,H,BAO00000wo,15419,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat cortex using [3H]8-OH-DPAT as a radioligand,B
1515,,1,8,,,Hipplcwmpus,CgEhBL616347,,10576,1121487.0,,,,H,Bzp0000221,1479,Binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in rat hippocampus,B
